,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600011.SH,X600585.SH,X002460.SZ,X002466.SZ,X601898.SH,X600547.SH,X000792.SZ,X601600.SH,X600886.SH,X600111.SH,X600660.SH,X600010.SH,X000708.SZ,X000301.SZ,X000877.SZ,X002271.SZ,X600795.SH,X600362.SH,X600426.SH,X601699.SH,X600027.SH,X000983.SZ,X600803.SH,X600176.SH,X601991.SH,X600489.SH,X000807.SZ,X000786.SZ,X600995.SH,X600160.SH,X600219.SH,X000408.SZ,X600688.SH,X000629.SZ,X000932.SZ,X300037.SZ,X600096.SH,X000933.SZ,X600612.SH,X002080.SZ,X000723.SZ,X600157.SH,X600985.SH,X600348.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104327755786086,0,0,0,0,0,0,0,0.0151707690721779,0,0,0.0332942853692708,0,0,0.0365346428843118,0,0,0,0,0,0.0279620953581353,0.0290836947885133,0,0,0,0.0279901511521692,0,0,0,0.274455171240468,0.0851786595963218,0,0.0687809387249917,0,0,0,0,0,0.0157475877525944,-2.71050543121376e-20,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.119812961169115,-8.67361737988404e-19,0,0.109789551379196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10062155473521,0.0844076355673791,0,6.93889390390723e-18,0,0,0,-0.110937037409916,0,0,0,0,0,0,0,0.458164503235466,0.358541068795722,0,0.171387846044075,0,0,-0.0193575279557074,0,0,0,0,0,0.00964846137296661,0.0096505988412775,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,-0.0383154214844941,0.432748084832246,0,0,0,0.117499197063389,0,0,0,0,0,0,0,0,0,0,0.464736734872816,0.0372428277650883,0,0,0,0,0,0.0957472937793375,3.46944695195361e-18,0.140758974764043,0,0,0,0,0,0,0,0.0101329402274079,0,0,0.0851485770549937,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,-0.00390844560155506,0,0,0,0,0,0,0,0,0,0,0,0,0.0462352787302063,0,0,0,0,0,0,0.218849559321933,0,0.290713216429296,0,0,0,0,0.0654418366854531,0,0,0,0,0,0,0,0,-0.0905237934055263,-0.0697462440848077,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0.0274479705940077,0.0705729106689309,0,0.218690129619248,0,0,0,0,0,0,0,0.0633992689754527,0,0,0.0404838306767944,0,-0.0567737673529467,0.0589628219819257,0,0,0,0,0.214995271386236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0886850486608702,0.0218111231027444,0,0,0,0,0,0,0
X600426.SH,0,0.0778509652655353,0,0.601872894512174,0,0,0,0,0,0,0.218798908135829,0,0,0,0,0,0,0,0.040880523788325,0,0,0,0,0,0,0,0,0,0.20139506201848,0,-0.056093862411141,0,0,0,0,0,0,0,0,0.0827443661789293,0,0,0,-0.260084866378963,0.0112312040455,0.0129894066512291,0,0,0,0,0.193720683371885,-0.0989525374177351,0.104212375361521,0,0,0,0,0,0
X601699.SH,0.128085692403498,0,0,0,0,0,-0.0596837218819736,0,0,0,0,-0.118114504145387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267945803792265,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00162436672395768,0.0902221270680974,0.113152044902885,0,0.0197346083448652,0,0,0,0,0,-0.0582788847982746,-0.00839128805243274,0,0,0,0,0,0
X600027.SH,0.035982056572325,0,0,0,0,0,0.527478575419264,0,0,0,0,0,0,0.133030982135009,0,-0.111564376209766,0,0,0,0,0.0314945399625861,-0.0433213389486876,0.206228401949052,0,0.118817600205845,0,0,0,0,-0.257294959589441,0,0,0.140526212967609,0,0,0,0,0,0,0,0,-0.0154828070137975,0,0,0,0,0,0,0,0,0.148590971977549,-0.00741726721016656,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.330140411946195,0,0,0,0,-0.0401995358270296,0,0,0,0,0,0,0,0,0,0,0.049930597996289,0.0535487950839047,0,0.0666085064930028,0,0.199301782673584,-0.248188083203506,0,0,0,0,0,8.67361737988404e-19,0.113980481565317,0,-0.0217050856318473,0,0,0,0,0.0446169702370817,0,0.0930762697126813,0,0,-0.0227422270711188,0,0,0,0,0,0.0324344747236392,-0.0185802333475119,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446405283138439,0,0,0,0,0,0,3.46944695195361e-18,0,0.156701180762934,0,0,0,0,0,0.0381619688108739,0,0,-0.0142653840083262,0,0.264776770502646,0,0,0,0,-0.190478249182958,0,0,0,-0.0335764390041802,0,0,0,0,0,0.0138259427684388,0,1.0842021724855e-19,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244025884956422,-0.0512037595108196,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113441015101023,0,0,0,0,0,0.113030366362385,0,0,0.155206277650006,0.0947986517946609,0,0,0,0,0,0.0208602820316715,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,-0.111800120575001,0,0.115401087914326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.667110708133247,0,-0.11418632353049,0,0.0979863548007939,0,0,0,0,0,0.0332448405979876,-0.0682803917672177,0.0626867938344642,0.0425012290797882,0,0,0,0,0,0,0,0.0639901394263953,-0.0262199804456781,0,0,0,0,0,0,0,-0.0352531110706021,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.0072728878903968,0,0,0,0,0,0.709980210175288,0,0.0836705462795232,0,0,0,0,0,0,0,0,0,0,0,0.068078446207952,0,0,-0.059861343986319,0,0,0,0,0,0,-0.00360926926080047,0,0,0,0,0,0.0136326812392688,-0.0612157875186861,0,0,0,0,0,0,0,0,0,-0.065263636695968,0,0,0,0,0,0
X000807.SZ,0.10523042785448,0,0,0,0,0,0,0,0,-0.192742656035716,0,0,0,0.550960513114578,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513305204345366,0.070111311035353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271476514704234,0.0836988387734158,0,0,0,0,0,0,0,-0.0201531914475044,0,0,0,0,0,0
X000786.SZ,0.116697758729137,0,0,0.085628303703373,0,0,0,0,0,0,0,0,0,0,0.332753144869173,0,0,0,0,0,0,0.101712790054174,0,0,0,0,0,0.00349061049919134,0,0.422254803537943,-0.0731801511536501,-0.0651004812546409,0,0,-0.0583251710920462,-0.117997406289533,0,0,0,0,-0.0254835265529235,-0.00823173368894999,0,0,0,0,0,0,0,0,0,0.100799344709485,-0.0517785471081375,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,-0.0346394362196576,0,0,0,0,0,0,0,0,-0.0217354277313122,0,0.0116900361711735,0,0.231042343962706,0,0,0.105800887597242,0,0.100384714719799,0,0,-0.0512300844908891,0,0,0.0786312110389045,0,0,0,0,0,0,0,0,0.0133538829157195,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0.361889397802701,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.0737641709577928,0,-0.0287573061490717,0.241286016543245,0,0.0561624585963818,0,0,0,0,0.365040658799499,0.0941322020266877,0,0,0,0,0,0,0,0,0,0,0.120438173578493,0,0,-0.145910390073924,0.282977906348693,0,0,0,0,0,0.00584662137318605,-0.0571598458771021,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.0206774962960477,0,0,0,0,0,0,0,0,0,0,0.0483722803175205,0,0,0,0.00165598187282658,0,0,0,0,0,0,0,0.00999504196753583,0,0,0,0,0.191483391971018,0,0,0.0574540831708816,0,0.0840098127476261,0,0.0702525082765136,0,0.0110203591035845,0,0.108201133358618,-0.0456204224778052,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0
X000408.SZ,0,-0.169116152798711,0,0,0,0,0,0,0.327466618701382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0213605987530499,0,0,0,0.0627601410895007,0,0,0,0,0,0,0,0,0,0,0,0.0667953843623017,0,-0.0851163667258142,0,0,0,0.099648520958046,0,0,0,0,0,0.0583437714864351,0,0,0,0,0,0,0
X600688.SH,0.0401363911999181,0.21938649598694,0,0,0,0,0,0,0,0,0.134667867632859,0,0,0,0,0,0,0,0,0.106618989637943,0,0.00420508602321482,0,0,0,0,0.00690769381791093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0876091134108581,0.0366155469060784,-0.145275542319031,0,0,0,0,0.0624035399117024,8.67361737988404e-19,0,0,0,0,0,0
X000629.SZ,-0.0329057003651419,0,0,0,0,0,-0.0288176973991068,0,0.281834767143533,0.0967683404305553,0,0,0,0,0,0,0,0,0,0,0.400891919245593,0.0639935789487867,0,0,0,0,0,0,0,0,0,0,-0.0222924533672114,0.0383079364270334,0.0418887101904019,0,0,0,0,0,0,0.0738264765647071,0,0,0.0115746189296773,0.0432896948846504,0.173991721733778,0,0,0,0,0.00155075269900416,0,0,0,0,0,0,0
X000932.SZ,0,0.0248859579206623,0,0,0,0,0,0,0,0,0.125978104565979,0,0,0,-0.142234179209727,0,0,0,0,0,0.0532074724445084,0.040719755509456,0,0,0,0,0,0,0,0.00431603727648112,0,0,0,0,0,0,0.147903359510771,0,0,0,0,0,0,0.0619823277298073,-0.176378699797408,0.0350794077829815,0,0,0,0,0,0.0574231347016199,-0.0560836128789936,0,0,0,0,0,0
X300037.SZ,0.0125715875729587,0,0,-0.0942293304879513,0.0306476177308432,0,0,0,0,0.432879431090677,0,0,0.240848275483573,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.149238708996037,0,0,0,0,0,0.0180957303856184,0,0,0.307553719968344,0,0,0,0,0,0,0,0,0.131198017187946,0,0,0,0,0,-0.134138021450104,0,-0.110096920309494,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0.0041548774326482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007456016706117,0,0.150091844182455,0,0,0,0,0,0,0.0665397033067223,0,0.102040325724732,0.200360298596872,0,0,0,0,0,0.0108614225234516,0,0,0.0364763748073532,0,0,0,0,0.102072035884834,0,0,0,0,0,0,0,0,0
X000933.SZ,0,-0.0362737425863101,0,0,0,0,0,0,0,0.0388520061905063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14736642672991,0,0,0,0,0,-0.116827532492857,0.683228385743055,-3.46944695195361e-18,0.0842275059985768,-0.0284345156077667,0,0,-0.000839327303068302,0,0,0,0,0,-0.12077108064746,0,0,0,0,0,0,0.0694954195141792,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0.18705177422632,0,0,0,0,0,0,0.103082834405919,0,-0.36701142830548,0,0,0.305422232746087,0.032269413632039,0,0,0,0,0,0,0.226430787625578,0.00295083036804446,0,0,0,0,0,0,0,0,0.263267521564293,0.262209167233125,0,0,0,0,0,0,0,0,0.0210060709428907,-0.0888240415076826,0,0,0,0,0,0
X002080.SZ,0,0,0,0.0393316378956624,0,0,0.159506801209496,0,0,0.16671239586172,0,0,0,0,0,0,0,0,0.6713173855534,0,0,0,0,0,0.10670582606635,0,0,0,0,0.46856352904389,0,0,0,0,0,0.0617315124756409,0,0.0594199211852354,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.0587663760435191,0,0,0,0,0,0,0
X000723.SZ,-0.101611916673408,0,0,0,0,0,-0.0215046696912061,0,0,0,0,0,-0.0452039003105837,0.0865401522369845,0,0,0,0,0,0,0,0,0,0,-0.0413209094801959,0,0,0,0,0,0,0,0.123297857894646,0,0,0.0267390110302461,0,0,0,0.375739721442092,0,0,0,0,0,0,0,0,0,0,0,-0.0197440257409045,0,0.0335024256721732,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230461162834611,0,0.123649132684953,0,0,0,0,0,0.0761186970189693,0,0,0,0,0,0,0,0.00528226418699138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630627655195647,0,0,0,0,0,-0.0027934675934827,-0.00912325574728847,0,0,0,0,0,0
X600985.SH,0.0255577072587978,0,0.0710013623264486,0.06354949242754,0.223855013425272,0,0,0,0,0,0.0431523384508969,-0.044150964503668,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278480118287636,0,0.0123690182003752,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0132351299563937,0.0274028421686723,0,-0.00331891608651284,0,0,0,0,0,0,0.0269716081776009,0,0,0,0,0,0
X600348.SH,0.0438627508144997,0,0,0,0,0.0272418469799993,0,0,0,0,0.153342187578496,0,0,0.136398680777644,0,0,0,0,0,0,0,0.034266239845281,0,0.0721131574575351,0,0.104573524170294,0,0.0852184392407967,0,0,0,0,0,0,0,0,0,0.240946814978971,0,-3.46944695195361e-18,0,0,0,0,0,0.0576885283407612,0,0,0,0,0,0.00654171218210175,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,-0.137193727127469,0,0,0,0,0,-0.156786074307115,0,0,0,0,0.18769052980297,0,0,0,0.0832142456170093,0,0.226956554634269,0,0,0,0,0,0.0322882211208992,0.0211341848720623,0,-0.1356259900338,0,0,0,0,0,0.0168044930036216,-0.117531212377186,0,0,0,0,0,0,0,0,-0.0383922006625502,-0.177845356420259,0,0,0,0,0,0
Slope,0,0,-0.505833860220669,0,0,0,0,0,0,-0.135320090951988,0,0,0,0.0763607682857524,0,0,0,0,0,0.337214491804537,0,0,0,0,0,0.0816577132005817,0,0,0,0,0,0.239786745867911,0,0,0,0,0,0,0,0,0,0,0,0,0.00839603862084298,-0.0455691865867217,0,0,0,0,0,0,0.859250416338362,0,0,0,0,0,0
TED,0,0,0,0.0673989403448033,-0.415686062446476,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119950093889858,0,0,0.0611998304521348,0,0,0.0915586026321016,-1.38777878078145e-17,0,-0.0185077994182352,0,0,0,-0.00972583148904119,0.319254626349684,0,0,-0.0697692094517083,0,0,0,0,0,0,0,0,0.107899801480222,0,0,0,0,0,0,0.635563963925073,0,0,0,0,-5.76140165623464,0,0
RealEstate_excess,0.10270766269039,0,0,0,0,0,0,0,0,0,-0.0671186446388528,0.0427119399300159,0,0,0,-0.201198488144009,0,0,0,0,-0.0241103524066111,0,0,0,0,-0.0302396859755772,-3.46944695195361e-18,-0.00897440571991768,0,0,-0.0982272311506538,0.0142541670974846,0.13649043094298,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0306824367513541,0.0318045384746932,0,0,0,0,0,0.0576794603455311,-0.0578586599558067,0,0,0,0,0,0
MKreturn,0,-0.0688660044735629,0,0,0,0,0,0,0,0,0,0,-0.011961836485126,0,0,0,0,0,0.0954329430073935,0,0,0.034519019205439,0,0,0,0,0,-0.035031035381373,-0.0405458541082037,0,0.0674013423856734,0,0,0,-0.183916196505297,0.0680115368440434,0,0,0,0,0,-0.0504644606242223,0,0.0249733178191425,0,0,0,0,0,0,0,0.0303938803619448,0,0,0,0,0,0,0
MKvol,-0.000639051445374391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000205651577735296,0,0,0,0,0,0,0,-0.00168899438739897,0.000408122284488124,0,0.00132288353489919,-0.000202569734089121,0.00171445780632831,0,0,0,0,0,0,0,0.0011392395228567,0,-0.00012382608370411,0,0,0,0,0,-0.00438106771456034,0,0.00130148273489905,-0.00376517947391801,0,0,0,0,0,0
CarbonVol_Shenzhen,0.0102409922897976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553467142448275,-0.0807307510306617,0.00205883658644151,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00223770531493331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00053463205226546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000816912682552875,0,0,0,0.00158906055306215,5.42101086242752e-20,0,0,0,0,0,0,0.00680062813627786,-0.00285046209281745,0,0,0,0,0,0
CarbonVol_Hubei,0.0107909037301372,0.0267779500479543,-0.0249397858762182,0,0,0,0.0264258584202515,0,0,-0.00128447566998795,0,0.0152946994417378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019152581785225,0,-0.0121856960517931,0,0.002728021222525,0,0,0,0,0,0,0.0411889595961695,-0.0536894277584297,0,0,0,0,0,0
