,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002466.SZ,X600585.SH,X002460.SZ,X000792.SZ,X601898.SH,X600011.SH,X600019.SH,X000301.SZ,X600111.SH,X600660.SH,X000708.SZ,X600010.SH,X000877.SZ,X600886.SH,X600547.SH,X601600.SH,X600795.SH,X002271.SZ,X601991.SH,X600426.SH,X600027.SH,X600803.SH,X600176.SH,X000983.SZ,X600362.SH,X000408.SZ,X601699.SH,X000786.SZ,X000723.SZ,X600096.SH,X000629.SZ,X600348.SH,X600219.SH,X600995.SH,X600141.SH,X000933.SZ,X600160.SH,X600157.SH,X002353.SZ,X600801.SH,X600985.SH,X300073.SZ,X002080.SZ,X600378.SH,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,-0.0131453153417552,0,0,0,-0.0179847002267588,0,0,0.0507575694724382,-0.0260324316988026,0,0,0,0.0909796000371527,0,0,-0.0319319459572455,0,0,0,0,0.0511154821509618,0,0,0.257821417754593,0.0242866732658324,0,0,-0.0184505962803624,0,0,0,0,0.00764582704638348,0,0,0,0,0,0,0,0.0271537889970142,0,0,0,0,0,0,0,-0.000948546239358459,0,0
X601088.SH,0,0,0,0,0.236808473323614,0.158402569453362,0,0,0,0.412287211293335,0.110595399390521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158585435148099,0,0,0,0,0,0,-0.147599345426392,0,0,-0.122444694531878,0,0,0,0,0,0,0,0,0,0,0,0,0.0164430545709262,0.0191789791565335,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.00616070350170087,0.153182971475104,0,0,0,0.0245012261656201,0,0,0.0135294214042723,0,0,0,0,0,0,0.0269345405216604,0,0,0.000608029680917074,0,0,-2.16840434497101e-19,0.00984460501422226,0.0229235156287536,0,0,0.0710191203639901,0,0,0,0,-0.00610346542991726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121197299441829,0.0100053535747739,0,0,0,0,0,0
X600309.SH,0,0.0991802772255454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194677694490258,0,0,0,0,0,0.047678725512547,0,0,0.0217618665003301,0,0.0399423478268507,0,0,0,0.0470145362643095,0,0,0.0168140782473011,0,-0.0499805100017222,-0.00456706948459124,0.0686312343914521,0,0,0.101369584230213,0.0468136788911456,0,0,0.0607690839996649,0,0,0,0,0,-0.0375831995716264,0,0,0,0,0,0,0
X600188.SH,0,0.115637827781316,0,0,0,-0.0113065743235796,0,0,0,0.608379478920952,0,0,0,0,0,-0.021788021655717,0,0,0,0,0,0,0,0,0,0.0196916361011735,0.123641803710783,-0.0232959909114945,0.0818101325032922,0,0,0,0,0,0,0.0425000305273547,0.0320352251703865,0,0,0,0.0641486513507789,0,0,0,0,0,0,0,0,0,0,-0.15364461155316,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.667398686313895,0.119490688910863,0,0,0,0.0518907471336148,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117361967983433,0,0,0,0,0.261636120279716,0,0,0,0,-0.156828307314874,-0.0268241879178863,0,0,0.117521034860117,-0.092063794242,0,0,0.232182207111656,0,0,0,0,0,0,0,0,0.0146167650988808,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070529929226167,0,0,0,0,0,0,0.0507656345103667,0,0.0184035075225355,0,0.00811912592809239,0,0.0228278218163503,0,0,0,0,0,0.0423228706980745,0,0,0,0.381114506857228,0,0,0.0657962122615051,0,0,0,0.0488779572285408,0.0102799502804363,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0.383419708040385,-0.127823453447047,0,0,0,0,0,0.109467301874761,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.194476230664322,0,0,0,0,0.0650734461871151,0,0,0,0.0656851329976698,0.0798688446116627,0,0,0.103358219579726,0.0976116694825094,0,0,0,0,0,0,0,0,0,0,0.0383982963473618,-0.075565865738928,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.0338463388408443,0,0.230857028940809,0,0,0.148913258844455,0,0,0,0,0,0.0346701173099115,0,0,0,0.0723721913903383,0,0,-0.00533947794017779,0,0,0,0,0,0.102326925028231,0.25649778241783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0222565617893525,0,0
X601898.SH,0,0.0798021388211315,0,0,0,0,0,0,0,0,0.0501311695813017,0,0,0,0,0,0,0,0,0,0,0.00210269705416371,-0.0732277783114793,0,0,0,0,0,0.299858273176362,0,0,0.0495303421951761,0,0,0.157872201977404,0,0,0.118385078775133,0,0,0,0,0,0.235656014208095,0,0,0,0,0,0,0,0,-0.0200678235104036,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,-0.065619795327901,0.414701618932305,0,0,0,-0.0195427410568187,0,0,0,0.1861223312263,0,0.13086462393484,0,0,0.125340172669905,0,0.0413012732230226,0,0.46678176572541,0,0,0,0,0,0,0,-0.330358795556332,0,0.0185508462819097,0,0,-0.176210863835649,0,0,0,0.357004555377203,0,0,0,-0.135742847985777,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0.0253012414500927,0,0.0784782376231333,-0.0585231043209258,0,0.0114677999098127,0,0,0,0,0,0,0,0,0,0,0.0665077259613238,0,0,0,0,0.165284565442132,0.232166460324029,0,0,0.104013364843429,0,0.111556142890278,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0445839681157859,-0.0519085644427665,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112443335296365,0.0282627288457027,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,-0.128315915314739,0,0,0,-0.147042105073093,0,0,-0.0502554611368778,0,0,0.37850132439163,0,0,0,0,0,0,0,0,0.366065205570797,0,0,0,-0.0890192352179713,-0.0680635887302712,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.160846224306881,0,0,0,0,0.0580188173977667,0,0,0,0,0,0,0,0.172927736119205,0,0,0,0,0,0.174314898151924,0,0,0,0.416043557610359,0,0,0,0,-0.0228984066341909,0,0.0264055358843246,0,0,0,0.00628472755428883,0,0,0,0,0,0,0,0,0,0,-0.0185427084001812,0,0,0,-0.166745463403879,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0590532448346491,0,0,0,0,0,0,0,0,-0.0425899939010183,0,0,0,0,-0.0409537874413997,0,0,0,0,0,0,0,0,0.0265738895341263,0.1199752611157,0.142525225018014,0,0,0,0,0,0,0,0,0.114636524746809,0,-0.0463237337228202,0,0,-0.0386811282860523,1.73472347597681e-18,0.0872287848526083,0,0,-0.0529568601117022,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,-0.121895616911445,0,0.0878137354925345,0,0,0,-0.0632148271187383,0,0,0,0,0.0371624601936866,0,0,0.209737768966914,0,-0.0692002798449351,0,0,0,0,0,0,0,0,-0.0642057096785392,0,0,0,0,-0.190045601086064,0,0,0,0.285058055598673,0,0.384672931274184,0,0.0487023907609317,0,0,0.0121973853090151,0.01766806241191,0,0,0,-0.00861511599804398,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.0685736553441794,0,0.11274745135018,0.0205761424176958,0,0,0,0,0,0,0,0,0,0.0162766547664151,0,0,0,0,0,0,0,0,0.123716150253274,0,0,8.67361737988404e-19,-0.0491604623374573,0,0,0,0,0,0,0,0,0,0,0.210749754096525,0,0,0,0,-0.0913106080586706,0,0,0,-0.0593920218789234,0,0
X000877.SZ,0,0,0,0,0,0.277743946043925,0,0.0470677729508448,0,0,0,0,0,0.135834168534543,0,0,0,0,0,0,0,0,0,0.0490221463508363,0,0,0,0,0,0,0,0,0,0,0,0,0.0115497508764914,0,0,0,-0.0899481204088145,0,0,0,0,0,0,0,-0.0629371822749916,0,0,0.011408095960628,0.0359495286645553,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.116148193035117,0,0.0473007162328843,0,0,0.161448307366571,0,0,0,0,0,-0.0203960620430929,0,0,0,0,0.07843804643508,0,0,0,0.000754381835744866,0,0,0,0,0,0,0,0,-0.0709000687592179,0,0,0,0,0,0,0,0,-0.023390785527907,0,0,0,0,0,0,0,0,0.0212388195796489,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.177036115484265,0,0.0111190986300307,3.46944695195361e-18,0,0,0.10979754880719,0,-3.46944695195361e-18,0,0,0.00707256275076222,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.142262756485136,0,0,0.0184989550459792,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.079154364762835,0,0,0,0,0,0,0.0612080966883761,0.110462227972334,0,0,0,0,0,0.0408694836643645,0,0,0,0,0,0.448933916573793,0,0,0,0.149631506514119,0,0.0134066054788346,0.0136150820676912,0.0424912205913612,0.032415305276499,0,0,0,0,0,0,0,0,0,0,0,0,-0.0213922477254347,0.0225645847163294,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.038192731791985,0.186035627853881,0.117212006695016,0,0,0.276903161498805,0,-0.0150265368689797,0,-0.0607986571223315,0,0,0,0,0,0,0,0,0.310654221830255,0,0.120672042254135,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100269876126692,0.0184438908043715,-0.0700948951201281,0,0,0,0,0,0,0,0,0,0.0287026571294266,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.140899661817538,0,0,0,-0.209695047661539,0,0,0,0.108585998475465,0,-0.0952819737216075,0,0,0,0,0,-0.089757718029053,0,0,-0.18635052465271,0,0,0,0,0,0,0,1.35208337124762,0,0,6.93889390390723e-18,0.0576014498266548,0,0.0736740860764605,0,0,0,-0.142527267533136,0,0,0,0,0,0,0,0,-0.0444083988004215,0.0663032491159525,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.0614487955966873,0.00126944049433755,0,0,0,0,0.284560767996901,0,0,0.192358836032093,0,0,0,0,0,0,0,0.155540343842896,0,0,0,0.0284978737492406,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0556989058925022,0,0,0,0.0795242264146632,0,0,0,0,0,0,0,0,0,0,0,0,0.0488621287999909,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12745611042092,0,0.152164922952433,-7.84860307338479e-05,0,0,0,0,0.0142022535456776,-0.0545338967365678,0,0,0,0,0,0.0781307951484648,0,0,0,0,0,0.0801349114086487,0,0,0,0,0,0,0.0345847025387083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0560653300676939,0,0
X600027.SH,0,0,0,0,0,-0.0644643727245427,0,0,0,0,0.299545897594426,0,0,0,0,0,-0.210665466728522,0,0,0,0,0.145847135376409,0.0605340321479772,0.0734970945354986,0,0,0.159405062237236,0,-0.256308186806885,0,0,0,0,0,-0.0617721518744361,0.060612068992393,-0.0679122999130095,0,0.27752506365607,0,0,0,0,0,0,0,0,0.0456336445526992,0.0774513095914927,0,0,0,0.0371080914425236,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0.135086671866381,0,0,0,0,0.0681823066215857,0,0,0,0,0.0136560166082023,0,0,0,0,0,0,0,0.0889524934776956,0,0,0,0,0.022321696978926,0,-0.071442970450847,0,0,0,0,0,0.0638422951990696,0,0.0981352133903545,0,0,0,0.107089147269633,0,0,0,0.109161195941615,0.0311766843828412,0,0,0,0,0,0
