,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X601898.SH,X601600.SH,X600019.SH,X600795.SH,X600688.SH,X600585.SH,X600886.SH,X601991.SH,X600027.SH,X600583.SH,X000709.SZ,X600157.SH,X600362.SH,X600188.SH,X000539.SZ,X600111.SH,X601992.SH,X002075.SZ,X000898.SZ,X600309.SH,X000027.SZ,X601158.SH,X600863.SH,X000883.SZ,X000629.SZ,X601918.SH,X600021.SH,X002353.SZ,X000792.SZ,X600352.SH,X600307.SH,X000060.SZ,X600578.SH,X600808.SH,X000825.SZ,X600098.SH,X600022.SH,X600489.SH,X000878.SZ,X600008.SH,X600660.SH,X600547.SH,X000959.SZ,X002470.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0.163587153699437,0.275818901658863,0,0.163280924498731,0.0108328529060464,0,0.0124704408036872,0,0,0,0,0.179972657317506,0.0178405875769276,0,0,0,0,0.05041312631557,0,0,0,0,0,0,0,0,0,0,0.00718362347297388,0.0684845072089629,0,0,0,0,0,0.0390287528245586,0.0713259777412848,0,0,0,0,0,0.055494370519095,0,0,0,0,0,-0.00186932219110032,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.283829055041544,0,0.151648578464253,0.0599862620323451,-1.73472347597681e-18,0,0.0370824973266461,0,0,0,0,0,0,0.0476230684718805,0,0.239363804332652,0.0777351981990013,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00105336135770982,0,0,0,0,0,0
X600583.SH,0,0,0.0195542091203529,0,0,0,0,0,0.0292855657082648,0,0,0,0,0.243767138558806,0,0,0.250946755616299,0,0,0,0.0683550922730848,0,0,0,0,0.0476390029745959,0,0,0,0.0568236237313319,0,0,0.0263831569046124,0,0,0,0.0195284867854771,0,0,0.0920366146562431,0.0302793942089402,0,0,0,0,0,0,0,0.139359718082446,0,0,-0.000772518986748398,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186272402380978,0.0472901968229609,0,0.0619111758621361,0,0,0,0,0,0,0.0387569401116777,0,0.0489107728612293,0,0.0369607992626213,0,0.120777846239965,0.0944511378674089,0,0,0,0,0,0,0,0.259716618476234,0,0,0,0,0,0,0,0,0,0,0,0.00108618709075337,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25228243010243,0.0384152615516719,0.252076220981201,0,0,0,0.0455841436371399,0,0,0.0507755564346475,0,0.113710027206555,0,0,0,0,0,0,0,0,-0.241049036579773,0.176796572692404,0,0,0.189733314795117,0,-0.00946609966798116,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135090557755192,0,0,0,0,0,0,0,0,0,0.0178962016622169,0,0,0.0362930037411643,0,0,0,0.165866102357689,0.154714865817724,0,0.120719254037573,0,0,0.0186168119497067,0,0,0.00234919064880138,0,0.109831385568359,0,0,0,-0.0107514214636626,-0.0162266779366831,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.0116021054349723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47284871668225,0,0,0.0216048620263192,0,0,0,0,0,0,0,0,0,0,0.166943559694402,0.0195077602476892,0,0.000326967239938894,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142362205530876,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0.132270742204174,0,0.0686053431580926,0,0,0.0780317450832441,0,0,0,0,0,0,0,0.167937007353367,0,0,0.0155243740237495,0,0,0,0,0,0,0,0,0.0750177800136731,0,0.157671095591358,0.102032273889883,0,0.0251223452810307,0,0,0,0,0,0,0,0,0,0,-0.00166473592794156,-0.00414401202992342,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.241499633270364,0,0.0480939646421064,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.0357803616153683,0,0.142188593375135,0,0,0,0,0,0,0.111396933071718,0,0,0.0197834284333659,0,0,0,0,0,0,0,0.0075374495207213,0,0,0.111386530878526,0,0,0,0,0,0,0,0,0,0,-0.0128287168578658,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0.0883420205133569,0.142332066151392,0,0,0,0,3.46944695195361e-18,0,0,0.129610016992617,0,0,0,0.0485765845731358,0,0,0,0.259992693606088,0,0,0.00468013909901656,0,0,0,0,0,0,0,0,0,0,0.161256742702704,0.14559851008782,0.0256476031413478,0,0,0,0,0,0,0,0,0,0,0.00473228892437231,-0.0103199337099341,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,-0.0340134303177818,-0.0741629280044625,0,0,0,0,0,0,-0.0367637177856024,0,0,0.158560175026651,0,0,0,0,0,0,-0.435465279904413,0,0.0675073023437779,0,-1.38777878078145e-17,0.110165019359824,0,0,0.39397767134877,-0.130870479613576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367459797463559,0.0553671236041961,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0.130530166247488,0,0,0,0,0,0,0,0.210351810144761,0,0,0,0,0,0.134203349408315,0,0,0,0,0,0.0409766129810016,0,0,0.0991769961069657,0,0,0,0,0,0.111289861026408,0.0332205846531628,0,0.125996244520604,0,0,0,0,0,0,0,0,0,0,-0.00304702546727126,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265560007497365,0,0,0,0,0,0,0,0,0.0613562839527182,0,0.239808933472356,0,0,0,0,0,0.0476154438843807,0,0,0.123064731740782,0,0,0,0,0,0,0,0,0.0700256623632837,0,0,0.16765778284131,0,-0.00591584742284188,-0.0177275328611878,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0.0551554090512641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310406643502325,0,0,0,0,0,0,0,0,0,0.0651197769044222,0,0,0.103980608552682,0,0.190128916766014,0.116103840847806,0,0,0,0.060886201392666,0,0,0,0,0,0,0.0773752929942982,0,-0.0230418032135395,-0.0203777301694358,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340127903465385,0.0234185336183523,0,0,0,0,0.0241952013533013,0,0,0,0,0,0.00619279345703002,0,0,0.129820329046157,0.129113585512076,0,0,0,0,0,0,0.0471650591012083,0,0,0,0,0,0.220011071222345,0,0,0,0.0710388086456765,0,-0.0127968352787555,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0.413597854828973,0,0,0,0,0.211683758634816,0.0452168874437135,0.0484402569648808,0,0,0,0,0,0,0,0,0,0.0964290371378865,0,0,0,0.0205301113374984,0,0,0,0,0,0,0,0.104284150274036,0,0.0142377530263359,0,0,0,0,0,0,0,0,0.0926113998823595,0,-0.000338742354527029,-0.0055383419384202,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0.103101109457586,0,0.0083175684132837,0,0,0,0,0,0,0,0,0,0.0492873898659802,0,0,0,0,0,0,0,0,0.0970404390156663,0,0.017676681525162,0,0,0,0.0675736065456567,0,0,0,0,0,0,0,0,0,0,0.0407306841077946,0,0,0,0,0,0,0,-0.0450436799217409,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.164405533377485,0,0,0,0,-0.0842390364656963,0,0,0,0,0,0.297748031172378,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0309203823632675,0.0239761062825824,0,0,0,0,0.103419882511902,0,0,0.0694904220760279,0,0,0.0613671084586988,0.0352600858820576,0,0.19404927139798,0,0,0,0,0,0,0,0,-0.0116945663654402,0.0106115781346206,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,0,0.088592027157599,0,0,0,0,0.174691748974996,0,0,0,0.120094273309628,0,0,0,0,0,0,0,0,0,0,0.0133967459212626,0,0,0,0.0356040119454315,0,0,0,0,0,0,0,0,0.0935797233325795,0,0,0,0.297377737637116,0,0,0,0,0,0.0107187405268434,0.0220545803993428,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0.0990699863677845,0.0960092625405778,0,0,0,0,0,0,0.0873174394785638,0,0,0,0,0,0,0.0294299485652039,0,0.110469946785077,0,0,0,0,0,0,0,0.0411455711068454,0.212642647925294,0,0,0.0902482568781322,0.1376482481674,0,0,0.141172341856178,0,0,0,0,0,-0.0168676351324853,-1.35525271560688e-20,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.00247252043954551,-0.0816450692366819,0,0,0,-0.0338869268273901,0,0,0,0,0.0830430878992061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326255435411735,0,0,0,0,0,0,0,0,0,0.0583656900929656,0,0,0,0.169123455988035,0,0,0,0,0.0521800443330483,0,0.0313681815735805,0.0206203278684427,0,0,0,0,0,0
X000792.SZ,0,0,0,0.0716319440766966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389720816629553,0.0790693894397259,0,0,0,0.0107465814202446,0,0,0,0,0.0816899207812417,0,0,0,0,0,0.0578293893180802,0,0,0,0.0101024855632875,0.172560865034765,0.00295239951460657,0,0,0,0,0,0.187412204441919,0,-0.00406201876295863,-0.0198994509460106,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0.0307036627850423,0,0,0,0,0,0,0,0,0,0,0,0.316199844523465,0,0,0.0495812821311596,0,0,0,0,0,0,0.0278389808202505,0,0.036574153575218,0.0987597375963632,0,0,0,0,0.0566709687719213,0,0,0.0543754180843348,0,0,0,0,0,0,0,0,0,0,-0.00949909861768533,-0.00589452946941247,0,0,0,0,0,0
X600307.SH,0,0,0,0,0.256393113840382,0,0,0,0,-0.023158032611454,0,0,0,0,0,0,0.152742642217527,0,0,0,0,0,0,0,0,0,0,0,0,0.0861338133153452,0,0,0,0,0,0,0,0,0,0.0644962386480663,9.19997684419981e-06,-1.0842021724855e-19,0,0,0,0,0,0,0,0,-0.0330938544461718,-0.014207767750362,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423481331404184,0,0,0.0364565560019334,0.0212166281100393,0,0,0,0,0,0.0287766846584548,0,0,0,0,0.076374737240005,0,0,0,0.0690665197860423,0,0,0,0,0,8.67361737988404e-19,0,0.478182112304895,0,0,0,0,0.228591918286568,0,-0.0385919380069662,0.020336711534179,0,0,0,0,0,0
X600578.SH,0,0,0,0.261678198174669,0,0,0,0,0,0,0,0.010046011937703,0.307344386416437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208839586607635,0,0,0,0,0,0,0,0.0847301074342792,0,0,0.0961284881208719,0,0,0,0,0,0,0,0,0,0,0,0.00444110152589229,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.237199329866048,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0760215157140421,0,0.0702671016822492,0,0,0.0599422794674942,0.0934476155081591,0.0610887339071292,0,0,0.0239966477423691,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.335763990417317,0,0,0,0,0,0,0,0,-0.00366994647929796,-0.00427671486350566,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0585625933013015,0.039716994378858,0.254588383042324,0,0,0,0,0,0,0.0404846984672134,0,0,0,0,6.93889390390723e-18,0,0.177719028798181,0,0,0,0,0.0111073144969252,0,0.267588268069592,0,0,0,0.0451245331225864,0,0,0,0,0,0,0,0,0,-0.00310645097852286,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0777099190025624,0,0,0,0,0,0,0,0,0.13208213538067,0,0,0,0.0455501492998504,0,0.104307357883923,0,0,0.0378371760043219,0,0,0,0.0379092066392536,0.022314782922411,0,0,0,0,0,0,0,0,0,0,-0.0261361836838675,-0.00789053589097406,0,0,0,0,0,0
X600022.SH,0,0,0,0,0.0633870197728804,0,0,0,0,0,0,0,0,0,0,0,0.234007547057586,0,0,0,0,0,0,0,0,0.211601296312727,0,0,0,0.0682348292378167,0,0.0420493142710276,0,0,0,0,0,0.0891507695694902,0.132483831643323,0,0.0240903096862655,0,0,0,0.00255616560858721,0,0,0,0,0,-0.00354815807585418,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0766235609707676,0,0,0,0.0132108344591971,0.0488289677104243,0,0,0,0,0,0,0.00745662537362735,0.12053597240825,0,0,0,0,0.216464609774388,0,0.388610994409192,0,0,0,-0.000891192683431754,0.00889559089881804,0,0,0,0,0,0
X000878.SZ,0,0,0.0909331762277002,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0271161345495388,0.00788510023694957,0,0.273280761229843,0,0,0,0,0.0475446241880853,0,0,0,-0.0705152680080366,0,0,0,-0.0259310940044046,0,0,0,0,0,0,0.135327781406533,0.00829286205604839,0.123463227312278,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.00532721880990983,0.00597247737791101,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,0,0.11268595646398,0,0,0,0,0,0,0,0,0,0.0172191267126576,0,0,0,0,0,0.132757298859265,0.233632084980535,0,0,0,0,0,0,0,0,0,0.106476227803701,0,0.0125454638342832,0,0,0.0396842692192523,0,0,0,0,0,0,0.252632433664774,0,-0.00880505608093592,2.16840434497101e-19,0,0,0,0,0,0
X600660.SH,0,0,0,0.143329817622025,3.46944695195361e-18,0,0,0,0,0.0102792097398643,0,0,0,0,0.0314077892653606,0,0,0,0.0435141508225489,0,0,0.204946821112974,0,0,0,0.100478617664865,0,0,0,0,0,0,0,0.172557844653001,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0790400433773775,0,0,-0.0128983392425293,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,-0.14544271105611,0,0,0,0,0,0,0,0.133855613717808,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.0115635416761533,0,0,-0.0860517096977947,0,0.0847706425447227,0,0,0,0,0,0.699904110482618,0,0,0,0,0,0,0,-0.0146913915609758,-0.0150834843578573,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00773135729541359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010104921331631,-0.0112269402198954,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,-0.0645341072530991,-0.0173533704404159,-0.0955604268676175,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467015352961251,0,0.148171728463409,0.334198227172429,0,0,0.102232076065802,0,0,0.158273631640721,0,0,0,0,0.0281919037058096,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00494553729248559,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.0363631001894247,0,0,0,0,-0.0257531630200836,0,0.0676344533462725,0,0,0.143211476754119,0,-3.46944695195361e-18,0,0,0,-0.0623799488706163,0,0.00872618900388238,0.0227952775330679,0,0,0,0,-0.162587295287335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134159451662513,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.39726301315806,0,0,0,0,0,-2.77555756156289e-17,-0.677274429120284,0,0,0,0,0,-0.145956036790722,0,2.30112932892823,-1.06675683551351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507390559708942,0,0,0,0,-1.22935438888153,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0.217117493924708,0,0,0,0,0.10695371111854,0.405030356798414,0,0,0,-0.292855864669818,0,0,0.645886994068894,0,-0.416816884053923,0,0,0,-0.236749139859377,0,0,0,-1.90363585593602,0,0,0,-0.53332807840225,0,0,0,0,0,0,0,0,0,0,0,0,-0.143537622242917,-0.434928551221452,0,0,0,0,0,0,0
RealEstate_excess,0,0,-0.0633511043404388,0,0,0,0,0,0,0,0,0,0,0,-0.136685426845122,0,0,0,0,0,0,0,0,0,0,0.0113664393010184,0,0,0,0,0,-0.0944864637747845,0,0,0,-0.0637052701123184,0,0,0,-0.00401236911591513,0,0.242729243858461,-0.278110596058905,0,0,0,0,0,0,0,-0.0124406036268853,-0.00917134095461736,0,0,0,0,0,0
MKreturn,0,0,0,-0.0561411162457309,0,0,0,0,0,0,0,0,0,0,-0.0146869466844382,0,0,-0.101290981868369,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802884631541552,0,0,-0.0141190464517953,0,0.170231707765432,0,0,0.0364960760628781,0,0,0,-0.115133536895415,0,0,0.178110376080356,0,0,-0.27015379250727,-0.00827871897801749,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00854919880055293,0,0,0,0,0,-0.00515190453341007,0,0,-0.00194186988201013,0,0,0,0,0,0,0,0.000390761225014601,0,0,0,0,0,0,-0.00448686225066825,0,0,0.0259376740787097,0.00491455623242863,0.00897399624121552,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105478384712332,0,0,0,0,0,0,-0.0292647313790636,0,0,0,0,0.00199089651615559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00160620030988834,0,-0.00724678378896799,0.0295882041315066,0.00922643251601682,0.00664531120136095,-0.00820143955356686,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0.00131535426366735,0,0,0.0178794645116061,0,0,-0.00719127723299839,0,0,0,-2.16840434497101e-19,0,-0.00107806909948127,0,0,0,-0.0050719971957219,0,0,0,0,0,0,0,0.00123614615952698,0,0,0,0,-0.00689229402520397,-0.00136176697799396,0,0,0,0,0,0,-0.00590979124146489,0,0,0,0,0,0,0.014224210637495,0.00138734697923727,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00186437339122436,-0.00102554028849825,0,0,0,0,0,0
