,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600688.SH,X600188.SH,X600795.SH,X601600.SH,X300072.SZ,X600547.SH,X601991.SH,X600157.SH,X600027.SH,X600362.SH,X600660.SH,X601992.SH,X600111.SH,X600309.SH,X600886.SH,X600489.SH,X600623.SH,X002466.SZ,X600299.SH,X002075.SZ,X000792.SZ,X601158.SH,X000723.SZ,X000898.SZ,X000709.SZ,X000408.SZ,X600583.SH,X000983.SZ,X000883.SZ,X600352.SH,X000959.SZ,X600549.SH,X000539.SZ,X600176.SH,X000027.SZ,X600758.SH,X002470.SZ,X600021.SH,X000630.SZ,X601699.SH,X600160.SH,X000012.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.0419788334511109,0,0,0.0347110221420786,0,0,0,0.00385274336449446,0,0,0,0,0,0,0,0,0.0115148241484015,0,0.01225354651437,0,0,0,0,0.0131647428341953,0,0,0,0.0599849038273901,0.00264917888240514,0,0,0,0,0,0.0342175769922627,0,0,0,0.0133822830739283,0.0392725215774908,0,0,0,0.0215327558115571,0,0,0.00540455368430926,0,0,0,0,0,0,0
X600028.SH,0,0,0,0.0711836094597356,0,0.0828846324391237,0,0.0459721658672103,0,0.00394431630926884,0,0,0.036214035766563,0,0,0,0,0,0,0,0,-0.0227208233480261,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626035403656917,0,0,-0.021684125016235,0,0,-0.00803410631013422,0,0.065923561483568,0,0,0,0,0.0544432973437965,0.0341667976370589,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.0909593797885252,0.052975913638306,0,0,0.027110015371161,0,0,0,0,0,0,0,0,0.0809800577174751,0.0643744097957142,0.0254171037152543,0,0.0401936847173216,-0.0570342038536716,0,0,0,0.0106281380912067,0,0.0525942360547381,0,0,0,0,0,0,0,0,0,0,0.0601593325681146,0,0,0,0,0,0,0,0.0188988722536838,0.062247116704853,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.00524106775356104,0,0,0,0.107769290410909,0,0,0.101118368126479,-0.0181156353227387,0,0,0.0147763832304801,0,0,0,0,0.0157236245210148,0.109176900655461,0,-0.00579565030417824,0,-0.270330674488291,-0.0120886141075582,0,0,0,0,0,0,0,0,0,0.171985714212843,-0.0421281672608827,0.0286916618162872,0,-0.13781808211967,0,0.00398730765628234,0,0,0,0,0,0,0,0.027758909317707,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0085197474631681,0,0,0.0394209688266501,0,0,0,0,0,0,0,0.104924550244795,0,0.0285131639725012,0,0,0,0,0,0.149220705693295,0,0,0,0,0,0,0.0975735812920573,0,0,0,0.0880332979832592,0,0,0,0,0,0,0,0.012777821956539,0,0,0,0,-0.0470213136014286,0,0,0,0,0,0
X600585.SH,0,0,0,0.0579126701969911,0,0,0,0,0,0.202008997526934,0,0,0.0553456590240587,0,0,0,0,0,0.175346211057364,0.172229160122085,0,0,0,0,0,0,0,-0.095820502704152,0,0,0,0,0,0,0,0,0,0.0465207392469916,-0.030084068145227,0,0,0,0,0.0341017122415564,-0.144708775387429,0,0,0,0.144771629527968,-0.102484813627125,0,0.0193459345053832,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015434157782828,0,0,0,-0.011998280916304,0.00211952644091035,0,0,0,-0.00212971375145751,0,0,0,0,0,0,0,-0.0033768582753698,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0553025760595629,0,0,0,0,0,0,0,0,0,0,0.0620344457899756,0.0590540852669525,0,0,0.0299413990069375,0,0.0196720096607291,0,0,0,0,0,0,0,0,0,-0.194338098413555,0,0,0,0.0101302115350223,0,0,0,0.398761063829539,0,0.190159379676535,0,0.0561150405114441,-0.0106216450283505,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0.059986952551199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364777796522118,0,0,0,0,0,0,0.213502537554393,0,0.113818973600989,0,0,0,0,0,0,0,0.0363968083604733,0,0.129830302926509,0.077006525817405,0,0,0,0.0188123322022166,0,0.0151760811617221,-0.0272576705770498,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.050051997583113,0,0,0,0,0,0,0,0,0,0,0,0.112333219243431,0,0,0,0,0,-0.0188519248155839,0.104762332213224,0,0,-0.138490886286192,0.629162889848827,0,0,0,0.163679273878136,0,0,0,0,-0.080027414080896,0,0,0,0,0,0,0.0504735016701175,0.0796074361463237,0,0,0,0,0,0
