,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002271.SZ,X600011.SH,X002460.SZ,X600660.SH,X600886.SH,X601600.SH,X600362.SH,X601898.SH,X600801.SH,X600010.SH,X600489.SH,X000786.SZ,X600352.SH,X600111.SH,X600188.SH,X600176.SH,X601991.SH,X600795.SH,X600688.SH,X002466.SZ,X600529.SH,X600027.SH,X600426.SH,X600299.SH,X601992.SH,X600612.SH,X002080.SZ,X600315.SH,X002353.SZ,X600486.SH,X600219.SH,X000932.SZ,X002409.SZ,X000301.SZ,X000723.SZ,X600126.SH,X600516.SH,X000027.SZ,X000898.SZ,X601158.SH,X000401.SZ,X000883.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107895916106263,0,0,0,0,0.0588275297010157,0,0,0,0,0,0,0,0.0433592226434048,0,0,0,0,0,0,0,0,0,0.0980627522136002,0,0,0,-0.0037980419078934,0,0.0792554829355819,0,0,0,0,0,0,0,0,-0.00232641378644947,-0.0111750772574427,0,0,0,0.0777330044220067,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0.0218270815014016,0,0,0,0.0437318145823096,0,0,0,0,0,0,0,0,0.0271424052674572,0,0,0,0.0176108969169162,0,0,0,0,0,0,0,0,0.0922829335471317,0,0,0,0,0,0.0787328460720149,0.018450956590045,0.0485506563788662,0,0,0,0,0,0,-0.00452592471383202,0.00673245357252223,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0120835582057069,0,0,0.0573623186497579,0,0,-6.93889390390723e-18,0,0,0,0,0,0.264130579184675,0,0,-3.46944695195361e-18,0,0,0.119647797258556,0,0,0,0,0.0170765598977495,0,0,0,0,0,0,0.0686363764392983,0,0,0,0.117492807479688,0,0,0,0,0,0,0,0,0,0,0,-0.0164900883390186,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.0379407511844659,0.124086372259256,0,0.0131558212448096,0,0,0,0.0320333939005847,0,0,0,0,0,0,0,0,0,0,0,0.0802408284305174,0,0,0,-0.0160599836008855,-0.0253008206637511,0,0,0,0,0,0,0.00785896186151879,0.0247924302314559,0,0,0.0307824466939167,0,0,0,0.0223670902905783,0,0,0.0712105867408274,0,0,0,0,0.00972916886555284,0.00215550229413534,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0189228792326864,0,0.052826879355324,0.202054303085255,0,0,0,0,0.0288929469347094,0,0,0.0487962888615245,0,0,0,0.0607037235015014,0,0,0,0,0,0,0.255728979270513,0,0,0,0,0,0.0304338141931817,0,0,0,0.0941486563450682,0,-0.0679477211710286,-0.0149764865060628,-0.00398730603273388,0,0,0,0,0,0,-0.00917762715363694,-0.00199219483102666,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.0623471736687609,0.0993738978092056,0,0.0214322350699957,0,0,0,0,0,0,0,0.72277709552075,0,0,0,0,0,0,0,0,0.0142494827316326,0.0786585849343035,0.101920099035374,0,0,0,0.118807226804409,0.00428287419311684,0,-0.112188975721967,0,0,0,0,0,0,-0.0553522967395354,-0.0231796035145962,0,0,0,0,0,-0.015596703746272,0.0022777186325696,-0.0159387850292308,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224124050762236,0,0,0,0,0,0,0,0,0,0.0376390061572482,0,0,0,0,0,0,0,0,0,0,0,0,0.0527736807907425,0,0,0,0.0270854836871407,0.0201902209202398,0.104705390007821,0,0,0,0,0,0.0612599878171514,0,0,0.000408011998446835,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,-0.00708036557791309,0,0,0,0,0,0,-0.184431778305668,0,0.592640276375463,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001828377763015,-0.0900416275665421,0,-0.0508377277933674,0.0353005539102276,0,0,0,0,0.0506384890068397,0,0,0,-0.0448434603147735,0,0,0.0949438609290603,0,0,0,0,0,0,0,-0.0201523343965807,0,0,0,0,0,0,0
X002271.SZ,0,0,0.243150500396519,0,0.0298559012235308,-0.0410441949631028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510729681995388,0,0,0,0,0,0,-0.0117877793568484,0.129537889212992,0,0.295230361177238,0,0,0.118612931516755,0,0,0,0.0238991247537618,0,0,0,0,0,0,-0.0105670312331154,-0.0351212495527974,0,0,0,0,0,0
X600011.SH,0,0,0.147644510742745,0,0,0,0,0,0,0,0,0,0,0,0.0534881106120942,0,0,0,0,0.0846785087468305,0,0,0,0,0,0,0,0.0136053555733902,0,0.0920134983845722,0,0,0,0,0.0265961620679963,0,0,0,0,0,0.0528739592031265,0,0,-0.0728793906950195,0,0,0,0,0,0,0,0.00619750108434857,0.00147591928514318,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106024919945582,0.20748122973266,0,0.0887944563188959,0,0,0,0,0.352163987886248,0,0,0,0,0.179485676112095,0,0,0,0,0.256255131146183,0,0,0,0,0,0,-0.00393880585452654,0,0,0,0,0,0
