,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601898.SH,X600660.SH,X600688.SH,X601991.SH,X601600.SH,X600188.SH,X600886.SH,X600795.SH,X600362.SH,X000898.SZ,X600547.SH,X600516.SH,X601992.SH,X002466.SZ,X600111.SH,X600027.SH,X600176.SH,X600352.SH,X000709.SZ,X600299.SH,X002460.SZ,X600808.SH,X300072.SZ,X002110.SZ,X000553.SZ,X600801.SH,X000786.SZ,X600339.SH,X000932.SZ,X600583.SH,X600426.SH,X601158.SH,X000883.SZ,X000301.SZ,X600219.SH,X000629.SZ,X000792.SZ,X600489.SH,X000539.SZ,X000408.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.052393864623347,0.112313241736365,0,0,-0.155848322710417,0.00944325592494511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0796964868746989,0,0,0,0,0,0.215936931343084,0.0144595035353129,0,0.177802690710689,0,0,0,0,0,0,0,0,0,-0.100753030457743,0.00351943627297308,0.00470560273186376,0,0,0,0,0,0
X600028.SH,0,0,0.620329201864885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106936337181925,0,0,0,0,-0.123622565822185,0.000280230964522918,0,0,0,0,0.0316862280420655,0,0,0,0,0.0286836139598879,0,0,0,0,0,0.00211959772623227,-0.0018482144806214,0,0,0,0,0,0
X601088.SH,0,0.172722846083433,0,0,0.189475986182351,0.0121363112493102,0,0,0.0766230876066585,0,0,0,0,0,0,0,0.203425523051014,0,0,0,0,0.0209235010905497,0,0,0,0,0,0,0,0,0,0,0,0.0739746065990698,0,0,0,0,0,0,0,0,0,0,0,0.0577840534044062,0,0,0,-0.0120193204583097,-0.0394779693617898,0,-0.0686082381528821,0,0,0,0
X600585.SH,0,0,0.202721335046337,0,0,0,0,0,0,0,0,0,-0.0781503358602195,0,0,0,0,0,0,0,0,0.0752183788552216,0,0,0,0,0,0,0,0,0,0,0.0784459052250242,0.333111107484837,0.234240024060324,0,0,0.115937397749115,0,0,0,-0.0898357852117285,0,0,0,0,0,0,0,-0.00654140805826299,-0.0110208732402393,0,0,0,0,0,0
X600019.SH,0,0,0.068966352283064,0,0,0.118509132915071,0,0,0,0,0,0,0,0,0,0,0,0.148569420906155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16670014253512,0,0,0,0,0.296657665723939,0,0,0,0,0,0,0,0,0,0,0,0,0.00789250079865366,0.000642906231177953,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,-0.0198706357662466,0,0,0.0516178986294938,0,0,0,0,0,0,0,0,0,0.422705833029288,0,-0.0795833893980056,0,0,0,0,0,0,0,-0.233505724512259,0,0,0,0.18457126687162,0.221490761906709,-0.0353430703239083,0,0,0,0,0,0,0,0,0.0593794750019418,0,0,0,0,0.0414603191995937,0.0458079286672848,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0204465346350229,0,0,0,0,0.779596642797636,0,0.0270485392136595,0,0,0,0,0,-0.0118979910085499,0.0528359888999182,0,0,0,0,0,0,0,0,0,0,0,0,-0.130730306682109,0,0.0459097060359577,0,0.00661651073030799,0.0216670795117399,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17839524433174,0,0.292153995755402,0.277615215104169,0,0,0,0,0,0.0670088520734485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606106723261685,0,0,0.0197618541194122,0,0.0127199571084402,-0.00851378728269206,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.231347102651299,0,0,0,0,0,0,0.0987872829904435,0,0,0,0,0.0492201637493494,0,0,0,0,0,0,0.118187940741573,-8.67361737988404e-19,0,0.008106719560232,0,0,0,0,0,0,0,0.168599336075651,0,0.0336974469210149,0,0,0,0,-0.0102983444739532,-0.0113076215771253,0,0,0,0,0,0
X600660.SH,0,0.0249051555744447,0,0,0,0.0570178309191454,0.0238781411089453,0,0,0,0,0,0,0,0,0,0.00040669137230841,0,0,0,0,0.316912365685387,0,0,0,0,0,0.00919534997040574,0,0,0,0,0,0,0,0,0,0,0.091803650460058,0,0,0,0,0,0,0,0,0,0,0,0.0138892687069806,0,0,0,0,0,0
X600688.SH,0,0.373738142073409,0.0407030095054011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278124462203357,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619718284357105,0,0.0166635122834851,0.0205212205545757,0,0,0.00839374051174252,0,0,0,0,0,0,-0.0430920993315389,0.00836816786946433,0,0,0.0474995374756189,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.0973610386853087,0,0,0,0,0,0.117356491112982,0,0,0,0,0,0,0,0.111029879010364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239542724596458,0,0.11495560113437,0,0,0,0,0,0,0.112265964022007,0,0,0.0359854449530664,-0.0210193897346644,-0.00379090307479838,-0.00900371810635197,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159118329452393,0,0,0,0,0,0,0.0587630459026351,0,0,0,0.0601705050958732,0.00160604577071226,0,0,0,0.00300835160831154,0,0,0.0675256553086386,0,0,3.46944695195361e-18,0,0.386813375920195,0,0,0,0,0.0547618066077007,0,0.029427923706975,0,0,0,0,-0.00568138374201468,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.325802576515044,0,0,0,0.124736009652457,0.0427414590985692,0,0,0,0,0,0,0,0,0,0.032677976165878,0,0.236478568105297,0,0.0774786241331178,0,0,0.0701376249904596,0,0.0978715968283641,0,0,0,0,0,0,0,0,0,0,0,0,0.00305795108554253,0,0,0,0,0,0,0
X600886.SH,0,0.105661300534522,0,0,0,0.0346943751057388,0.0674802381000168,0,0.0482430109644142,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.192471418602736,0.0654245607461705,0,0,0.106958612011204,-0.0655047428829314,0,0.0619284676283873,0,0,0,0.0380184790727817,0,0,0,0,0,0,0,0,0,0.0375668263259137,0,0,0,0,-0.00172904595339536,-0.00513511666758928,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0149947065471198,0,0,0,0,0,0.0644085124558416,0,0.0365728012234467,0,0,0.278666433564279,0.004793552663844,0.0528360608705235,0,0,0.0511013135189507,0,0,0,0,0,0,0,0,0,0.0371284440852831,0,0,0,0,0,0.0535776229156786,0.0564335635641276,0,0,0,0.00214533531328436,-0.00130889486548754,0,0,0,0,0,0
X600362.SH,0,0,0.0621420231158488,0,0.210139565869076,0.109708325367721,-0.0149527618407745,0,0,0,0,0,0.309975757502754,0.0692082225118697,0,0,0,0,0,0,0,0.021108237370748,0,0,0,0,0,-0.00809653192438744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0783999348813735,0,0,0,0,-0.00128194631121446,-0.0141247212134766,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0259058240413103,0.146117158820096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285439529082125,0,0.0933156483737968,0.066175560703511,0.0557215193610147,0,0,0.0528086135051385,0,0,0,0,0,0,0,0,0,0,0,0,-0.00390471067475588,0.00177337782867529,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077373538628938,0,0.0290202314146114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0654846497835422,0,0,0.0441829521085141,0.789049761221953,0,0.0333402637276261,0,0.0142362831526961,0.0266696847250265,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30788801223332,0,0,0,0,0,0,0,0,0.00627811701417003,0,0,0.205256621711905,0,0.118503701170514,0.0665638069693549,0,0,0,0.11693434769014,0,0,0.00978710037416044,0.155573513295535,0,0,0,0,0.155395728367898,0,0,0,0,0,0,0,-0.0266714479332335,-0.0298867314166547,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0.21016222543986,0,0,0,0,0,0,0,0,0,0,0,0.220816816389447,0,0,0,0,0,0,0,-2.16840434497101e-19,0.117296916802409,0.194700770226736,0,0,0.00629640202139903,0,0,0,0.0651996999138237,0,1.73472347597681e-18,0,0,0,0,0,0.108791393000346,0,0,0,0,-0.017902392082072,-0.0292969370935776,0,0,0,0,0,0
