,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601600.SH,X600886.SH,X601898.SH,X600660.SH,X601991.SH,X600362.SH,X600795.SH,X600688.SH,X600188.SH,X600352.SH,X600111.SH,X600801.SH,X600027.SH,X000723.SZ,X600489.SH,X601992.SH,X002271.SZ,X000898.SZ,X600176.SH,X600516.SH,X000786.SZ,X002460.SZ,X002466.SZ,X000709.SZ,X000629.SZ,X600299.SH,X600612.SH,X000883.SZ,X601158.SH,X600426.SH,X600219.SH,X002353.SZ,X601699.SH,X000630.SZ,X600583.SH,X600021.SH,X000553.SZ,X600985.SH,X000027.SZ,X600578.SH,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,-0.0423097401190452,0,0,0,0,0,0.231035905540732,0,0.0469277946051432,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0153838948229079,0,0.0473246174857552,0,0.0250212267330376,0.0481004595775743,0,0,0,0,0,0.00904957911609839,0,0,0,0,0,0,0,-0.00326271946536362,0,0,-0.00166072441058619,0.0161394667677938,0,0,0,0.000957429812255514,0,0
X600028.SH,0,0,0.0981587636027898,0,-1.73472347597681e-18,0,0,-0.00971636896440164,0,0,0,0,0,0,0,0,0,0.161910573941697,0.00357354887195229,0,0,0,0,0,0,0,0,0,0,0,0,-0.0216121460502609,0,0,0.105785497720384,0.0140700939113377,0,0,0.0187871791788189,0,0.112329100915458,0,0,0,0,0.0304078164403148,0,0,0,0,0,-0.0191144066340706,0.00150145845616765,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484601919922387,0,0,0.10128349009498,0.102431740800235,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.033241548154254,0,0,0.119676916604601,0,0,0,0,0,0,-0.0789845976955439,0,0,0,0,0.0653758821804432,0,0,0,0,0,-0.0117640433402101,0.0499531909800407,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.00378597467094914,0,0.0181146957447588,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.391701278500012,0,0.0362918208576801,0,0,0.342468541201572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0192419359934256,0,0,0,0,-0.00143025181005554,0,0,0,0,0.0281666158579823,0,0
X600309.SH,0,0,0,0,0,0.278230531131833,0,0,0.0545297664017115,0,0,0,0,0,0,0,0,0,0.255070501306302,0.0438152131814102,0.0375673510426917,0,0,0.0445490283750078,0,0,0,0,0,0,0,0,0,-0.0265523250188829,0,0,0,0,0,0,-0.0378887203919453,0,0,0,0,0.159780341450372,0,0,0,0,0,-0.0127264869650988,0.0321655663873563,0,0,0,0.153792278667535,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0495005769343805,0.0625795944054648,0,0,0,0,0,0,0,0,0.100936443083053,0,0,0,0,0,0,0.118903601542429,0,0,0,0,0.0422141080660381,0,0,0,0,0,0,0,0,0,-0.0458624175742227,0,0,0,0,0,0,0,0,0,0,0,0.0187557028830325,0,0,0,0.0259418988256513,0,0
X600547.SH,0,0,0,0,0,0,0,0.331347302044254,0.0235592967042995,0,0,0,0,0,0,0,0,0,0,0,-0.300094250357735,0,0.0438198318623985,0.817667370001224,0,0,0,0,0,0,0,-0.129068571540395,0,0,0,0,0,0,0,0,0,0,0,0,-0.19142919468502,0,0,0,0,0,0,-0.026294957120022,0,0,0,0,-0.115430313482551,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.162086428018544,0,0.00924961837106037,0,0,0,0,0,0,0,0,0,0.130426241389778,0.22493170318849,0,-0.0156051950010269,0,-0.204843343279186,0,0,0,0,0,0,0,0,0.140084105578538,0,0,0,0,0.0245363796681155,0,0,0,0,0,-0.144382732141242,0,0,0,0,0,-0.026886160188158,-0.0250763741988243,0,0,0,0.11391086945406,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319427144338805,0,0,0,0,0.0345659253834811,0,0,0.111630573083534,0,0,0,0,0,0.0791633503200019,0,0.0220492541591004,0,0,0,0.18123538816142,0,0,0,0,0,0,0,0,0,0,0,0.127344258677993,0,0,0,0,0,-0.0486352353601612,0,0,0,0.106539566381553,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.213491413162897,0,0,0,0,0,0.114121921443508,0,0,0,0.0034653898327491,0,0.0114573052047081,0,0.0190642065284427,0,0,0,0,0,0,0,0.0952679321625622,0,0,0,0.0892345258002265,0,0,0,0.220545686148214,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0176285274808344,0,0,0,0.0829485648750486,0,0
X600886.SH,0,0,0,0.234721430851334,0.0578898053068028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093641638657655,0,0,0,0,0,-0.121621412877087,0.113417376512439,0,0,0,-0.00113751489810244,0,0,0,0,0,0,0.0516306619559657,0,0.0602247185354262,0,0,0.0840949650861784,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685386411824499,0,0,0,0,0,0.0918612457284071,0,0,0,0,0.254915392187221,0.00836832274555906,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0263154831608232,0,0.030203048379864,0.0204657732755428,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0322665222779214,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00669010062706229,-0.0372813398761561,0,0,-2.71050543121376e-20,0,0,0.0819737767973207,0,0,0,0,0.0868868472071954,0,0,0,0,0,0,0,0,0,0.00612523499217302,0,0,0,0,0.0735383324437784,0.0499282077275249,0,0,0,0,0.00567713703487409,0,0,0,0,0.00845815559402058,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.000641775954005325,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395633285269319,0,0.14618156733371,0,0.0257577553344639,0,0.0250606303597461,0,0.12111141778937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066055175061778,0,0,0,0.0139606936502396,0.0271681843385228,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.266690976523159,0.217261558357764,0,0,0,0,0,0,0,0,0,0.0675270126604202,0.0997906866155826,0,0.0765694559781571,0.0781349115148478,0,0,0,0,0,0,0,0,0,0,0,0.0812550311366669,0,0,0,0,-0.0231562968326602,0,0,0,0,0,0,0,0,0,0,-0.0276734768591175,0.033358833999349,0,-0.109179040514002,0,-0.00335225863662825,0,0
X600795.SH,0,0,0,0,0,0,0,0.0648160596207837,3.46944695195361e-18,0,0,0,0,0,1.73472347597681e-18,0,0,0.225744298930705,0.005932803332631,0,0.0312488896574082,0,0.0246565421919449,0,0,0,0,0,0,0,0.0313297763785377,0,0,0,0.0508517372853452,0.0274745522972754,0,0,0,0,0,0.0156888971114584,0,0,0,0,0,0,0,0,0,0,-0.0048772238571249,0,0,0,0,0,0
X600688.SH,0,0,0,-0.0880084889857345,0,0,0,0,0,0,0,0.00306731428596745,0,0,0,0,0,0.25034102149314,0,-0.0148675665652287,0,0,0,0,0,0,0,0.0122620166206014,0,0,0.136917585159221,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166747030329942,0,0,0,0,0,0,0.0296352059892126,0.0296233986040718,0,0,0,-0.0205631858863546,0,0
X600188.SH,0,0,0,0,0.0218235393395171,0,0,0,0.11668487791781,0,0,0,0.0816409061119616,0,0,0,0,0,0,0,0,0,0.0805632088287991,-0.152964123942574,0,0,0,0,0.0873467488686523,0.0109945322786762,0,0,0,0,0.179348792974713,0,0,0,0,0,0,0.131348792399518,0,0,0,0,0,0,0,0,0,-0.0167921952906253,0.0238661904949531,0,0.0631859125678159,0,0,0,0
X600352.SH,0,0,0,0,0.283457472847908,0,-0.227122680385123,0,0,0,0,0,0,0,0,0,0,0,0,-0.0737290474075906,0.150584168235342,0,0.414135642401308,0,0,0.272384336449973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0290278254986369,0,0,0,0,0,0,0.0168429962486805,-0.00826288559969333,0,-0.44260236570309,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.181668836759198,0,1.11367917650952,0,0,0,0,0,0,0,0,0,-0.0116695813043383,0,0,0,-0.210378850474955,0,0,0,0,0,0,0.184646080648403,0,0.201302289523847,0,0,0,-0.224263700223938,0,0,0.244715759658307,0,0,0,0,0,0,0,0,0,0,0,0,-0.0322114762014011,-0.0418247576066255,0,0,0,0,0,0
X600801.SH,0,0,0,0.74693589093215,0,0.222775120944718,0,0,0,0.0261704730299577,0,0,0,0,0,0,0,0,0.165846979903465,0.0203347933142333,0,0,0,0,0,0,0,0,0.0405331181806377,0.213054667757402,0.0828102137510179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0568440272382055,0,0,0,0,-0.0191268546412252,-4.33680868994202e-19,0,0,0,-0.0332410703719537,0,0
