,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X601600.SH,X002466.SZ,X601991.SH,X601898.SH,X600688.SH,X600188.SH,X600660.SH,X600362.SH,X002460.SZ,X600795.SH,X300072.SZ,X600547.SH,X601992.SH,X600886.SH,X600111.SH,X600176.SH,X600516.SH,X000786.SZ,X000898.SZ,X600299.SH,X000709.SZ,X002271.SZ,X600352.SH,X600027.SH,X000792.SZ,X000553.SZ,X600489.SH,X000408.SZ,X000825.SZ,X601158.SH,X601699.SH,X600219.SH,X000883.SZ,X600549.SH,X000630.SZ,X600583.SH,X600808.SH,X002470.SZ,X600315.SH,X002110.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002460.SZ,0.305924135367927,0,0,0,0,0,0,0,0.801739438047777,0,0,0,0,0,0,0,0,0,-0.0617946635629332,0,0,0.0202479164641185,-0.0508905538166638,0,0,0,0,0,0,0,0,0,0,0,0,0.066797280471952,0,0.222536311462925,0,0,0,0,0,0,0,0,0,0,-0.0218641054902761,0.042593935386099,0,0,0,0,0,0
X600795.SH,0,0.098840190376973,0,0,0,0,0.145310243045672,0,0,0,0.0393448879530517,0,0,0,0,0,0,0,0.0409067196719633,0.0505839203560699,0,0,-0.0512964475503982,-0.0165195778897996,0,0,0,0,0,0,0,1.73472347597681e-18,0.108941292644855,0,0,0,0,0,0,0,0,0,0,0.0317262325059831,0,0.00909178304707918,0,0,0,0,0,0,0,0,0,0
X300072.SZ,0.0870405589544738,0,0,0,0.052377354353183,0,0,-0.0594805749787771,0,0,0,0,0,0,0,0.0903698508633582,0,0,0,0.161756776075166,0,0,0.0728033873918462,0,0.141508156265561,0,0.138628031288172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616586050457501,0,0,0,0.170410825450712,0,8.67361737988404e-19,-0.00293551106071928,0,0,0,0,0,0
X600547.SH,0,0.171264682451368,0,0,0,0,0,0,0,0,0,0,0,0,0.069072135446669,0,0,0,0,0,0,-0.118555443582542,0,-0.0186849078981365,0,0,0,0,0,0,0,0,-0.0166846190642066,0.958107585720963,0,-0.0247530928019858,0,0,0,0,0,0,0,0,0,0,0,0,-0.016319189854737,0.0166655202030414,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264863530271416,0.102108465847828,0,0,0.195178823118882,0,0.00888433597172551,0,0,0.04152651093196,0,0,0,0,0.134746971273561,0,0,0,0.0888287699438877,0,0,0,0,0,0,0,0,0.0291362239745587,0,0.0421109816209533,0,0,0.00864848903983399,0,0,0,0,0,0
X600886.SH,0,0,0.0626551900859817,0,0,0.16587532053325,0,0,0,0,0,0,0.0318227619928209,0,0,0,0,0,0,0,0,0,0.0562887248228286,0,0,0,0,0,0,0.0998117290006877,0,0.0207748746463672,0,0.0637733096451098,0,0,0,0,0,0,0,0,0,0,0.0320114410864686,0,0,0,8.67361737988404e-19,0.00246955602976672,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0960907389608752,0,0.0592421093083115,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833382375462367,0.0873772206090604,0,0,0,0,0,0,0,0.359967801152938,0,0.0860134805628538,0.245325283075483,0,0,0,0,-0.0140690340502551,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.00799532673448629,0.244410299561838,0,0.0643962540573171,0,0,0,0,0,0,0,0.149601315104313,0.331615582475217,0,0,0,0,0.09295319131198,0,0.0925785105120187,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.10972879916797,0.123734980637308,-0.111886553142413,0,0,0,0,0
X600516.SH,0,0,-0.581043671852012,0,0,0,0,0,0.116732110374253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295796626201104,0,-0.0583621694313704,0,0,0,0,0.378608445477906,0.105222073257948,0,0,0,0,0,0,0,0.0619093216407438,0,0,0,0,0.145705032896856,0.593566362297292,0,-0.0270862288663665,-3.46944695195361e-18,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.334113709808388,0,0,0,0,0,0,0,0.0650792888880833,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0536557264306665,0,0,0,0,0.310317863943588,0.252971222596563,0,0,0,0,0,0,0,0,0,0,-0.0918791022546464,0,0,0,0,0,0.0932361011063088,0,-0.0502598743237591,0.0453236122762434,0,0,0,0,0,0
X000898.SZ,0,0,0,0.180146687339958,0.00485023048304435,0,0,0.11413886605341,0,0,0,0,0,0,0,0.0131056936979522,0,0,0,0.0035719049804656,0,0.0731736800505152,0,-0.0254918361586604,0,0,0,0,0,0,0,0,0.0139135481297977,0,0,0,0,0,0,0,0,0,0.139263897027828,0.559840308022629,0,0,0,0,0.00547605033293632,-0.019506880575515,0,0,0,0,0,0
X600299.SH,0,0,-0.274819622360326,0,0.0971427799602605,0.0189214476800937,0,0,0,0,0,0,0,0,0.0155643461913787,0.0552851093353216,0,0,0,0.226612710002035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3677935211168,0,0,0,0.0357183981852844,0,-0.00621413851329856,0.00874387136360961,0,0,0,0,0,0
X000709.SZ,0,-0.0268135078199256,0,0,0,0,0,0,0,0,0,0,0.161805843432301,0,0,0,0,0,0,0.081113788559783,0,0,0,-0.0329924560374258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0935573868671581,0,0,0,0,0.239439281640432,0.0806848036908895,0,-0.01960114970379,0,0,0.00491676041656331,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.00730592149111224,0.15094283173403,0.0364843234554911,0,0,0,0,0,0,0,0,0,0.389504341777725,0,0,0,0,0,0,0,-0.0626597284572624,0,0,0,0,0,0,0,0.191359960571134,0,0,0,0,0,0,0,-0.0253543246503968,0.00431748358906623,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.220789158765078,0,0,0,0,0,0,0.0190866106837792,0,0.0429122951744676,0,0,0,0.0243242270382642,0,0,0,0.254735882798348,0.0925967830947175,0,0,0,0,0,0,0,0,0.330962465363318,0,0.228300059483566,0,4.33680868994202e-19,0.0309735732004832,-0.0348750004385793,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.319727995752317,0.0253625434260199,-0.0740401101721064,0,0.0929926418858443,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152121516894011,0,0,0,0,0,0.107566223552751,0,0,0,0,0,0,0,0.0573776622452185,0,0,0,0,0,0.0663246353651583,0,0,0,0,0.027890376956305,-0.0206963828214628,0,0,0,0,0,0
X000792.SZ,-0.106006306708008,0,0,0,-0.0686573416853822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301382120182757,0,0,0.214027779102856,0,0.298214104702877,0,0,0,0.496652826910196,0.0401776481899963,0,0,0,0,0,0,0.0651864300402328,0,6.93889390390723e-18,0,0,0,-0.0525694201915413,0,-0.0153859242554008,0.0350445073800216,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0.203002570409603,0,0,0,0,0,0,0,0.0883326789385765,0,0.174056613536958,0.0796204067148412,0.206029517840467,0,0,0,0,0,0,0,0.272819248600012,0,0,0,-0.0872816096205281,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341498069419917,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375878414095177,0,0,0,0.587619096336199,0.0610877389635168,0.00475300823739096,0,0,0,-0.0140621405769696,0,0,0,0,0,0,0.0346137226384877,0.0259510624302248,0,0,-0.0778636441956939,0,0,0,0,0,0.131382422108478,0,0,0,0,0,0,-0.0126495907328609,0.0092607644861372,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.208874614652242,0,0,0,0,0,0,0.0534921297009189,0,0,0.00513229145914266,0,0,0,0,0.0934212224375149,0,0.0440495454433739,0.0174319571338506,0,0,0.132568439894158,0,0.208083617942041,0.0733734462072852,0,0,-0.0476361449552471,0,0,0.0552176373187188,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,-0.158010765795783,0,0,0,0,0,0,0,0,0,0,0,0.0215694689545628,0,0.15738165716953,0,0,0,0,0,0.192832419945306,-0.012783149096998,0,0,0,0,0,0,0,0,0,0,0.161576259284328,0,0,0,0,0,0.361003030486914,0,0,0,0,0,-0.0279307904072815,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0.0566751014030814,0.117612038707429,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0131319995931144,0,0.0413751710400618,0,0,0,0.0261727899301982,0,0,0.0578550944253242,0,0,0,0,0,0.0304039264875799,0,0.0148101132504632,0.0518108852701537,0,0,0,0,0,0,0,0,0,0,0.000602092787914951,0,0.0163484741972489,-0.0149253251198623,0,0,0,0,0,0
X601699.SH,0,0,0.0906346924694678,0,0,0,0,0,0,0,0,0,0.568633613344729,0,0.208767165129292,0,0,0,0,0,0,0,-0.0280478325262743,0,0,0,-0.202389208929234,0,0,-0.0368413441810736,0,0,0,0,0,0.0880235563818393,0,0,0,0,0,0,0,0,0,0,0.125646319279036,0,0.00509996253078337,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0.120270591974126,0,0,0,0,0,0,0,0,0,0,0,0,0.0384798327984178,0,0.0583134936669748,0,0,0,0.0422549331337001,0,0.112164816525655,0,0,0,0.0611140547190148,0,0,0,0,0.140939560222327,0,0.0118966409601286,0,0.068711666760506,0,0,0,4.33680868994202e-19,0.00121762415002584,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0229169827883213,0,0,0.0916159883183594,0,0,0,0,0,8.67361737988404e-19,0,0.036599199399417,0,0,0,0,0,0.0772375479876988,0.106567321105077,0.0274067871762888,0,0,0,0,0,0,0,0,0.0534589943323682,0,0,0.0747062718274055,0.0694697607620185,0,0,0,0,0,0,0,0,0,0,0
X600549.SH,0,0,0,-0.0322984118219344,0,-0.0461957302109743,0,0,0.144509116093491,0,-2.77555756156289e-17,0,0,0,0.199421027786663,0.0337330102194181,0,0,0,0,0,0.27183749394041,0,0,0,0,0,0,0,0,0,0.0720616200648049,0,0,0,0,0,0.106421227208311,0.347428218390368,0,0,0,0,0,0.121266767719588,0,0,0,-0.0076238848842318,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177920689491314,0.0366963472351339,0,0,0,0.0609811209961514,0,0,0.0348291621624657,0.0242602168989982,0,0.00907431739088028,0,0,0,0,0,0.0171108388303151,0.0814412660334589,0,0,0,0,0,0,0,0.0564991161486956,0,0,0,0,0.0148506952074781,0,0,-0.0232952098994085,0.0336014318405237,0,0,0,0,0,0
X600583.SH,0,0.201195927697427,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.19718495116455,0,0,0.192688789864866,0,0.0631731120543921,0,0,0.161654162795381,0,0,0,0,0,0,0.0478575168604975,0,0.119840554485883,0,0,0,0.00383208164650528,0,0,0,0,0,0,0,0,0,0,-0.0229907944925806,0,-0.00476230739682312,0.0094183302441069,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0.0703373599811868,0,0.105938992216412,0,0.01876288345511,0,0,0,0,0.00291978938785668,0,0.0823872793075068,0,0,0,0.453922229172635,0,0.0528622922387835,0,0.0689702550517911,0,0,0,0,0,0.037383549164587,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,-0.0212694506468859,-0.000603287575193588,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,-0.177134489002308,0,0,0.203625721396796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0730953989824015,0,0,0,0,0,0,0,0,0,0,0.505471773931756,0,0,0,0,0,0,0,0,0,-0.140948827209141,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0454053570832582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738340678064552,0.0280381390148501,0,0,0.0277182457358325,0,0.204337742900412,0,0,0,0,0,0.0859169073298649,0.152902933583819,-0.0390301858375905,0,0,0,0,0,0,0.0239346482779307,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0.0139730092381889,0,0,0,0,0,0,0,0.0309862360417755,0,0,0.236343308798944,0,0,-0.0504861839297885,0,0,0,0,0.248112792162815,0.220374764173468,0,0.0756242055462928,0,0,0.0325639882442855,0,-0.10571502372125,0,0,0,0,0,0.258584770860324,0,0,0,0,0,0,0,0,0,0,-0.0192155415440125,0,0,0,0,0,0,0
Change_TY3M,0,-0.138520654991846,-0.0147041290087193,0,0,0,0,0,0,0,-0.0751956710712882,0,-3.46944695195361e-18,0,0,0.0262625517159596,0,0,0,0,0,0,0.0646609824061608,0,0,0.141909801825163,-0.174025220422191,0,0,0,0,0,0,0,-0.208594408798598,0,0,0,0,0,0,0,0,0,0,0,-0.0798835259148142,0,-0.043379444994387,0.0323903478093159,-0.00646402196583297,0,0,0,0,0
Slope,0,0,0.461379250294977,0.0647731061379726,0,0,0,0,0,0,0,0,-0.231790519451257,0,0,-0.199451239253129,0,0,-0.114918860079923,0,0,-0.0799415004475484,0,0,0,0,-0.0878785214315567,0,0,0,0,0,0,0,0,0.605666844341653,0,0,0,0,0,0,0,0,0,0,-0.30453443271316,0,0,1.18144945670426,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172259467831106,0,0,0,0,0,0,0,0,0.190616076413052,-0.17066624778859,0,0,0.466226854580355,0,0,-0.162274092133064,-0.21218208812667,0,-0.0451571846201947,0,0,0,0,0,0,0,0,0,0,0,-0.124880687821852,0,0.763924007897864,0,0,0,0,0,0,0
RealEstate_excess,0,0.071184355215168,0,0,0,-0.192682559378246,0,0,0,0,0,0,0,0,-0.00594455119918109,0,-0.0491047257725109,0.194690619082621,0,0,0,0,-0.0925218599391103,0,0,-0.0790671798229194,0,0,0,0,0,0.0113043785859392,0,0,0,0,0,0,0,0,0,0,-0.0168617015445834,0,0,-0.0218316448283921,0.0701931464018682,0,-0.0594033811170598,0.0566110272351054,0,0,0,0,0,0
MKreturn,0,0.0434869439954529,0.0591432486244018,0,0,0,0,0,-0.230309051035858,0.0906715370978544,0,0,0.0784911306997706,0,-0.0157388942204352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0782941022937639,0,-0.0133045756971205,0,0,0,0,0,0,-0.00875464932466037,0.21823615836316,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0.00186553897446913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000231755741113239,0,0,0,0,0,0,-0.00126100411174214,0,0,0,0,0,0,0,0,0,0,0,0,-0.0052713520028197,0.0100706645209299,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,-0.00784216435900748,0,0,0,0,0,0,0,0,0,0.0150971816591071,0,0,0,0,0,0,0,0,0.00111480075893908,0,0,0.0103781340836574,-0.0172788143367586,0,0,0,0,0,0,0,0,0,0,0,0,-0.0280187616073863,0.0353445473980452,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00740224308370841,0,0,0,0.00885601371390772,0,0,0,-7.44491099488487e-05,-0.00208273144634845,0,0,0,-0.00677080570336422,0,0,0,0,0,-0.00338108212358408,0,0,0,0,0,0,0,0,0,0,0,0,0.0126876026772697,0.00386866420176143,-0.00148446872719869,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0.0299756223689847,0,0,0,0,0,0,0,0,0,0,0,-0.00662684491743857,0,0,0,0,0,-0.0030132262191288,-0.000507409329992906,0,-0.0195953151231224,0,0,0,0,0.0183934469042399,0,0,0,0,0,-0.00955397959860387,0,0,0,0,8.67361737988404e-19,0,8.67361737988404e-19,0,0,0,0,0,-0.0601608819364019,0.0795351858099569,0,0,0,0,0,0
