,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600011.SH,X600585.SH,X600019.SH,X002460.SZ,X002466.SZ,X601898.SH,X000792.SZ,X600547.SH,X601600.SH,X600886.SH,X600111.SH,X600660.SH,X600010.SH,X000708.SZ,X000301.SZ,X600795.SH,X000877.SZ,X002271.SZ,X600803.SH,X600426.SH,X600362.SH,X600027.SH,X601991.SH,X601699.SH,X000983.SZ,X600176.SH,X600489.SH,X000807.SZ,X000786.SZ,X600995.SH,X600160.SH,X000539.SZ,X000408.SZ,X600219.SH,X300037.SZ,X000629.SZ,X600378.SH,X002080.SZ,X600688.SH,X600612.SH,X600985.SH,X000932.SZ,X600157.SH,X600348.SH,X600096.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000792.SZ,0,0,0,0,0,0,0,0,0.235573331840713,0.105481397319808,0,0,0,0,0,0.0401124874488259,0,0,0,0.0307312844609487,0,0,0,0,0.038839260904872,0,0,0,0,0,0,-0.00350205955660277,0,0,0,0.0349895706141107,0.0688371628646055,0,0,0.100688403329361,0.0353033375163171,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0
X600547.SH,0.00154926602909676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0967533082925653,0,0,0,0.00169019888242751,0,0,0.125917453272765,0,0.00983256429268678,0,0,0,0.587732169038512,0,0,0,-0.010603237907917,0.0901786372637134,-0.0665136139206831,0,0,0,0.0157914497614242,0.006192118809387,0,0.0194725288214872,0,0,0,0,0,0,-0.0151211301198969,-0.0233529056810531,0,0,0,0,0,0
X601600.SH,0.0609003533753144,0,0.129436857444009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117725962170928,0,0,0,0,0,0.10824984049941,0.442563052378614,0.159862787924548,0.0256437497290151,0,0,0,0,-0.0816186359935842,0,0.208357840577304,0,0,0,0,0,0,0,0.0064364869464882,0,0.139056839034508,-0.0489304095171597,0,0,0,0,0,0
X600886.SH,0.0622226929180612,0.0528239150544223,0,0,0,0.0859091873480188,0,0,0,0.0268852648508206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00443940779765851,0,0.0695315514892989,0,0,0,0.0169691520362515,-0.0271434116841375,0,0,0,-0.0344111481128982,0,0,0,0,0,-0.0275055108421357,0,0,-0.0189971443246305,0,0,0,0,0,0,0,0.0189707440907575,0,0,0,0,0,0
X600111.SH,0,-0.010784117191969,0,0,0.0575580219388046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0648764780739545,0,0,0,0,0,0.00505491958098559,0,0,0,0,0,0,0.0122540257340689,0.0946027845904492,0,0.0984045706696298,0.174925944317296,0,0,0,-5.42101086242752e-20,0,0,0,0.14268550365267,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0.127575172343198,0.0218033737056742,0,0,0,0,0,0,0,0,0.0798057872590861,0,0,0.100595426389611,0,0,0,0,0,0.0373318623298041,0,0,-0.156907672808219,0.0720860363486031,0,0,0,0.0569447765483686,0,0,0,0,0,0.0134283606135829,0,0.0498049091344033,0,0,0,0.0104602524087863,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0.0249837118189193,0,0,0,0,0,0,0,0,0,0.0792755030502615,0,0.113302453358277,0,0,0,0,0,0,0.0101525966575025,0,0.0157839996359949,0,0,0,0,0.00402141577877586,0,0,0,0,0,0,0.0176764909730101,0,0,0.0140665158712239,0,0,0.0325726617543188,0,0.011170095435467,0,0,0,0.102017223417094,0.0789735134586923,0,-0.00821136312215359,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0.0442556106207785,0,0.145193382936815,0,0,0.0951041534957326,0.0053000500794289,0,0,0,0,0,0,0,0,0.0353226580206965,0,0.275354887425729,0,0,0,0.134858239400681,0,0,0,0,0,0,0,0,0,0,-0.105327195267594,0,0,0,0,0,0,0,0,0,0,0,0,-0.00246904625524178,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0.0845154648559691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115781730680205,0,0,0.170729533185859,1.73472347597681e-18,0,0,0.10818671829225,0,0.00764679352547554,0,0,0,0,-0.0816435925210779,0,0,0.0216790143106778,0,0,0.049839841341112,0,0,0,0,0,0,0,0,0,-0.0136552063574451,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0406592979001149,0,0,0,-0.0131014596367881,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0601790644726672,0,0,0,0.352914699405471,0,0,-0.0598334768602326,0,0,0,0,0.180145599584145,0.0431765807391198,0,0,-0.16203810169758,0,0,4.33680868994202e-19,0,-0.0109720958836613,0,0,0,0,0,0,0.0727475067156609,-4.33680868994202e-19,0,0,0,0,0,0
X000877.SZ,0,0,0.0467521166376182,0,0,0,0,0.0667134897125408,0,0,0,0,0,0.124075362602377,0,0,0,0,0,0,0,0,0,0,-0.133219884097955,0,0,0,0,0,0.108503017622877,0,0,0.0415672962124648,0,0,0,0,0,-0.0756975305660821,0.739624930199567,0,-0.058131667094791,0,0,0,0.0511109494699848,0,0,0.170030386178647,0,0.0142546619284556,-0.0191065774980579,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0.348671295667138,0,0,0,0.153694050997499,0,0,0,0,0.0441540665025553,0.120707530792402,0,0,0,0,0.318169707056479,0,0,0,0,0,0,0.0831803367832236,0,0.320044500760011,0,0,0,-0.363568557672874,0,0,0,0,0,0,0,0,0,0,0.0741585332438095,0,0,-1.0842021724855e-19,-0.000869343269292744,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110018384293459,0,0,-1.38777878078145e-17,0,0,0,-0.0889200826945303,0,0.28786281695919,0,0,0.115243836369818,0,0.100326975157786,0,0,0,0,0,0.0550487799748232,0,0,0,0,0,0,0,0,-0.125390839382719,0,-0.286669122634169,0,0,0,0,0.0148590825634289,-0.0289143741566567,0,-0.548497762484947,0,0,0,0
X600426.SH,0,0,0,0.57501256007188,0,0,0,0,0.0544840155007491,0,0.226173714910295,0,0.0722266896516611,0,0,0,0,0,0,0,0,0,0,0.264558419285797,0,0,0,-0.0575184703396069,0,0,-0.0836560040304964,0,-0.105884259806374,0,-0.00132688109268883,0,0,0,0,0,0,-0.0497871348937733,0,0,0.0923607024028796,0,0,0,0,0,0.136175589703553,-0.136546054365478,0.130944094131198,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.0262990970403805,0,0,0,0,0,0,0,0.0519136000356156,0.194593381078076,0,0,0,0,0,0,0,0,0.0678438842586703,0,0,0,-0.060603882051565,0,0,0.056869565477418,0,0,0.213390541007788,0,0,0,-0.0283824128398877,0,0,0,0,0,0,0,0.00813242069674291,0,0,0,0.0257658136571654,0,-0.0200514802025979,0.0341272614001789,0,0,0,0,0,0,0
X600027.SH,0.140442721742906,0,-0.0810792275461021,0,0,0.296496333142245,0,-0.0404441790728137,0,-0.100304937152624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687478714867568,0,0,0,0,0,0,0,0,0,0,0,0.462961855252148,0,0.150361707904369,-0.0929987594784302,0,0,-0.0486594569818013,0,0,0,0.00425332615575543,0,0,-0.0356979669785319,0.092332853890576,0.0338120803600137,-1.73472347597681e-18,0,0,0,0,0,0
X601991.SH,0,0,0.0894623105019724,0,-0.0759660837437157,0,0,0,0,0,0,0,0,0,0,-0.023290975135186,0,0,0,0,0.592483315655592,0,0,0,-0.0620997197114637,0,0,0,0,0,0,0.0345947793627337,0.0862850119391567,-0.108430414876326,0,0,0.153973016080571,0,0,0,0,0.163643471125268,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,-0.0434626784756316,0,0,0,0,0,0
X601699.SH,0.24515107276817,0,0,0,0,-0.137482201363009,0,0,0,0,0,0,-0.0716645692401468,0,0,0,0,0,0,0,0,0,0,0.133486562834789,0,0,0,0,0,0.207201429568874,0,0,0,0,0,0,0,0,0,0,0,0,0.0129097718654291,0,0,0,0,0,0,0.228615607689288,0,-0.0407854319336429,-0.0239713564908959,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.275512778866154,0,0,0,0,0,0,0,0,0,0,0.160895358710779,0,0,0,0,0,0,0,-0.0305951510921409,0,0,-0.178012857352945,0,0.3448713503516,0,0,0,0,0,0,-0.00775878657513444,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0.078232603542453,-0.068959702920934,0,0.00781335541036174,0,0,0,0,0,0
X600176.SH,0.143698981660415,0,0,0,0.0122633874789134,0,0,0,0,0,0,0,0.120400870998515,0,0.0125213195103142,0,0,0,0,0,0,0.100753069142933,-0.202756792472579,0,0,0,0,0,0.131626448494307,0,0,0,0,0,0,0.0568205754735511,0,0,0,0.0779440920208518,0,0,0.206687460837621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,-0.078872362556606,-0.142427442420651,0,0,0.0254054073233389,0,0,0,0,0,0,0,0.613485282267229,0.268615074184749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151925931560767,-0.0177990656179586,0,0,-0.0188609133771071,0,0,0.130973350921438,0,-0.0179978899093364,0,0,0,0,0,0,0,0,0.0754537278389662,0.0106252523092389,-0.0371915550450268,0,0,0,0,0,0
X000807.SZ,0.146528968600511,0,0,0,0.0395631211533534,0,0,0,0,0,0,0,0,0.486733767598922,0,0,0,0,0,0,0,0,0,0.149389935737241,0,0.238713630614237,0,0,0,0,0,0,0,0,0,0,0.152168437897762,0,0,0,0,0,-0.136051852785175,0,0,0.0248443325821683,0,0,0,0,0,-0.0158462312799211,0.0448052163795143,0,0,0,0,0,0
X000786.SZ,0.0361944664315177,0,0,0,0.0146094033569442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190390581570725,0,0,0,0,-0.0866178426476792,0,-6.93889390390723e-18,0.606019220557956,-0.0738770411022786,0,0,0,-0.102079855017422,0.0640428258678424,0,0,0,0,0,0,0,0.012329698912765,0,-0.0674645822387928,0,0,0,0,0.0912938426140098,0,0.132547447496465,0,0,0,0,0
X600995.SH,0,0,0,-0.127664344035253,0,0,0,0,0,0,0,0,-0.138827091262836,0.31797122223211,0,0,0,0,0,0,0,0,0,-0.0524975613362455,0,0,0,0,-0.0875517566005418,0,0,0,0,0.050145655759306,0,0.0138451333160474,0.132314292822824,0.290920216005247,0,0.0449644898634618,0,0,0,0,0.0475269284467068,0,0,0,0,0,0,0,-0.0403771740906859,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0.340675914140223,0,0,0,0,0,0,0,0,0,0,0,0,0.0421325862183814,0,0,0.0732630206444354,0,0,0,0,0,0,0.115515150642021,0,0,0,0,0,0.112039802084155,0,0,0,0,0,0.355437513394063,0,-0.145598640969414,0,0,0,0,0,0,0.0272773677343858,-0.0697814070664102,0,0,0,0,0,0
X000539.SZ,-0.00565325142936357,0,0,0,0,0,0,0,0,0,-0.0912116322824835,0,0,0,0,0,0,0,0,0,0.165110187723307,0,-0.0240788346427112,0,0,0,0.542718483062988,0,0,0,0,-0.228656518742512,0,0,0,0.0456291071035457,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208305748947023,0.408254757402875,0,-0.0179538483644135,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.606114807669456,0,-0.0829712375573015,0,0,-0.0565512867254663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701079998321386,0,0,0,0,-0.0347713308045012,0.0702815802577575,0,0,0,0,0,0,0,0,0,0,0.0561869520541792,-0.0120046283002387,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.0207195008481678,0,0,0,0.0583008511194329,0,0,0,0,0,0,0.0723784385768838,0,0,0,0.0107663670239946,0,0,0,0,0,0,0,0,0,0,0.0645168200731437,0,0.158373281087525,0,0,0.0216747377347748,-0.0498926614034165,0,0,0,0.0590024420237932,0,8.67361737988404e-19,0,-0.00655743075923732,0,0.119353352296553,0,0,0,0,0.0144248458548348,0,0,0,0,0,0,0
X300037.SZ,0,0,-0.0762332328867324,-0.169280388728341,0,0.0250122444157341,0,0,0,0,0,0.698896129582352,-0.0506957572478855,0,0,0,0,0,0,0,0,0,0,0,-0.00553747147095445,0,0,0,0,0.10755533860192,0.178670896037239,0,0,0,0,0.106482274955356,0,0,0,0,0,0,0,0,0.232043650845869,0,0,0,0,0,-0.483713902162515,0,-0.129185252640001,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0.264019386863747,0.129620591435063,0,0,0,0,0,0,0,0,0,0,0,0.526473503465673,0.0374017285606422,0,0,0,-0.0174747879597769,0,0,0,0,0,0,0,0,0,0,0,0,0.032389794936399,0,0,0,0,0.0335213698310831,0,0,0,0,0,0,0.0396638698805584,-0.0280449467400124,0,0,0,0,0,0
X600378.SH,0,0,0,-0.481895686709515,0.194475850572811,0,0,0.125417635502043,0.409560513591632,0,0.00259383727172375,0,0,1.73472347597681e-18,0,0.380443570247064,0,0,0.152993798926012,0,0,0,0,0,0,0.0451722926415371,0,0,0,-0.853329598027832,0,0,0,0,0,0,0,0,0,0,0,0,0.273703911374744,0,-0.207454105702826,-0.334697687157424,0.195120776620177,0,0,0.237359414167873,0,-0.0681098261580701,0.0358109098164344,0,0,0,0,0,0
X002080.SZ,0,0,0,0.216602396287666,-8.67361737988404e-19,0.241096993576825,0,0,0,0.284341625235542,0,0,0,0,0,0,0,0,0.311567851144964,0,0,0,0,0,0.0358793667503255,0,0,0,0,0,0.520025425534784,0,0,0,0,0,0.00240216671364899,0.0818353969071064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0.0145606770721458,0.121934698440932,0,0,0,0,0,0.0791828739687497,0,0,0.106889157997648,0,0.017295974291199,0,0,0,0,0,0,0.102869051662656,0,0,0,0,0,0,0.0590295955316231,0,0,0,0,0,0,0.0630275035449678,0,0,0,0,0,0,0,0,0,0,0.122838799912105,0,0,0,0,0,0,0.0568348437672387,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0208100125496423,0,0,0,0,0,0.10664641097442,0,0,-0.286647450594847,0,0,0.0540786909212848,0.335343826736037,0,0,0,0,-0.239645862282206,0.32571683888451,0.164177285779797,0,0.0666235131485777,0,0,0,0,0.243532810140709,0,0,0,0,0,0,0,0,0,0,0,0,-0.144414639607867,0,0,0,0,0,0
X600985.SH,0.037917572451884,0,0.12938655812152,0.0182509311346717,0.209250675085228,-0.065157277665916,0,0,0,0,0.0342550382178162,0,-0.0191362823246864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241028966539278,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0266999498449747,0,0,0,0,0,0.0907517599193599,0.00505627457045838,0,0,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0.14912245818191,0,0,0,0,0,0,0,0,0,0,0.060031196237205,0.0011362753258667,0,0,0,0,0,0,0,0,-0.0530015018141487,0.0916738902809435,0,0,0,0,0,0,0,0,0.109447354472716,0,0,-0.217167491044938,0,0,0,0,0,0,0.0353549989437479,-0.0544326786347413,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0.00945865110169877,0,0,-0.014045014118814,0,0,0,0,8.67361737988404e-19,0,0.150722792185579,0,0,0,0,0,0,0.0608208389232233,0,0,0,0,0.0825049591869388,0,0,0.0559730296002893,0,0.00564586466990874,0,0,0,3.46944695195361e-18,-0.0146262509979137,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0039796517383622,0,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.185033274002974,0,0,0,0.0236530115434037,0,0.0804975955234153,0,0,0.0701657051210635,0,0,0,0,0,0,0,0,0.174851416425513,0,0,0,0,0,0.0521876012837225,0.0310308969763626,0,0,0,0,0,0,0,0.273301200137299,0,0,0,0,0.0730851625175999,0,0,0,0,0,0,0,0,0.0224093486968456,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0276118940962223,0,0,0,0.0953514314769987,0,0,0,0,0,0.0185252995747944,0,0,0,0,0,0.144918567055515,0,0,0,0.110616701710836,0,0,0,0.0342189720599973,0,0,0.0331191961577639,0,0.0747823503017794,0,0,0.0287988813067742,0,0,0,0.209063481392433,0,0,0,-0.0100424497875062,0,0,0,0,0,0
Change_TY3M,0,0.0185796488876847,0,-0.05488314832972,0,0,0,0.0327210469344548,0,-0.248588997255099,0,0,0.144315115038304,0,0,0,0,0,0,0,0,0.239188679237982,0,0,0,0,0.0317394227901063,0,0,0,0,0,0,0,-0.167287241167624,-0.190129275573576,0,0,0,0,0,0,0,0,0,0,0,0,0.0302112492969701,0,0,-0.0473149616559685,-0.211856164966541,0,0,0,0,0,0
Slope,0,0,-0.443064900439834,0,0,0,0,0,0,-0.119443953080584,0,0,0,0.0791193026681315,0,0,0,0,0,0.295452504062959,0,-0.0612164569319152,0,0,0,0,0,0,0.0421107459925468,0,0,0.218490687501559,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,-0.037924321909692,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0.878456388807564,0,0,0,0,0,0
TED,0,0.656400555419343,0,0,-0.333217419810031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336006042334079,0,0,0,0,0,0,0,0,0,0.0496550996020897,0,0,-0.374168424105839,0,0,0,0,0,-0.000252982207726552,0,0,0,0,-0.593524717197432,0,0,0,-0.478669030613412,0.882914947057943,0,0,0,0,-2.79961710799914,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0.00191718177846043,0,0,-0.055057825760023,0,0,0,0,0,-0.0288631123148038,0,0,0,0,0,-0.0546092769954604,-0.0677404418958457,0,0,0.105758633899186,0.152690026262457,-0.0138488851371707,0,0,0,0,0,0,0,0,0.025736067486516,0,0.190835901800041,0,0,0,0,0,0,0.0190093374326502,-0.0559784113473739,0,0,0,0,0,0
MKreturn,0,-0.0468209500532966,0,0,0.0085231714544435,0,0,0,0,0.0207465832854082,0,0,0.0015811834607835,0,0,0,0,0,0.117110462321951,0,0,0,0.0188372703285242,0,0,0,0,0.0776637417729351,0,-0.010223457756127,0,0,0,0,-0.171135531278655,0.0616644471958803,0,0,0,-0.0497668605555771,0,0,0,0,0,0,0,0,0,0,0,0.0256083119176415,0,0,0,0,0,0,0
MKvol,-0.000487013905676414,0,0,0,0,0,0,0,0,0,0,0,0.00106424342044007,0,0,0,0,0,0,0,0,0,0,-0.00218919678192541,0,0,0,0,0,0,0.000213340518867996,0,-2.71050543121376e-20,0.00117881700919782,0,0,0,0,0,0.000988517967825704,0,0,0,0,0.000679285111624995,-0.000715119634612899,0,0,-0.00345884083390684,0,-0.00181465976008949,0,-0.00243448221701688,0.00203295048970609,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.00561983530502344,0,0.0136622720206685,0,-0.00235054663474684,0,0,-0.00303245195231133,0.0129046376751216,0,0,0,0,0,0,0,0,0,-0.00587412617843098,0,0,0,0,0,0,0,0,0,0.0241878027927432,0,0,-0.00807864228011882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171417525971144,0,0,0,0,0,0.110413782527172
CarbonVol_Guangdong,0,0,0,0,0,-0.00428295821824621,0,0,0,0.00200966038230397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00126681741845443,0,0,0.000605573615221551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00811802860206286,-0.00544296035079842,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00583604876659527,0,0,0,0,0,0.00259167377376295,0,0,0,0,0,0,0.00542548563419113,-0.00185792296492989,0.00245213846231666,4.33680868994202e-19,0,0.00238257281233727,0,0,-0.00270230002705685,0,0,0,0,0,0,0,0,0,-0.00109205000100157,0,0.0211402117631199,0,0,0,0,0.371583723760119,0,0
