,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X600188.SH,X002460.SZ,X000792.SZ,X600019.SH,X600111.SH,X002466.SZ,X600011.SH,X000877.SZ,X002271.SZ,X601898.SH,X600010.SH,X601600.SH,X600547.SH,X000708.SZ,X600660.SH,X000301.SZ,X600886.SH,X600426.SH,X600362.SH,X600176.SH,X000723.SZ,X000408.SZ,X600803.SH,X000786.SZ,X000983.SZ,X600096.SH,X601699.SH,X600219.SH,X000807.SZ,X600795.SH,X601991.SH,X002353.SZ,X002080.SZ,X600801.SH,X300073.SZ,X000630.SZ,X600141.SH,X600489.SH,X600688.SH,X600486.SH,X000825.SZ,X600378.SH,X000932.SZ,X600985.SH,X000683.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002466.SZ,-0.345716884857115,0,0,0,0,0,0.73793377573699,0.146552995733885,0,-0.00288528914564934,0,0,-0.0186153441817787,0,0,0,0,0,0,0,0,0,0,0,0,-0.0704133047938685,0.164833934003367,0,0,0,0.0189288113707769,0.129705756626462,0,0,0,0,-0.00763401442649057,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.100590420473071,-0.112544227180247,0,0,0,0.0558859683708847,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.0496012397224436,0.203724634250676,0,0,0,0.124936186344565,0,0,0,0,0,0,0,0.0215433789662906,0,0,0,0,0,0,0,-0.0628057392363492,0,0,0,0,0.464539828298642,0,0,0,0,0,0.294719440254539,0,0,0,0,0,0.122058057706821,0,0,0,0,-0.0673673830104705,0.0915176875751628,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,-0.0178808760561554,0,0,0.145953568109621,0,0.20427458862344,0,0,0,0,0,0,0,0,0.115873072862094,0,0,0,0,-0.020234648413987,0.0460323166574592,0,0,0,0,0.0815977749142438,0,0,0.262288337565524,0,-0.103561166131367,0,0,0,0,0,0,0,0,-0.0605240498274591,0,0,0.00389611672312487,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00093045456556759,0,0,0,0,0,0,0,0.0602781524237032,0,0,0,0,0.150329065740145,0,0,0,0.453180842952913,0,-0.0658223477372599,0,0,0,0,0.0985528271113325,0,0,0,0.12562234641665,-0.0585407232197994,0,0,0,0,0,0,0,0.190440227631906,0,0,-0.0371091213196422,0.0527633041947056,0,0,0,0,0,0
X601898.SH,0,0.0731947210305334,0,0,0,0.0712881726624609,0,0,0,0,-0.0066429531409066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126421577657091,0,0.186604041422208,0,0,0,0,0,0,0,0,0,0.191848742341095,0,0,0,0.0199768105745029,0.23264999491419,0,0,0,0.0186276049540295,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.338923945737914,0,0.0120601384204998,0,0.208641234272025,0,0.145582836084669,0,0,0,0,0,0,0,0,0,0,0,0.0256766026220787,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0321796682190488,0,0,0,0,0.0262838927395108,0.00188258405358173,0,0,0,-0.0184649812996886,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411848688335394,0,0,0,0,-0.0480319416325386,0,0,0,0,0,0,0.15740590241198,0.599334025725257,0,0,0,0,0,0,0,0.0645568363642238,0,0,0.0666438167637901,0.0495973107287355,0,0,0,0.0768446732921951,0,-0.00173916156414597,0.0242980543669472,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0.0914676286383817,0,0,-0.0798618313843737,0,0,0,0,0,0,0,0,0,0,0,0,0.0447412523929605,0,0,0,0.0106138345691566,0,0,0.0121544925236545,0,0,0,0,0,0,0,0,0.782082278186575,0,0,0,-0.12349550926812,0,0,0,0,-0.0514177732953293,0,0,0,0,-0.0683379948407787,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0860007630983809,0,0,0.400277772446376,0,0,0,0.144272136832502,0.0545842943714176,0,0,0,0,0,0,0,0,0,0,0.0182951066899396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00210038566204664,0,0.0894669663030475,0,-0.0433652689284446,0,0,0,0,0.0375878607068706,0,0
X600660.SH,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0999128740678614,0,0,-0.103438440177575,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.146100658164437,0.0728818832827432,0,0,0,-0.0309904257218738,0,0,0,0,0,0.132167748084893,0,0,0,-0.0499327637670476,0,0,0.209623492771806,0,-0.00456933271801785,0,0,0.0104293664834758,0,0,0.0396209741593429,0,0,0,0.128225777836573,0,0
X000301.SZ,0,0,0,0,0,-0.0155092038175072,0,0,0,0,0,0,0,0,0,0.320385281817794,0,0,0.340006668547242,0,0,0,0,0,0,-0.010375540229795,-0.243353349889635,0,0,0,0,0,0,0,0,0,0,0,0,0.213977509673057,0,0,0,0,0,0,0,0,0,0,0,-0.0143061930737268,0.0443509432574915,0,0,0,-0.126400852989151,0,0
X600886.SH,0,0,0,0,0,0.0886988872244421,0,0,0,0,0,0,0,0.207439302716936,0,0,0,-0.0412469855041745,0,0,0.0488375835273178,0,0,0,0,0,0,0,0,0,-0.0209264404946303,0,0,0,0.173672600760937,0,0,0,0,0,0,0,0,0,0.0368989475739869,0,0.0787226018298199,0,0,0.000154420440760757,0.0725704730205107,0,0,0,0,0,-0.0661350504164483,0,0
X600426.SH,0,0,0,0,0,0.0786319482186392,0.0438181306342712,0,0,0,0,0.0119397989232197,0,0,0,0,0.0694204020687083,0,0,0,0,0,0,0,0,0.047696559156381,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571371137027184,0,0,0,0.174008695785406,0.043355581970186,0,0,0,0,0,0,0,-0.0287734886238181,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.0213561224791895,0,0,0.0431600426183387,0.00527028258976042,0,0,0.0230989727071409,0,0,0.151771244921935,-0.0341620740994427,0,0,0,0,0,0,0,0,0,0,0.0922004107096508,0.0796908571426688,0,0,0,0,0,0,-0.0192756124176349,0,0,0,0.306670226986127,0,0,0,0.144737319664278,0.14584181441037,0,0,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.198341134754656,0,0,0,0,0,0.0946111498966654,0,0,0.0990836525950111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793729995904286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693498241074034,0,0.0752413643803079,0.118940194731228,0,0.0219613620770938,0,0.0151848195123608,0,0,0,0,0.0229314482027627,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243020421957687,0,0.192636311772903,0,0.0898519172149958,0,0.127676755885815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068690871759675,0,0,0,0,-0.0600488578110317,0,0
X000408.SZ,0,0,0,0,0,0,0,0.475008282445727,0,0.0290610918239473,0.157003385134737,0.0476925345607894,0,0,0,0,0,0.0641047867760674,0,0,0,0,-0.0490639676776732,0,0,0,0,0,0,0,0,0,0.0125506576706339,0,0,0,-0.105043051830182,0,0,0,0,0.0178923093103618,0,0,-6.93889390390723e-18,0,0.0377340108126666,0,0,0,0,-0.0334049676632372,0.0444711516812757,0,0,0,-1.0842021724855e-19,0,0
X600803.SH,0,0,0,0,0,0,0,0.110638103194486,0,0,0,-0.0575705169361337,0,0,0,0,0,0,0,0.198176394457605,0,0,0,0.35555603589748,0,0,0,0,0,0.195336108151015,0.0201663296659009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00418991944833735,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.0475262468393933,0,0,0,0,0.114081481728538,0,0,0,0.648567352080822,0,0,0,0,0,0,0,0,0,0,0,0.132798135048158,0,0,0,0,0,-0.0407626275512293,0,0.0703966088607348,0,0,0,0,0,0,0,-0.0418241846453145,0,0,-0.126758835885337,0,0,0,-0.0505229715982557,0.0990508369931173,0,0.0207115718770102,-0.0184606840676129,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.155216130575333,0,0,0,0,0,0,0,-0.061615527094266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528728713627316,0,0,0,0,0,0,0,0,0,0.148259755801466,0,0,0,0,0,0,0.283722821030985,0,0,0.0101995578118722,-0.0204773164644751,0,0,0,0.0510407769324024,0,0
X600096.SH,0,0,0,0,0,0.11833437482419,0,0,0,0.131859301289127,0,0.124465284725603,0,-0.0225480659276346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0783295853185332,0,0.0983274550053402,0,0,-0.0409261602458717,0,0,0,0,0.264386535565734,0,0,0,0,0,0,0,0.0228284772379791,-0.0228039753018522,0.0423746917186656,0.0342196605836084,0,0,0,0.103084106576858,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,-0.0545156120165456,0,0,0,0,0,0,0,0,-0.00190884012032035,0,0,0,0,0,0,0.0972336543477544,-0.0128511945353209,0,0,0.366324864288299,0,0,0,0.118951926455947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31393239640427,0,0,0.0122218850945367,-0.0372245724741067,0,0,0,0.050731237818178,0,0
X600219.SH,0,0,0,0,0,0.00328103502963098,0,0.0199187275529661,0,0,0,0.0870942422225729,0,0,0,0,0.40608796725728,0,0,0,0.0397338101071149,0,0,0,0,0,0,0.0950955750671766,0,0.0904387980480126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0656905404259924,0,0.153843608956809,-0.0208574728251355,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.498927121896528,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216303570552429,0.19726833133737,0,0,0,0,0,0,0,0,0.293763873810237,0,0,0,0,0,0,0,0,0,0,-0.00548170664453938,0,0,0,0,0.0196963311401573,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.311749189322736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344660329198795,0,0.0257673988783228,0.152674913519672,0,0,0,0.172644406349092,0,0,0,0,0,0,0,0,0,0,0,0,0.0886809759485774,0.0141781620767121,0,0.0122794272148278,-0.0103934401966713,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0.0995087754988042,0,0.031019350723318,0,0,0,0,0,0,0,0.040462289778359,0,0,0,0,0,0,0,0,0,0.294487369035214,3.46944695195361e-18,0.0171343459231328,0.24513653711662,0,0.027041182033295,0,0,0,0,0,0,0,0,0,0.108395075611242,0,0,0.0338903527112952,0,0,0,0,0,0,-0.0208086277534143,0,0
X002353.SZ,0,-0.0962715097661455,0,0,0,0,0,0,0,0,-0.0628547962701459,0,0,-0.0510994386170046,0,0,0,0,0.0777219767059352,0,0,0,0,0,0,0,-0.059426845433643,0,0,0,0,0,0.156839133213852,0.0125434480706533,0,0,0,0,0.0484093160735704,0,0.229464054709046,0,0.399322522191799,0.0706814698569216,0.0402528011643755,0,0,0,-0.0238190756375807,0,0,0,0.0209308678866913,0,0,0,0.0896412878911214,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0.0490059519297137,0.00248679090168673,0,0,0,0.0915014444412184,0,0,0,0.0491958895543719,0.0251751686259391,0,0,0,0,0,0,0,0,0,0.0316911844668598,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00235470396721694,0,0.0307095558221227,0,0,0.103824460804368,0,0,-0.0235850837770239,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.592159812211819,0,0,0,0,0,-0.0309348632760664,0,0.171858555471794,0,0,0,0,0,0.0703843173117233,0,0,0,0,0,0,0,0,0,0,0.0595857280107947,0,6.93889390390723e-18,0,0.0610950491415389,0,0,0.175187568260143,0,0,-0.154774930239088,0,0,0,0,0,0.0193278461234891,-0.0214046272026792,0,0,0,0,0,0.0135075267186985,0,0,0,0.0106767701569229,0,0
X300073.SZ,0,-0.224716003393334,0,0,-0.175307723158353,0,0.285865333547804,0.0105353460450558,0,-1.73472347597681e-18,0.0578542273178051,0.166968636451666,0,0,0,0.128304869177413,0,0,0,0,0,0,0,0,0,0.0630261586169727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306664802178765,0,0,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0.0539343372346905,0,0,0,0,0,0,0,0,-0.0263277509618883,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195295111924897,0,0,0,0,0,0,0.108909989413398,0.13275888243033,0,0.211020518050014,0,0,0,0,0.170662908032905,0,0,0,0,0,0,0,0,0,0,0.101850785574626,0,0.0478276060089869,-0.0307090349423771,0,0,0,0.0473937356874134,0,0
X600141.SH,0,0,0,0,0,0,0,0,0,0.190832161684925,0,0,0,0,0,0,0,0,-0.181216091388915,0,0,0,0,0,0,0,0.39561541196885,0,0,0,0.143384667296142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0761226318386633,0,0,0,-0.0360319499405535,0,-0.0280845071561492,0,0,0,-0.00220057939736949,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0955810796415291,0,0,0,0.4251094844307,0,0,0,0,0,0,0,0,0,0,0,0.0779842002614045,0,0.0338557046641765,0,0.0538663915791377,0,0,0,0,0.116180432703648,0,0.167520307592112,0,0,0,0,0,0,0,0,0,0,-0.0106378063664567,-0.0170875148890564,0,0,0,0.00857338872167803,0,0
X600688.SH,0.288246152862621,0,0,0,0,0,0,0,0.122311429804697,0,0,0,0,0,0.00938900920940686,0.176403871596178,0.143647250467619,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461046054988262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0091209168497437,0,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0.0475885619012061,0,0,0,0,0.00682480510941741,0,0,0,0,0,0,0,0,0,0.0469668858299923,0,0,0.0801170487249458,0,0,0,0,0,0,0,0,0.205811093009085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200201894128571,0,0,0.257158771758554,-0.0257681631461749,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157462212110474,-0.0596064367892545,0,0,0,0,0,0.277237265390322,0,0,0,0,0,0,0.0733489691071245,-0.107847341607726,0,0.0114555966298792,0,0,0,0,0.237872005436212,0,0,0.036008187035372,0,0.129018387899364,0,0,0,0,0,0,0,-0.0355734264191126,0.0229145438764847,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0,0.176783105197445,0,0,0,0,0,0,0.198624602129263,0,0,0,0,-0.203879800025486,0,0.435353677962529,0.319990480855298,0,0,0,0,0.0452971050507008,-0.0963466164654596,0,0,0,0,0,0.097343993956343,0,0,0,0,-0.05080595479825,0,0,0,0,0,-0.0344057577774402,0,0,0,0,0,0.0546840022018248,-0.0562638676958393,-0.01894155077976,0,0,0,-0.178730045937109,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050778100360213,0,0,0,0,0.0115055533122805,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0949364945099122,0,0,0,0,0.00857556286524223,0,0.182802326520449,0,0.197182113755279,0,0,0,0,0.200757072633849,0,0,0.109712969328162,0,0,-0.016425438383126,-8.67361737988404e-19,0,0,0,0.00563940526229387,0,0
X600985.SH,0,0,0,0,0,0,0,0,0.162908658826361,0,0,0,0,0.017630875877762,0.396282504098533,0,0,0.00360630649487379,0,0,0,0,0,0,0,0,0.0743035515001337,0.113293282062351,0,0,0,0.0736622432094084,0,0,0,0,0,0,0,0,0,0,0.0851050595509675,0,0,0,0,0,0,0,0,0,0.00685523656049682,0,0,0,0,0,0
X000683.SZ,0,0.0681313858181317,0,0,0,0,0,0,0,0,-0.0476423927983874,0,0,-0.12522720887021,0,0,0,0,0,0,0,0,0.247387254463211,0,0,0.257699969573575,0,0,-0.0663680001201785,0,0.142429681206476,-3.46944695195361e-18,0,0,0,0,0.00311930045073907,0,0,0,3.46944695195361e-18,0,0.0465001611683367,0,0,0,0,0,0,0,-0.0641224367445514,0,-0.0945340366824619,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.0137416057554528,0,0,0,0,0.000823613529742399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140168042035828,0.0625363836850939,0,-0.0235002721816907,0,0,0,0,0,0.105658539362126,0.451297179370943,0,0,0,0,0,0,0.323402470930146,0,0.168770777837341,0,-0.0471922729228807,-0.241984654718498,0,0,-0.0333041279830027,0,0,0,-0.0878873871581207,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.0592063798966178,0.0554920197715668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0914717071132668,0.0891864078502754,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.556124740800371,0,0,0,-0.823187148712776,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0933946073288087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.170857439504385,0,-0.171455333812454,0,0,0,0,0.908084122906951,0,0,0,0,0.352946174258208,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.0803279268286762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10838127982426,0,0,0,0,0,0.0575625179740624,0,-0.0246561970198679,0,0,0,0,0,0,0,0,-0.0527784718913272,-0.0217470215342395,0.0286933476811171,-0.0058746339475768,0,0.0273863951335883,0,0.0138814931285304,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,-0.111544698461077,0,0,0,0,0,0,0,-0.0302248358036551,0,0,0,0,-0.0854723032332952,-0.0167027550039555,0,0,0,0.114667224988504,-0.0557506538793783,0.0920580879272765,0,0,0,0,0,0,0,-0.122927803976689,0,0,0,0,0.0320842304767623,0,0.0060214131398589,0,0,0,0,-0.031515820755262,0.017908227987596,0.0787669499878589,0,0,0.0290378614777977,0,0
MKvol,-0.00104266597587486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000929072491441576,0,0.000592966390574538,0,0,0,0,0,0,0,0,0,0.00299802997917688,0,0,0,0,0,0,0,0,0,0,0.00167197020076883,0,0.00554339062978998,-0.00479823710567967,0,0,0,-0.00620051571209672,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0810547122293355,0.0578481855438003,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104979117781697,0,0,0,0,0,0,0,0,0,0.00527463853417525,0,0.000107431043068662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0712084173179158,-0.058320777190055,0,0,0,-0.0210879634509574,0,0
CarbonVol_Hubei,0,0,0,-0.0108779464719921,0,0,0,0,0,0.00334813229913162,0,0.00463950099851686,0,-0.000977212408865318,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0165932400140804,0,0,-0.0060353288552488,0,0,0,0,0,0.0106523989541643,0,0,0,0,0,0,0,-0.00235186890973976,0,0,0,0,-0.00102489303426018,0.00288802891637231,0.0135316512585394,-0.0019903883102494,0,0,0,0.0212359838383831,0,0
