,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X600688.SH,X601991.SH,X600547.SH,X600660.SH,X600188.SH,X601600.SH,X600886.SH,X600795.SH,X600362.SH,X000898.SZ,X600027.SH,X600299.SH,X601992.SH,X600111.SH,X600516.SH,X600808.SH,X600176.SH,X000709.SZ,X002466.SZ,X000629.SZ,X002460.SZ,X600352.SH,X002110.SZ,X600489.SH,X000825.SZ,X600801.SH,X300072.SZ,X600339.SH,X601158.SH,X600219.SH,X600426.SH,X600583.SH,X000553.SZ,X601699.SH,X000786.SZ,X000883.SZ,X000932.SZ,X000408.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.186065929377319,0,0,0,0,0,0.0630332643451801,0.27570981879763,0,0.00999389449731452,0,0,0,0,0,0,0,-1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138803266791757,0,0,-0.0628430020321789,0.230310421338658,0,0,0,0.0145130451261466,0,0,0,0,0,0,0,0,0.00237149807388616,0.0363092198413993,0,0,0,0,0,0
X600028.SH,0.0632512744649261,0,0,0.179910414935628,0.119116760978913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104980779329203,0,0,0.0485014346170378,0,0,0,0,0,0,0.0158839370617526,0,0,0,0,0.121792179032948,0,0.0198117212136263,0,0,0,0,-0.146108156534216,0,-1.0842021724855e-19,0,0,0,0,0,0
X601088.SH,0.187520065429074,0,0,0,0,0,0,0.0316334337770048,0.106222377486309,0,0,0,0,0.0481171665913747,0.056605133686445,0,0,0.0244440046640925,0,0,-0.014719862458263,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0915436627674389,0,0.00388778316277464,0,0,0,0,0,0.209934781239918,0,0,0.0526097906990561,0,0,0,-0.000232678701971752,0.0113812181858015,0,0,0,0,0,0
X600019.SH,0,0.0875088461053729,0,0,0.0471751389053086,0,0,0,0,0,0,0,0,0,0,0,0,0,0.621467602501564,0,0,0,0,0,0,0,0,0.0118583592730133,0,0,0,0.0444999178829811,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,-0.00731668310296463,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0235455714363367,0.0318738770156709,0,0,0,0,0,0,0,0,0,0,0,0.180176640106383,0,0,0,0,0,0,0,0,0,0.0516338329385638,0,0,0,0,0,0.504854468285447,0,0.058165184179221,0,0,0.0352641828511519,0.14170283019427,0,0,0,0,0,0,0,0,0.0158100567327222,0.00491967617104266,0,0,0,-0.0172813026731952,0,0
X600011.SH,0,0,0,0,0,0,0.0714291013252221,0,0,0,0,0,0,0,0,0.0266298103126325,0,0,0,0.770942188509222,0,0,0,0,0,0,0,0,-0.0250837959664204,0.020229255607935,0.0605825678692525,0,-0.0780042170503346,0.0333892557434063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121359134753197,0.0285742154813401,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123890197252498,0,0,-0.218101716524829,0,0,0,-0.404242479121362,0,0,0,-0.11556991175637,0.0687729459627713,0,0,0,0,0,0.417586341445318,0,0,0,0,0,0,0,0,0,0.00988077970766514,0.0417304395578273,0,0,0,0,-0.663540923952841,0
X600010.SH,0.107541717895351,0,0,0,0,0,0.0140962005261883,0,0,0,0,0,0,0.205351287030365,0,0,0,0,0,0,0,0.155138900814795,0,0.0757182005420366,0,0,0,0.0853198273111052,0,0,0,0,0,8.9120973561388e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,-0.0428866926658075,0,0,0,0,0,0
X601898.SH,0.0806821331710895,0,0.346008922885022,0,0,0,0,0,0,0,0.26931830719729,0,0,0.335469825342694,0.0349296045524467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0144783501526792,-0.00742015974993743,0,0,0,0,0,0
X600688.SH,0.150554069130564,0.0436522416977137,0,0,0,0,0,0,0.0721839495727359,0,0,0,0,0,0.0501044953371665,0,0,0,0,0,0,0,0,0,0.102852330908348,0,0,0.0113746216317854,0,0.0349759489156906,0,0,0,0,0,0.0178363671907397,0.0219707864517578,0,0,0,0,0.108432953590432,0,0,0,0,0,0,0,-0.00115150882543674,-0.00126226071314841,0,0,0,0,0,0
X601991.SH,0,0.0342514172783874,0,0,0,0,0,0,0.150545010432446,0,0,-0.0138391537823022,0,0,0.129585850969779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290853854398794,0,0,0,0,0,0,0.0702386039978282,0,0,0,0,0,0,0.0188777765001988,-0.0246491598246089,-0.00938679518487233,0,0,0,0,0,0
