,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600010.SH,X600585.SH,X601898.SH,X600688.SH,X600547.SH,X601600.SH,X600795.SH,X600362.SH,X300072.SZ,X600188.SH,X600157.SH,X601991.SH,X600309.SH,X600027.SH,X601992.SH,X600660.SH,X600886.SH,X600111.SH,X600489.SH,X000959.SZ,X600299.SH,X000898.SZ,X601158.SH,X000792.SZ,X000709.SZ,X600339.SH,X000723.SZ,X002466.SZ,X600583.SH,X000408.SZ,X000630.SZ,X600098.SH,X000883.SZ,X600352.SH,X600219.SH,X000539.SZ,X600623.SH,X000027.SZ,X600021.SH,X000983.SZ,X002092.SZ,X000060.SZ,X601699.SH,X002470.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601992.SH,0.0087098697057493,0,0.217775565260463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0838224167007512,0,0,0,0,0,0,0,0,0,0.340734969454403,0,0.00852460079482277,0,0.0173807710060888,-0.0288543922087672,0,0,0.0518004894380385,-6.68572921622777e-05,-0.00449387389366742,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372722042088452,0,0,0,0,0,0.041890824378118,0,-0.0145695463539385,0.132551400517077,0,0,-0.0225676639681972,0,0,0,0,0,0,0,0,0.12142917404827,0,0,0,0,0.087037772017806,0,0,0.030096774482287,0,0,0,0,-0.211531073416875,0.00138043616556363,0,0,0,0,0,0,0
X600886.SH,0.214306552006634,0,0,0,0,0,0.0235763775927598,0.00508245430183793,0,-0.0250759306539294,0.0774251124325651,0.184866801450167,0,0.0389816288360842,0,0,0,0.172991325875428,0,0,0.0225148403628064,0,0,0,0,0,0,0,0,0,0.0292169161628855,0,0,0,0,0,0.1235622891189,0,0,0,0,0.00773842546236067,0,0,0,-0.0443861641119471,0,0,0,0,0.00350987521995748,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0.142435635266002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0763855607660174,0,0,0,0,0,0,0,0,0.0836093920782447,0,0,0,0.0391285486583562,0,0,0,0.0473282718048222,0.146831504390681,-0.0123779716856281,0,0,0,0,-0.0141201287593613,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.830100526815227,0,0,-0.0323073706867223,0.0900504928936199,0,0.126845409793916,0,0,0,0,0,0,0,0,-0.0594257403427602,0,0,0.0348112070759065,0,0,0,-0.0192465525104537,0.0344075149345921,0,0,-0.011237602596872,0,0,0,0,0,0.101409756253832,0,-0.0268864108147912,0,0,0,0,0,0,-0.00427287759724552,0,0,0,0,0,0,0
X000959.SZ,0,0.144506665888036,0,0.0709133458559905,0,0,0.240296231961159,0,0,0,0,-0.293705536421636,0,0,0,-0.0872110271226754,0,0.32189784465938,0,0.315027848024963,0.0138913860216155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0792508383630608,0,0,0,0,0,0.134697910034469,0,0,-0.00217543454014374,-0.048072330576945,0,0,0,0,0,0.0109580045071924,0,0,0,0,0,0
X600299.SH,0,0,0,-0.011661325094314,0,0,0,0,0,0,0,0,0.0569971504389447,0,0,0.0706492468942374,0,0.156918887619602,0,0,0,0,0,0,0,0,0,0,0,0,0.170675362718895,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116364525200398,0,0,0.101946682252224,0,0,0,-0.00682528720713703,-0.00670339433391735,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497951500092338,0,0,0,0,0.111474795058232,0,0,0,0,0,0,0,0,0,0.687379926780886,-0.0470575215572306,0,0,0,0,-0.00914499399161704,0,0,0,0,0,0,0,0.227621114979106,0,0,0.0941230242755529,0,6.93889390390723e-18,0.342892858459971,-0.144934340193362,0.13871852205275,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.00641869000775943,0,0,0,0,0,0,0,0,0,0.0443428471268571,0,0,0,0,0,0,0,0,0.0303418028503557,0,0,0,0.176513073278862,-0.0998058938138607,0,0,0,0.138269848752247,0,0,0,0,0,0,0,0,0,0.0867448005062967,0,0,0,0.0438246168584858,-0.00898376356335528,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0940186021757664,0.0555829760521402,0.122994487150057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398090458686286,0.0355169850605036,0,0,0.0686666098542643,0.0104433866822646,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0119971777148536,0.0348110726981194,0,0.0374256627803921,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0.112443996355715,0.00854819801644205,0,0,0,0,0,0,0.153771117442339,0,0,0,0,0,0,0,0,0,0,0,0,-0.0506220178452254,0,0,0.285375412148101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00573891244426952,0,0.0801573631435175,0,0,0.00148021575581623,-0.0129718484188095,0,0,0,0,0,0
X600339.SH,0,0,0,0.0680608315951609,0,0,0,0,0,0,0,0,0.0432994155070901,0.105117449613352,0,0.162675670950576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176917650716493,0,0,0,0.308902470078518,0,0,0,0,0.00924343201561101,0,0,0,0.0544158775151307,0,0,0,0,0.00457864415475866,-0.0127071222463764,0,0,0,0,0,0
X000723.SZ,0,0,0,0,-0.0447465421010377,0,0.00538508398249436,0,0,0,0,0,0,0.306281289373393,0,0,0,0,0,0,-0.687587065017437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263753269571966,0,0.0590170108437473,0,0,-0.0904444356755589,0.171954251302398,0,0,1.73472347597681e-18,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,-0.0478041050290154,0,0,0.0519926462132901,0.0156473612546933,0,0,0,0,0,0,0,0,0,0,0,0,0.0852372061804574,0,0,0,0.232258594619423,0,0,0,0,0,0,0,0,0,0,0.225194560075423,0,-0.0840720057653386,0,0,0,0,0,0.0784369453042792,-0.0129633870755278,0.025878357104066,0,0,0,0,0,0
X600583.SH,0,0.066937352427407,0,0,0,0,0,0,0.427782524636534,-0.0801008028020769,0,0,0,0,0.0707102584802042,0,0,0,0,0,0,0,0,0,0.0102078897548371,0,0.0467527421609378,0,0,0,0,0,0,0,0,0,-0.0177618174516373,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104694264356187,0,0,0,0,0,0,0
X000408.SZ,0,-0.0652212416675065,-0.0216516879981221,0,0,0,0,0,0,-0.0111208438768784,0,0,0,0,0,0.058821418961853,0,0.0433828498648537,0,0,0,0,0,0,0,0,0,0.038230160153941,0,0,0.125242471835108,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0738318904942464,-0.137562604173736,-0.0145279299058444,-0.0456509796031969,0,0,0,0,0.0158225136264304,-0.0117582507747858,0,0,0,0,0,0
X000630.SZ,0,0,0.251850742621951,0,0,0,0,0,0,0,0.325886363911373,0,0.288882195936827,0,0,0,0,0.0279866489920302,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153755253720282,0,0,0,0,0,0,0,0.00223119842767253,0,0.182869961961037,0,1.38777878078145e-17,-0.210626741289954,0,0,0,0,0.123777642971261,-0.0188264141875546,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0.124160606829167,0,0,0,0,0,0,0,0,0,0.12818187310702,0.223581270649243,0.0183724654338274,0,0,0,0,0,0,0,0,0,0,-0.0368168564603191,0,0,0,0,0,0,0,0,0.0535543681700127,0,0,0,0.108100525122253,0,0,0,0.108193181370933,0.0345128907343975,-0.0316021449786216,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384098286070382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073417063141279,0,0,0.0373969007565356,0,0,0,0,0,0.152361247538065,0,0,0.0259373600068568,0.0320982195920071,0,0,0,0,0.000563721635369382,0,0,0,0,0,0,0
X600352.SH,0,0.0772526690797424,0,0,0,0,0,0.153710574672999,3.46944695195361e-18,-0.0153827719364411,0,0,0.122238666171181,0.0102540070054609,0,0,0,0,0,0,0,0,0,0,0,0,-0.00448450084028866,0.102697508423566,0,0,0,-0.0235343163805186,0,0,-0.0857113627592456,0,0,0,0,0,0,0,0,0,0,0.00988315145693408,0,0,0,0,0.0238676942816491,-0.0242276522501184,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.0522531905472162,0,-0.017506869813444,0.205525594328151,0,0.0535272088910239,0,0.016304900072772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697264340460293,0,0.322217513154324,0,0,0,0,0,0,0,0,0,-0.0354246418531926,0,0.0755401233154544,0,0,-0.00965252434624505,0,0,0,0,0,0,0
X000539.SZ,0,0.0623727305308207,0,0,0,0,0,0,0.0572858899380011,0,0.0170573980079662,0,0,0,0,0,0,0,0,0,0.148285337594291,0,0,0.0148170855515494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102546139028652,0,0,0.0288652440387865,0,0,0,0.0128222656699982,0,-0.00476326224676815,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328383802168425,0,0.674278040088386,0.188215583848752,0,0,0.0865131600632,0.297572154387457,0,-0.205044329869225,0,0,0,0,0.0990894578210664,0,0,0,0,0,0,0,0,0,0,0.569858848126139,-0.110411895388411,0,0,0,0,0,0,0.00478810224876805,-0.0200708649435244,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0.016488641498926,-0.0182005859431464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281652897655136,0,0,0,0,0,0,0,0.0158218323041191,0.0381063786602375,0,0.0462562113336527,0,0,0,0,0,0.16210258276337,0,0,0.120816482505035,0.0264986477797665,0,0,0,0,-4.33680868994202e-19,0.00568769895271954,0,0,0,0,0,0
X600021.SH,0,0,0,0.246760633655601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0548452129504599,0,0,0,0,0,0.230088479372706,0,0,0,0,0,0,0,0,0,-0.155423754568572,0,0,0,0,-0.0113664862373598,0,0,0,0,0,-0.0876749883355321,-0.121406088962689,0.00117291782265523,-0.00462639802965011,0.0324866098702099,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0780644585914588,0,0,0,0,0,0,0,0.130340323451921,-0.0525232992774148,0,0,0,0,0,0,0,0,0,0,0.730316065313734,0.00786995554960332,0,-0.0405973803726848,0.0197338776278025,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0,0.149414935541708,0,0,0.146618576210634,0,0,0,0,0,0,0,0.0884239136324704,0,0,0,0,0,0,0,0.0770191645077943,0.260147531981881,0,0,0,0,0.0553001954090952,0,0,0,0,0,0.0163016539997111,0,0.245542516639166,0,0,0,0,0.20150225992137,0,0,0,-0.0316843822958213,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0.0964819101511295,0,0,0.141846996964059,0,0,0,0,0,0,0,0,0,0,0,0.0391886016335851,0,0.213020270607422,0,0,0.0376854022148548,0,0.0218147064981482,0,0,0,0.163445233602671,-0.146815124217356,0,0,0.286945088524612,0,0,0,0,0,0,0,0.251956822516614,0,-0.105188208990943,-0.0235969289079781,0.0468001557637394,0,0,0,0,0,0
X601699.SH,0,0,0,0.0869550295683272,0,0,0,0.0353772758273641,0,0,0.0336083284285068,0,0.0416275725686041,0,0.353275805954742,0,0,0,0,0,0,0,0,0,0.0192648790970209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471793460342478,0,0.0851315254544523,0,0,0,0,0.000432193323206501,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0.0103326577798203,-0.0835712954572624,0.149415693279726,0,0.00863545269346968,0,0,0,0,0,0,0,0,0,0,0,-0.171207294537696,0,0,0,0,0,0,-0.0903746916898165,0,0,0,0.00984072084208196,0,0,0,0,0,0,0,0,0.132443658947485,0,0.0438621418888904,0,0,0,0.0139791220730243,-4.33680868994202e-19,0,0,0,0,0,0
Change_TY3M,0,0,0,0.133051734342341,0,0,0,0,0,0,0,0,0,0.0852084884952316,0,0,0,0,0,0,0,0,0,-0.0974927405105798,-0.190372742342186,0,0.0540830556844038,-0.0249663334746037,0,0,-0.180009698002208,0,0,0,0,0.033196806551839,0,0,0,0,0,0,0,0.159412467514196,0,-0.105740040989143,0,0,0,0,0.0964167437624639,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,-0.438061421888444,-0.0349377982600237,0,0,0,0,0,0,0,0,0,-1.34426533953569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.247749504986897,0,0,0,0,0,0,0,0,0,0,-0.0693872933381331,0,0.840559625528526,0,0.987638001930616,0,0,0,0,0,0
TED,0,0,0.315339258448867,0.616091515120742,0,0,0,0,0,0,0.418945806042585,0,0,-0.906289756316267,0,0,0,0,0,0,0,0,0,0,-0.0965007933342732,0,0,0,0,0,0,0,0,-1.05855917080473,0,0,0,0,0,0,0,-0.189390823675406,0,0,0,0,0,0,0,-0.246431516148291,1.26361094349628,0,0,0,0,-3.20455184604716,0,0
RealEstate_excess,0,0.0632112641213688,0,-0.156648639529875,0,0,0,0,0,0,0,0.220388981243201,0.104458782128424,0,0,-0.0449407839805662,0,0,0,0,0,0,-0.0987296571009462,0,0,0,0.021244586545036,0,0,0,0,-0.0339648962341142,0,0,0,0,0,0,0,0.0549176259109168,0,0,0,-0.0251628659738871,0,0,0,0,-0.224458779905902,-0.0254771267963273,0,0.00191020972055116,0,0.174875005248128,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0.047267166711717,0,0,0.0185582459422433,0.00908338103007474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166368219988394,0,-0.019723911909188,0,0,0,0,0,0,0,0,0,0,0,-0.0455284000121007,0,-0.0570590344751054,0,0.00409957413291695,-0.0419378673409708,0,-0.0337733522713393,0.0353656215058637,0.141965755609661,0,0,0,0,0
MKvol,0,-0.00123776845002982,0,0,0,0,0,0,0,0,0,0,0.000910900897082419,0,0.00189833641910048,0,0,0,0,0,0,0,0,0,0.0029568266263575,0,-0.000778167731426491,0,0,0,3.3881317890172e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000946697140091845,0,-0.000739727902582616,-0.00111577576502672,-0.00306372902158917,0,-0.00116009134665857,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.0337961119413727,0,0,0,0,0,0.00576926917582262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00779860683391517,0,0,0,0,0,0,0,0,0,0,0.0121495962876973,0,0,0,0,0.00622445316601416,-0.0229572409386951,0,0,0,0,0,-0.697698722090489
CarbonVol_Guangdong,0,-0.0132728397439579,0,0,0,0,0,0,-0.0107193554300634,0,0,0,0,-0.00268498051118366,0.00084022811966264,0,0,0,0,0,0,0,0,0,0.00572221762350915,0,0,-0.00441528449715628,0,0,-0.00159088288124211,0.00124859794950695,0,0,0,0,0,0,0,0,0,0,-0.00755490870122607,-0.00294122524715631,0,0,0,0,0,0,0.0102674676758015,-0.00777193324630163,0,0,0,-0.012700893399729,0,0
CarbonVol_Hubei,0,0,0,-0.00144853274281637,0,0,0,0,0,0,-0.0234478849638096,0,0,0,0,0.0482138145661579,0,0,0,0,0,0,0,0,0.0276882295784048,0,-0.00379098858035647,0,0,0,0,0.00896131074923403,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00555917879811132,-0.000887247310289383,0,0,0,-0.00445544963400735,0,0,0,0,-0.0750259926717379,0,0
