,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X600660.SH,X002271.SZ,X000708.SZ,X002466.SZ,X000301.SZ,X600111.SH,X601600.SH,X601898.SH,X600547.SH,X600362.SH,X600010.SH,X600426.SH,X600188.SH,X600886.SH,X000786.SZ,X600011.SH,X600176.SH,X600803.SH,X000408.SZ,X601991.SH,X002080.SZ,X600795.SH,X300037.SZ,X600219.SH,X000932.SZ,X002353.SZ,X600352.SH,X000027.SZ,X600489.SH,X600688.SH,X000898.SZ,X000825.SZ,X002409.SZ,X600399.SH,X600315.SH,X000807.SZ,X600801.SH,X000830.SZ,X601699.SH,X000959.SZ,X600486.SH,X600549.SH,X600027.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0265298760868212,0,0,0,0,0,0,0,0.225218747675427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252494921283033,-0.0202730176206188,-0.0480327607471791,-0.026227926267226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303137577832476,0,0
X600028.SH,0.284651232938243,0,0,0,0,0,0.166638671109474,0,0,0,0,0,0,0,0,0,0,0,0,0.0671003646776229,0,0,0,0,0,-0.0103164515798365,0,-0.0259459401958714,0,0,0,0,0,0,0,0,0,0,0.00124925408931252,0,-0.00963308943747545,0,0.0627287800012221,0,0,0,0,0,0,0,0,0.0223907001348587,0.0551593228359216,0,0,0,-0.0248006214475859,0,0
X601088.SH,0,0,0,0.052683607817674,0,0,0,0,0,0,0,0,0.0659266666174993,0,0,0,0,0,0,0.219491759341216,0,0,0,0,0,0.0184535459396542,0,0,0,0.0163376665749435,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,-0.0574175892516448,0.0308326983781968,0,0,0,0,0,0.0301631216025978,0,0,0.0034153505217372,0.0300353878285754,0,0,0,-0.00855601672357709,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,-0.013945176911857,0,0.0561604384003245,0,0.0176054487720293,0,0,0,0.287867475133655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247585167786025,0,0.0224073233492679,0.071721821213648,0,0.19451155336183,0,0,0.037035289421571,0,0,0,-0.0400908939453176,-0.0465063792916481,0,0,0,-0.0514598983630596,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.0427557752774798,0,0,0,0,0,0,0,0,0,0,0.0509310798646818,0,0.00123976559089015,0,0,0,0,0,0,0,0.139039104733695,0,0,0,0,0.0172290723957726,0,0.00260576051503888,-0.0400261461117983,0,0,0,0,0,0.483471491666641,0,0,0,0,0,0,0,-0.0742703934574989,0.106292672830367,0,0,0,0.00515413583045961,0,0
X002460.SZ,0,0,0,0,0,0,0,0.0182159653246758,0,0,0.465851993064415,0.0200589935277772,0,0,0,0,0,0,0,0,0,0,0,0.0282344503606669,0,0,0,0,0,0.212131579776061,0,0,0,0,0.0108938208062546,0,0,0,-0.036256833590223,0.0840638441613777,0,0,0.230108673833989,0,0,0,0,-0.0809868796359262,0.11786310041179,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0.00929005005225963,0,0.0442263215586541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055267424812043,0,0,0,0,0,0,0,0.0792913599115228,0,0,0,0,0,0.307798349813228,0.0926306839684759,-0.0225164280145504,0,0,0.0522054266723011,0,0,-0.0425513613018638,0,0,0.240662788245728,0,0,0,0.0434538859103993,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0.0188528220758387,0.0104770317281448,0,0,0,0,0,0,0,0,0,0.261864461502769,0,0,0,0.0829688971654224,0,0.0284280424327756,0,0.291144195624153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0677808830784022,0,0,0,0,-0.0240809548000816,0,0
X002271.SZ,0,0,0,0.0880966438530706,0,0,0,0,0,0,-0.0693337716886501,0,0,0,-0.0433662275831932,0,0.0389005413707455,0,0,0,0,0,0,0,0,0.100144153738461,0,0,0,0,0,-0.0435581381704084,0,0,0,0.0564586465826469,0,0,0,-0.0381909296194271,0.0542476357031277,0,0,0,0,0.00647742721537881,0,0.107881509570747,0,0,0,-0.000378530021152582,-0.0362014129177899,0,0,0,0.108815207537038,0,0
X000708.SZ,0,0,0,0,0,0,0,0.166062916722161,0,0,0,0,0,0,0,0,0.0202443442470437,0,0.0656508089829954,0,0,0.0226118116032626,0,0,0,-0.032187753898179,0,0,0,0,0,0.180002789886037,0,0,-0.036464048039645,0,0,0.0470449992618244,0,0,0,0.0505748150904763,0,0,0,0.0086512885373464,0,0,0,0,0,0,-0.0477071356970367,0,0,0,0.118027037103999,0,0
