,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601992.SH,X601898.SH,X601600.SH,X600688.SH,X600547.SH,X600795.SH,X300072.SZ,X600309.SH,X601991.SH,X600660.SH,X600188.SH,X600362.SH,X600027.SH,X600886.SH,X000709.SZ,X002466.SZ,X600157.SH,X600111.SH,X000959.SZ,X600339.SH,X600489.SH,X000898.SZ,X600299.SH,X601158.SH,X600008.SH,X600219.SH,X002460.SZ,X000883.SZ,X600352.SH,X600583.SH,X000408.SZ,X600578.SH,X000792.SZ,X000630.SZ,X000539.SZ,X000723.SZ,X600021.SH,X600176.SH,X000027.SZ,X600160.SH,X000983.SZ,X000401.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0.0509526929712873,0,0,0,0.0444141289487199,0,0.124661637168828,0,0,0,0,-0.0153462476826833,-0.00366218804370823,0,0,0,0,0,-0.0221333097973523,0,0,0,0,0,0.000362139930354105,0,0,0,0.0205203796192601,0,-0.037681886494387,0,0,0.0442363801695294,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0144527142803127,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.0421186630192743,0,0,0.0731203284622186,0,0,0.0634259862883844,0.00629281584494066,0,0,0,0,0,0,0,0,0,0,0,0,-0.0730835399483757,0,0,0,0.0188427321037703,0,-0.0326661452312177,0,0,0,-0.013666810768343,0,0,0,0,0,0,0,0,0,0.0493230400773196,0,0,-0.00514700694216194,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.0687671402094826,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0595774203382839,0.0913061093271342,0,0,0,0,0,0,-0.0123996787810971,0,0,0.148570879641013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00803066092455249,0,-0.00301280996498415,0.00299821505121758,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,-0.00356255433166266,0,0,0,0,0,0,0,0,-0.0798867444137559,0,0,0,0,0,0,0.0131985810040227,0.0610187561803548,0,0,0,0,0.241013450093757,0.408107019818751,0,-0.108117581647976,0,0,0,0,0,-0.0091882750741836,0,0,0,-0.225219386002692,0,0,0,0,0,0,0,-0.09172124709936,6.93889390390723e-18,0,-0.0103228107953076,0,0,0,0,0,0
X600011.SH,0,0,0.0533293185452192,0.00412936724777539,0,0,0,0,0,0,0,-0.0641455982391441,0,0,0,0,0,0,-0.0102943438808971,0.17334992225643,0.0470198231227933,0.0927063554338196,0,0,0,0,0.108085598323896,0,0,-0.0322122878187906,0,0.0303020136933138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131010541928275,0.0492891122447788,-0.0299782909862033,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0.258605079529781,0,0,0,0,0,-0.0805773371508157,0,0,0.0295122133547918,0,0,0,0.0749551403111008,0,0,0,0,-0.252999489560431,0,0,0,0,0,0.00284853739891253,0,0,0,-0.0489726041170747,0,0,0,-0.0492886492210076,-0.0375056752882085,0,0,0,0,0.11636272264727,0.111013954360964,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,-0.0217579078298264,0,0,0,0,0,0.00295735389447506,0,0,0,0,0,0,0,0,0,0,0.0706598378599749,0,0,0,0.327276593305062,0,0,0.016793904712031,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0.164930459431285,0,0,0,0,0,0.0933039653497771,0,0.00383377531008518,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331962530851931,0,0,0.473776313518454,-0.0930616827333313,0,0,0.172875610881561,0,0,0.0210272629513171,0,0,0.308200739957052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336098727762692,0,0.0366732708390757,0.0358023873126369,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0105650120357163,0,0,0.00124951874434418,0,0,0,0,0,0.00973689613400826,0,0.016586305727198,0,0,0.334978276137642,0,0,0,0,0,0,0,0,0,0,0.243182614127136,0,0,-0.00305957308479903,-0.00796719197156551,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0294331834532722,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.366586474119787,0.0113036828291317,0,-0.0125134888337407,0.182982175269168,0,0,0,0,0,0,0,0,0.0517071655615861,0.287755136139028,-0.154337559592611,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064503959833996,0,0,0.00387249653274065,0.0264041498924126,0,0,0,0,0,0
X600688.SH,0.021330471357192,0.547930256775073,0,0.0485225987865183,0.122212146504578,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0226961320212578,0,0,0,0.00799902953346612,0,0,0,0,0.189336577454187,0,0,0,0,0,0,0,0,0,-0.0892050903115482,0,0,0,0,0,-0.0438232067246512,0,0,0,0,0,0,-0.0256775267551958,0,0,0,-0.0056406142416877,0.0034945582787068,0,0,0,0,0,0
X600547.SH,0,0,0,0.0440733420315799,0,0.190070245034765,0,0,0,0,0,0,0,0,-0.0704609703710194,0,0,0.0158143965407216,0.0161242109812871,0,0,-0.0282476221165631,0,0,0,0,0,0.265258979222812,0,0.0279905225770628,0,0,0,-0.0367711050719348,0,0,0,0.132246443680862,0,0,0,0,0,0,0,0,0,0,0,0,-0.00606314854476653,-0.00995748411196865,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,-0.00214055440634293,0,-0.0155035457963997,0,0,0,0,0,0,0.0490291743222194,0.0976863099595792,0.0382760159681421,0,0,0,0,0.026815430646134,-0.0249467951695773,0,0,0,-0.0341135119583218,0,0,0,0,0,0,-0.00439737947938284,0,0,0,0,0.013914857206134,0,0,0.0383395826809732,0,0,0,0,0,0,0.0170071310575497,0,0,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,-0.551317736805307,0,0,0,0,0,0,0,0,0,0.162376012580364,0,0.174737739962183,0,0,0,0,0,0,0,0.214171448935799,0,0,0,0,0.132572617519555,0,0.106142590547828,0,-0.500566974209002,0,-0.0230004322572023,0,0,0,0,0,0.294196733260401,0,-0.360001707498926,0,0,0,-0.19115323417731,0,0,0.118392858141374,0.0258595881537037,0,0,0,0,0,0
X600309.SH,0,0,0,-0.194318872123754,0,0,0,-0.15399398544355,0,0,0,0,0,0.0231008170110337,0,0,0,0.209005602726475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.160854734365575,0,0,0,0,0,0,0,0,0,0,0.206554292835172,0,0,0,0.269218385077715,0,0,0.00388010868925644,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,-0.0526717312769116,0,0,0,0,0,0,0,-0.166158441454497,0.0402769323545138,0,-0.0847440977931074,0.162876032574246,0,0,0,0,0,0,0,0,0.454435793642626,0,-0.105726574562947,0,0,0.0699404022057046,0.234240829273883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0840552135923208,-0.00403064298303706,0,0,0,0,0,0
