,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600660.SH,X600547.SH,X002460.SZ,X002271.SZ,X000708.SZ,X600011.SH,X600886.SH,X000786.SZ,X600362.SH,X601898.SH,X600176.SH,X600010.SH,X600801.SH,X601600.SH,X600426.SH,X600489.SH,X600188.SH,X600352.SH,X601991.SH,X600111.SH,X600795.SH,X000301.SZ,X300037.SZ,X600688.SH,X600803.SH,X002080.SZ,X000932.SZ,X600299.SH,X600027.SH,X002466.SZ,X601992.SH,X002075.SZ,X600219.SH,X600315.SH,X600486.SH,X000027.SZ,X000898.SZ,X000883.SZ,X601168.SH,X600612.SH,X600529.SH,X002353.SZ,X000723.SZ,X601158.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,-0.00680312451575451,0.0401286995030742,0,0,0,0,0,-0.0263867136560966,0,0,0.0294576369736752,0,0,0.0966139779113318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619805324545636,0,0,0.0492638292676018,0,0,0,0,-0.0024509645794745,0.0262164917933881,0,0,0,0,-0.0143418202419692,0,0,0,0.0101781337809009,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749443599415459,0,0.0139680959326464,-0.00914989270328607,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00470083696827278,0,0,0,0,0,0,0.0507021390515558,-0.0133625236376574,0,0,0,0,0.00689809385638419,0,0,0,0,0,0,-0.00591228757172667,0,0,0,0,-0.000411213090437217,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.108428070483975,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302672727855584,0,0,0,0,0,0,0,1.0842021724855e-19,-0.0110496588325204,-0.00380310813611731,0,0,0,0,-0.00490442441963469,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.0095010965297489,0,0,0,0.0242300196775204,0,0
X600585.SH,0,0,0,0,0.00757926462990996,0,0,0,0.0226115182886065,-0.0142784091860692,0,-0.00610607677660136,0,0,0,0.0492917227750063,0.0479060882986412,0,0,0,0,0.0332139228527153,0,0,0.0943376242211404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0918137690691181,0,0,0,0,0,0.074232858005185,0,0,0,0,0,0.0433709757259533,-0.0351392975954322,0,0,0,0.0559222099022583,0,0
X600309.SH,0,0,0,0,0,0,0,0.100004648201293,0,0,0,-0.066659544099861,0,0,0,0,0,0,0,0,0.156877567940198,0.219787377369564,0,0,0,0.132621001959801,0,0,0.193132522790843,0,0,0,0,0,0,0.166096606275293,0,0.00551477495910128,0,0.0635003071185888,0.0753885321050302,0,0,0,0,0,-0.172355488588224,0.151757550673061,0,0,0,0,0,0,0,0,-0.0298156901368904,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08714059655061,0,0.16965872782716,0,0,-0.0290922018101904,0,0,0,0,0.00831885896491767,0,0,0,0.0105213988314302,0,0,0,0,0,0,0,0.394122016076228,0,-4.33680868994202e-19,0,0,0.0460931157655369,0,0,0,0.0537198429654277,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0841238462758909,0,0,0,0,0,3.46944695195361e-18,0.067512345692664,0,0,0.0694475001185439,0,0.170166228300477,-0.00337372233962918,0,0,0,0.261030051568913,0,0,0,0,0,0,-0.082261857909914,0,0.0597951168781785,0,0,0,0,0,0,0.0367264877092903,0,0,0.00423525613531736,0,0,0,-0.0292603276562347,0.0854821204278866,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.0262851178190831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594361619501359,0.418998028767075,0,0,0,0.0487597011821298,0,0,0,0,0.0729756705385711,0,0,0,0,0,0,0,0,0.00547651747883199,0,0,0,0,0,0.0547020684405621,0,0,0,0,0,-0.00129183849822578,-0.0392520759762124,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.0785500805317788,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113565789970107,0,0.0698615325384431,0,0,0.0999657982236077,0,0.11844696840215,0,0,0,0,0.271974011367949,0,0,0,0.00460485819738799,0,0,0,0,0.128030347093689,0,0,0.160167194273516,0,0,0,0,-0.0310465109006673,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0.020803579518621,0,-0.0943551527901469,0,0,0,0,-0.0713339026492649,-0.115238749775189,0,0.394393559001922,0,0,0,0,0,0,0,0,0,0,0.00158198834459675,0.340632916295657,0,0.242042541801888,0,-0.165977515351847,0,0,0,0,-0.0328078831862063,0,0.154907626503633,0.0104154594231403,0,0,0,-0.0357674365888415,0,0,0,0,0,0,0,0.0824681583189359,0,0,0,0,0,0
