,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X002460.SZ,X000792.SZ,X600188.SH,X600111.SH,X600019.SH,X002466.SZ,X600011.SH,X000877.SZ,X600010.SH,X002271.SZ,X601600.SH,X600660.SH,X000301.SZ,X000708.SZ,X601898.SH,X600547.SH,X600886.SH,X600426.SH,X600362.SH,X600176.SH,X000408.SZ,X000723.SZ,X600096.SH,X600219.SH,X000786.SZ,X601991.SH,X600795.SH,X000807.SZ,X002080.SZ,X601699.SH,X600803.SH,X000983.SZ,X300073.SZ,X002353.SZ,X600141.SH,X000825.SZ,X600688.SH,X002497.SZ,X600157.SH,X600489.SH,X000630.SZ,X600801.SH,X600486.SH,X000932.SZ,X600027.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0981221511831697,0,0,0,0,0,-0.0337389268902038,0,0,0,0,0,0,0.111893977846109,0,0,0,0,0,0,0,-6.93889390390723e-18,0.171661941413421,0,0,0,0,0.293528559448739,0,0,0,0,0,-0.0304579566920322,0,0,0,0.00114161080207045,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175439968445701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396450110884154,0,0.0774740046483717,0,0,0,-0.154527624738447,0,0,0,0,0,0,0,0,-0.00902395088297173,0.0149944471981716,0,0,0,0,0,0
X600028.SH,0.0936733646274715,0,0,0,0,0,-0.0232734461183018,0.0147904549562474,-0.00258348675433481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052546216200993,0,0,0,0,0.103275018346636,0,0,0,0.0442804207741282,0.100040174789383,0,0,0,0,-0.00840635156433613,0,0,0,0,0.014180169114586,0,0
X600309.SH,0,0,0,0,0,0,0,0.0274085529441888,0,0,0,0,0,0,0.0142195485395938,0,0.0239202978925076,0.22101874891841,0.108478476478373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031649433768089,-4.33680868994202e-19,0,0,0,0.119854989814205,0,0,0,0,0,0,0,0,0.0438357489645326,0,0.0347100035384149,0,0,0.00712055728234328,0,0,0,0.0184183408223023,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.00461683543796287,0,0,0,0,0,0,0.108377105623695,0,0,0,0,0,0,0,0,0,0,0.00863296281839035,0,0,0,0,0,0.461648823507092,0,0,0,0,0,0,0,0,0,0.00629253282664407,0,0
X002460.SZ,0,0,0,0,0,0,0,0.160080114108259,0,0,0.390189203203359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00166728384965054,-0.158608814795924,0,0,0,0,0,0,0.133575634302141,0,0,0,0.230845264224081,0,0.074889628620758,0,0,0.0970525007457761,-0.110468167553739,0,0,0.136581860962811,0,0,0,0.0856776373049469,-0.0261209790935374,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.36180435390634,0,0.184138717134596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305496997359448,0.0994527996774831,0.0941282342421879,0,0,0,0,0,0,0,0,0,0,0,-0.269101952225446,0,0,0,0,0,0,0,0,0.0193399819756001,0,0.011699476742945,0,0,0,0,-0.00619846010109526,0,0
X600188.SH,0,0.0919577060180891,0,0,0,0.133323485315012,-0.0306049365411146,0,0,0,0,0.200977811057078,0,0,0.0543499313038129,0,0,0,0,0.0266120762216839,0,0.0147925847739768,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.253752215199451,0,0.329772450344386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0679313438417542,0.113011548904007,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.0820375148900858,0,0,0,0,0.0378098423686038,0,0,0.0977460076489409,0,0.0163424792639573,0,0.0707468373506632,0,0,0,0,0,0,0,0,0,0.0417654966300205,0,0.00664780036837664,0,0,0,0,0,0,0,0,0,0,0,0,0.238735895706159,0,0,0,0,0,0,0,0,0.00985406441895576,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,-0.0202023515060411,0,0,0,0,0.168201773168283,0,0,0,0,0,0,0,0,0,0.0155604011909522,0,0,0,0,0,0.0708127142852478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110270724446545,0,0.389827647266131,0,0,-0.00677333115075508,0,0,0,0,0,0,0
X002466.SZ,-0.0699254807471807,0,0,0,0,0.751450491670784,0.210241264147873,-0.0275540308836011,0,0,0,0,-0.120670899960222,0,0,0,0,0,0,0,0,0,0,0,0,0.05647902448822,0,0,0,0,0,0,0,0,0.134586455520635,0,0,0,-0.0731976493448881,0,0,0,0,0,0,0,0,0,0,-0.15562086950384,0,0.102489366144386,-0.111700721260291,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.165712242349125,0,0,0,0,0,0.053813747457117,0,0,0,0,0,0,0,0,0,0,0,0.090000891094508,0,0,0.0685504404172811,0,0.603722679379308,0,0,-0.134505147358918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124036311119801,-0.0306457865878972,-0.0257419143003699,0.0429471125038898,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0.0720520232946614,0,0,0,0,0,0.356342556124086,0,0,0,0,0.0482479242929586,0,-0.040515940245916,0,0,0,0,0.0891582966777805,-0.0581597356115683,0,0,0,0,0,0,0,0.0951270786005585,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,-0.0977164414998738,0.247015273464991,0,0,0,0,0,-0.0139800229365891,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.372003316369925,0,0,0.11199632506704,0,0,0,0.130596996578554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243868010584098,0,0,0,0.0988630548027796,0,0,0,0,0,0,0,0,0,0.0169012344136078,0.00923496362539303,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0.2048595679263,0,0,0,0,0,0,0,0,0,0.0455875110069817,0.00392915670441972,0,0,0,0,0,0.105443808625119,0,0,0,0,0.390538181747206,0.0187324306956606,0,0,0,0.0728297463617878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00501774973392511,0,0,0,0,0.00536987367694197,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151321138413251,0,0,0,0.110274618109517,0,0,0,0,0.0529229077355345,0,0,0,0,0,0.0687577980860086,0,0,0,0.645478541605402,0,0,0,0,0,0,0,0.0577493829068039,0,0,0,0,0,0,0.0152089422663986,0,0,0,0,0.00875171075656733,0,0,0,0,0,0
X600660.SH,0,0.0298059767388278,0,0,0,0,0,0.0145697302201199,0.0266707824039722,0,0,0,0,0,0,0,0,0,0.116513979774891,0,0,0,0,0,0,-0.118389966323386,0,0,0,0,0,0,0,0,0,0,0,0.217529259017864,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0567789686040532,0.0262888858958459,0,0,0,0.0244710858651285,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,-0.0645428592070697,0,0,0.357400743496904,0,0,0.109169192383764,0,0.0882602031494873,0,-0.186886979567768,0,0,0,0,-0.155078653038484,-0.0111277213619411,0,0,0,0,0,0,0,0,0,0,0.165806106350686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0652872085271552,0,0,0,-0.0357524296638379,0,0
X000708.SZ,0,6.93889390390723e-18,0,0,0,0,0,0.0287221225614522,0.0311668154899882,0,0,0,0,0.101866201911569,0.143006061294628,0,0.140269278616451,0.0475713425158242,0,0,0,0,0,0,0,0,0,0,0.126440771350065,0,0,0,0,0,0.0493247673780694,0,0,0,0.0200367656941761,0,0,0,0,0,0,0,0,0,0,0,0,-0.122876210318535,0.0981046940133398,0,0,0,0,0,0
X601898.SH,0,0.0296307995751712,0,0,0,0,0,0.186340707570036,0,0,0,-0.0749387318818258,0,0,0,0,0,0,0,0,0.0145033857379712,0,0,0,0,0.0077257358993656,0,0,0,0,0,0,0.165357995022474,0,0.226338401189527,0,0,0,0,0,0,0.0464161083816252,0.0556468475251975,0,0,0,0,0,0.237563828078077,0,0,0,0.0187249974956803,0,0,0,0.0163476221396638,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0698157055455052,0,0,0,0,0,0,0,0,0,-0.0514270781425033,0,0,0,0,-0.00315528054567973,0,0,0,0,0,0,0,0,0,0,0,0,0.0828826463003446,0,0.616482513713916,0.084094237077571,0,0,0,0,0,0,-0.0370873597757404,0,0,0,-0.0119162435587579,0,0
X600886.SH,-0.0100584615196042,0,0,0,0,0,0,0.0288101790363488,0,0,0,0.0590811505195802,0,0,0.123874668375866,0,0,0.0701402763604058,0,0,-0.0172033073502873,0,0,0,0,0,0,-0.0275881872543667,0,0,0.360329989847072,0,0,-4.33680868994202e-19,0,0,0,0,0,0,-0.0560299142806302,0,0,0,0,0,-0.0163692664016682,0,0,0.234073290929875,0,0,0.0249648837818225,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0.186573203018393,0,0,0,0,0.0264121023178009,0,0,0,0,0,0,0,0,0,0,0.0594166592241216,0,0,0,0,0,0,0,0,0.0319723216431319,0,0,0.0616347662465087,0,0,0.246098527143481,0,0,0,0,0,0,0,-0.0215508643472957,0,-0.0448683634074779,0.00425332202566384,0,0,0,-0.0753181758383652,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144606229452325,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505691047591402,0,0,0,0,0,0,0.0616252822586071,0,0,0,0.0857166492585792,0,0,0,0,0.32157297998874,0.0102033713398665,0.121830182366905,0,0,0,-0.0182695437026494,0.0342843465110135,0,0,0,0.0599841101089744,0,0
X600176.SH,0,0,0,0,0,0,0,0.0101471967551678,0,0,0.0803944606693723,0,0,0,0.0628050580937478,0,0,0,0.0251985644898473,0,0,0,0,0,0,0,0,0,0,0.203095598495314,0,0,0,0.0678182536306174,0,0,0,0,0,0,0,0,0,0,0,0,0.0912388134599105,0,0.140760122183161,0,0,0,0.0166684068857926,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0.499564198014537,0,-3.46944695195361e-18,0,0.176550564025375,0.0632388747574832,0,0,0,0,0,0,0,0,0,0,-0.0232796262995456,0,0,0,1.73472347597681e-18,-0.000171092910584703,0.0357485858274093,0,0,0,0,0,0,0,0,0,-0.131621449610415,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224667548384677,0,0,0,0.0230799004956083,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275145211316183,0,0,0,0,0,0.195550086752266,0,0,0,0,-0.0711407384448332,0,0.024055323108075,0,0,0.17322454827781,0,0.090094889630258,0,0.168451208654336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0784026338084402,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0.194523648856848,0,0.169536734220214,0,0,0,0.0968859897530155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215297245725104,-0.102245817262703,0,0,0,0,0.535685960185622,0,0,0,0,0,0,0,0,0,0,0,0,0.0189843229516283,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.0172411151981381,0,0.0832175891535689,0,0,0,0.0232021351290063,0,0,0.0745570997908153,0.41845497407022,0,0,0.0593307096117429,0,0,0,0,0,0,0,0,-0.00339745107127066,0,0,0,0,0,0,0,0,0.0443662504685934,0,0,0,0,0,0.102587709247574,0,0,0,0,0,0,0,0.0393896865548636,-0.0115706148666483,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.166761890724535,0,0,-0.0757673391340234,0.123107527439561,0,0,0,0,0,0.611568604547119,0,0,0,0,0,-0.0663012080344992,0,0,0,0,0,0.124661588987142,0,0,0,0,0,0.103057828243333,0,-0.0709441413541083,0,0,-0.0899610309542884,0,0,0,0,0,0,0,0,0,-0.0585512935806098,0,0,0,0,-0.00222380534873084,0,0,0,-0.0489508057020611,0,0
X601991.SH,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0724426015019226,0,0.109595812041972,0,0,0,0,0,0,0,0.403534065581063,0,0,0,0,0,0,0,0,0,0.0230688629829699,0,0,0.0810858726907343,0,0,0,0,0,0,0,0,0.0790354232259163,0,0,0,0,0.16323613705834,0.108878956422718,0,0.0260042780157003,0.00707379074679553,-0.0708106313059506,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.180839251275574,0,0,0,0,0,0,0,0.0528016553182645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113732698332154,0,0,0,0,0,0,0,0,0.0884234383578948,0,0,0,0.300749657473563,0,0.000502605898173302,0,0,0,0,0.00421593088673962,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48539934743914,0,0,0,0,0,0,0,0,0,0,0.0503684868964115,0.175399352872495,0,0,0,0,0,0,0.316877652036472,0,0,0,0.268653327869683,0,0,0,0,0,0,0.156745040553289,0,0,0,0.0795559529259433,0,-0.0718089318260422,0.06104095009083,0,0,0,0,0,0
X002080.SZ,0,0,0,0.12337392967162,0,0.334432971044171,-0.159887775100833,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.140257655711412,0,0,0,0,0,0,0,-0.00582626690130102,0,0.113934124701998,0,0,0,0,0.0615818383006713,0,0,0,0,0,0.177840499217324,0,0,0,0,0,-0.0154769678621393,0,0,0,0,0,0,0
X601699.SH,0,0.157040203481756,0,0,0,0,-0.0183414352431965,0,-0.0166518773708072,0,0,0,0,0,0.0182559218455005,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0.0243637047699913,0.0577309209125814,0,0,0,0,0.0758028929233101,0,0,0,0.506729093893997,0,-0.116400924735862,0,0,0,0,0,0,0,0,0,0.18481506014031,0,0,0,-0.0327114850166222,0,0,0,0.0253256065697595,0,0
X600803.SH,0,0,0,0,0,0,0.0591651617914681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284434839998399,0,0,0.12073112054846,0,0,0,0,0,0,0,0,0,0.147284644488198,0.0857923027507754,0,0,0,0,0,0,0.0292624858535242,0.0456715670892332,0,0.0444605957406058,0,0,0,0,0,0,0,0,0.018756534778784,0,0
X000983.SZ,0,0.342645197728696,0,0,0,0,0,0.262688578246627,0.0734219255746144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0628501289216536,0,0.326790801165344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00668299449617921,0,0,0,0.00221625455306242,0,0
X300073.SZ,0,0,0,0,-0.207310768700357,0.27689719525367,0.0295760534353732,0,0,0,0.164848072932733,0,0,0.164574352130137,0,0,0,0,0.0565357720757221,0,0,0,-0.114586001049505,-0.283587736404061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142657119888415,0.0168989293788381,0,0,0,0,0,0,0,0,0,-0.0254995792926254,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,-0.0121535313999675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0820339895147363,0.130956379018928,0,0.156102976913386,0,0,0,0.0917763802966314,0,0,0,0,0,0,0,0,0.0317779578629792,0,0,0.344849389993279,0.0865169768919259,0,0,0,0,0,-0.02985396255682,0.0538947630762248,0,0,0,0.0563797331951287,0,0
X600141.SH,0,0,0,0,0,0.265560625567677,0,0,0.0520907589257067,0,0,0,0,0,0,0.16613020097219,0,0,-0.302478865943734,0,0,0,0,0,0,0.099258156266569,0,0.371148864368125,0,0,0,0,0,0.0131191008541393,0,0,0,0.066586059075374,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00299561256894693,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153496885136668,0,0,0,0,-0.102509735871884,0,0,0.262776016293,0,0,0,0.0224583066897833,0,0,0,0,0,0,-0.0742593816878298,0,0,0,0,0.111802530346858,0,0.169269395194333,0,0,0,0,0.227145292234212,0,0,0,0,-0.033725941402784,0.0229016640508139,0,0,0,0.00426340463048907,0,0
X600688.SH,0.203014479824429,0.0772401242569032,0,0,0,0,0,0,0,0,0,0,0.106912383721285,0.117202160661237,0,0.112192616336445,0,0,0,0,0,0,0.0856769657253091,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204873486936774,0,0.0539988483396917,0,0,0,0,0,0,0,0,0.0060985275142532,0.00624248597971796,0,0,0,0,0,0
X002497.SZ,0.145661980178895,0,0,0,0,0.132526420752239,0.333732227060834,0.102404082018057,0,0,0,0,0,0,0,0.0416705209457279,0,0,0,0,0,0,0,0,0,0,0,0.0678110932901076,0,0,0,0,0,0,0,0,0,0,0,0.0418932052980124,0,0,0,0,0,0.00440594543994396,0,0,0,0,0,0,0.0356257805249206,0,0,0,0.0218453472749114,0,0
X600157.SH,0,0,0,0,0,0,0,0.019178906644952,0,0,0,0,0,0.169067842985506,0,0,0,0,0,0,0,0.0648461802075457,0,0,0,-0.0560440414579223,0,0,0,0,0.216962057079084,0,0,0,0.00212416181326149,0.113698325211014,0,0,0,0,0,0,0,0,0,0.0125778832368216,0.0630370908081055,0,0,0,0,-4.33680868994202e-19,0.0399951566879375,0,0,0,0.0158100481059851,0,0
X600489.SH,0.0195581443675443,0,0,0,0,0,0,0,0,0,-0.0233352016454763,-2.71050543121376e-20,0,0,0.0616080732032663,0,0,0,0.0258458412931501,0,0.5761854519372,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0927489035356694,0.0671415953444216,0,0,0,-0.0436454031119267,0,0,0,0,0,0.135408502108927,0.106945729712928,0,0,0.0129575851089735,0,-0.00108254077288996,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,-0.0190496443690781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094718682673264,0.124991706550046,0,0,0,0,0.201326804547806,0,0.13563549822023,0,0.024469354327772,0,0,0,0,0.174436637739714,0,0,0,0,0.198451924153276,0,0,0,0,0.0363228782087078,-0.0432764944389782,0,0,0,0.0355611424668068,0,0
X600801.SH,0,0,0,0,0.654867961551078,0,0,0,0,0,-0.0527458177172717,0,0.106525621071724,0,0,0,0,0,0.0796964728050486,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440809423449853,0,0,0,0.0846637806735249,-0.171645754911774,0.160167947739142,0,0.0154927320605167,0,0,0,0,0,0,0,0,0,0,0,0.00443123809285258,0,0,0,4.33680868994202e-19,0,0
X600486.SH,0,0,0,0,0,0.0750689494498861,0,0,0,0,0,-0.203195356795176,0,0,0.120865407248958,0,0,0,0,0,0,0,0.0721207479605242,0,0,0.0849125485769718,0,-0.0171758206761553,0.394181077969469,0,0,0,0,0,0,0,0,0,0,0.0836365510818704,0,0,0,0,0,0,0,0,0,0,0,-0.0248948366835141,0,0,0,0,-0.074588983013357,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0.411681081998247,0,0,0,0,0.00452371902023459,0.0200856554901381,0,0,0.0258007116194737,0.0528213796127654,0,0,0,0,0,0,0,0,0.0809008529924938,0,0,0,0,0,0.0703306180018663,0,0,0,0.0217396671540097,0,0.101106273124295,0,0,0,0,0.0599781741665289,0.10257618056407,0,0,0,0,-0.0147697629155538,-8.67361737988404e-19,0,0,0,0,0,0
