,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601898.SH,X600886.SH,X601600.SH,X600660.SH,X600188.SH,X601991.SH,X600362.SH,X600795.SH,X600352.SH,X600688.SH,X600801.SH,X600111.SH,X000723.SZ,X600027.SH,X601992.SH,X600489.SH,X002271.SZ,X000786.SZ,X600516.SH,X600176.SH,X000898.SZ,X600299.SH,X600612.SH,X002460.SZ,X000709.SZ,X002466.SZ,X601158.SH,X600426.SH,X000629.SZ,X000883.SZ,X600219.SH,X000027.SZ,X002353.SZ,X600583.SH,X000630.SZ,X000825.SZ,X000553.SZ,X601699.SH,X000401.SZ,X600315.SH,X600985.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112968585296564,0,0,0.0803451480545039,0,0,0,0,0,0.00775998383833682,0.037142537227834,0,0.088678131095664,0,0,0,0.0101804310472072,0,0,0.0697522893882915,0,0,0,0.020351687231911,0,0,0,0,0,0,0,0.00435256093514318,0,-0.00261218949013013,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.0795079538017114,0,0.00556525856137876,0,0,0,0,0,0,0.0846709795373963,0,0,0,0.0116493732689907,0,0,-0.0497122527154312,0,0.00930405941078841,0,8.67361737988404e-19,0,0.0529146927571985,0.00821016825266734,0.0208941055788709,0,0.0513978160567736,0,0,0,0,0,0,0,0,0,0.00896310402464003,0.0305324141490502,0,0,0,0,0,0,0,0,0,-0.0263717363505466,0.0246658365856758,0,0,0,0,0,0
X601088.SH,0,0,0,0.36231509826554,0,0,0,0,0,0,0,0,0,0.144616336540474,0,0,0,0.0660272050583263,0,0,-0.0290182436588146,0,0,0,-2.71050543121376e-20,0.0236579280230299,0,-3.46944695195361e-18,0,0,0,-0.00196899513821977,0,0,0,0,-0.0095482494850947,0,0.0603763317955415,0,0,-0.0528901590143503,0,0,0,0,0,0,0,0,0,0.00488910078048677,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287265961422105,0,0.396974095554119,0,-0.0181032237864594,0,0,0,0.270330878494477,0,0,0,0,0,0,0,0,0,0,0,0.0309488988860916,0,0,0,-0.0302473580215729,0,0,0,0,0,0,0.0194278457240671,0.0244848046104124,0,-0.0182974030282386,0.0254497348151337,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,-0.0496213579624182,0,0,0,0,0,0,0,0,0,0,0,0,0.0780517182229341,0,0.0668488883438283,0,0,0,0,0,0.204628601488957,0,0.10739545705057,0,0,0.104236016676028,0,0,0,0,0,0.154633751204117,0,0,0,0,0,0,0,0,0,0,0,0,-0.00522348980655381,0.00792336319160915,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.134946147911931,0,0,0,0.0181091357710888,0,0,0,0.189708017168573,0,0,0,0,0.0263560500624271,0,0,0,0,0,0,0.022155851955615,0,0,0,0,0,0,0,0,0,-0.0402640912874779,0,0,0.175073272085784,0,0,0,0,0,0,0,0.139276533968969,0,0,0,0,0,-0.0121898930253165,0.0200464933784441,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.263669458741799,0,0,0,0,0,0,-0.140137825387981,0,0.00333445168196205,0,0,0.648163758721628,0,0,0,0,0,0,0.127337013743158,0,0,0,0,0,0,0.136969011131371,0,0,-0.0892728830796641,0,0,0,0,0,-8.67361737988404e-19,-0.269459310930426,0,0,-0.050783895455309,0.0322571177424416,0,0,0,0.0111523477084908,0,0
X600011.SH,0,0,0,0,0,0,-0.0601801171982072,0,0,0,0,0,0,0,0,0,0,-0.016006968479359,0,0.126567486514578,-0.0944874570267438,0,0.587669617313711,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.00201372981543876,0,0,0.0834630073347437,8.57494740406778e-05,0,0.0255104621729797,0,0,0,0.191065361961368,0,0,0,0,0,0,0,-0.148569137380984,0.0356967024847514,0,-0.0135889557607878,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0837898072995125,0,0.0324950904156998,0.0928083666139226,0,0,0,0,0,0.062835335139989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159204546660337,0,0,0,0.132229233243695,0,0.00675159427806037,-0.000936579280418017,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0800421617989473,0,0,0,0,0,0,0,0.0959680742859236,0,0.061272940321654,0,0,0,0,0,0,0.0106751293354535,0,0.0599357071714808,0,0,0,0,0.225750692434521,0,0,0,0,0,0,0.105077927018443,0,0,0,0,0.00383172651231806,0,0.025596102112382,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0869994805605262,0,0,0.00185315072155946,0,0.0886389379754228,-0.187120835564597,0,0,0,0,0,0,0,0,0.313067113653448,0,0,0,0,-0.0187534808642501,0,0,0,0,0,0,0.0133872792092699,0,0,0,-0.0223613891217149,0,0,0,0.07099148996995,0,0
X601600.SH,0,0,0,0,0,0,0.0307401268814638,0,0,0,0,0,0,0,0,0,0,0,0.168174269061278,0,0.0695555277089289,0.039938326313011,0,0,0,0.0513486099367839,0,0,0,0,0,0,0.0918850018892368,0,0,0,0.136422337680367,0,0,0,0.178149753080685,-0.0052639531018299,0,0,0,0,0,0.00206165429564425,0,0,0,0.00111197130754733,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239754950569655,0,0,0,0,0,0,-0.00957175784170871,0.145683994232938,0,0.0494815901013257,0,0,0,0,0.0402758905844964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407932622137249,0.121586914204251,0.0715349718834625,0,0.00966856586371479,-0.0118488727293325,0,0,0,0.0515633706375757,0,0
X600188.SH,0,0,0.114199986831193,0,0.0405504611003955,0,-0.0365897893532109,0,0,0.138277996216367,0,0,0,0,0,0,0,0.0482099820050476,0,0,0,0,0,0.137826489365431,-0.0580676614033688,0,0,0.0511447388952957,0,0.221140125280036,0,0,0.0581307259006332,0,0,0,0,0,0,0,0.0988417645575868,0,0,0,0,0,0,0,0,0,0,-0.00408335839394356,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289148348419886,0,0,0,0,0,0,0,0.0616039804566202,0,0,0,0,0,0,0.0454322649566609,0.346413492650947,0.0642760758442675,0,0,0,0.096331557455815,0,0,0,0,0,0,0.023263221011346,0,0,0,0,0,0,0,0,0,0.0119973064671975,-0.00601400653891931,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.030770082751351,0,0,0,0,0,0,0.0502535053269005,0,0,0,0,0,0.0429710710662768,0,0.099353490889844,0.170467278710249,0.113714328177626,0,0,0,0,0,0.0182933091281549,0,0,0,0.102321539947132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0244923398305598,0.023212355023224,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0479408171256007,0,0,0,0,0,0.0241319664888457,0,0,0.0304094188669899,0,0,0,0.0236149682967038,0,0,0,0.0295543640208744,0,0,0,0,0,0,0,0,0.0206336320203681,0.0613261640076917,0.0926252382954146,0,0,0,0.0262206029047304,0.00967715601268554,0,0,0,0,0,0,0,0,0,0,0.0100491268154406,0,0,0.00156713004063409,0,0,0,0,0,0,0
