,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X601898.SH,X600011.SH,X600585.SH,X600547.SH,X600660.SH,X600886.SH,X601600.SH,X002466.SZ,X000792.SZ,X002460.SZ,X600795.SH,X600111.SH,X601699.SH,X600010.SH,X000708.SZ,X600426.SH,X600362.SH,X000301.SZ,X000983.SZ,X000877.SZ,X600027.SH,X600803.SH,X600489.SH,X002271.SZ,X601991.SH,X600160.SH,X600985.SH,X600176.SH,X000807.SZ,X000408.SZ,X000630.SZ,X000786.SZ,X000932.SZ,X600612.SH,X000933.SZ,X300037.SZ,X600219.SH,X002128.SZ,X600995.SH,X600348.SH,X600688.SH,X000723.SZ,X600157.SH,X000629.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.718022845152679,0,0,0,0,0,0,0,0,0,0.087967879092285,0,-0.231003378390631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.267304284565236,0,0,0,0,0,0.139911029822553,0,0,0,0.139354477564929,0,0,0,0,0,0,0,0,0,-0.0441729387404737,0,0.0315297697909621,0,0,0,0,0.0952046490532503,0,0
X600028.SH,0.650581762624272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0774672508054802,0,0,0,0,0,0,0,0.0712447741880044,0,0.0976573032499914,0.0497739329862725,0.0495469833493917,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00885161232797104,-0.11596031347043,0,0,0,0,0,0.0141064500174002,-0.0261922375822369,0.00218132344606272,0,0,0.0369710147158923,0,0
X601088.SH,0.173467552126971,0,0,0,0.0701173179033003,0,0.203925690845576,0,0,0,0,0,0,-0.028601012879122,0,0,0,-0.0638323424855286,0,0,0,0,0,0,0.0966509093148717,0,0,-0.012807901114992,0,0,0,0,0.0274960278343879,0.0984437098068586,0,0,0,0,0,0.0140461336460777,0,-0.177507732430956,0,0,0,0,0,0,0,-0.0265505321278891,0,0.000104333229981533,0.0121900486921255,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0671710415741267,0,0,0,0,0,0.136112849997727,0,0,0,0,0,0.134536638847168,0,0,0,0.0638058706210817,0.224304531786061,0,0,0,0,0,0.332442482959975,0,0,0.203559655209128,0,0,0,0,0,0,0.454381213154594,0.0906459940869726,0,0,0.0113763787968819,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.221259190381812,0,0,0.115170235066006,0,0,0,0,0,0,0,0,0.216552448305494,0,0,0,0,0,0.187581424598084,0,0,0,0,0,-0.0275152325147275,0,0.116070753088122,0,0,0,0,0,0,0,0.201879220286681,0,0,0,0,0.0427335255421327,0,0,0,0,0,-0.00400001909911966,-0.00448876083462645,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.134946332086201,0,0,0,0.155970909184618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.619557456692537,0,0,0.395599928762397,0,0.140335358504089,0.0192216282978554,0,0,0,0,0.11977739033945,0,0,0,0,0,0.0283519563670509,0,0,0,0,0,0
X601898.SH,0.0953108114787599,0,0.125296937137768,0,0.289386197605907,0,0,0,0,0,0,0,0,0,0,0.0658741063280831,0,0,0.0218913953950454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451372188034865,0,0,0.027197215973204,0,0,0,0,0,0,0,0,0,0,0.00347892608234104,-0.0179800140598324,0,0,0,0.0209176004811551,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0.169567704419283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254766395431752,0.10839340221712,0,0,0,0,0,0.056993054101457,0,0,0,0,0,-0.00179380151302647,-0.134492838899589,0,0,0,0,0,0,0,0,0,0,-0.00857800890121872,-0.00492912488012164,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,-0.0499107557810671,0,0,0,0,0,0,0,0,0,0,0.069649090958392,0,0,0.0290474588135174,0.360737875922879,0,0,0,0.279805441446146,0,0,0,0.0521867779650436,0,0,0,0.0140971074402011,0,0,0,-0.0455157017852996,0,0,0,0,0,0,0,0,0,-0.00326281325055319,0,-0.051668685211116,0,0,0,0,0
X600547.SH,0,0.119224109943098,0,0,0.0309394797898826,0,0,0,0,0,0,0,0,0,0,-0.0710080638298059,0,0,0,0,0,0,0,0,0.0111821198224394,0,0,0,0.474112001265831,0.0537363868937223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00224087513719652,0,0,0,0,0,0,0
X600660.SH,0,0.0431335001577843,0,0,0,0.073239005109418,0,0,0,0,0,0,0,0,0,-0.00678603029846432,0,0,0,0,0,0,0,0,0,0,0,-0.0483333874936046,0,0,0,-0.0404371913006105,0,0,0,0,0,0.154335362998461,0,0,0,0,0.0987761731967401,0,0,0,0,0,0,0,0,-0.00508649362213613,0.0214478347710604,0,0,0,0.0897637038190603,0,0
X600886.SH,0,0.230437447268636,0.0697623402195509,0,0,0,0,0,-0.211562210825348,0,0,0,0,0,0,0,0.180033771356588,0,0,0,0,0,0,0,0,0,0,0.251996743202458,0,0,0,0,0,0,0,0,0,-0.00201991676257206,0,0,0,0,0,0,0,0,0,0,0,-0.212806923350006,0,-0.0267172458702051,0.0109933060732432,0,0,0,0,0,0
