,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X002460.SZ,X000792.SZ,X600188.SH,X600019.SH,X600111.SH,X600011.SH,X002466.SZ,X000877.SZ,X601600.SH,X600010.SH,X002271.SZ,X000708.SZ,X600660.SH,X601898.SH,X000301.SZ,X600547.SH,X600362.SH,X600886.SH,X600426.SH,X600176.SH,X000723.SZ,X600219.SH,X000408.SZ,X000807.SZ,X601991.SH,X600795.SH,X600803.SH,X000786.SZ,X002080.SZ,X601699.SH,X000983.SZ,X000630.SZ,X600688.SH,X002353.SZ,X600801.SH,X000825.SZ,X000932.SZ,X600141.SH,X600096.SH,X000959.SZ,X600027.SH,X600489.SH,X000960.SZ,X600157.SH,X601168.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222264661170029,0,0,0,0,0,0,0,0,0.159615094356773,0,0,0.129803665560451,0,0,0,0,0,0,0.142846764163896,0,-0.0358114379242048,0,0,0,0,0,0,0,0,0.00154413712799539,0,0.347767087380556,0,0,0,0.0465726944997349,0,0,0.00638177048367174,0,0,0,0,0,0
X002466.SZ,-0.313620016897488,0,0,0,0,0.476679463617811,0.148205539381666,0,0,-0.0268306843804404,0,0,-0.0352111065002368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0790854820815428,0,0,0,0,0,0,0,0,0,0,0,-0.200137723679294,0,0,0,0,0,-0.0169932979084936,0,0.238231968335021,0,0,0,0.0316717782523811,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0.219666052503239,0,0,0,0,0,0.248577456585494,0,0,0,0,0,0,0,0,0,0,0,0,0.0505131661303481,0,0,0,0,0,0,0.0546034415090642,0,0,0,0,0.184114444456503,0,0,0,0.0757197811772115,0,0,8.67361737988404e-19,-0.149288131617222,0,0,-0.0306610845775295,-0.0197961446674727,0,0,0,0,8.67361737988404e-19,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153833227187069,-1.188441700956e-05,0,0,0,0.113920424812117,0,0,0,0,0,0,0,0,0.572206354124187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00600087650010656,0.0487459350353067,0,0,0,0,0,0,0,0,0,0,0,-0.0324231083747723,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.100482592920952,0,0,0.291582433190547,0.115114140568807,0,-0.0290098339932269,0.0372846184658568,0,0,0,0,0,0,0,0,0,0,0,0.0919800637232207,0,0,0,0,0,0,0,0,0,0,0.00308410039508527,0,0,0,0.100948129143272,0,0,0,-0.044141714502272,0,-0.0263016666366163,0,0.0435619046016226,-0.0111272620350969,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0.024367448929988,0,0.254029178094703,0,0.00896143409451047,0,0,0,0,0,0,0,0,0,0.0134643267163832,0,0,0,3.46944695195361e-18,0,0,0,0,-0.0328521378214686,0,0,0,0.505523647149965,0,0.060855105034112,0,0,0,-0.15012580013409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0.0023391975748823,0,0.0514578522325803,0,0,0,0,0,0.110064341014462,0,0,0,0,0,0,0,0,0,0.00767068777078656,0,0,0,0,0,0,0,0,0.103405468389472,0,0.0484119571757987,0,0,0.125092193481471,0,0,0,0,0.0695845341121665,0,0,0,0,0.01414802125215,0,-0.0921950598085925,0.07229066958966,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0.0413787077044733,0.0249088783686327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0983756969416612,0,0,0,0,0,0,0,0,0,0,0,0,0.0436590136848542,0,0,0.000161237158601774,0,0,0,0.0558694789517792,0,0
X601898.SH,0,0,0,0,0,0,0,0.211517817792831,0,0,-0.0743247342701428,0,0,0,0,0,0,-0.0088447154193361,0,0,0,0,0,0,0,0,0,0,0.162796429016735,0,0,0,0,0,0.210637892986491,0,0,0.0927968507291796,0,0,0,0,0,-3.46944695195361e-18,0.0169949484310983,0,0,0.0405338063365994,0,0,0,0.0131028065883223,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0.224865208652571,-0.28053127984811,0,0,0.217869107141224,0,0,0,0,0,0.113624760029953,0,0,0,0,0,0,0,0,-0.136528100102622,0.205712468522062,-0.234794152661063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140618102587775,0,0.350064347285733,0,0,0.0785027700406535,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0.0947882267398105,0,0,0,0,0,0,0,0.078691295631087,0,0,0,-0.0402324223206705,0.0150940826717283,0,0,0,0,0,-0.120032604783626,0,0,0.0169627640177646,0,0,0,0,-0.100086847513677,0,0,0,0.0718993752658168,0,0,0,0,0,0,0,0,0,0.74454755022869,0,0,0,0,-0.0314804312284976,0,0,0,0,-0.00402751700207705,0,0
X600362.SH,-0.028375675430295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143727359877905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406850675553703,0,0,0.188053636078298,0.290094691359536,0,0,0,0.0522344704537927,0,0,0,-0.0278905921357798,0,0,0,0,0.00427367839743965,0,0,0,0,0,0,0.0302186873077576,0,0
X600886.SH,0,0,0,-0.0560555003118275,-0.0259695664562564,0,0,0.100789763631199,0,0,0.114247456012575,0,0,-0.0546731627006086,0,0.113333408373085,0,0,0,0,0,0,0,0,0,0,0,-0.0276150180655077,0,0.413791114118388,0.0348760677169907,0,0,0,-0.0504408828030774,0,0,0,0,0,0,0,0,-7.76235496637067e-05,0,0.118566077524944,0,0,0,-0.0344992622532599,0.0514735643979382,0,0.0171207069085309,0,0,0,0,0,0
X600426.SH,0.0993101671843384,0,0,0,0,0,0,0,0,0,0,0.155663968229525,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104352808551441,0,0,0,0,0,0,0.0850804813151202,0,0,0,0,0,0,0,0,0,-0.0843503323990163,-0.0358832665161833,0,-0.0411383563590182,0,0.215540159091672,0,0,0,0,-0.0642753342578196,0,0,0,-0.103475621386748,0,0
X600176.SH,0,0,0,0,0,0,0,0,0.0548344078601307,-0.0208952233560903,0.0431389752651427,0.0276469311949789,0,0,0,0,0,0,0,0.0312487155041532,0,0,0,0,0,0,0,0,0,0,0,0,0.313182440627033,0.116005285081127,0,0,0,0,0,0.0311084881647037,0,0,0,0.00683687894351137,0,0,0,0,0,0.0297381601068453,0,0.0239281160407595,0,0,0,0,0.00491133711867221,0,0
X000723.SZ,0,0,0,0,0,0,0,0.333923506980923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162226781726012,0,0,0,-0.162838774062212,0,0,-0.107369983668637,0,0,0,0,0,0,0,0,0,-0.130778385048842,0,0,0,0,0.105051475689356,0,0,0,0,0.193148417651302,0.0650738263164084,0,0,0,0,0.0458696124807438,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,-0.043290140027367,0,0.321761672288776,0,0.15996476311903,0,0,0,0.0318549753060367,0.0564958805698152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140033160392076,0.0556781928496436,0,0,0.0356301584959483,0,0,0.10225070526484,0,0,0,0,0,0,0.0580444999303755,0.0888350666621768,0.0214130006425847,-0.00466043306519694,0,0,0,1.73472347597681e-18,0,0
X000408.SZ,0,0,0,0,0,0,0.313485068470327,0.0182233167863693,0,0.28753169656831,0,0.170653236222286,0.0341703292154322,0,0,0,-0.270341542768445,0,0,-0.0473441156646223,0.0637349558937938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.130741263500991,0,0,0,0,-0.116287624168878,0.0812527804719697,0,0,0,-0.0203233635686967,0,0.0158830019010807,0.00303361101060859,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0.0570507948066601,0,0,0,0,0,0,0.254543613809468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33244501297433,0.177456603232374,-0.0298597229619615,0.2599591978785,0,0,0,0,0.122479285157505,0,0,0,-3.46944695195361e-18,0,0,0,-0.0178068892380828,0,0,0,0,-0.00162448103992242,0,0
X601991.SH,0,0,0,0,0,-0.0123454857417881,0,0,0,0,0.10160641934311,0,0,0.0528440077085715,0,0,0,0,0,0,0,0,0.405459652898183,0,0,0.0180470913438639,0,0,0,0,0.107835306593596,0,0,0,0.0105904424057833,0,0,0,0,0,0,0,0,0,0.0862254208960119,0.0948269420337096,0,0,0.0785410658159507,0,0,0.0269343550362197,-0.00844863867054961,-0.334697052030625,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.257559268083351,0,0,0,0,0,0,0,0.0482884615673253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00662459537599445,0.0865494815301497,0.0701118559270232,0,0,0,0,0,0,0,0,0.268543900672444,0,0.0987976493791771,0,0,0,0.00428762089553328,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,-0.166593094331191,-0.0121006985360893,-0.0635271525637979,0,0,0,-0.0570404741811488,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0.0588067282761211,0,0.0757372374161405,0,0,0,0,0,0,0,0.282412074228985,0,0,0.0472700385164557,0,0.0247879316877191,0,0,0,0,0,0,0,0,0,0,0,0,0.0110732112939388,-8.67361737988404e-19,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,-0.0442030494856568,0,0,0,0,0,0.0108099958361923,0,0.392127287874155,0,0,0,0,0,0,0,0.18702025063459,0,0.290789858542577,0,0.100371382493871,0.0925319149058608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0220513825341454,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0.362539432044943,-0.0597525259860957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241537005463542,0,0,0,0,0,0,0,0.0483035775306874,0,0.153150197212958,0,0,0,0,0.0152808821822717,0,0,0,0,0,0,0.0221223295587339,0,0
X601699.SH,0,0.115514306780014,0,0,0,0,0,0,0,-0.0348932583910841,0,0.0180534544714379,0,0,0,0.0418079852042807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.616895102453893,0,0,0,0,0,0.124987682785826,0,0,0,0,0,0,0,0,0,0,-0.0410720180397395,0,0,0,0,0,0
X000983.SZ,0,0.404031265318215,0,0,0,0,0,0.022277093830827,0,0,0.0487063155222176,0,0,0,0,0,0,0,0,0.0152264840579019,0,0,0,0,0,0,0,-0.0576873995785637,0.113526895321255,0,0,0,0,0,0.374916740536479,0,0,0,0,0,0,0,0,0.0335729517037721,0,0,0,0,0,0,0,0,-0.028040272847079,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0.045813885836299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229403516260267,0,0,0,0,0,0.135011645061102,0.0867961728656885,0,0.0280237975518656,0,0.139976883992375,0,0,0,0.0739205238771256,0,0,0,0.0463320386588935,0,0.0557295642162024,0,0.0328842751839256,0,0,0,0,0.0946577552327512,0,0
X600688.SH,0.123813975824764,0,0,0,0,0,0,0,0,0,0,0,0,0.0693423573729075,0.132413622096122,-4.33680868994202e-19,0,0,0.0420840700756684,0,0,0,0,0.0859709206098799,0,0,0,0.0139464713088119,0,0,0,0,0,0,0,0,0,0,0.0589589781592217,4.33680868994202e-19,0.124274274983319,0,0,0.0130502812478921,0,0,0,0.148978842776124,0,0,0,0.0321345988524764,-0.00873050777362516,0,0,0,-0.00442699268674145,0,0
X002353.SZ,0,0,0,0,0,-0.00939878992709912,0,0,0,0,-0.175261301343834,0,0,0.0818833377308304,0,-0.094483467567893,0,0,0,0,0,0,0,0,0,0,0,-0.0562384043634154,0.0776271499941774,0,-0.0557900099273984,0,0,0,0,0,0.167188222786131,0.270754590965749,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0652541001505382,0.064800075864714,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.587263645581721,0,0,0.127174287051226,0,0,0,0,0.430420408801666,-0.0899331981206712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388292292939516,0,0,0.0288696835572509,0.172854916390285,0,0,0,0,0,0,-0.0179727945568822,0,0,0,0,0,0.00620126420295405,0,0,0,0,-0.0281016936916967,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0.230430581587101,0,0,0,0,0.15757232161666,0.0454491330503394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295885312450364,0,0,0,0,0,0,0,0,0.167230778170689,0,0.0239578255828978,0,0,0,0.0101334411006993,0,0,0,0,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0.28371374064611,0,0.00778195301311642,0,0,0.0347278434401625,0,0,0.117291316812486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463882794093489,0,0,0,0,0.0289010215896236,0.104909160147274,0,0,0,0.183441826701268,0,-0.0203505269429284,0,0,0,0,-0.00493679441375023,0,0,0,0,0.00644382990319803,0,0
X600141.SH,0,0,0,0,0,0.135514927333882,0,0,0,0.360845084720865,0,0,0,0.0892030913600265,0,0,-0.171103522047761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20100687010278,0,-0.20217979262048,0,0,0,-0.100667577851026,0,0,0,0.527231113371053,0,0,0,0,0,0,-0.0825258058794626,0,-0.00969755129492351,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0.165885788883031,0,0.142308982804448,0,0,0.0651569061759572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.544311468719699,0,0,0,0,0,0,0.0431305362314233,0,0,0.0208922319161897,0,0,0,0.0155466283204881,0,0
X000959.SZ,0,0,0,0,0,-0.0104818074081825,0.0591110231569547,0,0.355607649355111,0.0958130050948631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0628009655085306,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0732262967350769,0,0,0,0.0702462160713673,0,-0.0246706705379531,0.03812171020714,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.26931544587751,0,0,0,0,0.0555474794054801,0,0,0,0,0,0,0,0,0,0,0,-0.0312983534935677,0,0,0.407129342311877,0,0,0,0,0,0,0,0,0,0,0,-0.0639205000754989,0,0,0,0,0,0,0,0.30646264292315,0,0.00806170695843576,0,0,0,-0.00287168063796246,0,0
X600489.SH,0.0485667694391485,0,0,0,0,0,-0.0141489979572676,0,0,0,0,-0.108555814187708,0,0,0,0.0337696793912052,0,0,0,0,0.683208977306842,0,0,0.0236094337030531,0,0.0903278373813519,0,0,0,0,0,0,0,0,0,0,0.0630170425984154,0,0,0,0,0,-0.0128607765424343,0,0,0,0,0,0,0,0,0.00133687022209125,0.00167322601421261,0,0,0,0,0,0
X000960.SZ,0,0,0,0,0,0,0,-0.000115424909515901,0,0,-3.46944695195361e-18,0.025238487103569,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211296392464247,0,0.0433966528326621,0,0.117890134854886,0,0,0,0.0602480249704065,0.353057885980294,0,0,0,0,0,0,0,0,0,0,0,0.319969090803473,0.114199477257124,0,0,0,0,0,-0.0103252118975999,0,0
X600157.SH,0,0,0,0,0,0,0,0.044126051008691,0,0,0.0497697671451614,0,0,0.0358377368834514,0.0752655504960013,0,0,0,0,0,0,0,0.106143931249715,0,0,0,0,-0.0399785983341328,0,0.0289080991376465,0,0,8.67361737988404e-19,0,0,0,0.102007050793084,0,0,0,0,0,0,0,0.185413994827275,0,0,0,0,0,0,0.0448655228751351,0.0135657046050983,0,0,0,0.085221398697002,0,0
X601168.SH,0,0,0,0,0,0,0,0.12932126617192,0,0,0.0257085279488649,0.0228881717130701,0,0,0,0,0,0.28531810920152,0,0.0235515683544876,0.157730722555052,0,0,0,0,0,0,0,0,0,0,0,0,0.0865249189517146,0,0.140332207821209,0,0,0,0,0,0,0,0.182577643073706,0,0,0,0.0728563183122483,0,0,0,0,0,0,0,0,0.00950375785067054,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.239607964203902,0,0,0,0,0,0.057049514170761,0,0,0,0,1.73472347597681e-18,0,0,0,-0.319085514108144,0.169796225193026,0,0,-0.130978279773939,0,0,0,0,0,0,0.158307426343116,0,0,0.110356358952531,0,0,0,0,0,0.0836815925821029,-0.157411243861484,0,0,0,-0.096163201158557,0,0
Slope,0,0,0,0,0,0,0,0.235606075075694,0,0,0,0,0,0,0,0,-0.301083391143021,0,0,0.0874494486338985,0,0,0,0.0546696446161418,0,0,-0.1604557382995,0,0,0,0,0.0308556774729398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64669838269296,0,0.834374903841561,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0726841553208585,-0.0344200267337032,0,0,0,-0.129578697420445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0709902736263271,0,0,0,0,0,0.0201398176110893,0,0,0.234883951951772,0,0.0335518317865358,0,0.959888711326566,0,0,0,0,0.205692895848527,0,0
RealEstate_excess,0.129414822329301,0,0,0,0,0,0,0,0.00513390732001229,0,0,0,0,0,0.0694052405851887,0,0,-0.0321628957027918,0,0,0,0,0,0,0,-0.0181995231526019,0,0,0,-0.0489239883791917,0,0,0,0,-0.03750161423054,0,-0.0132443663522619,0,0,0,0.024391104896221,0,0.00693636179358789,0,0,0,0,0,0,0,-0.0643821286780445,0.0552058636839073,-0.0669178233620028,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.0143899255434177,0,0,0,-0.00983949726473832,0,-0.0509502411366972,0,0,0,0,0,0,0,-0.00686053878353754,0,0,0,-0.138941585676076,0,0,0,-0.00780220601820016,0,0.128710714780192,-0.0471305642166871,-0.0353148696788848,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138530844930955,-0.0208086730996483,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0.00277394957532387,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0.00275043443914925,-0.0013549527283098,0.000551120605875931,-0.000438623337550024,0,0,0,0.00185142796913382,0,-0.000760560020784655,0,0,0,0,0,0,0,0,0,0,0,0,-0.0033855471014636,0,0,0,0.00819674875479631,-0.00647244077318518,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,-0.161695814945846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330600184703388,0,0,0,0,0,0,-0.0110087033607625,0,0,-0.180488899318605,0,-0.711170137220425,0.175552342451569,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00309748197263988,0.00226282188433869,0,0.000326560162367259,0,0,0,0.0101276980796277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00139690537558203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00995270889410827,0,-0.00184961266818074,0,0,0.0221089962487051,-0.0123095710056711,0,0,0,-0.0262891662825961,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031727502661415,0,0,0,0,-0.0114838904540239,0,0
