,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X601898.SH,X600019.SH,X600585.SH,X601600.SH,X600886.SH,X600795.SH,X601991.SH,X600688.SH,X600027.SH,X000709.SZ,X600157.SH,X600111.SH,X600188.SH,X600362.SH,X600583.SH,X002075.SZ,X601158.SH,X000027.SZ,X600021.SH,X000539.SZ,X000898.SZ,X601992.SH,X600309.SH,X000883.SZ,X002353.SZ,X601918.SH,X000629.SZ,X600352.SH,X600098.SH,X600022.SH,X600307.SH,X000792.SZ,X000878.SZ,X000060.SZ,X002470.SZ,X600863.SH,X600808.SH,X600660.SH,X600160.SH,X600578.SH,X600489.SH,X000825.SZ,X600547.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0,0.0881459999122532,0,0,0.196355561680291,0,0,0,0,0.0282470136771611,0,0,0,0,0,0,0,0,0,0.106358453495909,0,0,0.0865892060148805,0,0,0,0.0141548569802302,0.0145173404215226,0,4.33680868994202e-19,0,0,0,0,0,0,0.179353839680448,0,0,0,0.0371350380534908,0,0,0.0530440466725018,0,-0.00300550807464385,2.16840434497101e-19,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.0601547047985256,0.325680594780963,0,0,0,0,0,0,0,0.0483916219581225,0,0,0.0498352173500532,0.0400923192676972,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0.0522740285338498,0,0,0.0265357594706446,0,0,0,0,0,0,0.102553567044149,0,0,0,0.00727999197685053,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,-0.211060706633153,0,0,0,0,0,0,0,0,0,0,0,0.464509759901483,0,0,0.0242160277871571,0.0903804397411531,0,0,0,0,0,0,0.312158292561194,-0.115852282762395,0,0,0.0816993529462547,0,0,0,0,0,0,0.0530312965951181,0,0,0,0,0,0,0,0,-0.030551597087851,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.175958869711424,0,0,0.152411659792042,0,0,0.204549452364894,0.0412350914411867,0,0,0,0,0,0,0,0,0,0.0383023945968626,0,-3.46944695195361e-18,0,0,0,0,0,0.042316305742663,0,0,0.0249460101344776,0,2.16840434497101e-19,0,0,0,0,0.0100456349577497,0.0456365937090591,0,0,0.0678604410811497,0,0,0,0,0,-0.0292571709161252,0,0,0,0,0,0
X000709.SZ,0.37107959091149,0,0,0,0,0,0,0,0,0,0,0,-0.0661049629125063,0,0,0.019905289371796,0,0,0,0,0.132642862132731,0,0.000190097302722047,0,0,0.313842210624445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437986311198869,0,0,0,0,0,0,-0.0754883742337839,-0.0890303797809003,0,0,0,0,0
X600157.SH,0,0,0,0,0,-8.67361737988404e-19,0.107605081332806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188684804523748,0,0,0,0,0,0,0,0.149347042907923,0,0,0,0.0274875875447357,0.051890895942394,0,0,0.0351014357761666,0.0774782677971192,0,0,0,0,0,0.00529149722822029,0,0,0,0.012503575597661,-0.0278395289808705,0,0,0,0,0,0
X600111.SH,0,0,0,0.106629469838942,0,0,0,0.102968508730186,0,0,0,0,0,0,0,0,0,0.114999680478673,0.0861880440397806,0.181986890355748,0,0,0,0.138405031043597,0,0,0,0,0.129769024782422,0,-0.00909763895292467,0,0,0,0.0194892460117189,0,0,0,0.0291518302494695,0,0,0,0,0,0,0,0,0,0,0,-0.00162639041978158,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.436475276807666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310941327355896,0.0191647902133165,0,0,0,0,0,0,0,0,0.115381541735185,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,-8.67361737988404e-19,0,0,0,0,0,2.71050543121376e-20,-0.0289802732921808,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.0817381607148678,0,0,0,0,0,0,0,0,0,0,0,0.0169774920952356,0,0,0,0,0.0138650318528563,0.0153622421289955,0,0,0,0,0.0711683948007899,0,0.100688149293735,0,0.0835984099113658,0,0.120190311591955,0,0,0,0,0,0,0.152575714248287,0,0,0,0,0,0.100744487666377,0,0,-0.0339066638312939,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0.0935066034384438,0,0,0.155514934439059,0,0,0,0.108424888330383,0,0,0,0,0,0.212097369464466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292769975265826,0,0,0,0.194106015636765,0,0,0,0,0,0,0,0,0,0,0.0183343973068465,-0.0214211579935547,0,0.107507634941798,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.592567713585036,0,0,0,0,0,0,0.12023290038624,0,0.206056954519012,0,0.226321364393568,0,0,-0.0671413935590723,0,0,0,0.0514741486515577,0,0,0,0,0,0,0,0,0,0,0.00618237884144695,0,0,0,0.204855091887774,0,0
X601158.SH,0,0,0,0,0,0.0312076734278106,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.162011555985952,0,0,0,0.0792981943062209,0,0.0493879382641976,0,0.0580548716258996,0.0618660943786893,0.0648281007167618,0,0,0.0352346957033426,0,0,0,0,0,0.0309887451415156,0,0,0,0.107414175149641,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0115674545129724,0,0,0,0,0,0,0,0,0,0,0.179903462879424,0,0,0,0,0,0,0.0298009067893533,0,0,0,0.128748261064624,0,0,0,0.00890483349381013,0,0.00901604705432034,0,0,0,0,0,0,0,0,-0.00739950528260396,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223841575228483,0,0,0,0,0,0.211207282782726,0,0.0763983360897514,0,0,0,0.0182514796719457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00409431593493181,0,0,0,0,0,0,0
X000539.SZ,0.135512301903693,0,0,0,0,0,0,0,0,0,-0.166665141283998,0,0.153597753669864,0,0,0,0,0,0,0,0.11194022725741,0,0.177398533094062,0,0,0,0,0,0.127297228517217,0,0,0,0.119200950646772,0,0,0,0,0,0,0,-0.0240598093754979,0,0,-0.0476554238400827,0,0,0,0,0,0.129446460589603,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0.293423939398223,0,0.129680119307511,0,0,0.0692507735483901,0,0,0,0,0,0.045068563171773,0,0,0,0.0365494418664344,0,0,0,0,0.239084741189296,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0880887089847679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116621046544435,0,0.0600539470772527,0,0,0,0.143443847535796,0,0,0,0,0.0141236261409646,0,0.139600470870364,0.065725694472912,0,0,0,0,0,0,0.181450893973766,0.0935425197151884,0,0.020641326165748,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.26225422688393,0.00244757278579041,0,0.0780204906313385,0,0,0,0,0,0,0,0,0,0.0795937080485819,0.000790944829179452,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236825357913158,0,0,0,0,0,0,0,0,0.0506608935236272,0,0,0,0,0,0.0757954919486577,0,0.024228241364475,-0.0163965675342233,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234414417061476,0,0,0,0.203275718078088,0.0834521119522846,0,0,0.00562843649498899,0,0,0,0.0123293556903733,0,0,0.0604715915833019,0,0,0,0,0,0,0,0.0887622175636534,0,0,0,0,0,0,0,0,-0.0128294927246694,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601918.SH,0.0600563744910421,0,0,0,0,0,0,0,0,0,0,0,0.265462894916872,0,0,0,0,0,0,0.01725187781474,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194053490566552,0,0,0,0,0,0,0.237921235085502,0,0,0,0,0,0,0,0,0.0405932709906229,-0.0739293888111475,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161289488896847,0,0,0,0.0403499151271582,0,0,0.241889829101554,0,0.0312861414295216,0,0,0.0201388611792166,0.00839206740748568,0,0,0,0,0,0.153095660111781,0.0217162245364008,0,0,0,0,0.147281835918505,0,0,2.16840434497101e-19,-0.000906539970151729,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219515917643563,0.0222888626481303,0,0,0.0675991120572354,0,0,0,0.318693989782096,0,0,0,0.0258127651069934,0,0,0,0,0,0,0,0.002848560310779,0,0,0.0617825087338523,0,0,0,0,0,0.0658045635985951,0,-0.00807050733455874,-0.00620605327749987,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0.0867144188735265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29868999716911,0,0,0,0,0,0,0,0.112213111974128,0.0107646235494091,0,0,0.0152643457254641,0,0.110695950245235,0,0,0,0.023034596134155,0,0,0,0,0,0,0,0,0,-0.0399507635182944,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147991272252261,0,0,0,0.30851526722641,0,0,0,0,0,0.0569945105385363,0,1.73472347597681e-18,0.0609422466614113,0.0728384770635905,0.0815853700175974,0,0,0,0,0,0,0.012867902926198,0.00933436516559823,0,0.037547807325991,0,0,0,0.0697911500249901,0,0,-0.00335620101806461,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0572229916175908,0,0,0,0,0,0,0,0,0,0,0,0,0.156929471177786,0,0,0,0,0.115806241172818,0,0,0.0457678607898905,0,0.105229982094648,0,0.191368329995625,0,0,0.031385699066583,0,0,0,0,0,0,-0.039376239666209,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00670192377522689,0.11402871506827,0,0,0,0,0,0,0,0,0,-0.0256112141401387,0,0,0,0,0,0,0,0,0,0.0311354720356653,0,0,0,0,0.305490670844064,0,0.245179252668846,0,0,0,0,0,0,0,0,0.00202660635291418,-0.00862159349071397,0,0,0,0,0,0
X000878.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0871813540950294,0,0,0,0,0.120110384405062,0,0,0,0.22245286532748,0,0,-0.094219405661677,-4.33680868994202e-19,0,0,0.162493141565563,0.0937476225460269,0,0,0.0133745500311855,0,0,0,0,0,0,0,0,0,-0.0714685579523915,0,0,0,0,0,0,0
X002470.SZ,0.0450504332523419,0,0,0.0405498418427533,0,0,0,0,0,0,0,0,0,0,0,0,0.0880395942911134,0,0,0,0,0,0.150302719059158,0,0.137539061343563,0,0,0,0,0,0,0,0.0706550493756518,0,0,0,0,0,0.060610221347731,0,0,0,0,0,0,0,0,0.0534461936704246,0,-0.012874350682584,-0.0234179366440286,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,1.73472347597681e-18,0,0,0.0957352281679516,0,0,0,0,0.224996562945414,0,0,0,0,0,0.105896612308101,0,0,0.247098309641275,0,0,0,0,0,0.0207971680122337,0,0,0.0102231331508581,0,0.0130007210380092,0.0991796613876549,0,0,0,0,0,0,0,0,0.0532875618342362,0,0,0,0,0,0,-0.0200082869130398,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769511192192831,0,0,0,0,0,0,0,0.259051277793316,0,0,0,0.0916749785982556,0,0.000478298731918375,0,0.0945558749319871,0,0,0,0,0,0,0,0,0,0,0.0223928083307889,0.0318718115567223,0.0730069522947405,0,0,-0.0139192330313457,0,0,0,0,0,0
X600660.SH,0,0.040677230078319,0,0,0.135828009187754,0,0.101203622029912,0,0,0,0,0,0,0,0,0,0.123449892274345,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.136081121094207,0,0,0,0,0,0,0,0.112669077092564,0.0174502807663971,0,0,0,0,0,0,0,0,0.0403887445945786,0,0,0.0549114739932649,0,0,-0.00943891259786904,0,0,0,0,0,0
X600160.SH,-0.302337272221721,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176587885872213,0,0,0,0,0,0,0,0.370578914937381,0.026167621828921,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0.00384717973597613,0,0,0,0.0905430014702629,0.0960244117783276,0,0,0,0,0,0,0,0,-0.0040063748339135,-0.0516638601250164,0,0,0,0,0,0
X600578.SH,0,0,0,0,0.289723132922686,0.0542610900781814,0,0,0,0,0,0.0414857743976554,0,0.216694288525276,0,0,0,0,0.0821815322680006,0,0,0,0,0,0,0,0.0838719799241281,0,0.0248267382454581,0,0,0,0,0,0,0,0,0,0,0,0.011009538587042,0,0,0.0300334985747943,0,0,0,0,0,-0.00756059440917406,0,0,0,0,0,0,0
X600489.SH,0,0,0,1.0842021724855e-19,0,0.239462462434007,0.00531876953009284,0,0,0,0,0,0,0,0,0,0,0.00270771023535134,0,0,0,0,0,0.0450508270313638,0,0.0174739718213168,0,0,0.0553957781863998,0,0,0,0,0,0.00084472658630312,0,0,0,0,0,0,0.00879810928147012,0,0,0,0,0,0.334570355396699,0,0,-0.003234512452997,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0.227858667805415,0,0,0,0,0.0857348258065553,0,0,0,0.0563021028651899,0,0,0,0,0.0328150240150333,0.000826346210940141,0,0,0.0621838309115867,0,0.189280339489389,0,0.0191401532304898,0,0,0,0,0,0,0,0,0,0.0527804665828498,0.030136147933981,0,0,0,0.018070148563204,0,0,0,-0.00811827615781332,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0979505741456885,0.0309143277768155,0,0,0,0,0.0303052980018462,0,0,0,0,0,0.0918968542613763,0,0,0,0,0,0,0,0,0,0,0.27081627364324,0,0,0,0,-0.00532663353390294,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0637228428224114,0,0,0,0,0,1.73472347597681e-18,-0.00653439970612825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00708183735000193,0,0.140134952814779,0.141633438859625,0.159165513732643,-0.292956860933311,0,0,0,0,0,0,0,0,0,-0.152693095275267,0,-0.0250394557901812,0,0,0,-0.0595696565319252,0,0,-0.026387664231271,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.213940471353136,0,0,0,0,0,0,0.124871593545068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28321074765778,0,0.738126396207163,0,0,0,-0.400035380009284,0,0
TED,0,0,0,0.325591250533701,0,0,0,0,0,0,0.269425994345787,0,0,0,0,-0.652223162890033,0,0,0,0,0,0.176697220968116,-0.0689104617375072,0,0,0,0,0,0,0,0,0,0,0,0,0.0633409628971671,0,0,-0.0778118830106834,0,0,0,0,0,0,0,0,0,0,0.295018568349486,0,-0.0626300657908346,0,0,0.546618051698794,0,0
RealEstate_excess,0,0,-0.0989315336327046,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.188728136445263,0,-0.110660506596869,0,0,0,0.072840687054752,0,0,0,0,0.1159670918129,0,-0.0959027316419344,0,0.310201026037793,0,0,0,-1.38777878078145e-17,0,0,0,-0.194457427124936,0,0,0,0,0,0,0,0,0,0,0.0112307410382105,-0.0579418591607532,0,0.121621306768912,0,0,0,0
MKreturn,0,0,0,0,-0.0741355889319996,0.184344781956746,0,0,0,0,0,0,0,-0.0253131725576871,0,0,0,0,0,0,0,0,0,0.295577841862875,0,0,0,-0.0378252837000024,0,0,-0.0228395878429978,0,0,0,0,0,0,0,0.0223431727253685,0,0,-0.415731420924585,0,0,0,0,0,0,0,0,-0.0640714428236163,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00867436529912905,0,0,0,-0.000147351064746203,0,0,-0.007516024116082,0,0,0,0,0,0,0,0,0.00583810931975519,0,0,0,0,0,0,0,-0.00759929880422293,0,-0.00174792783225341,0.00279636129501289,0,0,0,0.20034484877678,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390953680890524,0,1.73472347597681e-18,-0.118770601634144,0.14522425978317,0,0,0,0,0,0,0,-0.00651737907877442,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,-0.0433346335675665,0,0,0,0,0.0293195001395939,-0.0302776766563696,0.0720371219361505,0,-0.0191019009407644,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00931031376692483,0,0,0,0,0,0,0,0,0,-0.00670750087314536,0,0,-0.0017773039238453,0,0,0,0,0,0,0,0,-0.0033932579976298,0,0,0,0,0.0039874550140458,0.013096988481599,0.00863075925472356,-0.0271359191850145,0,0,-0.0419562989612374,0,0
CarbonVol_Hubei,0,0,-2.71050543121376e-20,0,0,0,0.00172414654471833,0,0,0,0,0,0,0,0,0,0,0,-0.000166098666869637,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00257191692815997,0,0,-0.00163514862151181,0,0,0.00460181075622945,0,0,0,0,0,0,0,0,0,-0.0102572007563324,-0.00668492756784467,-0.000596254272297724,0,0,0,0,0,0
