,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600011.SH,X600019.SH,X600585.SH,X600188.SH,X002460.SZ,X600547.SH,X601898.SH,X601600.SH,X002466.SZ,X000792.SZ,X600660.SH,X600886.SH,X600111.SH,X600010.SH,X000301.SZ,X000708.SZ,X002271.SZ,X000877.SZ,X600362.SH,X600426.SH,X600795.SH,X600027.SH,X600176.SH,X601991.SH,X600803.SH,X600489.SH,X000807.SZ,X000983.SZ,X601699.SH,X000786.SZ,X600160.SH,X000932.SZ,X000408.SZ,X600219.SH,X002080.SZ,X000539.SZ,X000629.SZ,X300037.SZ,X600995.SH,X600688.SH,X000630.SZ,X000933.SZ,X002409.SZ,X000723.SZ,X600157.SH,X600096.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,1.14331017322151,0,0,0,-0.24262400372913,0,0,0,0,0,0,0.020172391710972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0868507425712959,0,0,0,0,0.186876044145067,0,0,0,0,0,0,0,0,0,0,0,-0.0556634186602879,0.0207784700926716,0,0,0,0.0573712304208547,-0.0533205575473558,0.196321732856123,0,0,0,0,0
X600028.SH,0.660916367821631,0,0,0,-1.73472347597681e-18,0,0.233154002793283,0,0,0,0,0,0,0,0,0,0,0,0,-0.0435448316718555,-0.0689372710149088,0,0,0,0,0,0,0,0.00889612787407347,0,0,0,0,0,0,0,0,0,0,0,0,-0.143382572543025,-0.107301188971202,0,0,0,0,0,-0.0227998126466927,-0.0365265404672364,0,-0.0101783115805236,0.0477670741439275,0,0,0,0,0,0
X601088.SH,0.0129531574163709,0,0,0,0,0,0,0.343848370553964,0,0,0,0,0,0,0,0,0.0828426208834173,0,0,0,0.00634196246433781,0,0,0,0,0,0.0135797037598907,0,0,0,0.142844818117868,0,0,0,-0.023869286787077,0,0,0,0,-0.0528952240631807,0,0,0,0,0,0,0.0880244180752896,0.0541609423604673,0,0,0,0.0170317600220674,0,0,0,0,0,0,0
X600309.SH,-0.0440830189005483,0,0,0,0,0,0,0.0147515709588346,0,0,0,0,0,0,0,0,-0.0429235002604395,0,0,0,0.00101920162256704,0,0,0.122712174895174,0,-0.050506787650289,0,0,0,0,0,0,0,0,0,0,0,0,0.288353024429993,0,0,0.0359236281438439,0,0,0,0,0,0,0,0,0,0,-0.00130118807074928,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.239967132656869,-0.0159519063389875,0,0,0,0,-0.105344358015926,0,0,0.353142051511269,0,0,0,0,-1.38777878078145e-17,0,0,0,0.0754017532199695,0.368123025198168,0,0.46549437848041,0,0.0410559048689111,0,0,0,-0.210551793963889,0,0,0,0,-0.221561619013096,-0.181931859818675,0,0,0,0,0,-0.100844512980846,0,0,0.266883383623822,0,0,0,-0.0461486834405742,0,0,0,0,0,0
X600019.SH,0,0.172920025294634,0,0,0,0,0.0340709211572267,8.67361737988404e-19,0,0,0,0.0222199672884539,0,0,0,0,0,0,0,0,0.0298267951129765,0,0,0.042055219179846,0,0,0,0,0,0,0.0577744054003626,0,0.0666221697260742,0,0,0.306191306120701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360242809960487,0,0,0,0,0,0,0
X600585.SH,-0.0154440527197435,0,0,0,0.174116222589127,0.389195047605321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.239941249229999,0,0,0,0,0,0,0,0,0,0,0.273690810415743,0,0,0.0925468117831234,0,0,0,0,0,0.0925985998955535,-0.0668868553007641,-0.0678742248384069,0,0,0,-0.0419840042340951,-0.00935842641347147,0,0,0,0,0,0
X600188.SH,0,0,0.374641656539203,0,0,0,0,0,0,-0.0904968547158704,0.190015650049151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.352785414557432,0.220706757310851,0,0.327803903671656,0,0,-0.402328484684957,0,0,0,0.00950315640723459,0.47110450722354,0.020213410154504,0,0,0,0,0,0.0111612466039561,0,0,0,0.127142928037125,-0.251509445196546,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,-0.0511709581408986,0,0,0.576072069043474,0,0,0,0,0,0,0,0,0,0,0,0.0717496847663739,0,0,0,0,0,0,0,0,0,0,0.248602963672905,0.182496549222138,0,0,0.0116909963393987,0,0.0441619299044489,0.0296605276248284,0,0,0,0,0,0,0.124211109201301,0.0368847229689894,0.00348633025507815,0,0,0,0,0,0,0
X600547.SH,0.0711431033467798,0,0,0,0,0,0,0,-0.102377761713998,0,0,0,0,0,0,0,0,0,-0.147902558020153,0,0,0,0,0,0,0,0,0,0,0.662018616959389,0,0,0,0,0,0,0,0,0,0.0497950137284709,0,0,0.026015771122963,0,0,0.0686722774466816,0,0,-0.303202493434516,0,0,0,-0.0155073614576851,0,0,0,0,0,0
