,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X601600.SH,X601898.SH,X002466.SZ,X600188.SH,X600660.SH,X600688.SH,X600362.SH,X600795.SH,X300072.SZ,X002460.SZ,X601992.SH,X601991.SH,X600547.SH,X600886.SH,X600111.SH,X600176.SH,X600516.SH,X000898.SZ,X000786.SZ,X000709.SZ,X002271.SZ,X600352.SH,X000792.SZ,X600299.SH,X600027.SH,X000553.SZ,X000825.SZ,X000408.SZ,X601699.SH,X601158.SH,X600219.SH,X600489.SH,X600808.SH,X000883.SZ,X000630.SZ,X600583.SH,X000959.SZ,X600426.SH,X002110.SZ,X600549.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.254105515598288,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15537484012847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00186297834064038,0,0,0,0,0,0,0,0,0.194588431145633,0,0.0540689801122805,0.0288206534102473,0,0,-0.0163523397951474,0.0134976465964265,0,0,0,0,0,0
X600028.SH,0.537027347477411,0,0.177688370581625,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.14837377020627,0,0,0,0,-0.0869707893939386,0,0.12392448381911,0,0,0,0,0,0.134949372918062,0,-0.0680649576905175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175428119197724,0,0,0,0,0,-0.0100705572215414,0.0137608977259712,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.0236514980055374,0,0,0,0,-0.0758909567433453,0.178643553139775,0,0,0,0,0,0,0,0,0.0653172449487185,0,0,0,0,0,0,0,0,0,0,-0.0426315146686637,0,0,0,0,0.384130674453669,0,0,0,0,0,0,0,0,-0.0165816212185725,0,0,0,0.0342920138064943,-0.0293562861339911,0,0,0,0,0,0
X600019.SH,0,0.0360077811856178,0,0,0.31470526403819,0,0,-0.048323407369545,0,0,0.29801700675892,0,0,0,0,0,0,0,0,0,0,0,-0.102735514332149,0,0.054861718044649,0,0,-0.0517459813018481,0,0,-0.0320303190714326,0,0,0.0604295025290364,0,0,0,0,0,0,0,0,0,0,0,0.0737299490871872,0,0,0.0202978801519606,-0.0204000466397612,0,0,0,0,0,0
X600585.SH,0,0,0.0325803436745255,0,0,0,0,0,0,0,0.054050337294759,0,0,0,0,0,0,0,0,0,0,0,0.0856489641410957,0,0,0.32968046036257,0,0,0,-0.149080124640536,0,0,0,0,0,0.315832235226817,0,0,0,0,0,0,0,0,0,0.107776927993596,0,0,-0.0263750037504466,0.0168621294072503,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0.0727066849955225,0,0,0,0,0.0959060716082475,0,0.0235639294060247,0,0,0,0,0,0.0501225961504402,0,0,0,0,0,0.0539571885379321,0,0.142076980549507,0.144186865376304,0,0,0,0,0,0,0,0,0,0.0136459725831329,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0.0300508501887181,0,0,-0.0210256232652103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00587980625389872,0.130277402379555,0,0,0,0.145427123831326,0,0,0.232587087708105,0,0,0,0,0,0,0,0,0.154352657984348,0,0.0619036837744723,0.0116685153004267,0,0,0,0,0.0212370617677683,-0.00396021970196048,0,0,0,0,0,0
X601600.SH,0,0.276875320133556,0,0,0,0,0,0,0,0,0.204665706577415,0,0,0,0,-0.56631205172915,0.31126313534075,0,0,0,0,0,0,-0.0828401185928298,0,0,0,0.412428791761975,0,0,0.305899526921054,-0.196560251537358,0,0,-0.120860951778842,0,0,0,0,0,0,0,0,0,-0.0260501231611799,-0.133366674702867,-0.577878468575861,0,0.243764140146352,-0.361911820356973,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260260621666358,0,0,0,0,0,0.0221018150280932,0,0,0,0,0,0,0,0,0,0.0667715288751034,0,0,0,0,0,0.0950284703841179,0,0,0,0,0,0,0.0595777903091106,0.3071802757148,0,0,0.0877477314773459,0,0.018534167567606,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0.104561733137452,0,-0.0653399235079563,0,0,0.409887306584936,0,0,-0.127491532286199,0,0,0,0.291857996771913,0,0.0268125881292934,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.0488865500480725,-0.0507354015673505,0,0,0,0,0.00668333674309912,0,0,0,0,0,0
