,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600660.SH,X601898.SH,X601991.SH,X002466.SZ,X600688.SH,X600188.SH,X600886.SH,X600795.SH,X601600.SH,X600362.SH,X300072.SZ,X600027.SH,X600516.SH,X000898.SZ,X600547.SH,X002460.SZ,X600111.SH,X600352.SH,X600176.SH,X000553.SZ,X601992.SH,X000786.SZ,X600426.SH,X002110.SZ,X000709.SZ,X600299.SH,X000408.SZ,X600808.SH,X000883.SZ,X600315.SH,X600801.SH,X601158.SH,X000830.SZ,X000932.SZ,X600219.SH,X002271.SZ,X000792.SZ,X601699.SH,X000539.SZ,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0,0,0,0,0,0.0603659663468624,0,0,0,0,0,0,0,0,0,0,0,0.188675479205195,0,0,0,0.0276414311412251,0,0,0,0,0,0,0,0,0,0,0.0911400753729899,0,0,0.00819595045521514,0,0,0.0638377007212726,0,0,0,0.100553119644215,0,0,0,0,0.0184827254606576,-0.0186067136048808,0,0,0,0,0,0
X002466.SZ,0,0,0.211117928888798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417265762985054,0,0,0,0,0,0,0,0,-0.266059475422756,0,0,-0.105088882953949,0,0,-0.236188402497413,0,0.198265351108293,-0.375820447761332,0,0.116425855131089,0,0,0,0,-0.123321176030413,0.0806571242838016,-0.0112351183949856,0,0,0,0,0,0
X600688.SH,0.110068486194759,0.25749652487759,0.000258013344445725,0,0,0,0,0.0559252235992771,0,0,0,0.0478766692395833,0,0,0,0,1.73472347597681e-18,0.0639050052681306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0790016905828329,0,0,0,0,0,0,0,0,0.0131842805352501,0.0131462254277166,0,0,0,0,0,0
X600188.SH,0,0,0.217042140472437,0,0.159260948797086,0,0,0,0,0,0,0,0,0,0,0,0.0821440115879473,0,0,-0.195802428257638,-0.0385836884062195,0,0,0,0,0,0.148357133720735,0,0,0,0,0,0,0.019993935812578,0,0,0,0,0,0,0,0,0,0,0,0.754320113980667,0,0,0,-0.0437570494425046,-8.67361737988404e-19,0,0,0,0,0,0
X600886.SH,0,0,-0.0455813380778812,0,-0.0490857592932567,0,0.00470410672692498,0,0,0,0,0,0,0,0,0,0,0,0,0.235472393400013,0,0,0,-0.0890556255904125,0,0.0784707412939382,0.0805106759378592,0.0125458486829886,0,0.120328598693571,0,0,0,0.106393410502946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0245979600666341,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.0256033500469897,0,0,0,0,0,0,0.0508180614040123,0,0,0,0,0.0020171484279357,0,0,0,0,0,2.16840434497101e-19,0.0969043153303294,0,0.0154677734303606,0,0,0,0,0,0.101091029228456,0.0498413407933934,0,0,0,0,0,0,0,0,0.174808632877347,0,0,0.00778534863869791,0,0.00179972818648272,-0.0153081729042814,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,-0.144497477765193,0,0,-0.0467596344142509,0,0,0,0,0,0,0,0,0,0,0.032590989827989,0,0,0,0,0,0.161660755018975,0,0,0,0,0,0.0815600110713421,0,0,0.0819157938783028,0,0,0,0,0,-0.000668952872700648,0,0.458501575968039,0,0,0,-0.00207048357005326,-0.0179156274404165,0,0,0,0,0,0
X600362.SH,0,0,0.0152718949334446,0,0,0.0968098016963189,0,0,0,0,0,0.0391856292305642,0,0,0,0,0.335782804166537,0,0,0,0,0,0,0,0,0.0626979286277661,0,0,0,0,0,0,0,-0.0574642163093691,0,0,0,0,0,0,0,0,0,0.093200746615286,0.00969067860336731,0.108008581737762,0,0,0,0,0,0,0,0,-0.146498284494758,0,0
X300072.SZ,0,0,0,0,0,-0.081177143347111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397890725488368,0,0,0.206393824537868,0,-8.67361737988404e-19,0.106975970795318,0,0,0,0,0,0.497082920120532,0,0,0,0,0,0.1753261619452,0.0176777447232253,0,0.0194065985795195,0,-0.143024004582615,0,0.22408259864029,0.0108184340582341,0.0372347111978097,-0.0343505550726747,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.417723662650801,0.0248379827466808,0,0,0,0,0,0,0.455622102416532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0881216248482103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00552764729586715,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169629688084646,0,0,0.270442707944147,0.0967299159776847,0,0,0,0,0,-0.0810982511429326,0,0,0.247643581129113,0,0.12969993793666,0,0.157152685277326,0,0,0,0,-0.00661869287212754,-0.0491971467588741,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.138806307901545,0.0516731837136035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109853838765921,0,0,0,0,0,0.0695187774590196,0,0.0427403567672678,0.0698726669753897,0,0.058984518425049,0,0,0,0.0830754501260806,0,0,0.0414122419984249,0,0,0.199913479942232,0,0,0,0,0,0,0,0.0031811841809565,-0.0156871191822566,0,0,0,0,0,0
X600547.SH,0,0,0,-0.057227189115772,0,0,0.038106784796878,-0.018825483022699,0,0,0,0.0610767183788257,0,0,0,0,0,0,0,0,-0.0534974219486585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605206850679461,0,0,0,0,0,0,0,0,0,1.04516727898636,-0.0534523474262187,-0.00494830972029513,0.0179767129337499,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0.47379060291542,0,0,0,0,0,0,-0.197129242994161,0,0,0,0,0,0,0,0,0,0.651814054184218,0,0,0,0,0,0,0,0,0.108196393609953,0,0,0,0,0,-0.0487743960425004,0.0965752496675378,0,0,0,0,-0.000825287394631568,-0.0118055479698112,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0862501031392929,0,0.0484915354152823,0,0,0,0.02109332191238,0,0.0304634995111771,0.00461990706334757,0,0,0,0.00471515675415903,0,0,0,0,0.029370300919808,0,0.265317859522912,0,0,0,0,0,0,0,0,-0.0113179536230937,-0.00398761146003395,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747651380460624,0,0,0,0,0,0.103824146790678,-0.0405182108428881,8.67361737988404e-19,0.027482609983656,0,-0.0846417791079185,0.0134768769094984,0,0,0,0,0.123888077360444,0,0,0.297754585272884,0,0,0.0815197882457247,0.0796352971109043,0,0,0,0,0.0184347878451318,-0.0354837094686391,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,-0.0552694340758949,0,0,0,0,0,0,0.0154349075525876,0,0,0,0,0,0,0,0,0,0,0,0.255670492099551,0,0,0,0.199341197855825,0.158129921336573,0,0,0,0.0854464381745667,0,0,0,0.0203251367887224,0,0,0,0,0,0,0,0,0,0.0414644448234745,0.0180345109687089,-0.0153766769866734,0,0,0,0,0,0
X000553.SZ,0,0,0,0.135704034223642,0,0.0369905108817411,0,0,0,0,0,0,0,0,0,0,0,0,0.218084108918364,0,0,0,-0.0750049880093873,0.136458316172799,0,0,0.172966301452672,0,0,0,0.182579620274493,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.299447071919733,0,-0.0461674824002754,0,0.0899086618717756,-0.0440352819745641,0,0,0,0,-0.0184558820193898,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222633821909343,0.170896531784942,0,0.024533670467151,0.0945338025441727,0,0,0,0.0674797242795911,0,0,0,0,0,0,0,0,0,0.0389583380787307,0,0,0.3802633866876,0,0,0.0170136516871722,0,0,0,0,0,-0.0343602980587679,0,0,0,0,0.242475805795636,0,0
X000786.SZ,0,0,0,0.054808755309608,0,0,0.0283456589451198,0,0,0,0,0,0,0,0,0,0.104540515102795,0,0,0,0,0,0,-0.0566718328407728,0,0,0.421654662673088,0,0,0,0,0.13926900172216,0,0,-0.424683975182403,0,0,0,0,0,0,0,0,0.102776011666791,0,0,0,0,0,0.0370787117682104,-0.0109559511832276,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0684134456297623,0,0,-0.136279571325558,0,0,0,0.0889989055200298,0,0,0,0,0,0,0,0,0,0,0,0,0.79373576857613,0.105418277980875,0,0,0,0,0,0,0,8.67361737988404e-19,-0.0844814721187947,0,0,0,-0.168078605049819,0,0
X002110.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164965018180164,0,0,0,0,0,0,0,-0.155225270431917,0,0,0,0,0,0,0,0,0,0.145380100736245,0,0,0.685376508071477,0,0.0717427792804053,0,0,0,0,0,0.0177303724651169,-0.0738364212223138,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.029274216538379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061707481770969,0,0,0,0,0,0,0,0,0.0700659318508742,0.44179642880761,0,0,0,0,0.168665375070264,0,0,-0.0110620397804731,0,0.0450297219315665,0,0,0,-0.000341065981420164,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,-0.507899139044163,0,0,0,0,0,0,-0.158761979529562,0,0.223281075587506,0,0,0,0,-0.0508291983420786,0,0,0,0,0,0,0.319637694408531,0,0,-0.186618516669,0.179385204491849,0,0,0.256668892036285,0,0,0,0,0.00549775906700162,0,0,0,0,0,-0.126412550761036,2.77555756156289e-17,0,0,0.377181011962947,0,0.0173837432964555,0.082574263224595,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199585093628124,0,0,0,0,0.0514511052039655,0,0,0,0,0,0,0,0,0,0,0,0.107693502339867,0,0,0,0,0,0,0.390424452440408,0,0.0235367476383477,-0.0381986549920812,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.300670551955104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706365664843067,0,0.0714447839588156,0,0,0,0,0,0,0,0,0,0.0553387175357572,0,0.00808459721171199,0.333899248238527,0,0.0764736081307405,0,0,0,0,0,0.00583575527187601,0.000961859729759575,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281608660428836,0,0,0,0,0.0145525975353684,0.115939758233732,0,0,0,0,0.0793541816788056,0,0,0,0,0,0,0,0.00959883861006705,0,0,0,0,0,0,0.0442500312483079,0,0,0,0,0,0,0,0,0.028744831276764,-2.16840434497101e-19,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183456696509433,0,-0.207821073567148,0,-0.110997625145188,0.0379507473550795,0,0,0.276234260589268,0.19831570812664,0,0.251550635110495,0,0,0,0,0,-0.114019247098464,0,0.216198813976033,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00207101657616154,0,0.0128033326829693,-0.0324543633409745,0,0,0,0,0,0
X600801.SH,0,0,0,0.187559337170037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0537638183087594,0,0,0,0,0.166317061132759,0,0,0.0290753380249899,0,0.139097429459316,0,0,-0.0785173166930323,0,0,0,0,0,0.0419040716693958,0,0,0.172127798142122,0,0,0,0,0,-0.0142617764567234,-0.00212347227006726,0,0,0,0,0,0
X601158.SH,0,0,0.0685820061723352,0,0,0,0,0,0,0,0,0,0,0.0537790912322545,0,0,0.0837719065264558,0,0,0,0,0,0.0899085381812118,0,0,0,0.0982926580054069,0,0.0751173321535412,0,0,0,0.0740875158070915,0,0,0,0,-0.0128680930540799,0,0,0.0767134226773435,0,0,0,0,0,0,0,0,0.00119308145576217,-0.0153020516380276,0,0,0,0,0,0
X000830.SZ,0,0,0,0.19337702110628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21011110182523,0,-0.0473314313375834,0,0,0.075027751144014,0,0,0.127058071914099,0,0.329676820150656,0,0.186526513681093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,-0.0371575446772117,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,-0.144367789611043,0,0,0,0,0,0,0,0,0,0,0,0,-0.0540494437830103,0.79856275706502,0,0,0,0,0,0,0,0,0,0.237813563634805,0,0,0,0.185280081533635,0,0,0,0,0,0,0,0,0.11260755178827,0,0,0,-0.0418273661293072,-0.0219892184249866,0.0116195532724746,0,0,0,0.0361432648629797,0,0
X600219.SH,0,0,0,0,0,0.0280506155542138,0,0,0,0,0,0,0,0,0,0,0.108462155178724,0,0,0.0309925166153733,0.0367720545804987,0,0,0,0,0,0,0,0,-0.0655213711423768,0,0.139579851829498,0,0,0,0,0,-0.0545183743968861,0,0,0.224305368981247,0,0,0,0,0.0851107766864512,0,0,-0.00764448230912048,-0.00439511510415095,-0.0541602080063343,0,0,0,0.0304855749142268,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0.247738878854699,0,0,0,0,0,0,0,0,0.0928021298373814,0,-0.036536945435083,0.104197058375345,0,0,0,0,0,0.449605692580809,0,0.129089001428435,0,0,0,0,0,0,0.0924430126962712,0,0,0,0,0,0,0,0,0,0.418620501226559,0.02031445756879,0.0841812358284446,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248277265593716,0,0,0,0,0,0,0.173749118569078,0,0.308736552176488,0.310414661672537,0,0.127626330261127,0,0.000489102326821865,0,0,0.183771607193189,0,0,0.0819052378602121,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,-0.0474344438613942,0.192147637177508,0,0,0,0,0,0
X601699.SH,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.434260470665584,0,0,0.25041903364258,0.102612450661604,0,0,0,0,-0.101567491848499,0.0639498734982706,0,0,0,0,0,0,0,0.0430605528232175,0.240635594151492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0298281535796596,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,-0.0588659954261174,0,0,0,0,0,0.0482817918677549,0,0,0.0722390656606556,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0541266335653157,0,0.00950983697062073,0,0,0,0.0114542310408802,0,0,0,0,0,0.0996539785228765,0.0740790630504824,0,0,0,0.0340888794712242,0,0,0,0.0191824713754163,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.135346457717648,0,0,0,0,0,0,0,0,0,0,0,0.083251152809586,0,0,0.731770279586763,0.0453377143498224,0,0.0345006810779244,0,0,0,0,0,0,0,0.0161590326988723,0.0489885673657803,0,0,0.0338873274767909,0,0,0,0,0,0,0,0,0,0,0.0115151819431902,0.0103060024577477,0,0,0,0,-0.0112020676789361,0,0
Change_TY3M,0,0,0,0,0,0,-0.66968442003186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362811109618235,0,0,0,0,0,0,-0.0517504107676332,0,0,0,0,0,0,0,-0.218262487457545,0,0,0,0,0.263737806283905,-0.0658268688322316,0,0,0,0,0.0103501224273982,-0.202187399285461,0,0,0,-0.494646515768988,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0.160140472680425,0,0,0,0,0,0.759037854028544,0,0,0,0,0,-0.461530527582875,0,0,0,0,0,0,0,0,0,0.391029196917637,0.556621806633832,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.180075636008529,0,1.03132007771689,0,0.68256687880178,0,0,0,0
TED,0,0,0,-0.447983982027201,0,-0.0946908296698413,-0.506707724465582,-0.539312132996754,0,0,0,0,0,0.326019430371323,0,0,0,0,0,0,0,0,0,0,0,0,-0.266923220059908,0,0,-1.04617294611378,0,0,0,0,-1.64660657998887,0,0,-0.136393012556022,0,0,0,0,0,0.836308994711692,0.496383869777162,0,0,0,-0.16355530267322,0.0384000446686666,0,0,0,0,-2.67777780533024,0,0
RealEstate_excess,0,0,0,0,0,0.0838333408194169,0,0,0,0,0,0.124663759650222,0,0.0394337593614492,0,0,0,0,0,0,0,0,0.0194883079020745,-0.125495197686278,0,0,-0.0262526216825428,0,0,0,0,0,0,0.0144107227930295,0,0,0,0,-0.0939550689941448,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147976084511501,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107045234788256,0,0,0,0,0.0166276591991789,0,0.0286965653348231,0,0.0690154824288411,0,0,0.0367914089050743,0,0,-0.000434410280933726,-0.0425983377352329,0,-0.0104283517375985,-0.196292371611996,0,0.0487421359419677,-0.0622246599354654,0,0,0,0.0698346163320292,0.00684091978395585,-0.00171693990950907,0.310992549192753,0,0,-0.113206449233121,0,0
MKvol,0,0,0,0,0,0,-0.00368314991692255,0.000750172108832974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000429987513300559,0,0,0,0,0,0,0.00220163015989603,0,0,0,0.00376813606857474,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.00230552802428758,0,0,0,0,0.00322912445250097,-0.00609773834483856,0,0,0,-0.0159029615769832,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361683114712736,0,-0.0620412501938842,0,0,-0.0388967903125547,0,0,0,0,0,0,0,0,0,0.0540874879571992,0,0,0,0,-0.0816600621456506,-0.0539049387018576,-0.0241626341282835,0,0,0,0,0,-0.752877686801286
CarbonVol_Guangdong,0,0,0,0,0,0.00539240504847763,0,0,0,0,0,0.015869859341652,0,0,0,0,0,0,0,0,0.00991466035026785,0,-0.0047672357135844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106931670200233,0,0,0,0,0,0,0,0,0,0.00935760316173701,0.00322099889345917,0.015906380129262,0,0,0,-0.129541865902183,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0.00396426368745731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0074257686338246,0,0,0,-0.00599275106828068,0,0,0.00829812449442175,0,0,0,-0.0001666095682561,0,0,0,0,0,0,0,0,0,0.000766190654362375,0.00664472819022602,-0.00378257142341197,0,0,0,-0.172502168045963,0,0
