,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X600585.SH,X002460.SZ,X002466.SZ,X000792.SZ,X600019.SH,X601898.SH,X600011.SH,X600660.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X002271.SZ,X600547.SH,X601600.SH,X000877.SZ,X600886.SH,X600795.SH,X600426.SH,X600362.SH,X600176.SH,X601699.SH,X601991.SH,X600027.SH,X600803.SH,X000983.SZ,X000786.SZ,X600995.SH,X000629.SZ,X600096.SH,X600160.SH,X000408.SZ,X600219.SH,X000723.SZ,X000807.SZ,X002080.SZ,X600489.SH,X000933.SZ,X600348.SH,X600378.SH,X600141.SH,X600688.SH,X600157.SH,X000932.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0,0,0,0.0993578093236927,0,0,0,0,0,0,0,0,0,0,0,0,-0.0264860478224366,0.0217813051472332,0.067738192673636,0,0,0,0,0,0,0,0,0,0.200262299320024,0.453035152287932,0,0,0.00709747123295193,0,0,0,0,0,0,0,0,0.0239500926506104,0,0,0,0,0,0,0,0,-0.0250974826429161,-0.0100359525718482,0,0,0,0,0,0
X600011.SH,0,0,0,-0.263486576834183,0,0,0,0,0,0,0,0,0,0,0.132782819873581,0,0,0,0.163213562701707,0,0,0.319638249675348,0,0,0,0,0,0.375832003797634,0.254729259405032,0.101315103112848,0,0,0.0442199174282389,0,0.0236443962735502,0,0,0,0,0,0,0,-0.25085751994875,0,0,0.119224588403725,0.0410359434776334,0,0,0,0,0.00878064265049718,0.0580960374619831,0,0,0,0,0,0
X600660.SH,0,0,0,0.0870392548905422,0,0,0.200335463516776,0,0,0,0,0,0,0.118123158923448,0.116846926096307,0,0,0,0,0,0.057992185581485,0,0,0,0,0.0395422104602982,0.0455222429897366,0,-0.076085098430694,0,0,0,0.117329602751139,0,0,0,0,0,0,0.100315197130486,0,0,0,0,0,0,0,0,0,0,0,-0.00416634512986873,-1.73472347597681e-18,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.230471001739893,0.223361214775721,0,0,0,0,0,0,0,0,0.0579939710971996,0,0,0,0,0,0,0,0,-0.0580570452476619,0.00711467064532991,-0.00851138081263189,0,0,0,0,-0.0607308341321647,0,0,0,0,0,0.227029944218777,0,0,0,0,0,0,0,0,0,0,0,-0.0159976647491373,0.0412009244830535,0,0,0,0,0,0
X600010.SH,0,0.0420861070021599,0,-0.0743144388813108,0,0,-0.00878713112694541,0,0,0,0,0,0,0.303402145809693,0,0,0,-0.0874400089946894,0,0,0,0,0,-0.00409100929993661,0,0,0,0.00641666452070471,0,0,0,0,0,0,0,-0.0420182013420398,0.11647240923288,0,0,0,0,0,0,0,0,0,0,0.390466593392451,0,0,0,0.0204316677548771,0.0422972727573135,0,0,0,0,0,0
X000708.SZ,0,0,0,0,-0.0776169064783594,0.289962207127231,0,0.163541972738774,0,0,0,0,0,0,0,0,0.0157911659895818,0,0,0.0451235867701834,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.045267356014574,0,0,0,0,0,0.0237493902309522,0,0,0,0,0,0,0.0451131947135663,0.0915094069995082,0,0,0,0,0,0,-0.0254710848979329,-0.0438244062795088,0,0,0,0,0,0
X000301.SZ,0,0,0,0.0200963470853906,0,0,0,0,0,0,0,0,0,0,0,0.367524434585528,0,-0.250296179540218,0,0,0,-0.430619360017313,-0.262886914179168,0.125458536269232,0,0,0,0,0,0,0.11219600342923,0,0,0.121505657347686,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,-0.0410676110786686,0.220017662806582,0,0.296925667299438,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0417096537568078,0,0,0,0,0,0,0,0,0.0477603924559141,0,0,0,0,0,0,0,0.493268088746619,0,0.0987881039288795,0,0,0,0,0,0.0818789346383105,0,0,0,0,-0.0308603783003049,0.067312066253097,-0.144797714592876,0,0,0,0,-0.00959286599442349,0.0230977880517571,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0.0920332508480324,0,0,0.00213091284397188,0,0,0,0,0,0,0,0.00456640401225357,0,0.0806744942755227,0,0,0,0,0.147025263027733,-0.0103755916000456,0,0,0,0,0,0,0,0,0,0,0.769315050580321,0,0,0,0,0,0,0,0,0,0.005042589110853,-0.066761050387484,0,0,0,0,0,0
X601600.SH,0.0627808734698346,0,0,0,0,0,0,0,0,0.0944518855531161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276484456092577,0,0.121371652138281,0,0.219108096999244,0,0,0,0.0283809744549142,0,0,0.256511371698482,0.011715903459312,0,-0.00815400748773157,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.262478529366431,0,0,0,0,0,0.00900504727461269,0,0,0,0,0.07084310201082,1.73472347597681e-18,0.159733506737062,0,0,0,0,0,0,0,-0.0108529862424092,-6.93889390390723e-18,0,0,0,0.134067030586356,0,0,0,0,0,0,0,0,0.0611857697641549,0,0,-0.0244894727856316,0,0,0,0,0.33553523792125,0,0,-0.00710534085293252,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0.0374366261616524,0,0,0.046563470731918,0.178274687974629,0,0,0,0,-0.23102771318422,-0.0482487949839216,0,0,0,0,0,0,0,0,0.0585013611002321,0.0311162623841632,0.133868240664318,0,0,0,0,0,0,0,0,0,0,-0.0284973588497805,0,0,0,0,0,0,0,0,0,0,0,-0.0138728617242081,-0.00502871593018829,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.128992682912539,0,0,0,0,0,0,0.140576792509238,0,0,0,0,0,0,0,0,0.396538387579664,0.165845699489503,0,0,0,0,0,-0.285049618832645,0,0.259336925136385,0,0,0,0,0,0,0.105885889144113,0.0266472004823806,0,0,0,0,-0.447762986209423,0,-0.0313930099559511,0.0933377811678169,0,-0.0260112810078772,0,0,0,0
X600426.SH,0,0,0,0.263829478706536,0,0,0,0,0.0237692180263766,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.255709301111402,0,-0.0545014029803072,0,0,0,0,0,0,0,0,0,0.117916548827208,-0.0217554395315873,0,0,0,0,0,0,-0.0228646660113179,0.0507969085274691,0.0358371797596084,0,0,0,0,0
X600362.SH,0.0523014330969697,0,0,0,0,0,0,0,0,0,0.0719879179143314,0,0,0,0.09309946928576,0,0,0,0.156970848545711,0.0706379779527231,0,0,0,0,0,0,0.0413903688583348,0,0,0,0,0,0,0.0647697348103381,0,0,0,0,0,0.187692804057851,0,0.114237956004387,0,0,0,0,0,0,0,0.0839772426526893,0,0.00650619506256268,0,0,0,0,0,0,0
X600176.SH,0,0.112280010923914,0,0,0,0,0,0,0,0,0,0,0,0.084459118766302,0,0,0,-0.0863808344938935,0,0,0.290835908957329,0,0,0,0,0,0,0,0,0,0,0.273936853266283,0.195872313561456,0,0,0,0,0,0,0,0.112348398635271,-0.0397757112103296,0,0,-0.106581843022089,0,0,0,0,0,0.0214550154348127,-0.0128899863452075,0.0243471516170506,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.363231488720482,0,0,0.369545681360501,-0.166540993044476,-0.0378883042317986,0,0,0,-0.260823736375496,0,0,0,0,0,0,0,0,0,0,0.257972125009184,0,0,0,0.128217676542535,0,0.223681703980304,-0.0549361403945898,0,0,0.112570981285731,0,-0.0419334027415165,0,0,0,-0.0475627341887439,0,0,0,0,0,0,0,0,0,0,0.00512139048309202,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.318314984133734,0,-0.212197699345407,0,0,0.022538333795682,0,0.407341189527535,0,0,0,0,0,0,0,0,0,0,0.628028353905269,0,0,0,-0.254359488075435,0,0.0552816047127239,0,0,0,0,0,0,0,-0.143694426616304,0,0,0,0.190253093827111,0,0.0818536992431436,0,0,0,0,0,0,0,0.200927086718742,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.358299327990925,0,-0.134140737082401,0,0,0,0,0,0,0,0.156981550090099,0.203457022663359,0,0,0,0,0.21638015234068,0,0,0,-0.203433505729965,0.0080299890781207,0.110353223184383,0.0640575706728202,-0.264455297122014,0.0599366859976835,0,0,0,0.161142602937229,0,0,0,0,0,0,0,0,0,0,-0.0194812178421209,0,0,0,0,0,0,0
X600803.SH,0.16611196621628,0,0,0,0.3055029021969,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.0542048107820204,0,0.104033045040512,0,0,0,0,0.000538832911728928,0,0,0.0553361423810079,0,0.0358716905674363,0,0,0,0,-0.0212037165296221,0,0,0,-0.159026491273734,0,0,0,0,0,0.172148285744188,0,0,0,0,0,0,0,-0.0392539063248308,-0.109993990221624,0,0,0,0,0,0
X000983.SZ,0,0,0.28586053225692,0,0,0,0,0,0,0,0.416990276605231,-0.00429340081923729,0,-0.150313005721836,0,0,0.100983393428298,0,0,0,0,0,0,0.104734046521095,0,0,0.234168072378298,0,0,0.00685182385981088,0,0,0,0,0,0,0,0,0,0,0,0,0.371778111684691,0,0,0,0,0,0,0,0,-0.0199581636210444,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.492203499317073,0,0,0,0,0,0,0,0,0,0,0,0.204986253652864,0,0,0,0,0,0,0,0.25158573409021,0,0.0217235919935812,0,0,0.0135424139379544,0,0,0.0678460169842382,0,0,0,0,0.224856598868288,0,0,0,0,0,0,0,0,0,0,0,0,-0.00507180629278941,0,0,0,0,0,0,0
X600995.SH,0,0,0,0,6.93889390390723e-18,0,0.348090479723558,0.040039794417974,0,0,0,0,0.0744920051959848,0,0,0,0,0.226099590578988,0,0,0,0,0,0,0,0,0,0,0,-0.04423916530888,-0.171656513757724,0,0,0,0,0,0,0,0,-0.111456614994252,0.198164910702831,0,0,0.0583526097722243,0.155264335033757,0,0,-0.021749106515232,0,0,0,-0.0059541263474667,0.0533531338238762,0,0,0,0,0,0
X000629.SZ,-0.00604881952573735,0,0,0,0,0,0.219187763980772,0.0794210108006835,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0734867247757248,0,0,0,0,0,0,0,0,0,0,0.113320040107797,0,0,0,0,0,0,0,0,0,0.554689811238905,0,0,0,0,0.395386620398727,0,0,0,0,0,0,0,0.0184368243211566,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0.0394343495677355,0,0,0,0,0,0.158271852341833,0,0,0,0,0,0,0,0,0,0,0,0,0.0210993425959514,0,0,0,0,0,0.0580114715563258,0,0,0,0,0,0,0,0,0,0.242944624215719,0.0580003570550964,0,0.436993094300972,0,0,0,0,0,0.0134227491491089,0.0692790823823269,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,-0.00659833848680696,0.269727520313965,0,0,-0.185194012140938,0,0,0,0,-0.0938690457442166,0,0,-0.121828594188478,0,0,0,0,0,0,0,0,0,0,0,0,-0.0274659034777045,0,0,0,0,0,0,0,0,0,0.176217380086642,0,0,0.174427843903059,0.00940967322253016,0,0,0,0,0,0,-0.00517486798396121,0.0180193992630615,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.208132846617468,0,0,0,0,0,0,0,0,0,0.0263523647414499,0,0,0,0,0.00229841014983132,0,0,0,0,0,0.156083806952822,0,0,0,0.0470909396671283,1.82440966818305e-05,0,0,0,0,0,0,0.0371654776434476,0,0,0,0,0,0,0,0,0,0,-0.0223748572410318,0.0104656549986665,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.174002995772293,0,0,0,0,0,0.109570774148244,0,0.103638312035066,-0.152837583461261,0.0219107202368636,0,0.39573833329687,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192618662824401,0,0,0,0,0,0,0,0,0.130404844150034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0.00407723701288131,0,0.182235158571761,0,0,0,0,0.126805479305414,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234991753179157,0,0,0,0.198940070935133,0,0.0950269286109354,0,0,0,0,0,0.0910230852435742,0,0,0,0,0,0,0,0,0,0,0,0.000705053841269649,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.166209238074628,0,0,0,0,0.176774369045233,0.229007977620979,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00455023521022989,0,0,0,0,0,0,0.0230346767936731,0,0.0070841622368427,0,0,0,0,0,0,0,0,-0.0287663560445145,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0.270621980334473,0,0,0.21917836233446,0,0,0,0,0.0880289683519335,0,0,0,0,0,0,0,0,0,0,0,0,-0.184977815023788,0.155788480663576,0.0466612280472376,0,0,0.11316688497066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00116907081947362,0,0,0,0,0,0,0
X600489.SH,0.0741746110360177,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469624219954533,0,0,-0.0216144022185055,0.358911655152843,0.0510251619874541,0,0,0,0,0.189143938254279,0,0.0201884699667742,0,0,0.0235035982666266,0,0,0,0,0.0213356549539666,-0.033999600423769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00711025469389864,-0.00516167758114733,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.568886512951404,0.147090380163657,0,0,0,0,0,0,0,0,0,0,0.010644406200827,-1.73472347597681e-18,0.127932931728859,0,0,0,0,0,0,0,0,-0.068947906293249,0,0,0.0591132080575769,0,0.345920228010754,0.0557456261676618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0311727595571055,0,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175106853181482,0,0,0.182156242244772,0,0.0696003797763016,0.212587223743779,0.21888644303077,0.553946654506251,0,-0.0854868013346028,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00469581019179626,0.1369350377407,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795176305378713,0.0882671761607042,0,0.0580394921823676,0,0,0,0,0,0,0,0,0,0,0,-0.261300307013408,0,0.0199377964450554,0,0.228326517570524,0.240552304889157,0,0,0,0,0,0,0.060569402760165,0.052351659282076,0,0,0,0,0,0,0,0.0343571806131251,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0,0.121293946759222,0,0,0,0,0,0,0,0,0,0,0,0.0496239094860253,0,0,0,0,0,0,0,0.000492606434950162,0,0,0,0,0,0.0926120817537265,0.169599211324674,0,0,0.157780704030434,0,0,0,0,0,0,0,0,0,0,0,0,0.0407288315977641,-0.0144528382971113,-0.0110336227452785,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0.214214018652076,0,0,0,0,0,0,-0.0204522221651789,0,0,0.180533383182851,0,0,0,-0.189971401522749,0,0,0,0.100267756640587,0,0.0946103929608198,0.0121118409349393,0.0390513736230665,0,0,0,-0.0518955286067543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00313472376141934,-0.0158120423274279,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0.00186507827579532,0,0,0,0,0,0,0.01678551448998,0,0,0,0,0,0,0,-0.0254330342810067,0,0,0,0,0,0,0.000779287791819168,0.0350924222677299,0,0,0.153516588427734,0,0,0,0,0,0,0,0,0.0611366332233538,0,0.146816084590184,0,0,-0.0249787924581332,-0.00757592196773992,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0708271638502023,0,0,0,0,0.206677738959764,0.136707417917584,0,0,0,0,0,0,0.0143608047328204,0,0,0,0,0,0,0,0,0,0.0454111144625666,0,0,1.38777878078145e-17,0,0,0,0,0,0,0.192393572320445,0,0,0,0.000317081450418576,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231945454546061,0.00823070853410732,0,0,0,0.386030687953498,0,0,0,0,0,0,0.104802218947898,0,0.0426286682056043,0,0,0,0,0.0191051722443887,0.105244102088217,0,0,0,0,0,0,0,0,0,0,0,0,0.00185091575585888,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.117567348558688,0,0,-0.042830282353538,0,0,0,0,0,-0.0648709004970274,-0.150122756659994,0,0,0,-0.0358233147133971,0,0,0,-0.106067310750494,0.227196911935175,0,-0.0741539560103085,0,0,0,0,0,0,0,0,0.208764114059773,0,-0.263382472706985,0,0.0510580855627822,0,0,0,0,-0.015888272576432,0,0,0,0.0149110112661674,-0.236329805811611,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0.262604194443479,0,0,0,-0.373456574789082,-1.80285150271086,0,0,0,0,-1.1220993861232,0,0,0,0,0,0,1.11022302462516e-16,0,0,0,-0.214080526635235,0,0,0,0,0,0,0,0,-1.42522347153454,0,0,0,-0.566911244517824,0,0,2.02085337735678,0.229343406180352,-0.76257159502782,0,0,0,0,0,0,0.0444788391571846,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0.177579328513196,0,0,0,0,0.223745988097907,0,0,0,0,0,-0.184175937666284,0.0957331913614068,0,0,-0.245860297341973,0,1.38777878078145e-17,-0.233294467996315,0,0,0,0,0.0875519678349285,0,0,0,0,-0.10825794828054,0,0,-0.187969502343186,0.407244745830031,-0.373670594154031,0,0,0,0,0,-1.41542614789865,0.107699429609919,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.315483818836515,0,0,0,0,0,0,0,-0.15686368042756,0,0,0,0,0,0,0,0,0,0,0,-0.0427778206797743,0,0,0,0,0,0,0,0.0258309382736663,0,0,0,0.032386410312417,0.213207188726213,0,0,0.0622614323600202,0,0,0,0,0,0,0,-0.00561202571479678,-0.0299189487355463,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.153772203161826,0,0.0153080695253493,0,0,0,0,0,0,0,0.0759036566204491,0.00658079081176722,0,0,0.0414329828407026,0,0.0456467848909808,0,0,0,0,0.00402044845913887,-0.0236721968170632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185698579834969,0,0,0,0,0,0,0,-0.0140408925038827,-0.018930505059066,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000301683734729995,0,0,0,0,0,0,0,0,0,0,0.000233795749373918,0,0,0,0,0,0,0,0,0,0,0,0.00224310674293798,0,0,0,8.72458156448699e-05,0,0,0,0,0,0,0,-0.00331906931456339,0.00207153858414306,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.00395103018663831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437670546292585,-0.0382467670344863,-0.00516216241095476,0,0,0,0.0171867189387413,0,0,0,0,0,0,0,-0.00614655182295997,2.16840434497101e-19,0,0,0,0,0,0.0063414884096611,0,0,0,0,0,0,0,0,-0.0127784051066068,0.024304482768006,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151845169713448,0,0,-0.00376928962129201,0.00902536378251571,0.00477733251301537,0,0,0,0,0.00486700471559173,0,0,0,0,0,-0.00579152265234143,0,-0.0108655457295329,0,0,0.0192333696239142,0,0,0,0.0165588392363007,0,0.0103583481508703,0,0,0,0,0,0,0,0,0.00231707617156311,-0.000956597879225854,-0.00118353962772779,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,-0.0169837051286258,0,0,0,0,-0.00707011555269125,0,0,0,0,0,0,0,0,0,-0.000150012426131294,-0.00419703644796193,0,0,-0.0024712435323713,0,0,0,0,0,0,0,0,-0.000233849075619573,0,0,0,0,0,0,0,0,0,-0.00587987879390823,0.0147381705505191,-0.00694598202448402,-0.015378129427194,0,0,0,0,0
