,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X601600.SH,X600688.SH,X600547.SH,X600362.SH,X600795.SH,X601991.SH,X600309.SH,X300072.SZ,X600188.SH,X600027.SH,X600157.SH,X601992.SH,X600660.SH,X600886.SH,X600111.SH,X000898.SZ,X600489.SH,X600339.SH,X000709.SZ,X601158.SH,X600299.SH,X000959.SZ,X002466.SZ,X600583.SH,X000630.SZ,X000792.SZ,X000408.SZ,X600219.SH,X600352.SH,X000883.SZ,X600098.SH,X000983.SZ,X000539.SZ,X000825.SZ,X002092.SZ,X000723.SZ,X000027.SZ,X600021.SH,X601699.SH,X600623.SH,X600549.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.264711762259799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233751110164671,0,0,0,0.0565876713912836,0,0,0,0,0,0.0429750652567613,0,0,0,0,0,0,0,0,0.0175778573887756,0,0,0.0592486367658693,-0.066193215986756,0,0,0,0,0.0600410466230455,0,0,-0.0119342886260106,0.00104323801330539,0,0,0,0,0,0
X600028.SH,0.688410048732148,0,0,0,0,0,0,0,0,0.0337376879196451,0,0,0,0,0.143721706077658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109929304128182,0,0,0,0,0,0,0,0,-0.0468808916898199,0,0.0484634917768127,0,0.0775776492956898,0,-0.0586844793844149,0,-0.0285472908293114,-0.00889249684715389,0.00891719058398288,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.128755690663873,0,0,0,-0.0121533939411565,0,0,0,0,0,0,0,0,0,0,-0.0202881301480365,0.0464797493959763,0,0,0.0550400337176378,0,0,0.11464821597129,0,0,0,0,-0.0101118506009769,0,0,0,0,0,0,0,0,0.0516300866354031,0,0,0,0,0.0539111376488278,0.202272891483703,0,0.0148642597638494,-0.0337613176659615,-0.0273819889555358,0.00932072625799403,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,-0.0458930669681681,0.424408728758234,0,0,-0.213658058952795,0,-0.0966860990306507,0,0,0,-0.0388149965904588,0,0,0,-0.188466396270599,0,0,0,0.18646449579187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145569398168103,0,0,0,0,0,0,0.119058567008552,0,-0.0368948321760556,0,0,-0.00736086866853233,0.00339380601628781,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.237289180275442,0,0.0639969608766473,0,0,0.0783759636477561,0,-5.42101086242752e-20,0,0,0,-0.092615310685679,0,0,0,0.0480947437204857,0,0,0,0,0,0,0,0,0.0838660255815014,0,0,0,0,0,4.33680868994202e-19,0,0,0.0641423664375526,0,0,-0.0404830405580627,0,-0.0134138868671734,0.00875189820128337,0.00425344056416853,0,0,0,0,0
X600585.SH,0,0.254881892775079,0,0,0,0,0,0,0.100660220032162,0,0,0,0,0,0.0900241857443767,0,0.162152201510234,0,0,0,0.0110470141427337,0,0,0.115667034229539,0,0,0,0,0,0,0.0262876505802481,0,0,0,-0.636514948638032,0,0,0,0,0,0,0.0228731997020829,0,0,0,0.0556536836398614,0,0,0,-0.166352747618644,-0.00570973312966816,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.152473893569305,0,0,0,0,0.0175079866251923,0,0,0,0,0,0,0,0,0,0.189036047640119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140751268526745,0.0074759183803279,0,0,0.0221613539539592,0,0,0,0.0197906211094123,0.104195332156128,0,0,-0.0170816904881938,-0.00233279810487261,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.0678740138070152,0,0,0.115034202339751,0,0,0,0,0.316283707959881,0,0,0,0.0217349067991571,0,0,0,0,0,0,0,0,0,0,0,0.0111051332121714,0,0,0,0,0,-0.00617940608427,-3.46944695195361e-18,0,0,0,0,0,0,0.142897985867903,0,0,0,-0.00731458000073561,0.00373565684249087,0,0,0,0,0,0
X601600.SH,0,0,0,0.0126154964633859,0,0.00946013260927617,0,0,0,0,0,0.257237711772613,0,0,0,0,0,0,0,0,0.0767436078623972,0,0,0,0,-0.180423122392697,0,0,0,0,0,0,0,0,0,0.32030698361567,0,0,0,0,0,0,0,0,0,0.208415496215001,0.115911639249532,0,0,-0.112110476483521,-0.00402805324812935,-0.000443826373075759,0,0,0,0,0,0
X600688.SH,0,0.536014574943166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0996658473013587,0,0,0,0,0,0.0535671667960464,0.0137111858895905,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00255077829745998,0,0,0,-0.152282091840073,0.00616417114627898,0.00143694483714142,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0.0812155559017492,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0306281797098362,0,0,0,0,0.753255969304092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00140678672075133,0,0.0412361813723037,0,0.0161471650943939,0,0,0,-0.123769898141235,-0.0133612611105277,0.00955903723901351,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.230762413771497,0,0,0,0,-0.067960508954838,0,0,0,0,0,0,0,0,0,0,0,-0.184423211993852,0,0,0,0,0.0276732345848217,0,0.456099887347253,0,0,0.0929242993846375,0,0,0,0.325304223544072,0,0.0460487675496752,0,0,0,-0.152000033895807,0,0,0,0.00350507603914808,-8.67361737988404e-19,0.00440679721898063,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.415996834838502,0,0,0,0.0576949779162857,0,0,0,0,0,0,0.057688041733679,0,0,0,0.0219793630630367,0,0,0,0,0.0564758344958307,0,-0.0169565728084099,0,0,0,0,0,0,0,0,0,0,0,0.0243241686980636,0,0,-3.46944695195361e-18,0,0,0,0,6.93889390390723e-18,0.0533615154355175,0,0,-0.0065655376366585,0.00321487125944227,0.0638460539185765,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.0131581407884314,0,0.0783345072081839,0,0,0.00931104583235355,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081263687204971,0,0,0,0.0222553839529892,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0651346398436663,0.0598220136696825,0.070837650941045,0,0,0,0.0609644465792976,0,0,0.0118646657839823,-0.0168103758124666,0,0,0,0,0,0
X600309.SH,0,0,0,-0.160224429623403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605570107713561,0,0,0,0,0,0,0,0,0,0.034677717795287,0,0.0840747230004025,0,0,0,0,0.327581208853517,0,0,0,0,-0.0986630475110435,0.0307644612959943,0,0,0,0,0.048101686114437,0,-0.0177155452471477,-0.00806110414248213,-0.00813912410634924,0.118792282488156,0,0,0,0,0
X300072.SZ,0,0,0,0.0968758448840895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127053043010414,0,0,0,0,0,0.0655543446332536,0,0.16317962719306,0,0,0,0,0,0,0,0,0,0,0,0.00380720991167759,0,0,0,0.0310325221361867,0,0,0.0847227434631239,0.0985658227172709,0.00901878891592234,0.0590396659164901,0.0132583379456824,0.0127406060265049,0,0,0,0,0,0
X600188.SH,0,0,0,-0.00752908699319808,0,0,0,0.0292135488052753,-0.00632317462926767,0,0,0,0,0,0.0448023295594184,0,0,0,0,0.0534416187586082,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476395538075026,0,0,0,0,0,0.364650277341215,0,-8.67361737988404e-19,0,0,0,-0.0159573212372642,0.100155514397788,0,0.106415231375574,0,0,0.000899331404432487,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.0453798106712801,0,0,0,0.0211261871550219,0,0,0.0164242227862775,0.0890185015349431,0,0,0,0,0,0,0,0.0651959922219051,0,0,0,0,0,0,0,0,0,0,0.0664329033048782,0,0,0,0.0725930999577831,0,0,-0.0327094643343194,0,0,0,0.0338552792545674,0,0,0,0,0,0,-0.030162284622045,0.00436043332119866,0.00104533888857415,0.0205053110436016,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.0761217520014378,0,0,0.0411081710514692,0,0,0.0929023925336142,0,0,0,0,0,0.153333948455119,0,0.0670888858754011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0968238419632498,0.123269346193415,0,-0.0627000528586578,-0.00954649674649117,0.0113331098334345,0,0,0,0,0,0
X601992.SH,0,0.0610645127637293,0,0,0.0522509463028776,0,0,0,-0.0225916591683782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00710640836505823,0.389455433283345,0,0,-3.46944695195361e-18,-0.0751657638587294,0,0,0,0,0,0.106705353065871,0,0,0,0,0.104390682428261,0,0,0,0,0,0.296821372901803,0,0,0.00265098637821519,-0.0106468194512551,0,0,0,0,0,0
X600660.SH,0,-0.112372890251637,0,0,0,0,0,0,0,0,0,0,0,0,0.0803854042173267,0,0,0,0.14447905249295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313376487400181,0.196311989259133,0,0.0531463044991632,0,0,0.0812110260095638,0.0591486171634051,-3.46944695195361e-18,0.205988194771355,0,-0.203302882341244,-0.0140010597595661,0.00269011824166895,0,0,0,0,0,0
X600886.SH,0,0.177232670154555,0,0,0,-0.0197099669505317,0,0,0.0420169679253455,0,0,0.0120397149097041,0,0,0.0943014168261773,0,0,0,0,0,0.171503716427785,0,0,0.035725363177539,0,0,0,0,0,0.0298161284300096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103364260720444,0.066268112859335,0,0,0.00587027024967592,-0.00304390100836213,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.0631276394511635,0,0,0,-0.0346885989812737,0,0,0,0,0,0,0,0.177084777709519,0,0.0115503877592919,0,0,0,0,0,0,0,0,0,0,0,0.0916380472199393,0,0,0,0,0,0.032453043313096,0.0784197044550368,0,0,0,-0.0136502653188987,0,-6.93889390390723e-18,0,0,0.204594082480092,0,-0.00245769795198284,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0.125973012487936,0,0,0,0,0.180367477895958,0,0,0,0,0,0,0,0,0,0,0.136297451524257,0,0,0,0,0,-0.0767667787384103,0.191314957112733,0,0,0,0,0,0,0,-0.145246446112282,0,0,0,0,0,0,0.2403533412688,0,0,0,0.233464231659589,0,-0.131472215774337,0.304958189575499,0,-0.0224349903429652,0.0184482071003063,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.561697974388598,0.01461046454007,0,0,0,0.00689224265292706,0,0,0,0.0314029531743879,0,0,0,0,0,0,0,0,0,0,0,0,0.0799749986951577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140245903955433,0,0,-0.00686029243623963,-2.16840434497101e-19,0,0,0,0,0,0
X600339.SH,0,0.0738374756449873,0,-0.0584689257906544,0,0,0,0,0,0,0,0,0,0.230176122122978,0,0.0237471149986185,0,0,0,0.152735772925159,0,0,0,0.0674302692646534,0,0,0,0,0,0.105653284995952,0.250443919161402,0,0,0,0,0,0,0,0,0,0,-0.170098221418717,0,0,0,0.0161698854352109,-0.0605066332182107,0.326709632767434,0.0323292481844815,0,0.0376286497410567,-0.0262757413102456,0,0,0,0,0,0
X000709.SZ,0,0.029267239165815,0,0,0,0,0,0,0,0,0,0.0119171878565701,0,0,0,0,0,0,0,0.216171859087728,0,0,0,0.45634672933218,0,0,0,0,0,0,0,0,0.111365875993229,-0.0820238989648758,0,0,0,0,-0.0306788027442711,0,0,0.103525419989906,0,0,0,0,0,0,-0.0718081065662881,0,0.000482240276403124,-0.0131294278112702,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0937472147016916,0,0,0.043698934209637,0,0,0.0353370687736915,0,0,0,0.0957556181707026,0,0,0,0,0,0,0,0,0.112996262135936,0,0,0,-0.0886548379729728,0,0,0,0.0465440714863974,0,0,-0.0319270305780738,0.00831873417843798,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0.0811155331307448,0,0,0,0.0752568613615905,0,0,0,0,0,0,0,0,0,0,0,0.0490663937723811,0,0,0.0886094890186484,0,0,0,0,0,0,0,0.0164428631136622,0,0,-0.0811444599207274,0.123479165682534,0.0748564537889379,0,-0.00117826763575947,0,0,0,0,-0.00461438433241289,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320839229967511,0,0,0,0,0,0.122082817956602,0,0,0,0,1.73472347597681e-18,0.147487540290478,0,0,0,0,0,0,0.128894856709652,0,0,-0.0182456980154521,0,0.00586878605247237,0,0,-0.152073919125931,0.102360967417051,0.210853730828029,0,0.00346105480045523,-0.00458579462820401,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0.199566682010634,-0.112075205282427,0,0,0.0185483893495232,0,0,0,0,0,0,0,0,0,-0.0323774625019497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289078056938666,0.0320170889486681,0,-0.0775080920159,0.135432243871073,-6.93889390390723e-18,0.130376730751568,0,0.00174754856183528,0.00361848907663316,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.153066865787529,0.0313607702466345,0.0795500742116195,0,0,0,-0.105668241221697,0,0,0,0,0,0.105426922369981,0,0,0.0491931925600533,-8.67361737988404e-19,0,0.0276544074059323,0,0,0,0.0994839906727432,0,0,0,0,0,0,0,0,0,0,0,0,0.113894425923108,-0.0215654531002796,0,0.109250148859696,0,0,0,0,0.0012668962561586,0.00287822555260323,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0.0520102217936922,0.403298276741771,0,0,0,0,0,0,0,0,0,0,0,0,0.00159714914212621,0,0.0700376510962196,0,0,0,0,0,0,0,0,0,0,0,0,0.081245173884193,0,0.0249277206446615,0,-0.029387526023319,0,0,0,0,0,0,-0.0190329301378508,0.0110935191113445,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0562837876935837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122676276510318,0,0,0,-0.0571959282953605,0,0,0,0.107736208365315,0.211297260985989,0.0275317613169593,-0.00153805236644111,-0.00187534741677637,0,0,0,0,0,0
X000408.SZ,0,-0.122430707069872,0,0,0,0,0,0,0,0,0,0,0,0,0.107156577437737,0,0,0,0.0260793887338689,0.106668982460883,0,0,0,0,0,0.0451776613658523,0,0,0.00712113106292173,-0.155505827742575,0.0447821630824581,0,0,0,0,0,0,0,0,0,0,-0.0207713139783035,0,0,0,0,0,0.130355694305012,0,0,-4.33680868994202e-19,0.000315546382278458,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.0890595348388352,0,0,0.195568687489037,0,-0.0146450829061475,0,0,0,0,0,0,0,0,0,0.0444176859667032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428966336320181,0,0.0123048039202046,-0.00698229775124734,0,0,0,0,0,0
X600352.SH,0,0,0,-0.123069078440875,0,0,0,0,0,0,0,0.182097550138434,0,0,0.017443045290741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431070054849679,0,0,0,0,0,0,0,0.00815122535434775,-0.00693184873680011,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0.087646568031441,0,-0.0567879328412608,0.00377615225351866,0,0,0,0.0293947317246462,0,0,0,0,0.0344015542856252,0,0,0.0055679261880432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276900221606486,0.112793883566399,0,0,0,0,0.188506288281843,0,0,0.0123240428344222,-0.000834967065865908,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0799456913268635,0,0,0,0,0,0.190090369157188,0.376042863956082,0,0,-0.0324521919509272,0,0,0,0,0,-0.0143498138257424,0,0,-0.0626369377438538,0,0,0,-0.168310921420636,0,0,0,0,0.0169100453282736,0,0.134685729213322,0,0,0,0,0,0.0617238706805763,0.0177625205887644,-0.0189503117742723,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0.007480024780822,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041260017406161,0,0,0,0,0,0,0.24659432609533,0,0,0,0,0,0,0,0,0,0,0.0612532492878968,0,0,0.496058066387426,0.0948417984026185,0,0,-0.026699125215021,0.0118445364563114,0,0,0,0,0,0
X000539.SZ,0,0.133306615118456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508334397344853,0,0,0,0.102046940170524,0,0,0,0,0,0.0516184612364392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145071688754003,0,0,0,0,0,0.125641946114815,0,0,0.00616730011053305,-0.00738630995055559,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.264788037082067,0,0,0,0,0.0589560437440454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219264346734855,0.217897037976534,0,0,-6.93889390390723e-18,0.0454136474742326,0.109796309049259,0.0378020667307772,-0.0341210622303931,0,0.0905930770098824,0,0,0,0,0
X002092.SZ,0,0,0,-0.00668480106051397,0,0,0.042848926332112,0.314375944340926,0.046078830490421,0,0,-5.42101086242752e-20,0,0,0.0851480035508917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111425334998719,0,0,0,0,0,0,0,0,0,0.0454119519515205,0,0,0,0,0,0.402793553020638,-0.0131945235806096,-0.036264884120521,-0.0361655134538791,0.00691777214554323,0,0,0,0,0,0
X000723.SZ,0,0,0,-0.506893619423631,0,0,0,0,-0.891939645130855,0.162778044259989,0.761278294499059,0.417697387739081,0,0,-0.164636781990995,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096487627009149,0.411564462183915,0,0,0,0,-0.172361186981883,0,0,0,0.0922416165922528,0,0,0.181283956686071,0.0526427329386835,0,0,0.1519424464255,0,0,0.225482080314986,0,-0.0196571417594727,-0.00381720783248827,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00169131763025126,0,0,0,0.0678195912124703,0,0,0.0329717550693446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216011388276465,0.0636545739733219,0,-0.002426695604631,0.0041611920865317,0,0,0,0,0,0
X600021.SH,0,0,0,0.0863610415159405,0,0,0,0,0,0.379194211307992,0,-0.159468012661498,0,0,-0.0758376073025925,0.0308771159424248,0,0,0,0,0,0,0.226709538962343,0.187608792545924,-0.0542060572380279,0.102810420167421,0,0.139534285065081,0,-0.0273568744593644,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181464565550322,0,0,0,0,0,0,-0.0252035136696141,0.0104086495599203,0,0,0,0,0,0
X601699.SH,0,0.19390478599894,0,0,0,0,0,0,0.12678021260057,0,0,0.0824329094524667,0,0,0,0,0,0,0,0,0,0,0,0,-0.121696323488294,0,0,0,0,0,0.0400772062137955,0,0,0,0,0,0,0,0,0.747198779784192,0,0,0,0,0,-0.0259603946107467,0,0,0,0,-0.00129598455177629,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157391402529301,0,0,0,0,0.794545040879598,0.263612953110543,0,0,0,0.380232310259949,0,0,0,0,0,0,0,0,0,0.0889290109427517,0,1.73472347597681e-18,0,0,0,-0.0167516086526188,0,0,0.0121174599942792,0,-0.082770246926301,0.0398057046644795,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328373711881574,0.0377833146007413,0,0,0,0,0,0,0,0,0.0307170956760449,0,0,0,0,0.28979591754093,0,0,0.271044461219835,0,0,0,0,0,0,0,0.167360902323209,0,0,0,0,0,0,0,0.0452837015497453,-0.0583170962310073,0.023571982708782,0,0,0,0,0,0
Change_TY3M,0,0,0,0.0348918365726651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.174217582439899,0,0,0,-0.0291151058736312,0,-0.0919036879175944,0,0,0,0,0.147286529418138,0.128363876068341,0,0,0,0,0,0,0,0,0,0.29595516430022,-0.602177653502816,0,0,0,0,0,0.0712230957584583,0,0.0426889179276982,0.00377918330421258,0,0,0,0,0,0
Slope,0,0.662343617687794,0,0,0,0,0,0,0,0,0,-0.542083930554356,0,0,0,0,0,0,0,0,0,0,0,0.390312652881887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207094434436137,0,0,0,0,0.461972898530085,1.17392923518004,0,0,0.5665276521988,0,0.324962527395968,0,0,0,0,0,0
TED,0,0,0,1.67426388722855,0,0,0,0,0,0,0,0,0,0,0,-0.837619288338595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.84225148040184,-0.217501821201023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.606092018103106,0.399780091074765,-1.43750585549532,1.1524321836509,0,-0.281625222898727,0,0,13.3707907867722,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,-0.0945977083156209,0,0,0.16910690625601,0,0,0,0,0,0,0,0,0,0,-0.124306064451708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117771044386387,0,0,0,-0.0176333306765839,0,0,0,0.0433726319464365,-0.0732735974426548,0.0241259206932702,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.0593581418791928,0.0786706003421043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0464805649152275,-0.0399712696276796,0,0,0,0,-0.0496329773629719,0,0,0,0,0,0,0,0,0,0,-0.0251518701776619,-0.0447156090717049,0,-0.0654356793637718,0,-0.0246462874824475,0,0,-0.00429260242060301,0.00416208882187444,0.120303188432202,0,0,0,0,0
MKvol,0,-8.34355626169037e-05,0,0,0,0,0,0,0,0,0,0.000930161828665593,0,0,0,0,0,0,0.00164775716177158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00140100929256625,-3.53132250485645e-05,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0.00498587940281102,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229824009561358,0.00505073497406852,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,-0.0544807404919604,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,-0.0203090423710158,0.0279725335990297,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.0104993673629346,0,0,0,0,0,0,0,-0.00418788226022218,0,0,0,0,0,0,0,0,-0.0035372669253402,0,0,0,0,0.00343096185333353,0,-0.00386590829659901,0,0,0,0,0,0,0,0,0,-0.000758469116877237,0,0,0,0,0,-0.00805336560809485,0,0,0.0115607491151947,-0.0121056182994295,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0177710463460407,0,0,0,-0.00432522320271479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160810796708911,0.00949866814189181,0,0,0,0.0094463943696737,0,0,-0.0139880386064738,0.00752676825742803,0,0,0,0,0,0
