,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X601600.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X002466.SZ,X300072.SZ,X600688.SH,X600660.SH,X600795.SH,X601992.SH,X002460.SZ,X600362.SH,X600188.SH,X601991.SH,X600547.SH,X600111.SH,X600886.SH,X000898.SZ,X600516.SH,X000709.SZ,X000792.SZ,X600157.SH,X600027.SH,X000786.SZ,X000408.SZ,X600176.SH,X600339.SH,X600219.SH,X000959.SZ,X600489.SH,X000553.SZ,X000723.SZ,X002271.SZ,X600352.SH,X601158.SH,X600808.SH,X000883.SZ,X000807.SZ,X000983.SZ,X000630.SZ,X002092.SZ,X600299.SH,X600549.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,0,0.134767093724809,0,0.0348477351745749,0,0,0,0.0818915616706688,0,0,0,0,0,-0.0719621495068917,0,0,0,0,0,0,0.0110525022233102,0,0,0,0,0.0753197962175725,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146859154519731,0,0,0,0,0,0,-0.0962684924490614,0.0845586367661859,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0499253138193793,0,0,0,0,0,-0.0760776882653697,0,0,0,0,0,0,-0.402268410503349,0,0,0,0,0,0.0755764209831429,0,0.154427382270747,0,0,0,0,0,0,0,0,0,0,0,0.140888020639851,-3.46944695195361e-18,0.0126508295019706,0,0.0771116756454654,0,0.0822273147134842,0,0,0,0,0,0,0,-0.0247143974268228,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0.110197961680984,0,0,0,0,-0.043040015386186,0,0,0,0.169868998717759,0,0,0,0.116885903957124,0,-0.00989813198288832,0,0,0.0525357219034654,0,0,0.127723555876759,0,0,0.166427527446654,0.279130778208327,0,0,0,0,0,0,-0.0663709906508675,0,0,0,0,0,-0.0497016924749236,0,-0.0294104765975916,0,0,0,0,0,0
X002460.SZ,0,0,0,0.0965910151163835,0,0,0,0,0,0,0.531379578195509,0,0,0,0,0,0,0,0,0,-0.101235085127426,0,0,0,0,0,0.0514957877555969,0,0,0.0751882172875233,0.165235238708268,0,0,-8.67361737988404e-19,0,0,0,0,0,0.303369083872638,0,0,0,-0.12667499414887,0,0,-0.10581446920959,-0.049053694407119,0.120733130287286,-0.226380580018412,0.0276501518115059,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,-0.0132553118708856,0,0,0,0,0,0,0,0,0,0,0.391220126358927,0,0,0.0520676793944076,0,0,0,0,0,0,0,0,-0.0324362817771263,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00537611878740573,0.625319953237925,0,0,0,0,-0.0218226238642415,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.00406910764015349,0,0,0,0,0.0714316907096842,0,0,0,0,0,0,0.211376292113532,0,0,0,0,0,0,-0.028795308379615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04868347310175,0.416812699648604,0,0.141213360953413,0,0.0280190320758256,0,0,0.0330027830175531,0,0,0,0,0,0
X601991.SH,0,0,-0.041966356452458,0,-0.00151756359335825,0.139387106178355,0,0.0496719590345027,0,0,0.0185507106713107,0,0,0,0,0,0,-0.0329140187917412,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200433909097919,0.212552561251089,0,0,0,0.0389044277468984,0,-0.0393022144192272,0,0,0,0,0,0,0,0,0.137491794686042,0,0,-0.0190770289690687,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,-0.127018767614277,0,0,0.0875747566577201,0,0,0,0,0,0,0,0.0244976509200006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461528757335388,0,0,0,0,0.59499435589573,0,0,0,0,0,0,0,0.0173080499652165,0,0,0,0,0.00971011482918405,0,0,0.0020017240145213,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,-0.265570149345423,0,-0.0607648402720504,0,0,-0.148309373636493,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281053599336682,0.171897202257466,-0.0427125511160674,0,0,0.0261286436571046,0.203727804479604,0,0,0,0,0,0,-0.110935814857244,0,0.0863590082965857,0,0,0,0,0.204091190911593,0,0,0,0.747071882736337,0,0,-0.0501180685955338,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0392167021831281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0711102068152809,0,0,-0.0198520916402993,-0.0015799544538211,0,0,0,0,0,0.0105480503505644,0.0269498528066267,0,-0.040385916970598,0,0,0,-0.0306911886633751,0.0731358864103605,0,0,0,0,0,0,0,0,0,0,-0.13862108961349,-0.0311412117022864,0.0241217469179654,0,0,0,0,0,0
X000898.SZ,0,0,0,0.206082916094459,-0.0219701404751816,0,0,0,0,0,0.0152028657286636,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0240590336047884,0,0,-0.0499711899107231,0,0,0,0,0.0529351344683356,0,0,0.105663606826766,-8.67361737988404e-19,0,0,0.589410562843017,0,0,0.00763586555808419,0,0,0,0,0,-0.030612770014156,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,-0.276151220031307,0,0.241100402035253,0,0,0.200692093318605,0.0781988343609403,0,0.276199366128809,0,0.253309195332627,0,0,0,0,0,0.266574369830643,0,0,0,0,0,0,0,0,0,0,0,0,0.635973265541088,0,0,0.297910160155941,0,0,0,0,0,0.417269895570338,-0.550648560539215,0,0,0,0,0.295412397702683,-0.0622148505175618,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0.021072136417092,0.0168115897766655,0.0807986277165598,0.0555732374505832,0,0,0,0,0,0,0,0,0.0228621402009735,0.019614083358866,0,0,0,0.0581890366643673,0,0,0,0,0,0,0,0,0,0,0,0,0.36803458870944,0,0,0,0,0,0,0.0424553618276069,0,0,0.120820922952879,0,0.0637456574820568,0,0,0,-0.040757483271405,0.00853897634521384,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185958223544397,0,0,0,0,0,0,0.333036884860341,0,0,0,0,0,0.106183258922478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211508538323603,0,0,0,0.184914009295369,0,0.0800607938714372,0.0574791798518777,0,0,0,0,0,0
X600157.SH,0,0,0,0.0342113777603136,0,0.0290502988741244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273765527165637,0,0.0723547886667881,0,0,0.0444983463033901,0,0,-0.000956489101406034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082662248999145,0,0,0,0.0975557999713479,0,0,0.00420943108981672,0,0,0,0,0,0
X600027.SH,0,0,-0.0217208658128473,0,0.0352335532139221,0,0,0,0,0.0916399533936733,0.0300704148568669,0,0,0.0361924728876011,0,0,0,0,0,0,-0.10937028647386,0,0,0.0469158174484074,0,0,0,0,0,-0.00248320890480775,0,0,0.0613831130484573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104529458858896,0,0,-0.00755986580343687,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319210995057714,0,0,0,-0.0206345976210996,0,0,0,0,0,0,0,0.112770392069092,-0.0304498659661152,0,0,0,0,0,-0.0642458569822583,0,0,0,0.503859960639249,0,0,0,0,0,0,0,0.0682100000033544,0,-0.0461215684145547,0,0,0,0,-0.00199352792017692,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,-0.853682516637889,0,0,0,0,0.110533492858871,0,0,0,0,0,0.0805467150129387,0,0.2695279220209,0,0.248701223611616,0.00359508437816188,0,0,0.0700386629036267,0,0.234044453012214,0,0,0,0,0,0,0.572989055482329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196876675208702,0.31402270441595,-0.205164369187995,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.098597461548618,0,0,0,0,0,0,0,0,0,0.067945092795252,0,-0.0395944374517415,0,0,0,0.0529718385468423,0,0,0,0,0.0792186762386568,0,0,0,0,0,0,0,0.0155952189055757,0,0,0,0,0,0,0,0,0,0,0,-0.0978859479379182,0,0.00405627092171478,0,-0.0711197296394322,0.081831498747232,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,-0.0268456911919494,0,0,0,0,0.0740195221385408,0,0,0,0.201702356569018,-0.0310696519890305,0,0,0.1387578269082,0,0.15849880736889,0,0,0.0213197272251243,0,0.0399062888977184,0,0,0.0671255751921854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0232147845948301,0.0125228878636011,0,0,0,0,0,0
X600219.SH,0,0,0,0,-0.128825133273394,0.281506414119909,0,0,0,0,0,0,0,0,0,0,-0.0942873664070535,0.0220818137623495,0,0,0,0.0317353298895047,0,0,0,0,0,0,0,0,0.0519427975570237,0,0,0,0,0,0.0647142981786793,0,0,0,0,0,0,0.0511583736815009,8.67361737988404e-19,0,0.0470540364241836,0,0.172525830401366,0,-8.67361737988404e-19,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0.157233646455181,0,0,0,0,0,0,0,0.0445783244448255,0,0,0,0,0,0,0,0,0,0,0,0.0469582279536391,0.0565242180289396,0,0.105907524535218,0,0,0.0265673570339401,0,0.234027281730054,0,0,0,0,0,0.188566167127471,0,-1.73472347597681e-18,0,0.0978789097748362,0,0,0,0,0,0,0.00369018630638995,0,-8.67361737988404e-19,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,-0.0430107225466487,0,0,0,0,0,0,0,0,0,0.202376983216681,0,0,0,-0.0143241799507119,0,0,0,0,0.0409861691876312,0,0,0,-0.00240127521396491,0,0,0,0,0.00468398526588768,0,0,0,0,0,0.224024763276188,0,0,0,0,0,0,0.0103321074481997,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,-0.0442722669343275,0,0.00393993671019936,0,0,-0.0253516656204223,0.121793990362947,0,0,0,0,-8.67361737988404e-19,0.0539844375017148,0,0,0,0,0,0,0,0.188501291107948,-0.0239005196946899,0,0,0.0915014848483762,0,0,0,0,0,0,0,0,0,0.00348120031355187,0,0,0,0,-0.105107569467177,0,0.130256906670032,0.104548951619423,0,0,-0.109044311961625,0.116732790484547,0,0,0,0,0,0
X000723.SZ,0,0,-0.168001594171412,0,0,0.00657665713888995,0.18086789340408,-0.052466094597731,0,0,0,0,0,0,0.217807642585224,-0.0292932103101077,-8.67361737988404e-19,0,0,0,0,0.0641363713524762,0,0,0,0,-0.0943943155722822,0,0,0.127555234503047,-0.0588038526117038,0,0,0,0.00483829435035695,0,0,0,0,0,0,0,0,-0.0159650885447983,0,0,0,0,0,0,0.00624953499782334,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,-0.0445733224342605,0,0,0,0,0,0,0,-0.0179500659059013,0,0,0,0,0,0.0559149980511903,0,0,0,0,0,0,0,0.0154322504758227,-0.34843479662573,0,0,0,0,0,0,0,0,0,0,-0.128073502780603,0,0,0.27349439748674,0,-0.228844630167976,-0.0512991175355928,0,0.165650398237456,0,0.0148671873464552,0.176305707934441,0,0,0,0,0
X600352.SH,0,0,0.025152023881767,0.0289865900969552,0,0,0,0.0153776927329423,0,0,-0.0874043096803498,0,0,0,0,0,0,0.193929111555881,0,0,0,0.055237117452908,0,0,-0.0890795423730845,0.158283567764694,0.19339970309537,0,0,0,0,0,0,0,0,0,0,0,-0.0434817026777447,0,0,0,0,-0.0717258741409962,0,0,0.0500509222027304,0,0,0,-0.0178190842084561,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0669428302874117,0,0.0244842255854843,0,0,0,0,0,0,-0.0545885125443064,0,0,0,0,0,0,0,-0.014049614240558,0.0154243826540599,0.0460840307685369,0,0,-0.0122715781440143,0,0.00879503783353622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131314864749006,0,0,0,0,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.1716664664856,0,0,0,0,0,0,0,0,0.101924597524041,0,0,0,0,0,0,0,0,0,0.0784688798530179,0,0,0.150844904958405,-0.00420359598822482,0,0,0,0.462410299167289,0,0,0,0,0,0,0,0,0.151375566710674,0.137529320286001,0,0.0688907318697314,0,0,0,8.67361737988404e-19,-0.0250165945888728,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0.00273807410173559,0,0,0.00456623161273467,0,0.0635078670574835,0,0,0,0.013021414725286,0,0,0,0,0,0,0.123651091054429,0,0,0,0,0,-0.0429337673914026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119356870243648,0,0.00155091601475002,0,0,0,-0.00271856147959813,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0.189997706518913,0.153084550666821,0,0,0,0,0,0,0,0,0,0,0,0.0612950566249109,0,0,0,0.0375976509833248,0,0,0.412729190081149,0,0,0,0,0,0,-0.057686343757622,-0.292480400344802,0.284269688029763,0,0,0,0,0,0,0,0.122018778797443,0,0,0.0276233721400012,0,0.118220004570521,0,0,0,0,-0.0146309379810002,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64731379116645,0,0,0.178419393241216,0,0,0,0.0519779239838134,-0.0234051176880828,0,0,0.0113417769424454,0.0768524476007061,0,0,0.0878396768921689,0,0,0,0,0,0,0,0.0989196261767057,0,0,0,0,0.0106249059670273,0,0,0,-0.0165980426712941,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0.0473383826301578,0,0.0151499890411634,0,0,0,0,0,0,0,0,0,0.451791493456556,0,0,0,0.00815286468555924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626720787177794,0,0,0,0,0,0,0.0779456546150777,0,-0.0199766463032153,0,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0.421170735436173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267427521351767,0,0,0,0,-0.0934459848106353,0,0,0,-0.346761081132508,0,0,0,0.149032846391354,0,0,0,0.200547449218993,0,-0.006280182721762,0.169150024271322,0,0,0,0,0,-0.137578682070279,0.0980626768044918,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,-0.0340045042099534,0,0.0196117565813985,0,0,0,0,0.197142250413613,0,0,0,0,0,0,0,0.06130788061792,0.0477666552796611,0,0,-0.019777935348306,0,0,0,0,0,0,0.0532799749322862,0,0,0,0,0,0,0,0.0272951896791781,0,0,0,0,0,0,0,0,0,0,0,-0.000991339957476354,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0.250114110954147,0,0,0,0,0,0,0,0,0,0,0.36636906371616,0,0,-0.0148510709548171,0,0.0752727723846743,0,0,0,0,0,0,0,0,0.286115287521609,0,0,0,0,0,0.180973291271945,0,0.170140409011534,0.0167868547841507,0,0,0,0,0,0,0.0205214904839077,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.0442110487679451,0,0,0,0.0540335721858278,0,-0.0147148558399744,0,-0.0235071663451279,-0.0159140727003638,0,0,0,0,0,0,-0.133354873473331,-0.0224740806778004,0,0,0,0,-0.0168056744929748,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456304392243862,0.067396396593028,0,0,0,-0.00832856080197546,0,-0.0394295114716348,-0.00505367441673437,0,0,0,0,0,0
Slope,0,0,0,-1.73472347597681e-18,0,0,0,-0.102331798412615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23155728199887,-0.18590535827039,0,-0.357504183927185,0,0,0.300036071664991,0.0405583926063777,-0.237057542288989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.845457452654255,0,0,0,0,0,0
TED,0,0,0,0,0,-0.0552882760948685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0991346882245209,0,0,0,0,0,0,0,0,0,0,0.0847989760645041,0,0,0,0,0,0,0,0,0,0.104523709300919,0,0,0,0.941569818363332,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.0157178205998253,0.0440651344230026,0,0,0,0,0.170278990884919,0,-0.252354722805256,0,0,-0.131455483738548,0,0.0135813624418318,0,0,-0.0733542401919846,0,0,-0.0154691777933384,0,0,0,0,0.0753675273776445,0,0,0,0.299415050914555,0,0,0,0,0.146304436737062,0,0,0,0,0,0,0.0602328916413028,-0.0433554956605576,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.0546661272606533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112682808501842,0,0,0,0,-0.0316563197929354,0,0,0,0,0,0,0,0,0,0,0,0.001239188599608,0,0.0477236646415452,0,0,0,0,-0.0397071672502141,0,-0.00981048461472101,-0.00336008335266625,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.00125700927082836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000149184701492008,0,0.00201856291926069,0,0,0.000342676243410797,0.0013498642331353,0,0,0,0,0,0,-0.00230409544801024,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00180875528672907,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0143577937347868,0,0,0,0,0,0,-0.0159960031249992,0,0,0,0,-0.00859731829497669,0,0,0,0,0,0,0,0.0120609456514014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00111782607560867,0,0,0,0,0,0,-0.0156252694427549,0.0664674914379662,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.0211171251751435,0,0,0,0,0,0,0,0,0,0.0209764824483382,-0.00439681776732434,0,0,0,0,0,0,0,0,0,0,0,0,0.000375821602917073,-0.0231645905830499,0,0,0,0,0,0,0,0,0,0,0.00831647882777698,0,0,0.00182960960577263,0,0,0,0,0,0.022398182256274,4.33680868994202e-19,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0.0174119392953268,0,0,0,0,0,0,0.015193287245623,0,0,0,0,-0.00855670616564331,0,0,0,0,0,0,0,0,-0.0111386584282487,-0.019865759556223,-0.0097036777724495,0,0,0.0108105147958563,0,0,0,0,0,0,0,0,0.0160244280763996,0,0,0.0109360250639584,0,-0.0185003447587663,0.00142964900714816,0,0,0,0,0,-0.0481400584522193,0.0453356133329333,0,0,0,0,0,0
