,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002460.SZ,X600011.SH,X002271.SZ,X600886.SH,X600660.SH,X600010.SH,X601898.SH,X600801.SH,X601600.SH,X600362.SH,X600188.SH,X600352.SH,X600489.SH,X601991.SH,X600688.SH,X002466.SZ,X600795.SH,X000786.SZ,X600111.SH,X600027.SH,X600126.SH,X601992.SH,X600176.SH,X600299.SH,X600315.SH,X002075.SZ,X600426.SH,X002353.SZ,X600529.SH,X000723.SZ,X000959.SZ,X600486.SH,X600612.SH,X600219.SH,X600516.SH,X000898.SZ,X002080.SZ,X000932.SZ,X601158.SH,X000301.SZ,X000709.SZ,X000883.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002271.SZ,0,0,0,0.147559609920925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101618304134708,0,0,-0.038495567424436,0,0.0531198270926941,0,0,0,0,0,0,-0.00701868398158897,0.0682586193965184,0,0,0.0639504850745626,0.106868950402807,0,0,0,-0.0257209542106192,0,0,0,0,0,0,-0.0205278309420669,0,0,0,0,0,0,0
X600886.SH,0,0,0.315400835987387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00747568048679304,0,0,0,0,0,0,0,0,0,0,0,0,0.101199677194036,0,0,0,0,0,0,0,0,0,0.0711515080431039,-0.00770278359310303,-0.000118921525359563,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.223341903870087,0,0,0,0.0444685991443252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.00364153917721967,0,0,0,0,0,0,-8.67361737988404e-19,-0.0202856042824454,0.045802624830202,0.162616181791187,-0.0238222296422289,0.172049438303287,0,0,0,0,-0.0126212275966722,0,0,0,0,0,0,0,0.0158551066285816,0.0365509173441653,-0.0189663333898077,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0553088418319495,0,0,0,0,0,0,0,0,0,0,0,0.0637387469360918,0,0,0,0,0,0.0262764817505852,0,0,0.0321182241539764,0.0352224341237033,0,0,0,0.0751045794450098,0,0.0444147377924876,0,0,-0.0293175768245625,0.0264743428911156,0,0,0,0,0.0599118750971502,0,0,0,0,0,0,0,0,-0.0124335761364771,-0.00193673721560673,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.0651149071795009,0,0,0,0.0248438332985628,0,0,0,0,0,0,0,0.0932713578939421,0,0,0,0,0.00615396528427725,0.0150523981210491,0,0,0,0.0772098495293561,0,0,0,0.0285596444863618,0,0,0.0508631839610113,0,0,0.0925309664078118,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00318823178977356,0.00101452127177431,0,0,0,0,0,0
X600801.SH,0,0,0,0.493330019455286,0,0,0,0,0,0,0.0959282740303183,0,0,0,0,0,0,0,0,0,0,0,0,-0.0326761471518608,0,0,-0.235209845098775,0,0,0,0.0609577516633422,0.0927234911707498,0.0186348769922858,0.0308443711113744,0,0,0.0509713228768566,0.0497297872414579,0,0,0,0,0,0,0.326119367650794,0,0,0,0,0,0,-0.0135461092157076,0.0219607715957786,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316147470388523,0,0.0284987012070927,0.019152473913496,0.0445911763952476,0,0,0,0,0,0,0,0.064262533459343,-0.0719263176187637,0.0779852606201159,0,0,0,0,0.122561447099107,0,0,0,0,0,0,0,0.00480423882459356,-0.000207654238801719,-5.42101086242752e-20,0,0,0,0,0,0
X600362.SH,0,0,0.138915192489244,-8.67361737988404e-19,0,0.0911484801570997,0,0,0,0.0529808575446323,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027878679613526,0,0.0869927815419245,0,0.0248788468060672,0.0598228500152262,0,0,0,0,0,0,0.125958400780655,0.0384372673698895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175222676162861,-0.0254116654574815,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.00368876899088355,0,0,0,0,0,0,0,0,0,0,0.0426707159435982,0,0,0,0,0,0,0,0,0,0,0.0529722566208039,0.201253595322458,0,0,0.0167369387767958,0,0.0598049719016207,0,0,0.0480592650418012,0,0,0,0,0,0,0,0,0,0,0.0425441620652806,0.00216380424954869,-0.00512592329471166,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.00927310454150255,0.141401700204272,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019857099945288,0.0630570569418151,0,0,0,0,0,0,0.0488273844627789,0,0,0,0,0.0441664309827842,0.01806994452431,0,0,0,0,0,0.00440185677221405,0,0,0,0,0,0,0,0,0.0145296843193514,0.000151544743135615,0,0,0,0,0,0
X600489.SH,0,0,0,0,3.46944695195361e-18,0.727550143884421,0,0,-0.00708986349409759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0619403289158812,0,-0.0313371070871524,0.0686182327528264,0,0.118201253365304,0,-0.0369481300784282,0,0,0,0,0.0265307959504736,0,0,0.00759675244295686,0,0,0,0.184614842295475,0,0,0,0,0,0,-0.00275394421602099,0.0179851011938374,-0.0042747205194199,-0.00523704471597048,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131296581282431,0,0,0.0770895882402413,0,0,0,0,0,0,0,0,0,0.00548494809131515,0,0.0559430826306621,0,0,0,0.125400980551526,0,0,0,0,0,0,0,0,0,0,0,0,-0.00893340816001091,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096531611852263,0.124375204238346,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0.321550561884951,0.132478811466291,0.0157029040386196,-0.0829761701270997,0,0.190511543804178,0,0,0,0,0,0,0,0,0,0,0,-0.0148805068089569,-0.00128170974859238,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.247477338377007,0,0,0,0,0,0,0,0,0,0,0,0,0.0609836511672721,0,0.431466865809648,0,0,0,0,-0.0185109722063411,0,0,0,0,0,0.103988034806689,0,0,0,0,0,0.476162337529436,0,0,0.021774831499872,0,0,0,0,0,0,0,0,-0.00469779887829656,-0.0563844203005611,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.0373264700187125,0,0,0,0,0,0,0,0,0,0,0,0,0.118187394472105,0,0.0230640192456858,0,-0.0231723929867172,0,0.0063058071909668,0,0,0,0,0,-0.0283394476675152,0,-0.0290944398698787,0,0,0,0,0.124141281111568,0,-0.0555215209073511,0,0,0.0778179845843445,0,0.0919504195322733,0,0,0,-0.00709444557818292,0.0124027638277687,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0950380198103021,0,0.368636452221783,0,0,-0.0614085089349759,0,0,0.103976048083137,0,0,0,0,0.138615434382543,0,0,0.155081261591165,0.0148233805214589,0.00856610437487505,0,0.0113535117175928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135161719052913,0.00304518966018383,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.0951449900574066,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.00855384609304594,0.0194874090644702,0,0.0944177790833564,0,0,0.0979866894118193,0,0,0,0,0.160633920285298,0,-0.0549959752716774,0,0,0,0,0.0788805809532842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00139636049257277,0.00916692326604873,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,-0.09791778944972,0,0.583519897553689,-0.0141520045315321,0,0,0,0,0,0,0.0298780808764267,0,0,0.123592966580908,0.0562888051694476,0,0,0,0,0.0742285125274893,0,0,0,0,0,0,0,0,0,-0.0963854649887844,0,0.0852588800722839,0,0,0,0,0,0,0,0,0,0,0,0,-0.0156084494372196,0.0223268691402961,0,0,0,0,0,0
X600126.SH,0,0,0,0.391774046405478,0,0,0,0.0682588479156881,0,0,0,0,0.195913248419145,0,0,0,0,0,0,0,0,0,0,0,0,0.272935007547528,0,0,0,0,0,0,0,0.0378732696148553,0,0,-0.112172994031742,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.295291842728664,0.0121312344419051,0.00822865018254569,0,-0.0881642084432407,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0.0184833408615189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590186256090642,0,0.0601069549232315,0,0,0,0,0.0208334569485243,0.0915594849837221,0,0.032377452876851,0,0,0,0.0400898465922575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00626798704670582,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.15357098491206,0,0,0,0.0378531674709088,0,0,0,0,0,0,0.126485978294384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0992366912536001,0,0.122718332828289,0,0.0468079731048541,0,0,0,0,0,0,0.127332793505265,0,0,0,0,0,0,-0.0129458202146004,0.00947048067586449,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,-0.0916784642860239,0,0,0.186190342659309,0,0,0,0,0,0,0,0,0,0.0720578688764903,0,0,0,1.73472347597681e-18,0.155732846305208,0,0,0,0,0,0,0.0413487614793775,0,0.226677942668162,-0.107605104317018,0,0.193459266539068,0.0791871114587753,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0689251634901623,0.000731764303248778,-0.0231819365025906,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0.425348442004381,0.240149399812574,-0.00898767290950071,0.0267976397447109,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134993714592216,0,0,0,0.0442556763765807,0,0,0,0,0,0,0,0.148567326552297,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0471098390283969,0.0205989695531822,0.0509707766521521,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0.314960768042501,0,0,0,0,0,0,0,0,0,0.0797516936505054,0,0,0.148871010199339,0,0,0,0,0.00369095192109881,0,0,0,0.209247822045444,0,0,0.021039778301783,0.29552436658672,-0.131661200137608,0,0,0,0,-0.133990533893422,0,0.173512344414177,0,0,0,0,0,-0.172337478121861,0.0385987195906184,-0.0552884033903479,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.108890323912722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103643613505492,0.0561682118414176,0,0,0,0,0,0,0,0.0444984980062268,0.155074306047753,0,0,0.144420062465537,0.0187396105650263,0,0.0198966107207655,0,0,0,0,0,0,0,0,0,0,0,0,0.00460323230954581,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.570719167389705,0.0626485032790165,0,0,0,0,0,0,0,0.197248815142987,-0.200118860416959,0.115567860487957,0,0,0,0.379628492089161,0.208853510190407,0,0,0,0.169633238448092,0,0,0,0,0,0,0,0,-0.00989347239757983,-0.0264139702004514,0,0,0,0,0,0
X600529.SH,0,0,0,0,0,0,0,0.200510569552613,-0.0297466471494911,0,0.232682124407073,0,0,-0.195269031961687,0,0,0,0,0,0,0,0,0,0.0668436711913715,0,0,0,0,-0.0248120004891028,0,0,0,0.0855719192890494,-0.0524505693194613,0,0,0,0.0563673136433343,0.167978998172284,0,0.150306618913141,0,0,0,0.0666785817008163,0,0,0,0,0,0,-0.00451383415119295,0.0183233659916706,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,-0.0296652252604341,0,0,-0.135015248459019,0,0,0,0,0,0,0,0,0,0.0743830176955353,0,0.0676576395504692,0.0829164035287859,0,0.0399370752764179,0,0,0,0,0,0.037552559516988,0,0,0,0.221472007545652,-0.119984894980825,0,0,0,0,0,0.450435781679209,0,0,0,0,0,0,0,-0.107259446500759,-0.0186835100532,0.0111317147211165,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.0704575305153158,0,0,0,0,0.0398292660239461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018248745174117,0,0,0,0,0,0,-0.0343789947537286,0.313771179892398,0,2.16840434497101e-19,0,0,0,0,0,0.139957158964763,0,0,0,0,0,0,0,-0.0130265647958894,0.00573539688044686,0.00534729752280437,0,0,0,0.0296335287835029,0,0
X600486.SH,0,0,0,0,0,-0.0968485407732434,0.11802171814429,0.171208599766857,0.0396967841762769,0,0.460781466725473,0,0,0,0,0,0,0,0,0,0,0,0,0.0257095025902329,0,0,0,0,0,0,0.203811037090375,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158983437080131,0,0,0,0,0,0.0165251736996434,0.025655512820166,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0.0673540492625681,0.0800559201656583,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128088646538364,0,0,0,0,-0.0873339896501517,0,0,0,0.0518098165167977,-0.0129606652428915,0,0.0179862383911691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000889684964453142,0.01348606232218,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173299153355127,0,0,0,0.0244746600146432,0.0339232646450856,0,0.0270887822280932,0.149037168398964,-0.00361312903729015,0,0,0.124423443577812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0327607144317354,1.0842021724855e-19,-0.0055048802692823,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0.01759718135313,0,0,0,0,0,0,0,0,0,0,0.347091444905754,0.0353969577142203,0,0,0.11425194123025,0,0,0,0,0,0,0.0586036915282301,0.00171882135388784,0,0,0,0.122261227138161,0,3.46944695195361e-18,0.0742324714265157,0,-0.0775563021193678,0,0,0,0,0,0,0,0,0,0,-0.0301173148623459,0.0316966347839503,0,0,0,0,0,0
X000898.SZ,0,0,0.160520641626108,0,0,0,0,0,0.0339014125049236,0,0,0,0.0215114724354495,0,0,1.73472347597681e-18,0,0,0,0,0.0817888446821349,0,0,0,0,0.00622082797259236,0,0,0.0634914753927858,0,0.0641071988073391,0,0,0.0614524972142972,0,0.0241194936251479,-0.0286823810205768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00123379436974993,0.0129673693264398,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0.165136840352908,0,0,0,0,0,0.0729872623441906,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0788994873273016,0,0,0,0,0,0,0.329640222125629,0,0,0.0149832711651797,0,0.0187422044981389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00840043896939441,-0.0101275301852686,-0.00423824801133359,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0565126618294271,0,0,0,0,0,0,0,0,0,0,0.090239723332732,0,0,0,0,0.019764051965298,0,0,0.0401644702940142,0,0,0,0,0,0.0968357440182438,0,0,0,0,0,0,0,0,0,0,0,0,-0.0376884221552923,0,0.0117522623334447,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.00717459199733485,0.000422859932880446,0,0,0,0.0190684412014077,0,0,0,0,0,0,0,0,0,0.00572711884076266,0.0456245926545122,0,0,0,0,0.0317610068708182,0,0,0.0597347574954259,0,0,0.0337857006757528,0,0,0,-0.0568019029951217,0,0,0,0,0,0,0,0,0,0,0,0,0.000241663237151109,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0.00171234125794882,0,0,0,0,0,0,0.00365646709364705,0,0,0,0,0,0,0,0,0,0,0,0.022093879871306,0.00785874703670674,0,0,0.0762044481363739,0,0,0,0.0794469087545414,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.00634512067703023,-0.00754113760792621,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0.0308268323818947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00758733721151753,0.0375355233802445,0,0.0541946699354213,0,0.14735280277829,0.0305304158582363,0,0,0.0111936163487459,0,-0.0027293141060968,0,0.0572284453397393,0,0.0658050434869852,0,0,0,0,0.0761470915977425,0,0,0,0,0,0,0,0,-0.001225407325594,-0.000795578874489525,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0.100773578710942,0,0,0,0,0,0,0,0,0,-0.0296622306956778,0,0,0,0,0,0,0,0,0,0.00424419565761025,0,0,0.0432668901516501,0,0,0.130409258742027,-0.00129871980063923,0,0,0,-0.0375276481068753,0,0,0,0,0.0925394406376941,0,0,0,0,0,0.0382277837444777,0,0,0,-0.0111513681164099,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.474667778263253,0,-0.129300891685278,0,0,-0.288891015083895,0,0.0856042181777885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.205534070758736,0.141879067111009,-0.0461799140162849,0,0,-0.560760570365256,-0.112256448839613,0,0,0.457747091709253,0,0,0,0,0,0,0,0,0,0,-0.00322619866234721,-0.0999681842813021,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,-0.395788713140583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321386380433864,0.781830664335733,0,0,0,0,-0.37634614871138,0,0.534175940109334,0,-0.62398192836167,-0.771265517396909,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.385956198632335,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147121697109051,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0.226188216314666,0,0,0,0,-0.0216637583058302,0.37380145235332,0,0,0,0,-0.689728626450755,0,0,0,0,0,-0.717009126820354,0.39879882152629,0,0,0,0,5.56771790131308,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103339205401299,0,0,0,0.0524696008020032,-0.0085524872452362,0,-0.0686291438198611,0,-0.00919349463595616,0.0273031429000844,0,-0.00379963154957158,0,0,-0.0535712555822466,0,0,0,0,0,-0.0163589766761552,0,0,0,0,0,0,0,0,0.00988822177897247,-0.00917598591889302,0,0.0454388433972437,0,0,0,0
MKreturn,0,0,0,0,0.00407890232684182,-0.0572187514626852,0,0,-0.035670624807081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04397500493674,0,0,0,8.67361737988404e-19,0,0,0,0.0896292855885595,0,-0.0249703319082857,0,0.0475666736138568,0,0,0,0,0,0,0,0,0.0555579260178931,0,0,-0.000745331039794146,0,-0.378939141373653,-0.0714255780767381,0.0151720483147433,-0.0242995697248207,0,0,0,0,0,0
MKvol,0,0,0,0,0,0.00339914027947046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00132679755537682,0,0,0,0,0,0.000861827490427041,0,0,0,0,0,0,0,0,-0.00525533575597372,0,0,0,0,-0.00618383421616744,0,0,-0.00239303650574652,0.00641848830820741,0,0,0,0.0516195046779798,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.0581629536713461,0,-0.0491325794149733,0.0495891316183318,0,0,-0.0470617462107365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0354829954407198,0,-0.0115821478542764,0,0,0,0,0,0,0,0,-0.0157564887384786,0.13941550091147,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.00216241528292687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00958635591355978,0,0,0,0,-0.00330589591119273,-0.00044507534842804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00629909798052867,0.0165888190143052,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00239127975270688,-0.00281152339436549,0,0,0,0,0,0
