,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600688.SH,X600027.SH,X600886.SH,X600362.SH,X600157.SH,X600111.SH,X601992.SH,X600188.SH,X600299.SH,X000792.SZ,X600660.SH,X000709.SZ,X601158.SH,X600309.SH,X000898.SZ,X002466.SZ,X000883.SZ,X000539.SZ,X600583.SH,X000027.SZ,X600623.SH,X600352.SH,X000630.SZ,X002470.SZ,X600578.SH,X600160.SH,X000629.SZ,X600489.SH,X600547.SH,X600098.SH,X600176.SH,X600022.SH,X600021.SH,X000060.SZ,X000959.SZ,X600808.SH,X300072.SZ,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0.313254555298648,0,0,0,0,0,0,0,0,0.536307879071818,0,0,0,0,0,0,0,0,0,0,-0.114337334532973,-0.0353215439735377,0,0,0,-0.0620051470973242,-0.0429449404337797,0,-0.125735060499019,0.386232201201204,-0.247463364694743,0,0,0,0,0,0,0,0,0.193546902465219,0.117325525328529,0,0.323457604950723,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104861168886897,0.03536271999985,0,0,0,0,0,0,0,0,0,0.0342589101147827,0,0,0,0.118670503322941,0,0,0.125310924185557,0,0,0.0994584712266881,0,0,0.0644548274858595,0.0256998355118947,0.0340773840154275,0,0,0,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000975222904241798,0,0,0.143532428620865,0,0.00304639042236088,0,0.0160517138248717,0,0,0,0,0,0,0,0.0821519518307445,0,0.0712833142877425,0,0,0,0.010615671772118,0.192611892304424,0,0,0.160206558566664,0,0,0,0,0,0,0,0,0,0,-0.00329770101667341,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0.0627135959617888,0,0,0,0.0410756960668225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315648975960155,0.0298762688985067,0,0.0436814142996453,0,0,-2.16840434497101e-19,0,0,0,0,0.0435636656447894,0,0,0.160941008341892,4.33680868994202e-19,0,0,0,0,0,0.00663151621749297,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318617739082967,0,0,0,0,0,0,0,0,0,0,0,0.15871392056722,0,0.103227418514545,0,0,0,0,0.0430157946840007,0.102290826952282,0,-0.0646596117015516,0.177994226239593,0.0288064861882698,0,6.93889390390723e-18,0,0,0,0,0,0,-0.00518310522637987,0.0206900638718992,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0175676664357744,0,0,0,0,0,0,0,-0.0169575260194596,0,0,0,0,0,0,0.1099647737226,0,0,0,0,0,0,0,0,0,0.0862903512433243,0,0,-0.188461797122324,0,0,0.263334990130144,0,0,0,0,0.75455206535117,0,0,0.123952691249449,-0.0355336087297432,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476065995636458,0,0.0832116510655364,0,0,0,0.037978035799537,0,0,0,0.00143607925545927,0,0,0,0.0502443969301231,0,0.00993318984430034,0,0,0,0.262040393720467,0.0727169503640517,0,0,0,0.190590381214042,0,0,0,0,0.0920265370782546,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0346898126955915,0,0,0,0,0,0,0,0,0.480652236081143,0.0492811306814183,0.0546524887667073,0,0,0.0547839617311019,0,0.111473193613839,0,0,0,0,0,0,0,0.200561609546733,0,0,0,0,0,-0.0904534399455769,0.000598319075675323,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136673500297175,0.312847391632123,0,0,0,0.10272586387249,0.126380448033119,0,0,0.111961431261088,0,0,-0.0274630517837921,0,0,0,0,0.0407611077006257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112547184187758,0.0015698304619934,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117642648783544,-0.0219883600745287,0,0,0,0,0,0,0.0100853289488835,0,0,0.0271650784414463,0,0,0.00835151073030061,0,0,0,0,0.0131068221963052,0,0,0,0,0,0,0,0,-0.00730660022411728,-0.00403327749869923,0,0,0,-0.138112588420158,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204986191649092,-0.0754146083242083,0,0,0,0,0,0,0,0,0,0.0679952362057983,0.55771297263862,-0.224546970251206,0,0,0,0,0,0,0.248145765467318,0,0,0,0,0,0.167113884996579,0,0,0,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.0496667205788584,0,0,0,0.163523503711903,0,0,0,0,0,0.0919190813316854,0,0,0,0,0,0,0,0,0,0,0.386904362273243,0,0,0,0,0,0,0,0,0.0523471963673704,0,-0.0282700299027548,0,0,0,0,0.165134095767358,0.239521226882957,0,0,0,0,0,0,0,0.0665785152598369,-0.0867401420863382,0,0,0,0.0888114502731515,0,0
X600489.SH,0,0,0,0,0,0,0,0.197403056653759,0,0,0,0,0,0,0.0202972207151544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0649750190079009,0,0,0.626641189655432,0,0,0,0,0,0.066692920485905,0,0,0,0,0.0296847102932665,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0251369701581819,0,0,0,0,0,0,0,0,0,0,0,0.945898303064881,0,0,0,0,0,0.126465690985147,-0.0297559966809958,0,0,0,0,0.00331342818889228,0.00280008955425432,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117739074063961,0,0,0,0,0.101023976853378,0,0,0,0,0,0,0,0.11433824941518,0,0.114898430249757,0,0,0,0.0945229030707631,0,0.158551559701577,0,0,0,0,0,0,0,0,0,0,0.0880347391242513,0,0,0,-0.0283816614163327,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,-1.73472347597681e-18,0,0.0136599123287989,0,0,0,0.0154647551279043,0,0,0,0.221357992494424,0,0,0,0,0,0,0.290466103026053,0,0,0,0,0,0,0.0315204850281738,0,0,0.0486479494968895,0,0,0.029556918414469,-0.0820988333823095,0,0,0,0,0,0
X600022.SH,0,0,0.0563022173925552,0,0,0,0,0.1603699940814,0,0,0,0,0,0,0.0834121069063982,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.0339297018685386,0,0,0,0,0,0,0,0,0,0,0.0700270860191125,0,0,0,0,0,0,0,0,0.0977719240527459,0,0.365220762417492,0,0,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0.174776285697387,0,0,0,0.0834107984278347,0,0,0,0.0689167659619139,0,0,0,0.0122799485979228,0.0741090070703689,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.0833627176926436,0.0736029579814597,0.0653513552807187,0,0,0,0.05909757473032,0.0325852249397745,0,0,0.0488299501084277,0,0,0,0.0658500909440465,0,0,0,0,0,0.00131220811989496,-0.00306051817611531,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0.117945783599348,0,0,0,0,0,0,0.122840226466518,0,0,0.297903764298009,0,0,0,0.29360605007115,0,0,0,0,0,0,0,0.0774179873833744,0,0,0,0,0,0,0,0,0,0,0.00921385764391184,0,0.0173230854579088,0,0,0,0,0,0,0,0,0,0,0.107458868127434,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.46279389808243,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000950553676350998,0,0,0.32521093456466,0,0,0,0.0129167473272403,0,0,0,0,0.0180285544688767,-6.93889390390723e-18,0,0,0,0.155155717368328,0,0.21212308711399,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,-0.00368955890596728,0,0,0,0,0,0
X600808.SH,0,0,0,0,0.165429042773601,0,0,0,0,0,0,0.0277614997666304,0,0,0,0,0,0.0330313775171606,0.113857397532455,0,0,0,0.0714772349548381,0.0530574253400134,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0524720111255774,0,0,0.440872735760914,0,0,0,0,0.0616874278213901,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.445903437187229,0,0,0,0,-0.0921801496598053,0,0,0.43598207821652,0,0,0,0,0,0,-3.46944695195361e-18,0,0.095282903574447,0,0,0,0,0,0.0527719940176703,0,0,0,0,0,0.10153609567845,-0.276832646405404,0,0,0,0,0.0976000416974669,0,0,0,0,0,0,0
X000825.SZ,0,0,0.00897624339212908,0,0,0,0,0.199720346581109,0,0,0,0,0,0,0,0.136518688954808,0,0,0.116182223077222,0,0.0188027222225557,0,0.0556311752029277,3.46944695195361e-18,0,0,0,0,0,0,0.0351758241753911,0,0,0,0,0,0.0383393032280198,0,0,0,0,0,0.184396589656764,0,0.0531946398967221,0.149293113022144,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0526275414046305,0.0535826975101386,0.0701248346772185,0,-0.0393387635422499,0,0.0472952066830923,0,0,0,0,0,0,0,-0.125430288221442,0,0,0,0,0,-0.064559030055054,0.024573321150669,0,-0.0363824859710458,0.137483809468217,0,0,0,0,0,0,0,0,0,0.0101538754980293,0.000374862484407595,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.34286775158264,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.219748580639473,0,-0.499961290586584,0,0,0,0,-0.0396080277863273,0,0,0,0,1.73472347597681e-18,0.305183672374153,0,-0.388213940177116,0,0,0.581372133062615,0,0.0563971690514244,0,0,0,0,0,-0.280633965111167,0.0897545454107651,0,0,0,0,0.0629626296243567,0,0,0,1.58412535040964,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0249345762311546,0,0,0,0,0,0,-0.0113086477710187,0,0,0,0.098819087972662,-0.363434021878191,0,0,-0.245343289304451,0,-0.253648271288256,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.192459071388557,0,0,0.253348118728525,0,-0.104716841801317,0,0,1.24888938558702,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.752503093572944,0.0723987596943173,-0.0581514000007106,0,0.0811197997027224,0,0,0,0,-0.0825355977299154,0,0,0.160270557665386,0,0,0,0,0.164736154675046,0,0,-0.0436337646400414,0.253227570727887,0,0,0,0,0,0,0,0.107579395468523,0,0,-0.0195906928416368,0,0.0448354959329194,0.0416921004503722,0,0.237701839601797,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0836835258465316,0,0,0,0,0,0,0,0,0,0,-0.00807977849351208,0,0,0,0,0,0,0.0233998160664544,0,0,0,0,0,0,0,0,0,-0.0326492995889351,0,0.0868880532624277,0.036630611555335,0,0,0,0,0,0,0,-0.283885505567734,0,0,0.107989363596949,0,0.687860288109044,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109034252294627,-0.0145903865832354,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131188738910216,-0.016130339103919,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00113826882999194,0,0,0,0,0,0
