,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600027.SH,X600188.SH,X600362.SH,X600623.SH,X600886.SH,X600111.SH,X601992.SH,X600157.SH,X600299.SH,X600547.SH,X002466.SZ,X600660.SH,X601158.SH,X600352.SH,X000792.SZ,X600489.SH,X600583.SH,X000709.SZ,X600309.SH,X000539.SZ,X000898.SZ,X000883.SZ,X000027.SZ,X000629.SZ,X000630.SZ,X002075.SZ,X000060.SZ,X300072.SZ,X600021.SH,X000959.SZ,X000983.SZ,X002470.SZ,X600176.SH,X600578.SH,X600098.SH,X600022.SH,X000012.SZ,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.186677886187947,0,0,0,0,0,0,0,0,0,0.0645543410384327,0,0.0196952125660166,0,0.0250042694806672,0,0,0,1.73472347597681e-18,0,0.0324828325781938,0,0,0,0.0406523526106233,0,0,0.0441180482241881,0,0,0,0,0,0,0,0,0,0.0276959748345825,0,0,0.0356913543832828,0.0297002652909237,0,-0.00670207191424964,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.0155120070703458,0.307946600269088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0048735759562302,0.0125249138758915,0,0,0,0,0,0,0,0,0,0,0.0100900586152492,0.0230973862514408,0,0.00188483964941436,0,0,0,0,0,0,0,0.0379901423828655,0,0,0.000412941622421712,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.0626193099573445,0,0.332149711677666,0,0,0,0,0.0496509312324114,0.0147559962220884,0.0726847737482334,0,0,0.0629494728921854,1.73472347597681e-18,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0873104768526567,0,0,0,0,0.0204399938499815,0,0,0,0,0,0,0.152493825481802,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0.065435901430856,0,0,0,0,0.0476448944156848,0.172444602316946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015760799257203,0,0,8.67361737988404e-19,0.0310885475556325,0,0.00153474580577556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00268768473521936,0,0.0801475460728608,0,0.0675922403589452,0,0,-0.0183218665287786,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.00607266322428133,0,0,0,0,0,0,0,0,0.255332115907433,0,0.0550227237158609,0,0,0,0,0,0,0,0,0,0.0988187999628427,0,0,0.0882669503890551,0,0.0926652204568845,0.124320337407296,0,0.0162477792610588,0.0912967845609852,0,0.08251233399994,0.031271364801102,6.93889390390723e-18,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0135812925515429,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.0127245564596253,0,0,0,0,0,0,0,0,0,0,0,0,0.0197648143000469,0,0,-0.00777562909599361,0,0,0,0,0,0,0,0,0,0.473985236658617,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0515467303815925,0.0764422216876532,0,0,0,0,0.302305763297698,1.38777878078145e-17,0.0283909993161513,0,0.0303590247593915,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0540024050651219,0,0,0.0709678482354626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150586369447868,0,0,0,0,0.00436181217942536,0,0,0,0,0.142878927837572,0,0,0,0,0,0.0693217110088239,0,0,0,0,0,0.058888377957366,0,0.040009770428915,0,-0.0414866924127356,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0.129575332315715,0,0,0,0,0.156448453788848,0,0,0,0,0,0,0,0,0,0,0.153923060648495,0,0,0,0,0.0580825085647153,0,0,0.0385472796030092,0,0,0,0,0,0.159672634516928,0,0,0,0.0672212673235733,0,0,0,0.04168280143281,0,0,0,0,0,0.0350245419084556,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.0245762848670222,0,0,0,0,0,0,0,0,0,0,0.00863120638274033,0,0,0,0.163455279212877,0.110885411170041,0,0,0,0,0,0.0432417942849937,0,0,0,0,0,0.224568496867996,0,0,0.0647038434941025,0,0,0,0,0,0,0,0,0,0,0.124470303306119,0,0.103807683347545,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057207389740737,0,0,0,0,0,0,0.0448498029822116,0,0,0,0,0.133316100428106,0,0,0,0,0,0,0,0,0,0,0,0,0.286740666600946,0,0.0756211533783272,0,0,0,0,0,0,0.335976210377166,0,-0.241737509046313,0,-0.0173505259305191,0.00712271941816429,0,0.0236604887172429,0,0,0,0
X600795.SH,0,0,0,0,0.0889377526941441,0,0,0,0,0,0,0,0,0.0373218448295884,0,0,0,0,0,0.14304875938437,0,0,0,0,0,0,0,0,0.0743248086873065,0,0,0,0,0,0.0680425609321768,0.0611587562006923,0,0,0,0,0,0.0466475710821401,0,0,0,0,0.157150017234967,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0.0131095572929921,0,0,0.0270410571594129,0,0,0.00737328186862499,0,0,0.164091858824916,0.0594153997417173,0,0,0.0198182767979938,0,0.139149644306204,0,0,0,0,0,0.18778913589839,0.111758315381098,0.0302295114336282,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.150086899835509,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,-8.67361737988404e-19,0,0,0.0567547173379251,0,0,0.0224261113029082,0,0.110176304036454,0,0.0319009308383603,0,0,0,0,0.0113943827289729,0,0.105139680655463,0,0,0,0.27808965611326,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.0630242801370098,0,0.0813133291523697,0,0,0,0,0.0871596226202917,0.0060126873061528,0,0,0,0,0,0,0,0,0,0,0.0417469853196314,0,0,0.168888469526765,0,0,0.121827346092466,0,0,0,0,0.0458533533925876,0.129936119755096,0,0,0.140864875805736,0.0595131869342844,0,0,0,0,0,0,0,0,-0.00153937629207361,-0.0570214530877935,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798653045109497,0,0,0,0,0,0,0.0795459288045159,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036734029659922,0.0898973296933107,0.0696250391334412,0,0,0,0,0,0.198806609499562,0,0,0,0.158651567736194,0.428007272634489,0,-0.0212262632308548,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028742856311701,0,0,0,0,0,0,0,0.0932766170559699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72673714110412,0,0,0,0,0,0,0.0561266766897587,0,0.123376224192283,0,0,-0.00989640463840115,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0.106359854420804,0,0,0,0,0,0,0,0,0,0,0.0373221692911793,0.12389065194134,0,0,0,0,0.0494460642767615,0,0,0.110058333781064,0,0,0,0,0.148900158839536,0,0.0169239102230664,0,0,0,0,0,0,0.0205599906895236,0,0,0,0.086459704802228,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.0228453756846279,0,0,0,0.0418780610871782,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110651613925314,0,0,0.139692156443633,0,0,0,0.0902984677701676,0,0,0.060848943761765,0,0,0,0.0954860862128119,0,0.200465829743839,0,0,0.0602220859445325,0.0427355498440199,0,0.0526298042834494,0,0,0,0,0.053284280768623,0,-0.0220321154741472,0,0,0,0,0,0,0
X601992.SH,0,0,0.0697747830894175,0,0,0,0.293987214281924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00171973075845053,0,0,0,0,0,0,0,0,0,0,0.3221739681167,0,0,0,0.15535543261464,0,0,0,0,0,0,0,0,0,0,0,0,-0.00305697009716739,0.0379466943048903,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.103183647780031,0,0,0,0,0,0,0.0615049464298397,0,0,0,0,0.0199262456155252,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233946471044755,0,0,0,0.139719663107501,0,0.130044999008954,0,0,0.00323441640448758,0,0,-8.67361737988404e-19,0.218994415893902,0.0819765309327716,0,0,0.0146055238192716,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249684250595906,0.210539779397638,0,0,0,0,0,0,0,0,0,0,0,0.150029015409711,0,0,0,0,0,0,0,0,0,0.22634702006773,0,0,0.00152468218047148,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0152836126199051,0,0,0,-0.0710534937748829,0,0,0,0,0.0299297087969421,0,0,0,0,0,0,0.905843550646183,0,0,0,0,0,0,0,0.0279968317203971,0,0,0.150287288543925,0.0485178609665061,0,0,0,0,0,-0.0579008583773059,0,-4.33680868994202e-19,-0.04796092592703,0,0,0.010334350731555,0.0101699695793413,0,0,0,0,0,0
X002466.SZ,0,0,-0.0986979320930343,-0.129724118761064,0,0,0,0.368616518198708,0,0,0,0,0,0,0,0.148909530573702,0,0,0,0,0,-0.232855873980704,0,0,0,0,0.22276317445765,0,0,0,0,0,0,0,0,0,0.783751701104522,0,0.102260584027849,0,0,-0.131355222492636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0.0586238766075561,0,0,0,0.0720349285217056,0,0,0,0,0,0,0,0,0,0,0,0.0690755063164779,0,0,0,0,0,0,0,0,0,0,0,0,0.0579624424156898,0,0,0,0,0,0.110390256471334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.035769236171397,0,0,0,0,0,0,0,0.0558445038643717,0,0,0,0.306782730992913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167992253840177,0.109931739175005,0.0673478527763725,0,0,0.051596031275966,0,0,0.0756753414934778,0,0.11726134924507,0,0,-0.00969209536786125,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.119127247936441,0,0,0,0,0,0.284212380696806,0.107396835675382,0,0,0.0496519411183791,0,0,0,0,0,0,0,0.0907013038665926,0,0.126368191067147,0.0376643738216133,0,0,0.119986918179109,0,0,0,0,0.0042228745536864,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.148269692636904,0,0,0,0,0,0.0303519117873559,0,0.122716946018974,0,0,0.0471009117239569,0,0.1683566704674,0,0.047987496934253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149283506710999,0,0,0,0,0,0,0,0,0.208320940914978,0,0.0372412454923346,0,0,0.0390112031576448,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086431357023899,0.0178097583951057,0.674893572882412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119193935706332,0.0266128386928155,0,0,0.041330163118584,0,0,0,0,0,-0.0133086926725441,-0.0530412070196748,0,0.0400687650587155,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.229009550277734,0,0,0,0,0,0,0,0,0,0,0.040898073618951,0,0,0,0,0,0.0605815267421684,0.115672483723089,0,0,0,0,0,0,0.218167099878274,0,0,0,0,0,0,0,0,0,0.151080941738521,0.0154744594464031,0,0,0,0.0779420276164479,0,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.0396660174723925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731381557491204,0,0,0,0,0,0,0,0,0,0.354519517704822,0,0,0,0,0.01636379016947,0.105944833043894,0,0,0.0798015206186218,0.0786979106286966,0,0,0,0,0.230560554072284,-0.0398559333700688,0,0,0.0367624393323052,0,0,0,0,0,0,0
X600309.SH,0,0,0.0438700811522289,0,0,0.0222539865679485,0,0.184174291057457,0,0,0,0.0526583123524589,0.0481933334377434,0,0,0,0,0,0,0,0,0,0.0163531849982964,0,0,0,0.108760821358886,0,0,0,0,0,0,0,0,0.0702344279253467,0,0,0,0,0,0.106739927884119,0,0,0,0,0,0,0.0860332922667172,0.0373935168791772,0,-0.0239407335493609,0.103567909955058,0,0,0,0,0,0
