,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X300072.SZ,X601600.SH,X600688.SH,X600547.SH,X600795.SH,X601991.SH,X600362.SH,X600309.SH,X600660.SH,X600886.SH,X600188.SH,X600027.SH,X601992.SH,X600157.SH,X600111.SH,X600339.SH,X600489.SH,X000898.SZ,X002466.SZ,X600299.SH,X000709.SZ,X000959.SZ,X601158.SH,X000408.SZ,X600583.SH,X000792.SZ,X000630.SZ,X000883.SZ,X600219.SH,X600352.SH,X002092.SZ,X000539.SZ,X000983.SZ,X000723.SZ,X000027.SZ,X002460.SZ,X000825.SZ,X600098.SH,X600578.SH,X601699.SH,X600623.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600027.SH,0,0,0,0,0.218320005705797,0,0,0,0,0.0848493810863546,0,0,0,0,0,0,0.0115008404964157,0,0,0,0,0,0,0.0162280667769533,0,-0.0249561474013322,0,0,0,0.017397238136413,0,0,0,0,0,0,0,0,0.10245796507612,0,0,0,0,0,2.16840434497101e-19,-0.0308861549708791,0,0,0,0,0,0.0026034383791356,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106529464760688,0,0,0,0,0,0,0,0,0,0,0,0,0.534842071493376,0,0,0.19286333987346,0,0,0,0,0,0,0,0,0,0,0,0,0.0453915936643953,0,0,0,0,0,0.0197174809895122,-0.0148736728278768,0,0,0,0,0,0
X600157.SH,0,0.0959496721227174,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0252728781116215,0.0488371069757722,0.021752626860063,0,0,0,0,0,0,0,0.101818341482667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015762872555066,0,-0.00295331104311206,0,0.124545184032154,0,0,1.0842021724855e-19,0.00292943039640958,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.0581684107989858,0,0,0,0,0.122506418091711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00448759546629683,0,0,0,0,0,0.0699995931808646,0,0.136745178335284,-0.010300816046541,0,0,0,0,0,0,0,0,0,0.00140921854593071,0,0,0,0,0,0
X600339.SH,0.302298218659584,0.0688069007666078,0.221429011221056,0,0,0.0565432263965543,0,0,0.199457265718826,0,0,-0.0279665440267927,0,0.130496856170496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0936303601549558,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158182741500958,-0.0889189593615396,0,-0.0445992406753385,0,0.457020018865919,0.089500407248799,0.0041165975355049,-0.00704634501841908,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.748679480013762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189212212518182,0,0,0,0,0.0354439659058973,0,0,0,0,0,0,0.0327233599421766,0,0,0.00125997489259629,0,0,0.00654702933905251,0.000668803479452779,0,0,0,0,-0.00311068784605157,9.14272209854247e-05,0,0,0,0,0,0
X000898.SZ,0,0.151201673902571,0,0.0824252653243001,0,0,0,0,0,0,0,0,0,-0.00371874680067409,0.0628628361962388,0,0,0,0.0237250854199749,0,0,0,0,0,0,0,0,0,0.148803532933554,0,0,0,0,0,0,0,0,0,0,0,0,-0.069282179276173,0,-0.0120658943290488,0.190742775183767,0,0,0.360116920051345,0,-0.19171514734804,0.0342387651803076,-0.0047444331410745,0,0,0,0,0,0
X002466.SZ,0,0.290595528623861,0,0,0,0.0671447914776108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00433155646389999,0,0,0,0,0,0,0,0.191248569141685,0,0,0,0,0.376030911380508,0,-0.0364476670197504,0,-1.73472347597681e-18,0.148270793278827,0,-0.00412943403091762,0.00207895253195306,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,-0.0298949821612019,0,0,0,0,0,0,0,0.00776075091254465,0.0532273805701463,0,0,0,0,0,0,0,0.0510201487076911,0,0,0,0,0,0,0,0,0,0.14902244640532,0,0,0.0505170336281579,0,0,0,0,0,0.101803472103083,0,0.00774309135375023,-0.0879744743147164,0,0,0,0,0,0.00316443988823262,-0.00535061234807195,0,0,0,0,0,0
X000709.SZ,0,0,0.0480610719159963,0,0,0,0,0,0,0,0,0,0,0,0.182237522627812,0,0,0,0,0,0.33378543476758,0,0,0,0,0.360141162398539,-0.0456194820116568,0,0,0,0,0,0,-0.0780041331895224,0,0,0,0,0,0,0,0,0,0,0.0918066024572111,-0.089203272273605,0,0,0,0.019111772638473,0.00331581478316981,-0.0134192631773508,0,0,0,0,0,0
X000959.SZ,0,0,0,0,-0.0145033008201817,0,0,0,0.0323910024706808,0,0,0,0,0,0.103674550738406,0,0,0,0,0,0,0,0,0.339009907356358,0,-0.0605548605833464,0,0,0,0,0,0,0,0.243597488308216,0,0,0,0,0,0,0,0.0559181277488455,0.0870481490348475,0.128830790487604,0,0,0,0,0,0,-0.0094303836295423,-0.00131944235029486,0,0,0,0,0,0
X601158.SH,0,0,-0.00946354003315283,0,0,0,0,0,-0.00475845455046093,-0.0210853226551944,0.089817618125609,0,0,0,0,0,0,-0.0401122650435696,0,0,0,0,0,0.0486982289881333,0,0,0,0,0,0,0,0,0.13048612363577,0,0,0,0,0,0,0,0,0,0,0,-0.032733430687949,0.0871387435258706,0,0,0,-0.00962396106041617,0.00366963260064473,0,0,0,0,0,0,0
X000408.SZ,0,0,-0.027991113183463,0,0,0,0,0,0,0,0,0,0,0,-0.15972293116811,0.0113046674741051,0,0,0.0279926370077445,0,0.144745040269731,0,0,0,0.302412590530747,0,0,0,0,-0.113135053370232,0,0,0,0,0,0,0,0,0,0,0.0403710242347179,-0.00617696966072481,0,0.0389825799958727,0,0,0,0,0,0,-0.020932693973544,0.0093082704431903,0,0,0,0,0,0
X600583.SH,0,0.0429608373628308,0,0,0,0,0,0.0618715867824807,0,0.216964791664097,0,0,0,0,0,0.232353003558646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139908649441787,0,0,0,0,0,0,0.0942086180476057,0,0.0907722071693917,0,-0.0488992427343449,0,-0.00089606143308664,0,0,0,0,0,0
X000792.SZ,0,-0.115369793453347,0,0,0,0,0,0,0,0,0,-0.0169766341069636,0,0,0,0,0,0,0.258259669077324,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0592991995562235,0,0,0,0,0.119699732208148,0,0,0,0,0,0,-0.0601018634697946,0,0.120418100708131,0.0837725056192519,0.0117769895295336,0,0,0.0853508440544797,0.0648007612808142,0.0072660619483086,0.00427944348896827,0,0,0,0,0,0
X000630.SZ,0,-0.0240698122961263,0,0.0758235791780979,0,-0.0281201723904127,0,0,0.0370520463448863,0,0,0,0,0,0.330366527679277,0,0,0,0,0,0.0636203152818182,0,0,0,0,0,0,0,0,0,0,0.0669735050110602,-0.00382253274200504,0,0,0,0.158864697239466,0,0,0,0.187781979774803,0,0,0,0.0480232548504709,0,0,0.0313219693409572,0,0,-0.0214668566259387,0.00689607284538387,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0.0156502066806689,0,0.0836283388190868,0,0,0,0.0247426610403415,-5.42101086242752e-20,0,0,0.0419198987500007,0,0,0,0,0,0.0136294529158657,0,0,0,0,0.126764738732429,0,0.122482407873846,0,0,0,0,0,0,0,0,0,0,0.167751023045061,-0.0769074765101679,0.0277563113703965,0,0,0,0,0.00602423876471164,0.00357255415018962,-0.0015743405787194,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.153362770044851,0,0,0,-0.00536045514475613,0.213251084993894,0,0,0,0.0974235875825035,0,0,0,0,0,0,0,0,0,0,0.0517678437502947,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139830071652942,0,0,0,0,0,0,0,0.00146221775325679,0,0,0,0,0,0
X600352.SH,0,0.0629973143904029,0,-0.112674797275708,0,0,0,0,0,0,0,0,0,-0.0184981643039595,0.121081737360069,0.0893844986668257,0,0,0,0,0.123745891788684,0,0,0,0,0,0,0.0220677603642843,0.100028655314094,0,0,0,0,0,0,0,0,0,0,0,-0.0657238191879116,0,0,0,-0.149429367564662,-0.0100701008875502,0,0,0,0,0.000740260069167545,-0.00041294540672157,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179636186750893,0.0919742487368461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0825654713635863,0,0,0,0,0,0,0,0,-0.0362437287748508,0,0,0.0554793303809065,0,0,0,0.329790243041397,0,0.0131766215384148,-0.000186909374276406,0,0,0,0,0,0
X000539.SZ,0,0.0780953038703663,0.00891966899076342,0,0,0,0,0,0,-0.0321580723028702,0,0,0,0.0627428675297557,0,0,0.100344254185765,0,0.056156060586673,0,0,0,0,0.0518683909874978,0,0,0,0,0.0306265566582704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0765921165325117,-0.0511166706872188,0,0,0,0,0,0.0170551642955506,-0.0105517886859877,0,0,0,0,0,0
X000983.SZ,0,0,0,0.122427200276331,0,0,0,0,-0.0526365802840094,0,0,0,0,0,0,0,0,0,0.197042144905466,0,0,0,0,0.115613031476344,0,0,0,0,0,0,0,0,0,0,0.206810066196433,0,0,0,0,0,0,0.0270532023679814,0,-8.67361737988404e-19,0,0.00428749203411978,0,0.429233805865627,0.0328556699841253,0,-0.0111991417948816,0.00438343029184059,0.0344238252180662,0,0,0,0,0
X000723.SZ,0,0.325839825243928,0,0,0.285427625596882,0,0,0,0,0,0,0.792125750549314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506568906402505,0,-0.101186832713872,0,0,0,0,0,0,0,0,0,0,0,0.0579026445336289,0.345681616919346,0.301580490696554,0,0,0,-0.275815481592595,-0.166679609810569,0.0667593886536516,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285675507204599,0,0,0,0,0.0226061561541387,0,0,0,0,0.0844019765010498,0.07471892056828,0,0,0,0.136708220759337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0473811766805872,0,0.00307577447890987,0.000420385852242668,0,0,0,0,0,0
X002460.SZ,0,0,0,-0.127314605131504,0,-0.0668956829992567,0,0,0,0,0,0,0,0.0265281580596068,0,0,0,0,0,0,0,0,0,0.0860739465261293,0,0,0.726018910970899,0,0,0.254370200446738,0,0,0,0.141846541668826,0,0,0,0,-0.14306270829187,0,0,0,0,0,0,0,0,-0.106804529222733,0,0,0.015804934320817,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432190586174187,0,0,0,0.114779832441522,0,0,0,0.168363175141129,0.00304165884368967,-0.138561778556666,0,0,0,0,0,0,-0.0747307341791075,0,0,0,0.289230427387493,0,0,0,0,0,0,0.116613746047099,0.0314666005310711,-0.0362861214161726,0.00459560130246771,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0.281405047084194,-0.141999568421158,0,-0.555864384259462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299756556923461,0,0,1.00125971253142,0,0,0,0,0,0,0,0,0,0.332922100132599,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,-0.0349377986074825,0,0,0,0,0,0
X600578.SH,0,0,0.0704845333898389,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047401560804158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00182108836262277,0,0,0,0.0429648132324727,0,0.012134272701801,0,0,0.00467830923409536,0,0,0,0,0,0,0
X601699.SH,0,0.275026465007214,0.0214614590366475,0.0593389417576386,0,0,0,0,0,0,0,0,0,0,0.144887278934856,0,0,0,0,0,0,0,0,-0.0317593894117872,-0.168302769719679,0.0449745488534593,0.0942468449854299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.711416350291091,0,0,0,0,0,0,0,0,0,0,0.00156015503838746,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56524611106761,0,-0.00943426422924279,0,0,0,0,0,0,0,0.240441730052789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152042738974714,0,0,0.0822640536918236,0,0.141703274257612,0.0473921517455366,0.0357568807629173,0,0,0,0,-0.00372754380475661,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323285218614198,0,0,0,0,-0.0755068357219486,0,0,-0.0299465280965985,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.130359531700748,-0.304390510195789,0,-0.0248322304359995,0,0,0,0.306953962033085,0,0,0,0,0,0.0122176397162217,0.0294460171692186,0,0,0,0,0,0
Slope,0,0,-0.890225823553533,0,1.84517260348696,0,0,0,0.109676525686549,0,0,0,0,0,0.333200749171202,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22600761939419,-0.197292003381724,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06966351750978,0,0,0,0.832889399490342,0,0,0,0.280466053837046,0,0,0,0.627187066210115,0,0
TED,0,-1.06427731337845,0,0,0,0,0,0,-2.1026866127911,0,0,0,0,0,0,0,0,0,0,0,0,-0.035404491521752,0,-3.26280872117745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4804732294673,-0.617262700716682,-0.224654519564395,0,0,0,-0.631140459882356,2.21556656923804,0,-2.83013145495932,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.0547854079181611,-0.0194640122687919,0,0,-0.0598718279038144,0,0,0,-0.00106457329002743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07466499904928,0,0,0.0177840613443829,0,0,-0.0222656663057618,0,0,0,0,0,-0.0512582466906823,0.0145322730043662,0,0,0,0,0,0
MKreturn,0,0,-0.0533357600863601,0.00265019314387826,-0.110500755759349,0,0,0,0.0202450162803837,0,0,0,0,0,0,0,0,0,0,0,-0.0882859776659188,0,0,0,0.0346017201289344,0.0388916995043847,0,0,0,0,-0.0494321052666228,0,0,0,0.0995663629413873,0,0,0,0,0,0,-0.0278775392852302,0,-0.072665442055849,0,-0.0225148436098116,0,0,0,0.0178188474390905,-0.00357997473947357,0.00181112716087115,0,0,0,0,0,0
MKvol,0,0,-0.00183754066598363,0,0,0,0,0,0,0,0,0,0,0,0,0.00236131205335695,-0.00183830971155719,0,0,0,0,0,0,0,-0.00260756866537267,0,0,0,0.00262366847327702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.50282828597444e-05,0,0,0,0,0,0,0.0025356752028225,-0.00158716642082474,0,0,0,0,0,0
CarbonVol_Shenzhen,0,-0.0636589440892757,0,0,0,0,0,0,0,-0.0268803971810075,0,0,0,0,0,0,0,-0.0126121160604173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0419683297554285,0,0,0.0506758129515478,0,0,0.0232718641400155,-0.000732171305928965,0,0,0,0,0,0
CarbonVol_Guangdong,0,-0.0066224991480556,0,0,0,-0.00752968764793355,0,0,-0.029096336252729,0,0,0,0,0,0,0,-0.0169192350871142,-0.00587053505307041,-0.0148364716110816,0,0,0,0,-0.0023489721757608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163587702641719,0,0,0,0,0,0,0,0,0,0,-0.0131425396573392,0.0271001705506249,-0.0201426700515326,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00363728061830673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00264612898805654,-0.00178985575191948,0.00298053586643941,0,0,0,0,0,0
