,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X601898.SH,X300072.SZ,X601600.SH,X600688.SH,X600547.SH,X600795.SH,X600309.SH,X601991.SH,X600362.SH,X600660.SH,X600188.SH,X600886.SH,X601992.SH,X600027.SH,X600157.SH,X600111.SH,X600339.SH,X600489.SH,X000959.SZ,X000898.SZ,X000709.SZ,X002466.SZ,X600299.SH,X601158.SH,X000408.SZ,X000792.SZ,X000630.SZ,X600583.SH,X000883.SZ,X600219.SH,X600352.SH,X000983.SZ,X000539.SZ,X002092.SZ,X000723.SZ,X000027.SZ,X000825.SZ,X002460.SZ,X600176.SH,X601699.SH,X600021.SH,X600098.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.193412240130219,0,0,0.0692138665388155,0,0,0,0,0.0342337572520203,0,0,0,0,-0.0139401991436154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310943353477958,-0.0624547818414241,0,0,0.107193742420131,0.022480451842391,0,-0.00471314387578573,-0.00138351114852435,0,0,0,0,0,0
X600028.SH,0.0854754029134762,0,0,0,0.0141252015923805,0,0,0,0.0024657107136423,0,0.386864577034793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333428012491326,0,-0.0226286465669105,-0.0578936877576797,0,0,0.104496577615132,0,0,0,0.00604756121959813,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.076768193609483,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.00938355578552893,0.0806646668762266,0,0,0,0,0.020047106157054,0,0,0.11105133959107,0.0582050517465792,0,0,0,0,0,0,0,0,0,0,0.0632247776924336,0,0,0,0,0,0,0,0.132592664998935,0.032678515449798,0,0,-0.0056578329502782,7.60671735947254e-05,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0610747126660743,0,0,0,0,0,0,0,0,0,0,0.375746122800354,0,0,0,-0.11565704014495,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0403158885513605,-0.267742396665591,0,0,0,0.0489775166676269,0,-0.00531300354900659,0.305935280762447,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0.280270838091963,0,0,0,0.0696019989573739,0,0,0,0.207507048476893,0,0.157225748053979,0,0,0,0,0,-0.110526701585665,0,0,0,0,0,-0.35773719835153,0,0,0,0,0,0,0,0,0,-0.149677567698059,0,0,0,1.73472347597681e-18,0,0,0,0,0.0110747562205518,-0.00572854207657214,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,-0.162050621022766,0,0.134133438985762,0,0.0333901400175269,0,0,0.023425295774608,0,0.247736174616828,0,0,0,-0.0594551877943656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127476968070869,0,0,-0.00604625290363887,0,0,0,0,-0.090301904743941,0.0472251003382334,-0.0195515575016198,0,0,0,0.0671860007152461,0,0
X600010.SH,0,0,0,0.0358084645827608,0,0,0,0,-0.0304278981439976,0.0594444900942864,0,0,0,0,0.10272939579069,0.0191344064553868,0.086347774757129,0,0,0,0,0,0,0,0,0,0.196552219542314,0,0,0,0,0,0,0,0,0,0.0540544664976803,0,0,0,0.109814140287661,0.0053606900866983,0,0,0,0,0,0,0,0,0,-0.00681735272747078,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432958655247656,0,0,0,0,0,0,0,0.0713543770191247,0,0,0,0,0,0,0,0,0,0,0.349513488815702,0,0,0,0.200225158954255,0,0,-0.0026283343968111,0,0,0,0,0,0,0.0180377717737422,0,-0.00894895440829971,0,0,0,0,0,0,0
X300072.SZ,0,-0.0269837544885291,-0.0369482416824326,0,0,-0.00654171482045089,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182298743067866,0,0,0,0,0,0,0,0,0,0,0,0.087201960643657,0,0.0524648872039959,-0.169392797381405,0,0,0,0,0,0,0.0288645992678215,0,-0.0408051503077984,0,0,0,0.0525492339578061,0,0.255678151368844,0.0222294627794782,0.00331736757774466,0,0,0,0,0,0
X601600.SH,0,0,0,0,0.0943066799550958,0,0,0,0,0,0,0,0,0,0,0.255619100140364,0,0.0445438075091002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312033064926946,0,0,0,0.0325187206326355,0,0,-0.0870618828015552,0,0,0,0.0551263277919724,0,-0.0980668707698027,0,-0.00406958259430998,0,0,0,0,0,0
X600688.SH,0,0.36672740839792,0,0,0,0,0,0,0,0.0307604170993754,0,0,0,0.158068856649618,0,0,0,0,0,0,0,0,0,0,0,0,-0.0159563449566363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0121668749517697,-0.122535612304937,0,0.0260998667086735,0,0,-0.120099836851795,0,0.00230687440130631,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.0282327088228225,0,0,0,0,0,0,0,0,-0.000969591312254558,-0.0117688064759902,-0.0105706476150503,0,0,0,0,0,0,0,0,0.654095296135805,-0.0737082392821639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104360201566251,0,0.00931601467752954,-0.0590874369047986,0,0,-0.0146893719746798,-0.00693058813794538,0,0.00311235700462411,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.0394659933399064,0.0033297040807266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00187003490056589,0,0,0,0,0.0289777076622163,0,0,0,0,0,0.041134771896097,0,0,-0.00789967810958399,0,0,0.0625184204292342,0.038088942644023,0,0,0.00800302918580864,-0.000681371621428855,0,0,0,0,0,0
X600309.SH,0,0,0,-0.0470023587184481,0,0,0,0,0,-0.0682507542207464,0,-0.0914963147664294,0,0,0,0,0,0,0,0.212520351505605,0,0,0,0,0,0,0.0104185664227768,0,0,0,0,0,0,0,0.311955289160743,0,0,0.511812542457545,0,0,0,0,0,-0.0721859748053312,0,0,0,0,0.0269505270306327,0.00271697432702357,-0.0289189571251545,-0.000987301087833731,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,-0.0904693758332874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153327791107229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231481738051615,0,0,0.116572763761946,0,0,0,0.00274483859398425,0,0.0388556798478855,-0.0202456878238279,0,0,0,0,0,0
