,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X601600.SH,X600688.SH,X600547.SH,X601991.SH,X600795.SH,X600362.SH,X600309.SH,X300072.SZ,X600188.SH,X600027.SH,X601992.SH,X600157.SH,X600660.SH,X600886.SH,X600111.SH,X000898.SZ,X600489.SH,X600339.SH,X000709.SZ,X601158.SH,X000959.SZ,X600299.SH,X002466.SZ,X000792.SZ,X600583.SH,X000408.SZ,X000630.SZ,X600352.SH,X000883.SZ,X600219.SH,X000539.SZ,X000983.SZ,X000825.SZ,X000723.SZ,X000027.SZ,X600098.SH,X002092.SZ,X600021.SH,X600623.SH,X600578.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000898.SZ,0,0,0,0,0,-0.0714565133769844,0.112688782528828,0,0,0,-0.294885118476797,0,0,0,0.0160908643774811,0,0,0,0,0,0,0,0,0,0,-0.0552020054112457,0.376198664012597,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252077391097206,0,0,0,0,0.167417847832621,-0.0373655190003097,0,0.036787048409679,0,-0.0381444274767901,0.026570194400337,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.668834341175215,0,0,0.0289925748966401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123466652805627,0,0,0.0772072524475235,0,0,0,0.00566069553657034,0,0,0,0,-0.017131811717427,0.103643379869515,0,0.0441377916653353,0,-0.0125780854109173,0.00223342249579971,0,0,0,0,0,0
X600339.SH,0,0.0233496785013861,0,-0.0508833906902163,0,0,0,0.143465023416937,-0.0345044858876416,0,0,0.278499445159769,0,0,0,0.0567724972519914,0,-0.24876614212179,0.079009913383809,0,0,0,0,0,0,0,0,0,0.147825526201214,0,0.225583828326231,0,0,0,0,0,0,0,0,0,-0.164419423707725,0,0,0,0,0.0581322273596555,0.279507361396499,0,0,0,0.0309326369384891,-0.0199834764070946,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133853799309284,0,0,0,0,0.29655075073192,0,0,0,0,0.450831451390108,0,0,0,0,0,0,-0.0464088317076435,0,0,0,0.144327710971921,0,0,0,0,0,0.102875891464619,0,0,-0.0556261548901947,0,0,0,0,0,0,0.00119384092422856,-0.00793402463545865,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,-0.0098210929426994,0,0,0,0,0,0.0276907875878738,0,0,0,0,0,0,0,0,0,0,0,0.0800128841192794,0,0,0,0,0,0,0,0,0,0,0,0,0.148639683100387,0,-0.0472093250262039,0,0.0284412988792992,0,0,0.0669600705886471,0,0,0,-0.0411252832843765,0.0109392234479811,0,0,0,0,0,0
X000959.SZ,0,0,0,-0.0438535621362031,0,0,0,0,0,0,0,-0.0385823247641902,0,0,0,0,0,0,0.401522493420119,0,0,0,0,0,0,0.155070963663304,0,0,0,0,0,0.275201668504601,0,0,0,0,0,0,0,0,0,0.0524285474284442,0,0,0,0,0.106321682768687,0,-0.149757749818864,0,0,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0.0130734140643199,0,0.216607979066473,0,0.0342526395545329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0964015796144909,0.0640327762228035,0,0.0155210951818949,0.0528928481493298,0,0.0277219185537548,0,0,0,-0.00872284353189583,0.0018548071318496,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,-0.140597406837302,1.0842021724855e-19,0,0.214804956801107,0.0702819086793682,0,0,0,0,0,0,0,0,-0.0340360522432993,0,0,0,-0.21357374303995,0,-0.00984931129330351,0,0.0440065217043493,0,0,0,0,0,0,0,0,0,0,0,-0.00617214777860093,0,-0.00407971959995167,0.227704679794965,0,0.141869446747134,0,-0.00615588229068867,0.00898931373676364,0,0,0,0,0,0
X000792.SZ,0,-0.143624487446204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427609518781431,0,0,0,0,0,0,0,0,0.0785454997784057,0,0,0.176002377037491,0,0,0,0,0,0,0,0,0,0,0,0.0416448473659839,-0.018508833138203,0,0,0,0,0.01867275061345,0,0,0.0279845822703524,0.00807002928636786,0.00548486489094614,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.124125937461812,0.123810147406025,0,0,-0.0904854635594208,0,0,0.134979726257809,-0.104541621351945,0,0,0.0902837525267282,0,0,0,0,-0.0210011998647882,0,0,0,0,0,0,0.178075458365687,0,0,0,0,0,0,0,0,0,0,0,0,0.0648880683080459,0.175471167050768,0.151292810413288,0,0,0,0,0.0140714190283703,-0.00401906779509605,0,0,0,0,0,0
X000408.SZ,0,-0.0453719908991269,0,0,0,0,0,0,0,0,0,0,0,0,0.0761566986130277,0,0,0,0.172089986964408,0,0,0,0,0,0.131405546589104,0,-0.0360615671926878,0,-0.0808378488682086,0.066489888183342,0,0,0,0,0,0,0,-0.0207280261611637,0,0,0,0,0,0,0,0,0.0925493024268147,0,0,0,-0.0152876307045428,0.00568764887096569,0,0,0,0,0,0
X000630.SZ,0,0,0,0.0916595100962623,0,0,0,0,0.0236433145182695,0,0.0451452685991377,0,0,0.37020861075795,0,0.0613519682787443,0,0,0,0,0,0,0,0.112887565501803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104563242842152,0,-0.0195102279483495,0,0,0,0,0,0,0,0,-0.0284597883322929,0.00775049039141523,0,0,0,0,0,0
X600352.SH,0,0,0,-0.118193185470047,0.0377330590180033,0,0,0,0,0,0,0,0,0.169175209576739,0.0435372105745082,0,0,0,0.0163816990664352,0,-0.2052919727338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00716855550765436,0,0,0,0,0,0,0,0,0,0.00362932554254763,-0.00455443802132577,0,0,0,0,0,0
X000883.SZ,0.0452901687645929,0,0,0,0,0,0,0,0,0.146721734207371,0,0,0,0.0552783576675436,0.000680779729138395,0.0710170803708522,0,0,0,0.00674735700927228,0,0,0,0,0.0604994433324208,0,0,0,0,0,0,0,0,0.0500596298279901,0,0,0,0,0,0,0.0330300808727972,0,0.135934081180275,0,0,-0.0584556517254513,0.0753109424110289,0,0,0,5.42101086242752e-20,-0.00210692418467904,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.126233021847738,0,0,-0.000154919502895333,0,0.215805363240111,0,0,0,0,0,0,0,0,0,0.10124021121644,0,0,0.0648053296490954,0,0,0,0,0,0.0819215133108888,0,0,0,0,0,0,0,0,0.0171322122578864,0,0,0,0,0,0,0,0,0.0114409362410208,-0.0042836689349621,0,0,0,0,0,0
X000539.SZ,0,0.0796772548915441,0,0,0,0,0.0367497656501501,0,0,0,0,0,0,0,0.0324079823094666,0.0337362137389465,0,0,0,0,0.07930891076881,0,0,0,0,0,0,0.0582697240010837,0,0,0,0,0,0,0,0,0,0,0,0,-0.0221001353145847,0,0,0,0,0,0.155369038628979,0,0,0,0.0100083064501574,-0.00774519330387132,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0191510278089765,0,0,0,0,0,0,0,0.0514727306512888,0,0.182680358772624,0,0,0,0,0,0,0,0,0.173407294411373,0,0,0,0,0,0,0.0169501778646198,0,0.0326202239342736,0,0,0,0,0.523417014461647,0,-0.0129940115822495,0.00572623139717973,0.0443517164037531,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0930519338417282,0,0,0.332313771571051,0,0,0,0,0,0.129557036168825,0,0,-0.0723764243338955,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25168668314657,0,0,0.011217283099703,0,0.150110732273348,0,0,0,-0.034156906230382,0,0,0,0,0,0,0
X000723.SZ,0,0.960716864157855,0,0,0,-0.583671880453499,0,0,-0.0829994762257673,0,0.5094479932389,0,0,0,0,0,0,0,0,0,0,0,0,-0.0746487974560339,0,0,-0.0243318364822679,0,0.255980667542169,0,0,0,0,0,0,0,0,0,0,0,0.235263029525372,0,0,0.301783202585754,0,0,0,0,0,0,-0.0766588005918226,0.0237137434681393,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291110362640634,0,0,0,0,0,0,0,0,0.0389682181656724,0.0143090402174918,0,0.0862409751789232,0,0,0.214484119768657,0,0,0.0192436936639454,0,0.25648794132079,0,0,0,0,0,0,-0.0224025647988343,0,0,0.0560640186497935,0,0,0,-0.00640970902407726,0.00389926696888644,0,0,0,0,0,0
X600098.SH,0,0,0,0.172499828580701,0,0,0,0,0,-0.310892054403807,0.114157797359813,0,0,0,0,-0.0681388078491725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315072632057109,0,0,0,0,0,0.0785147192901592,0.191391866567941,0,0,0,0.080355974490623,-0.0911637993244157,0,0,0,0.935991891710989,0,0
X002092.SZ,0,0,0,0,0,0,0,0,0.116281030194822,0,0,0,0,0,0.141788788800007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0679379979866214,0,0,0,0,0,0,0,0.0517919258813748,0,0,0,0,0,0.308239709930923,0,0.186697234944827,0,-0.0305658474302128,0.00763683807795731,0,0,0,0,0,0
X600021.SH,0,0,0,0.254160691616226,0,0,0,0,0,0.468749945825694,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0684195642266243,0.0820661777794819,-0.126361168094214,0.0649534388880957,0,0,0,0,0,0,0,0.130724448542945,0,0,0,0,0,0,-0.0120389129569698,0.2560906155886,0,0.124177936467852,0,0,0,0,0,0,-0.0356111586627097,0.0166693667616576,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0.104697739453136,0,0,0,0,0,0,0.0376731522880538,0,0,0,0,0,0.757157444434905,0,0,-0.0776600378063119,0.326224687398879,0,0,0,0,0,0,0,0,0,0,0,0,0,0.773580299486265,0.0329672217007924,0,-0.137627064876279,0,0,0,0,-0.0433071882033854,0.0229656048405914,0,0,0,0,0,0
X600578.SH,0,0,0,0.0152927384707003,0,0,0,0,0,0,-0.0131999205167756,0,0.0839949263582665,0,0,0.00273113950962685,0,0,0,0.276492397095873,0,0,0,0,0,0,0,0,0.00377713497698238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271817438137734,0,-0.0263355760481594,0.0977407165066518,0,0.0173342488199525,0.0260941658575215,-0.0102107093010102,0.00343437690551814,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0.0125479725728589,0,0,0,0.185837508325317,0,0,0,0,0,0,0,0,0,0,-0.134490990636376,0,0,0,0,0,0.0915640282316009,0,0,0,0,0,0,0,0,0.689141312303076,0,0,0,0,0,0,0,0,0,0,0.012173362613802,-0.00595558810313845,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0560301404218827,0,0,0,0,0,0.0834956890847907,0,0,0,0,0,0,-0.119839284271966,0,0,0,0,0,0,-0.0872830090993329,0,0,0,0,0,0.0811960876053196,0.126515044306105,0,0,0,0,0,0,0,0.299440927579074,0,0,0,-0.580158231729461,0.00530415399701092,0,0,0,0,0.0301353004501032,0.0109396362376178,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.246092735766131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.293945529044017,0,0,0,0,0.0881978615562473,0,0.200581548779622,0,0,0,0,0,0,0,0,0,0,-0.469567544888482,0,0.696884301123278,0,0,1.11951511140025,0,0,0.331078317903231,0,0,0,0,0,0
TED,0,-1.28525834750393,0,1.41862314210968,0,0,0,0,0,0,0,0,0,0,0,-5.55111512312578e-17,0,0,0,0,0,0,0,0,0,-0.683064779327528,0,0,0,0,0,0,-1.20707337808235,0,0,0,0,0,0,0,0,0,0,-0.732172981735331,0,0,-0.55759895267358,0,0,-1.6320146440541,1.13203759542713,0,-0.0536226991840129,0,0,12.0596884171934,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.0185378257961878,0,0,0.068007603659933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125122249668565,0,0,0,-0.054050443420607,0,0,0,0,0,-0.0930552752380738,0.0300426611352088,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.131097903199408,0.077884615597756,0,0,0.027784180051663,0,0,0,0,0,0,0,0,0,0,0,-0.0266944946004639,-0.053625043681192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023639791331247,0,-0.0424723961394723,-0.0226588972805235,-0.0645526346748583,-0.000598909399596277,0,0,0,-0.00198934202987394,0.00350073467266802,0.0938230112258778,0,0,0,0,0
MKvol,6.4944757675767e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000698998252163938,0,0,0,0,0,0,0,0,1.6800712576344e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101993419946731,-0.000924542896661253,0.000667583041938404,0.0019731698730442,0,0,0,-0.00031605164769875,-0.000487206464560878,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122508174373302,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,-0.00618305694270965,0,0,0,0,0,-0.0278711395825654,0,0,0,0,-0.0115669931205937,0,0,0,0,0,0,0,0,0,0.022959268311757,0,0,0,0,0,0,0,0,0,0,0,-0.0235817123023901,0.0125227618815608,0,0.00147737040482611,0,0,0.00236618495614974,-0.0042115698997009,0.0182355427883404,-0.0155154548599384,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,-0.0160600328462876,0,0,0,0,0.0120446930928287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00371994255024179,0,0,-0.00310232998681126,0,0,0,-0.00562753616900041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112401233902891,0,0,0.00734731744118523,-0.00797937456241569,0.00517464740779939,0,0,0,0,0,0
