,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X601600.SH,X601991.SH,X601898.SH,X600188.SH,X002466.SZ,X600688.SH,X600660.SH,X600362.SH,X300072.SZ,X600795.SH,X002460.SZ,X600547.SH,X601992.SH,X600886.SH,X600516.SH,X600111.SH,X600176.SH,X000786.SZ,X000898.SZ,X600027.SH,X000709.SZ,X600352.SH,X002271.SZ,X600299.SH,X000792.SZ,X000553.SZ,X000408.SZ,X000825.SZ,X600489.SH,X601158.SH,X601699.SH,X600219.SH,X600549.SH,X000883.SZ,X000630.SZ,X600808.SH,X600583.SH,X002470.SZ,X600315.SH,X002110.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600188.SH,0,0.0498221130435429,0,0.453929298448888,0.123894410973136,0,0,0,0,0,0,0,0,0,0,0,0,0.135342727991345,0,0,0,0.00799164165103373,0,0,0.0857318596292785,0.208796155832594,0,0,0.102702833447642,0,0,0,0,0.0855698309700879,0,0,0,0.178440452818049,0,0,0,0,0,0,0,0,0,0,0.0122118207303409,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,-0.0322848914186543,0,0,0,-0.140600007384148,0,0,0,0,-0.0455111995934524,0,0,0.447548641976385,-0.0454126551037462,0,0,0.198439776515246,0,0,0,0,0,0,0,-0.03580798421791,0,0,0,0,0,0,0,0,0,0.112729792886716,0,0,0,0.0407529913227828,0,0,-0.0185081564670606,0,0,-0.020219772899233,0,0,0,0,0,0
X600688.SH,0,0.434118178464276,0,-0.00394578006408308,0,0,0,0.0555088471657344,0,0,0,0,0,0,0,0,0,0.0108229714548926,0,0,0,0,0,-0.0430385363813157,0,0,0.155417769374798,0,0,-0.0809148579915204,0,-0.0115926678899965,0,-0.132071745307163,0,0.0623019561748209,0,0,0,0,0,0,0,0.13140494864849,0.0559702397838358,0,-0.0188242780122476,0,-0.0476287632108799,0.0613652996014033,0,0.0699436029972498,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0192451133258916,0,0,0,0.211243660398999,0,0,0,0,0,0.0716367105981618,0,0.0270210258724312,0,0,-0.156813974112354,0,0,0,0,0,0,0,0,0,0,0,0.212065519947372,0,4.33680868994202e-19,-0.00814617897117641,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177355768395186,0,0,0.280869110107589,0,0,0,0,0,0,0,0,0,0.00275944080179171,0.0687408838311045,0,0,0,0.0499368495683844,0,0,0,0.463434743158598,0,0.22116628745562,0,0,0,0,0,0,0,0,-0.0322247540451045,0.0558021326775631,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0.0244977826267262,0,0,-0.0522278491698032,0,0,0,0,0,0,0,0,0,0.0896655337949654,0,0.165280578513825,0,0,0,0.0721650864671336,0.175442843664443,0,0,0,0,0,0.104164267730568,-3.46944695195361e-18,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.104043894501573,0,0,0.183761809631991,0,0,-0.00564500598823339,0,0,0,0,0,0
X600795.SH,0,0.103999386163005,0,0,0,0,0,0,0,0.0152917055493594,0,-4.33680868994202e-19,0,0,0,0,0,0,0.11022022703527,0.0144516406536705,0,0,0.108307318212755,0,0,0,0,0,0,0,0,0.00594485833387581,0.0674202391178137,0,0,0,0,-0.0538475584077788,0,0,0,0,0.0937080598644602,0,0,0.0164471386875381,0,0,-0.00511000548298458,-0.00262651989888526,0,0,0,0,0,0
X002460.SZ,0.254855246145477,0,0.0713817698596527,0,0,0,0,0,0,0,0,0.874210247112229,0,0,0,0,0,0,0,0,0,0,0.00249232305943422,-0.0709298152704438,0,0,0,0,0,0,0,0,0,0,0.17595792648829,0,0,0.0488038940679871,0,0,0,0,0,0,0,0,0,0,-0.0475229453476764,0.0569514475287465,0.015282580032708,0,0,0,0,0
X600547.SH,0,0.18524648044798,0,0,0,0,0,0,0,0,0,0,0,0,0.039462394620266,0,0,0,0,0,0,-0.0326658037507365,-0.106592488693286,0,0,0,0,0,0,0,0,0,-0.00882751449962825,0,-7.20563156493639e-05,1.02855209420501,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104336575175691,0.00671171896982032,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0.0142199491064315,0,0,0,0,0,0.300912339817599,0,0,0.0355092963858826,0,0,0,0,0,0.0726976655017482,0,0,0,0,0,0.0149581518233353,0.165972980490791,0,0,0.0683289694228358,0,0,0,0,0.114429209785712,0,0,0,0,0.0179884009708219,0.0680673983294017,0,0,-0.0193749233095659,0,0,0,0,0,0,0
X600886.SH,0,0,0.057901967182772,0,0.058156182410478,0.183437003066927,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00669404540504152,0,0,0,0.00854945399293924,0,0,0,0,0.0932911830113695,0,0,0.0390159504363221,0,0,0,0.0249590198907202,0,0.0222268411092009,0,0,0,0,0,0.0101241334815833,0.0481266363739249,0,0,0,0,0.00601430976124507,0,0,0,0,0,0
X600516.SH,0,0,-0.37567151879023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040803985846718,0,0,0,0,0,0,0.513435663318897,0,0,0,0,0,-0.0555128067088867,0.47025717496559,0,0,0,0,0,0,0,0.229143935281077,0,0,0,0,0,0,0.458409538255292,0,-0.0046955348176921,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0830571764963712,0,0.0935510205226161,0,0.0822953635679441,0,0,0,0,0,0,0,0,0,0,0,0.0804346596670969,0.122752642256362,0,0,0,0,0,0,0.25562976255538,0,0,0.206338324497742,0,0,0,0.0318129980530958,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745324300617437,0.211091513311107,0,0,0.037292800658759,0,0,0,0,0,0,0.309209860303399,0,0,0,0.323505815205068,0,0,0.136079548034687,0,0,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0,-0.0522197889554085,0.0549149326726658,-0.316758059199777,0,0,0,0,0
X000786.SZ,0,0,0,0,0.337000809223576,0,0,0,0,0,0.0731454757834332,0,0,0,0,0,0,0,0,0,0,0.0567885023973846,0,3.46944695195361e-18,0,0,0,0,0.2455029614356,0.298200511413603,0,0,0,0,0,0,0,0,0,-0.0885797607934197,0,0,0,0,0,0,0.0970253536149445,0,-0.0528971773757725,0.0502392609309558,0.0147270039217564,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0.0681233248726189,0,0,0.0930798681998637,0,0,0,0,0,0,0.00496924082685669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191876456059968,0,0,0,0,0,0,0,0.639829852932909,0,0,0,0,0,0,-0.0162231486741252,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.241662904666878,0,-0.10297713987196,0.214151518947258,0,0,0,0,0,0,0,0,-0.0151228872962311,0.0452445856570108,0,0,0,0,0,0,0,0,0,0.106233841884367,0,0,-0.00888398693107627,0,0,0,0,0,-8.67361737988404e-19,0,0.0395815370385657,0,0,0.0756192602227208,0,0,0,0,0,-0.0115164676053559,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0.170926791172672,-0.00323621657784051,0,0,0,0,0,0,0,0.120658671081541,0,-0.0315124292926603,0,0,0,0,0,0,0,0,0,0,0,0,0.0526055903225192,0,0,0,0,0,0,0,0.19443683671136,0,0.0645006742468819,0,0,0,0.0148099869362145,4.33680868994202e-19,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190662418862908,0,0,0,0,0,0,0,0.0320193018145455,0,0,0.0446300846685619,0,0,0,0.0217583250707481,0,0,0.249323598683713,0.0745172577521873,0,0,0,0,0,0,0,0.046385499981236,0,0.326639219884872,0,0.215005940664236,0,6.7762635780344e-21,0.0340284313891092,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159223269335922,0.0316708675463152,0,0,0,0,0,0,0,0,0,0.382707806155879,0,0,0,0,0,0,0,-0.0677157876350426,0,0,0,0,0,0,0.189268205162768,0,0,0,0,0,0,0,0,-0.0269577831015933,0.00671506781767087,0,0,0,0,0,0
X600299.SH,0,0,0,-0.091578216521218,0.117137858425793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125371109765426,0,0.117231469868559,0,0.0663847371663169,0,0,0,0,0,0.0524825212901769,0,0.0502820501400872,0,0,0,0,0,0,0,0,0,0,0,0.222343226533723,0,0,0,0,-0.0162424584182086,0.00819995069535359,0,0,0,0,0,0
X000792.SZ,-0.146098448405456,0,-3.46944695195361e-18,0,-0.0681694482974537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230212275887164,0,0.266343374889666,0,0,0,0,0,0,0,0.292559442804413,0.191776330579917,0,0.529098818187857,0,0,0.0528018074830476,0,0,0,0.0869482449192688,0,0,0,0,0,0,-0.0551917173490511,0,-0.0197454673970068,0.0423116118874504,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0.0552657612583352,0,-0.197812601250331,0,0,0,0,0.148912023994797,0,0,0,0,0,0,0.038727084524205,0,0.270708143478899,0,0.0925276097136534,0,0,0,0,0,0,0,0.24376337997241,0,0,-0.0123312176300673,0,0,-0.115609087557525,0,0,0,0,0,0.112425990645018,0,0,3.46944695195361e-18,0,0,0.0154490784782486,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0.0293999653183028,0.179206533980267,0,0,0,0,0,0.0525996462656662,0.00494544393743526,0,0,0.101768025423576,0,0,0,0,0,0,0.125771190459294,0,0.0519392596151459,0.22112888532379,0.0639392334830288,0,-0.0434916290969774,0,0,0,0.0641513884549709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.000474832811212936,0,0.16542770026425,0,0.110479700027336,0,0,0,0,4.33680868994202e-19,0.291972553569492,0,0,0,0,0,0,0,0,0,0,0,0.278056761625093,0,0,0,0,0.090642666655341,0,0,0,0,0,0,-0.0283157026403069,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.040321740719518,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.548060288049378,0.0491164865279988,0.0249619695777163,0,0,0,-0.0179567539948628,0,0,0,0,0,0,0.0465033520944624,0.00221605905660744,0,-0.0638467350167514,0,0,0,0,0.0409812896721382,0,0.137814687661134,0,0,0,0,0,0,-0.0153354793420721,0.00966980754760441,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45128422080082e-05,0,0,0,0,0.0919146437369269,0,0.0578222871265917,0,0,0,0,0,0,0.00796323889822002,0,0.0182944881962846,0,0,0,0.0717633907934498,0,0,0,0,0,0,0,0,0,0.0330729375344185,0,0,0,0.00801535532305514,-0.00706454229524177,0,0,0,0,0,0
X601699.SH,0,0,0.0514707852985036,0.147055526413308,0,0,0,0,0,0,0.472459176944079,0,0,0,0.301842266006141,0,0,0.0375193934578444,0,0,0,0,0,0,0,0,0,0,0,0,-0.156975210236236,0,-0.00831310503748998,-0.027697418693827,0.0834112223774954,0,0,0,0,0,0,0,0,0,0,0,0.178246923951012,0,-0.00626061660372931,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0.0555071957842287,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.00350768162793131,0,0,0,0,0,0.0976880864570435,0,0,0.125893955934048,0,0,0.0947205954589849,0,0,0,0,0.227459670296691,0,0,0,0.0380380759680359,0,0,0,0,0,0,0,0,0,0,0,0
X600549.SH,0,0,0,-0.0554071900347697,0,0,0,0,0,0.127977956656531,0,0.115020187530188,0,0,0.254577836906757,0,0,0.121739388380394,0,0,0,0,0.303630899690237,0,0,0,0,0,0,0,0,0.0685175191690135,0,0,0,0,0,0.0560269965373359,0.0546011880331027,0,0,0,0,0,0.135046414171428,0,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0.0142029561826046,0,0,0,0,0,0,0.0741627953041247,0,0,0,0.0659285863356935,0,0,0,0,0,0,0.091502089860143,0,0,0,0,0,0,0,0,0,0,0.0867340372913773,0,0,0.0985591568259011,0,0.0676774835787611,0,0.000616553709113327,0,-8.67361737988404e-19,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0.0221197749461185,0,0,0,0.160602839483671,0,0,0.033833493349519,0,0.0390371218059205,0,0.0193164124339974,0,0.037339944803396,0,0,0,0,0,0,0,0.0422912601407806,0.037473636720111,0,0,0,0,0,0,0.0725381302385505,0,0,0,0,0,0.0310468205402082,0,0,-0.0227117951497851,0.0287346547576607,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0.102878601266029,0.137396558079183,0,0,0,0.00863396740500877,0,0,0,0,0,0,0,0.0903707198007039,0,0.0399503979234459,0.400818613896598,0,0.0105686167950288,0,0,0,0,0,0,0.0250259825025753,0,0,0,0.139861365447984,0,0,0,0,0,0,0,0,0,0,-0.0198074416388955,0,0,0,0,0,0
X600583.SH,0,0.20128691638716,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.19780715673587,0.192063945877601,0,0,0,0.0626045329602888,0,0,0,0.164206602570479,0,0,0,0,0.0470139460721537,0,0,0.120614457102524,0,0,0.0040068482975916,0,0,0,0,0,0,0,0,0,0,0,-0.0238815981324752,0,-0.00508762455529353,0.00985846297906575,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,-0.232486547340945,0,0.122008779078238,0,0,0.20784421142999,0,0,0,0,-0.192158432126291,0,0,0,0,0,0,0,0,0,0,0.0765099155076991,0,0.0295725663042713,0,0,0,0,0,0,0,0,0.430857523946033,0,0,0.0979659800317059,0,0,0,0,0,0,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,-0.0258037491119999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0916942140688334,0,0,0.0224661368824536,0.221972424102654,0,0,0,0,0,0.121052627925951,0,0,0,0,0,0,0,0,0,0.0258188669437881,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0,0,0,0,0,0,0.1569499682918,0,0,0.287404994664937,0,0,0,0.132710060181231,0,0,0,0.282757589518283,0,0,0.133906639794141,0.229887444602136,0,0,0.0767352661436601,0,-6.93889390390723e-18,-0.189132667240074,0,0,0,-0.0623694577082481,0,0.110505772573158,0,0,0,0,0,-0.0930280254829953,0,0,0,0,-0.030317037732175,0,0.135171174099958,0,0,0,0,0
Change_TY3M,0,-0.138140268715738,-0.0181872353739448,0,0,0,0,0,0,-0.0784576191284082,0,0.00457782539734191,0,0,0,0,0,0.0212975955502153,0,0,0,0,0,0.0646795815617556,0,0.146245580214104,0,0,-6.93889390390723e-18,0,-0.178793556026078,0,0,-0.204801718375996,0,0,0,0,0,0,0,0,0,0,0,0,-0.0797037695489833,0,-0.0439357705997937,0.0333441232697011,0,0,0,0,0,0
Slope,0,0,0,0.743763531860122,0,0,0,0,0,0,-0.151747427280543,0,0,0,0,0,0,0,0,0,0,0,-0.0807977991044424,-0.145247841421902,0,0,0,0,0,0,-0.0242142856211717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18206308680552,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123682137034715,-0.121560369589821,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.210685400591209,0,0,-0.10504966227028,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.048403552176672,0,0.798402452173809,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0.052708476042104,-0.190536930410746,0,0,0,0,0,-0.00470247897360068,0,0,0,0.169263362365302,0,0,0,0,0,0,0,0,0.0226757176995673,-0.161708909435285,0,0,0.0421855677631636,0,0,0,0,0,0,0,0,0,0,-0.00350514600270789,0,0,0,0,0,0,0.000911764027014379,0,-0.0456703623563791,0.0287137105242735,0,0,0,0,0,0
MKreturn,0,0,0.0510171948833092,0,-0.00426565236201344,0,0,-0.120172967149738,0.167149434331171,0,0.0603146466375136,-0.234193070350717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00720464506747634,0,0,0,0,0,0,-0.134818402344082,0,0,0,0,0,0,0.0279343513082788,0,0.0100274500150093,-0.024625991546378,0.161060099046785,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026527618221041,0,0.00750916248088531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00447398540045567,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102598879536125,0.0184741030974941,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0141348231877274,0,0,0,0,0,-0.0254805583036823,0,0,0,0,0,0,0.0165890244006524,0.00679117880828683,0,0,0,0.0110187787626155,0.00521466991704118,0,0,0,0,0,0,-0.0178529786444968,0,0,0,-0.0147548876493599,0,0,0,0,0,0,0,0,0,0,0,0.0121804894846508,0,-0.0330857957228489,0.0374611931376583,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.00383292007080087,0,0,0,0,0,0,-2.71050543121376e-20,0,0,-0.00579331649306197,0,0.00990631685335244,0,0,0,0,-0.000790299933528843,0,0,0,0,-0.00833008429841915,-0.00182497527586124,0,0,-0.0053176539789604,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127668114727041,0.0047438202434122,-0.00247233543941385,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0.0132191103263646,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012590720897345,0,0,0,0,0,-0.00305673656095971,-0.00865961938340944,0,0,0,0.00749652435718359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00796065604562886,0,0,0.00212608822375784,0,-0.0598643010287461,0.0786612988416285,0,0,0,0,0,0
