,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X601898.SH,X601991.SH,X600111.SH,X601600.SH,X600795.SH,X600886.SH,X600362.SH,X600010.SH,X600188.SH,X600688.SH,X600309.SH,X600027.SH,X600583.SH,X601992.SH,X002353.SZ,X000898.SZ,X000883.SZ,X000792.SZ,X601158.SH,X000709.SZ,X000629.SZ,X600490.SH,X600489.SH,X000825.SZ,X000831.SZ,X600315.SH,X000539.SZ,X600547.SH,X600808.SH,X600352.SH,X600660.SH,X601699.SH,X600549.SH,X600307.SH,X000630.SZ,X000983.SZ,X600578.SH,X000027.SZ,X000937.SZ,X000959.SZ,X002470.SZ,X600863.SH,X000960.SZ,X600516.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0.0134013652530516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288957123015623,0.0788034371445922,0,0,0,0,0,0.00726694240096066,0,0,0,0,0,0,0,0,0,0,0,0.0865238151691691,0.0447303240819271,0,0,0.0275806437488411,0,0,0,0,0.037499255345636,0,0,0,-0.00830379913244066,-0.00450402163513098,0,0,0,0,0,0
X600028.SH,0,0,0,0.048365954828033,0.124190888637124,0,0,0,0,0,0,0,0.0467126439876598,0,0,0,0.0203673153377814,0,0,0,0.0662533261303751,0,0.00712813250653878,0.0360168392772107,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240467196296704,0.0189118894950011,0.0254577738027299,0,0,0.117401044764745,0,0,0,0,0,0.019580880833244,0.0208941157381747,0,-0.0202437320295362,0.0295993853141746,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.0393757688031848,0,0,0,0,0,0,0,0,0,0.0240492387144249,0,0,0,0,0,0,0,0,0,0,0.0361449802543415,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0795374978294939,0,0,0,-0.0115554015306441,0,0,0.0129346844454092,-0.0371226756270289,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0987918581305489,0.0455364254403835,0,0,0,0,0.157927152870601,0,0,0,0,0,0.399773588609138,0,0.0418295320542072,-0.107675016953057,0,0.0226033965845295,0,0,0,0,-0.0901783808844626,0,0,0.0651983185447848,0,0,0,0,-0.0603255044678823,0,0,0,-0.0684840529292319,0,0,0.0218690225410373,0,0,0.150815107812401,0,0,0,0.0398590598258795,0,0.0157276041680483,0,0,0,0,0,0,0
X600585.SH,0,0,0.178238672084164,0,0,0,0.0982401979704376,0,0,0.00120799113011516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119129184620222,0,0,0.139207276880577,0,0.00716193916362309,0,0,0,0,0,0,0,0,0,0,0,0.0689615894189192,0,0,0,0,0,0,0.0133457046878645,0,-0.00776637092909571,0,0,0,0,0,0,0
X600019.SH,0,0,0.147556968472556,0,0,0,0.22841658103622,0,0,0,0,-0.124327780879419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151932414078049,0,0,-0.0490814946331657,0,0.0294892845762786,0,0,0.185372106054617,0,0.0145305016066314,0.0674558114823634,0,0,0,0,0,0,0,0.123189149825864,0,0.0179519008647556,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0.0143916116158366,0.0662420293409887,0.00747428300803184,0.122448859485499,0,0,0,0,0,0,0,0.0125434219585153,0,0,0,0,0,0.178635037451603,0,0,0,0,0,0,0.0484130125197248,0,0.040806516315722,0,0.104995592064084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0901187912608578,0,0,0,0.0068984144654041,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00260525653245749,0,0,0,0,0,0.14360155754215,0.0183666487637216,0,0.0292588925914131,-0.0221563693873446,0,0,0,0,0,0,0,0,-0.00971219260891312,0,0,0.227218836636523,0,0,0,0,0,0.0214996896050715,0,0,-0.00289021932176688,-0.00533938030205841,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0705197277915739,0,0,0,0,0.0296790804880229,0,0,0,0,0,0.0241977050560091,0.0133839889412222,0,0,0.0694311782037151,0,0,0,0,0,0,0,0,0.243905991272734,0.0391529465100207,0,0.0558839667220661,0,0,0,0,0,0.0257646338213827,0.0656521578722476,0,0,-0.00679702358943177,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0641577010561489,0,0.0257911260574545,0,0,0,0,0,0,0,0,0.0339618994537046,0,0.085564819067906,0,0,0.0141283272164304,0,0,0,0,0.100176289155549,0,0,0,0.279281973518651,0.122987636930974,0,0,0,0.237417239817661,0,0,0,0,-0.119431214971535,0,0,-0.0398507253176357,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143024988379083,0,0,0,0,0,0,0,0.0194119761636669,0.000910670470202571,0,0,0,0,0,0,0,0.14559334819363,0,0,0,0,0,0,0,0.179855637969556,0,0,0.0373892924590399,0.0316184350393143,0.0334326028780745,0.0236987080952166,0,0,0,0.0122765802634884,0,0,0,0,0,0
X600886.SH,0,0,0,0.176935655399727,0,0,0,0,0,-0.0474733798328295,0,0,0,0,0.12643317308081,0,0,0,0,-0.0444985952776427,0,0,0,0,0,0,0,0,0,0,0.221539068081123,0,0,0,-0.00585086558369122,0.0531277574090381,0.0979994753470775,0,0,0,0,0,0,0,0,0,0,0.108099472099484,0,0,0,0.000496838203979087,0.0211972185965735,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.0326552379347886,0,0,0,0.0826773280095701,0,0,0,0,0,0,0,0,0,0,0,0,0.0108201506950722,0,0,0.010975643996629,0.0562509520536359,0,0,0.0451578309842325,0.0407719371779808,0,0,0,0,0,0,0,0.0879931247119556,0.0270166076328303,0,0,0,0,0,0.112184242741268,0,0,0.0817381163318756,0,0,-0.00413198653077566,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0411951214429851,0.230431918777679,-0.132781564228688,0,0,0,0,0,0,0,0.210371059028428,0,0,0,0,-0.299121318965145,0,0,-0.0771917804330524,0,0,0.0541429662414053,0,0,0,0.156676821139778,0,0,0,0,0,0,0,0,0,0,0,0,0.224078912159081,0,0,0,-0.00431050955307154,0.0191701127247481,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0.103032990093067,0,0,0,0.160882766687948,0,0,0,0,0.0136139727210998,0,0,0,0,0,0,0,0,0,0.0972962906639469,0,0,0,0,0,0,0.0713675198146756,0,0,0,0.0791063703645855,0,0,0.293114968472658,0,0,0.123456280830649,1.73472347597681e-18,0.0734109753478317,0,-0.00281046826558551,0.00226887215526441,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0.200772703456809,0,0,0,0,0,0,0,0,0.154944669659074,0.10753767774786,0,0,0,0,0,0,0.0321260588217043,0.0124483694690526,0,0,0,0,0,0,0,0.162726784520002,0,0,0,0,0,0.0465020819126068,0,0,0.103292426329937,-0.0630391589543645,0.10697656714798,0,0,-0.00465594216941714,-0.00669960349596739,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0940924397362866,0,0.0334854755250552,0,0,0,0,0,0.0688826436993011,0.0119411567436771,0,0,0.0605981695208364,-0.00646993287605162,0,0,0,0,0,0,0,0,0.113543669305401,0,0,0,0,0,0,0,0.0389225521009081,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0
X600027.SH,0,0,0,0.235948514940036,0,0,0,0,0,0,0,0,0,0.0179799268920942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225457599967636,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0.243960059941973,0,0,0.0366727741599842,0,0,0.0799410416046863,0,0,-0.00346842341833625,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0.0364973824499017,0,0,0,0,0,0,0,0,0,0.0356407362321339,0,0.0392929983920179,0,0,0,0,0,0,0,0,0,0,0,0,0.0376783459367561,0,0,0,0,0,0,0,0,0,0.123987222602589,0,-0.0244509202192833,0,0.0440605902470039,0.138308868593278,0,0.00917076021808892,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731321459876809,0,0,0,0,0,-0.0208784197274455,0,0,0,0,0,0.0354795923361169,0,0.0153662088111462,0,0,0,0,0,0,0,0,0,0,0,0,0.113156277559597,0,0,0.272285861996839,8.67361737988404e-19,0,0,0,0,0,-0.0146485059581514,-0.0182052559984733,0,0,0,0,0,0
X002353.SZ,0,0.256521374575322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00402168133848276,0,0,0,0,0,0.134354934543424,0.123591835492814,0,0,-0.0259821990615997,-0.164106229845722,0,0,0.408732008884887,0,0,-0.0180476212983112,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0859528244762398,0.0763972397991748,0,0,0.0545489714746576,0,0,0,0,0,0
