,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X600886.SH,X600157.SH,X600111.SH,X600362.SH,X601158.SH,X600188.SH,X600299.SH,X600583.SH,X000027.SZ,X601992.SH,X600309.SH,X000539.SZ,X000630.SZ,X000792.SZ,X600352.SH,X002470.SZ,X600660.SH,X000883.SZ,X000709.SZ,X000898.SZ,X600021.SH,X600098.SH,X600623.SH,X601918.SH,X600489.SH,X600578.SH,X600863.SH,X300072.SZ,X600307.SH,X600022.SH,X002004.SZ,X600008.SH,X600315.SH,X000629.SZ,X600547.SH,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250205608958513,0,0,0,0,0,0,0,0,0,0.0639470970888556,0,0.327560409125301,0,0,0.0439351364481471,0,0,0,0.240379961136512,0,0,0,0.0539457787265789,0,0,0,0,0,-0.0422096639202645,0.0160332379169774,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.0656257583331809,0,0,0,0,0,0,0,0.189385299666169,0,0,-8.67361737988404e-19,0.0351564359929418,0,0,0,0.0414001519463544,0,0.18474467211859,0,0,0,0.119189704862054,0,0,0,0.0807579246967558,0,0,0,0,0,0,0,0,0,0.0313123599112149,0,0,0,0.0208837079013513,0,0,0,0,0,-0.0182981028080262,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.103663615061002,0,0,0,0,0,0,0.182267460684125,0.134968572732824,0,0,0,0,0.00406921701120687,0,0,0,0,0,0.181406911015701,0,0,0,0.0453463086965414,0,0,0,0,0,0.0621508787169928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706941044628384,0,0,-0.0301030309187592,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.242678683350318,0,0,0,0,0.00391231356146634,0,0,0,0,0,0.877275566929149,0,0,0,0,0,-0.458878318433657,0.582857113396174,0,0,0.115772754161363,0,0,0,0,-0.179809215596147,0,0,0,0.110697577873252,0,0,0,0,-0.895936602787425,0,0,0,0,0,0,0,0,0,0,-0.0777570275261017,-0.0805914492944843,-0.413983154249122,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.0370084065177424,0,0.633901362345665,0,0,0,0,0,0,0,0.00494779574323159,0,0,0,0,0,0,0.0115747583014736,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145731783090646,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.209654591449119,0,0,0,0,0,0,0,0,0,0.0428835715181538,0,0,0.102082510584549,0,0.116336931497188,0,0,0,0.0032440625423895,0,0,0.0175807916849723,0,0,0,0,0,0,0,0,0,0.129882145641768,0,0,0,0,0.027039443841124,0,0,0,0,0,0,0.168699218559921,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.065307309557672,0,0,0,0,0.055609113532068,0.0104335944008749,0,0,0,0,0.0867491601489117,0,0.105813145327362,0,0.00744499193150811,0,0.0933561336285101,0,0,0,0,0.169044948728662,0,0,0,0,0,0,0.0949280446598064,0.0273108996620335,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0944487852796825,0,-0.00558395189395972,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120945661369136,0,0,0,0,0,0,0.209852574988098,0,0,0,0,-0.0274883760313088,0,0,0,0,0,0,0,0,0,0.105984170948565,0,0.36387708379538,0,0,0,0,0,0,0,0,0,0,0,0.0245140897143948,0.0155786669976665,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.226954561340755,0,0,0.049613624938062,0,0,0.0352710098747234,0,0,0,0,0,0,0,0,-0.0210918807566795,0,0,0.045994932822858,0,0.166033310609138,0,0,0,0,0,0.0196615442751454,0.00111290849209969,0.179812440509693,0,0.124693330672884,0,0,0,0,0,0.0737515327737927,0,0,0,0,0,0,0,0,0,-0.00262538902840247,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.0509140104945246,0,0,0.0421406790329469,0,0,0,0,0,0,0,0,0,0,0.0523550406157685,0,0,0,0,0,0,0,0,0,0.0346044516930652,0,0,0,0.0774315823522613,0.105839558890552,0,0,0,0,0,0.221070603231713,0.084604118273806,0,0,0,0,0,0,0,0.0128742365616248,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0.239176129742637,0,0,0,0.0196974717665662,0,0,0,0,0.0875419962302757,0,0,0.154775166094575,0,0.0247014488205458,0,0,0,0,0,0,0,0,0,0,0.0689685209576384,0,0,0,0,0,0,0,0.0480388420901277,0,0,0,0,0.110708228124921,0,0,0.0309139068505958,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.0733847037816141,0,0,0,0,0,0,0.194657092125364,0,0,0,0,0,0,0,0,0,-0.148940204023865,0,0,0,0,0,0.223157772326309,0,0,0.487313641712259,0,0.0553736288737146,0.000911054128684511,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0190584609157515,0.010219508034587,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0.122628945199281,0,0,0,0,0,0,0,0,0,0.0282861451942126,0,0,0,0,0,0,0.323408318661602,0,0,0,0.517855131855654,0,0,0,0,0,0,0.0360094895125139,0,0,0,0,0,0,0,0,0,0,-0.0354927539584428,0,0,0,0,0,0,0
X600309.SH,0,0,0.112225244779547,0.0130756267026546,0,0,0,0,0,0,0,0,0.0420537359741372,0,0.0345893342255262,0,0,0,0,0.0894795364261236,0,0,0.223132170369427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378059505782571,0.158698010542217,0,0,0,0.0512106545087453,0,-0.0142351296562542,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0.202489757037819,0,0,0,0,0,0.0486248472666986,0,0,0,0.00601384136240032,0,0,0,-1.38777878078145e-17,0,0,0.0533117410958307,0,0,0,0,0,0,0,0,0,0.101847736980935,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.361764013415323,0,-0.0201312309605404,0,-0.118147141806434,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,-0.0437233852899885,0,0,0,-8.67361737988404e-19,0,0,0,-0.0124388402361826,0,0,0,0,0,0,0,0,0,0,-0.0259939890352643,0,0,0,0,0,0,0,-0.0183505742379479,0,0,0,0,0,0,-0.0330067195196617,0,0.283694900916027,0,-0.0996402072738665,0,0,0,0,0.0339807544634776,0.0689643098470634,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.0175214968387968,0.295642175863731,0,0,0,0,0.164655196001065,0.0339506838698395,0,0,0,0,0,0,0,0,0,0,0.0939435750688953,0,0.039162070118,0,0,0,0,0.0599997002731349,0,0,0,0,0,0,0,0,0.0639309757124576,0,0,0,0,0,-0.01931534325364,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.0663843998743558,0,0,0,0,0.0868953495378328,0,0.142481328863807,0,-6.93889390390723e-18,0.14403002539798,0,0,0.102453480474645,0,0.0390480774944438,0,0,0,0,0,0,0,0.00540923308371365,0,0.0428976856815486,0,0,0,0,0,0.0318185386485788,0,0,0,0.140511393170948,0,0,0,0,0,-0.00115681009931499,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0.134895797133628,0,0,0,0,0,0,0.288382725605727,0,0.111419207080305,0,0.104043778384513,0,0,0,0.0342148706624613,0,0,0,0,0,0.154789652668536,0,0,0,0,0,0.0341264299388192,0,0,0,0,0,0,0,0,0,0,0,-0.0292621556639679,0.0657776192085272,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0.0675492895393399,0.202941777199825,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.134484824007809,0,0,0,0,0,0,0,0,0,0.0868141135482137,0,0,0,0,0,0.0210706833764579,0,0.0499922345459405,0,0,0,-0.0181453868274894,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0.0129117388115788,0.0539280710817002,0,0,0,0,0,0.288520149025153,0,0,0,0,0,0,0,0.0683115847176099,0,0,0.122574008922955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173827428571269,0,0,0,0.0811568512736182,0,0,0,0,0,-0.0325039959032745,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0972251060243519,0,0,0,0,0,0,0,0,0,-0.0250565552770244,0,0,0,0,0,-0.0675736528102954,0,-0.316979770110942,0,0.0131548254126274,0,0.421627985124226,0,0,0,0,0,0.418817683092441,0,-0.116805442285868,0.100870970977767,0.077675779470056,0,0,0,0,0
X000898.SZ,0,0,0,0,0.0777234362663446,0,0,0,0,0,1.73472347597681e-18,0.15262168570212,0,0,0,0,0,0,0.101669128334115,0,0.175609263936521,0,0.0703598083192977,0,0,0,0,0,0,0,0,0.0691593588496542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356645825371292,0,0,0,-0.0343445015973309,0.0305368769163055,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.009554402418701,0,0.236790784189161,0,0.201771129666486,0,0,0,0,0,0,0,0,0.106259049098729,0,0,0,0.19676866885222,0.0114033978660265,0.196790738573579,0,0,0,0.245541846237887,0,0,0,0,0,0,0,0,0,0,0.0297800200195876,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0.03035905735574,0,0,0,0,0,0,0.0891927345925579,0.0421911945958224,0.125568124066399,0,0,0,0,0,0,0,0.0318674143868152,0,0,0,0,0,0.222356162633199,0,0.196027587094791,0.158525416718833,0,0,0,0,0,0,0,0.0625776722467623,0,0,0,0.0143804654388578,0,-0.0158086824376076,0.0217580389033502,-0.116188955412982,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0.0920480137899873,0,0,0,0,0,0,0,0,0.239179745835135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244296735118699,0,0,0,0.268366692460356,-1.38777878078145e-17,0,0,0,0,0,0,0.143378115108821,0,-0.0117682288091299,0,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155239556399396,0,0.177020433096611,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0.320873939000217,0,0,0,0,0,0.0842213384065344,0,0,0,0,0,0,0,0,-0.0474311440263957,0,0,0,0,0,0,0
X600489.SH,0,0,0.0315110795467322,0,0,0,0,0,0,0.123063729292295,0,0,0,0,0.0217766184612283,0,0,0,0,0.0106991901144367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191974145275824,0,0,0,0,0,0.347559253798112,0,0,-0.0389030869767356,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0.0345002322826771,0,0.380412945528315,0,0,0,0,0,0,0,0.0482518087501718,0,0.082913410849855,0,0.061058025312982,0,0,0,0,0,0,0.107892535741955,0,0,0,0,0,0,0.0336880547321943,0,0,0,0,0.0431894539892116,0,0,0,0,0,0.005727967853538,0,0,0,-0.00596651476270568,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0617895084827605,0,0,0,-4.33680868994202e-19,0,0,0.064135909046359,0.0250808793607249,0.205394756446098,0,0,0,0,0,0,0,0,0.16492208326324,0,0,0,0,0,0.0015258411576466,0,0,0,0,0.00565494809807671,0,0.0444399385390552,0.0638067464639452,0,0,0,0.107757761744499,0,-0.0270097140563782,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.036141662299389,0,0,0,0,0,0,0,0,0,0,0,0.160603777010223,0,0.300632501980339,0,0,0.347274269210546,0,0,0,0,0,0,0,0,0,0,0,0.0702866935883267,0,0,0,0.0552330300682439,0.025028174466454,0,-0.0431915969151196,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261492704349094,0,0.218760796047602,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135548107100769,0.0136266148768452,0.0858892279221598,0.132396883551213,0,0,0,0,0,0.138251685757193,0,0,0,0.180054612488192,0,0,0,0,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128613383573324,0,0,0,0,0,0,0,0.0333607211485651,0,0,0,0.0888259065279432,0,0.162760968524512,0.0956031853404522,0.0333100751896894,0.0601013067011474,0,0,0,0.0271730429328145,0,0,0.0293075819881044,0,0,0.106985594780927,0.0173105290027523,0.123463950091437,0,0,0.0210975488562996,0,0,0,0,0,0
X002004.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215270466762838,0,0,0,0,0,0.255708818862561,0,0,0.00411846301773124,0,0,0,0,0,0,0.386886726703972,0,0,0,0,0.189797002322289,0,0,0,0,0,0,-0.0211332135070523,0.0223138642235149,0,0,0.0661436733554823,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,0,0,0.303360203211015,0,0,0,0,0,0,0.0169292283778617,0.00265459488784105,0,0,0,0,0,0,0,0,0,0,0,0.1285452446518,0,0,0,0.200667848388639,0,0.0504322512546631,0,0,0,0,0.0754586118661217,0,0,0,0,0,0,0.0652403718273977,0,0.00133575014781031,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0.081693680109749,0,0,0,0,0,0,0,0,0,0,0.0824165241030882,0,-1.73472347597681e-18,0.0623253185639793,0,0,0,0,0,0.155353926268906,0,0,0,0,0,0,0,0,0.0912642199174045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0278024501301232,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177774593773532,0,0,0,0,0,0,0,0,0,0,0.0657821852031407,0,0,0,0.070356356192271,0,0.147782634695873,0.0380756814557679,0,0,0.195656521584231,0,0,0.0322371093696939,0.300985052409147,0,0,0,0,0,0,0,-0.0539618949937644,0.108580462169786,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.176844323553984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102381525302817,0,0.174690409637865,0,0,0,0,0.285314377588692,0,0,0,0,0,0,0,-0.016046737669271,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156150215800229,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.00997018965390484,0.140293360746361,0.202308916826241,0.0350091958816047,0.101839727915384,0,0,0,0,0.0578366527040252,0.239641333234875,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.172536913315029,0,0,0,0,0,0,0,0,0,0,0.140427193913418,0.00911790627953493,-0.0246179286508094,0,0,0,0.0549345543687557,0,0.0267364131534153,0,0,0,0,0,0.107938239230721,0,0,-0.0853777647145515,0,-0.000503732817881976,0,0,0,0.0511210639466013,0,0,0,0,0,0,0,0,0,0,-0.0356859801025474,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.520544268528677,0,0.643307093460864,0,0,0.0736260545439929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.391427657542021,0,0,0,0,0.439596002165299,0,-0.745461383316014,0,0,0,0,2.77555756156289e-17,0,0,1.70603106406916,-0.110010176801121,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0977927926550706,0,0,0,0,0.148818365925309,0.148802606799098,0,0,0,0,0,0,0,-0.14207757156803,0.00216167944427745,0,0,-0.163549076316752,0,0,0,0.182168405127704,-0.0747179137710522,0,0,0,0,0,-0.122825473841095,0,0,0,0,0,0.124050417295382,0,0.302015536605784,0,0.144920330547497,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.409508552441312,0,0,0,3.46944695195361e-18,-0.0853159068903948,0,0,-0.0515967155953425,-0.0674424951937939,0,0.0188789198831619,0,0,-0.058841488647806,0,0,0,0,0,0,0.0801969287248471,0,0,0,0,-0.0131225439273857,0,0,0,0.275027112154028,0,0,0,0,0,0,0,0,0,0,0,0,0.710598055129082,0,0,0,0
MKreturn,0.392459686898074,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0199706386024212,0,0,0.133751772965709,0,0,0,0,0,0,0,0.083131328508589,0,-0.0338719771705764,0,0,0,0,0,-0.332028327962319,0,0,0,0,0,0,0.127287488827933,0,0,-0.036037695031308,0,0.338448448550058,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,-0.00291886398170412,0,0,0.00117233163297165,0,0,0,-0.000336476374015395,0,0,0.00499777870971414,0,0,0,0,0,0,0,0,-0.00295172586971784,0,0,0,0,-0.00867987265380533,0,-0.00171940154523955,0,0,0,0,0,0,0,0,0,-0.0013489654550796,0,0,0,0,0,0,0.0021406032675361,0,0,0,0,0.0643723101312084,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.0342770100713861,0,0,0.0337887346667335,0,0,0,0,0,0,0,0,-0.0312586262715864,0,0,0,0,0,0,-0.0132468234187448,0,0,-0.00697822783526986,0,0,0,0,0,0,0,0,0,0,0,-0.0326497129735158,0,0.0442880088244949,0.0700316961251004,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00331366368959828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162871002287945,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00141868914956611,0,0,-0.00470931804065471,0,0,0,0,0,-0.00609374767137856,0,-0.000605128289747791,0,0.00049757383248107,0,0,0,0,0,0,0,0,-0.000177007545941411,0,0,0,0,0,-0.00893084347344406,0,0,0,0,0,0,0
