,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600688.SH,X300072.SZ,X600188.SH,X600795.SH,X600547.SH,X601600.SH,X601991.SH,X600027.SH,X600362.SH,X600157.SH,X600111.SH,X601992.SH,X600886.SH,X600489.SH,X600309.SH,X600660.SH,X600623.SH,X600299.SH,X002466.SZ,X000792.SZ,X002075.SZ,X601158.SH,X000709.SZ,X000898.SZ,X000723.SZ,X000408.SZ,X600583.SH,X000983.SZ,X000883.SZ,X600352.SH,X600549.SH,X000959.SZ,X000539.SZ,X000027.SZ,X600176.SH,X002470.SZ,X000630.SZ,X600021.SH,X000060.SZ,X000012.SZ,X002460.SZ,X600758.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.0297974541884639,0,0.0521312632883788,0,-0.0232963306476405,0,0,0,0.014056029475483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435343157116087,0,0,0,0,0,0,0,0,0,0,0.00800337673449373,0,0.000157269876953174,0.00413448580853484,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0.0438357836666913,0.0517630986705707,0,-0.0176791178683449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223225821658044,0,0,0.0439005316175816,0,0,0,-0.0348238269502858,0,0,0,0,0,0,0.0334202845512388,0,-0.0105112540034208,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.0598573447083488,0,0.185028871648733,0,0,0,0,0,0,0,0.0469215803948533,0.120413915284501,0,-0.0126187037826432,0.0439732682864263,0,0,0,0,0,-0.0258322766899552,0,0,0,0.0540431760831131,0,0,0,0,0,0,0,0,0,0,-0.0457459308023399,0,0,0,0,0.0221762320970702,0.00790077381109797,0,0.00670991626202166,0.0658501808560309,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.0806272886865038,0.11306222412188,0,0.0136141276797621,0,0,0.23114608769352,0,0,0,0,0,0,0,0,-0.0712479547422061,-0.00897480549556825,0,0,0,-0.0154826980297152,0,0,0,0,0,0,0,0.120927025054655,0.093695382377081,-0.0522004924536296,0,0,-0.145608639535565,0,0,0,0,0,0.0125595800693671,0,0,0.0137244690343762,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0684238977847439,0,0,0,0,0,0,-0.0218803437452573,0,0,0,0,0,0.150952438929373,0,0,0,0,0,0,0,0,0.0233391358336818,0,0,0.0357135018125629,0,0,0,0,0.0884037612803492,0,0,0.105733465362372,0,0,0,0,0,0,0,0,0.038660015978085,0,0.0146035253469757,0,0,-0.0151107710018744,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0.102941932562953,0,-0.0135605917031449,0,0,0,0,0,0,0.0300013834825551,0,0,0.000663391501954143,0.185474514348467,0,0,0,0,-0.241680240311305,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.129028488133428,0,0,0,0,0,0,0,0,0,0,0,0,0.0593386063340865,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.0238762856409844,0,0,-0.0607764025617409,0,0,0,0,0,0.0500044032057403,0,0,0,0.0553070214209462,0,0,0.0390357207537064,0,0,0,0,-0.0510215966682016,0,0,0,0,0,-0.00834175023846098,0,0,0,0,0,-0.0328927812635525,0,0,0,0,0,0,0,0,-0.0587848192129166,0.0506943191708539,-0.0245757191202858,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.0764191464454316,0.192968244245244,0,0,0,0,0,0,0,0,0,0,0.0603282577498496,0.00758771613305555,0,0.0702513220248681,0,0,0,0,0,0,0,0,0.0317169915346611,0,0,0,0,-0.0811353690006392,0.0630777760815594,0,0,0,0,0,0,0.27193944302063,0,0,0.0529422254496981,0,0.0372515035263198,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0.0317204197997433,0,0.0370503176215737,0.0816744097626845,0,0,0,0,0,0,0,0,0,0,-0.0414051629758418,0,0,0,0,0,0,0.00480551705395183,0,0,0,0,0,0,0.0891705367193071,0,0,0,0,0,0.0574309891380571,-0.0294965751577609,0.0786338273792711,0,0.139231581599289,0,0,0.0371946798735357,0,0,0.00176811833101136,0,0,0,0,0,0,0
X300072.SZ,0,0,0.116857328804296,0,0,0,0,0,0,0,0,0,-0.128864254894407,0,0,-0.573303231529352,0,0,0.127779812131905,0,0,0,0,0.186762838806543,0,0,0,0,0.0191571556444382,-0.299114040169287,0,0,0,0,0,0.151163212533126,0,0,0,0,0,0.103563439238382,0.289471424161248,0,0,0,0,0,0.0693669593472254,0.0708010270178102,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,-0.150085522983136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0942567585828985,0,0,0,0,0,0,0,0,0,0,0.62421251942638,0,0,0,0.0146547857566481,0,0,0,-0.0347516311879831,0,0,0.364855695216308,0,-0.0761459363216992,0,0,-1.73472347597681e-18,0.128663846331175,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0.0429541716531546,0,0,0,0,0,0.249421165885611,0.069318861418759,0,0,0,0,0,0,0,-0.015950899781861,0,0,0.0432480244639776,0,0.0566362787656773,0,0,0,0,0,0,0,0,0.046750995533052,0.00396637638973856,0,0,0.0224008246370624,0,0,0,0,0,0,-0.00443690563100772,0,0.000351737332910509,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,-0.0030065801743526,0,0,0,0,0,0,0,0,0,0,0.129146918296562,0,0.672511273251339,0.102356152094056,0,0.0429480279604475,0,0,0,0,0,0,0,0,0,0,-0.240165110559701,0,0,0,0.111191955926145,0,0,-0.0575642880290171,0,0,0,0,0,0,-0.0185773313141759,0,0.159078023684834,0.0817901540921313,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0831868500333335,0,0.116534511855265,0,0,0.0571715905054775,0,0,0,0.0768559345359498,0.164806573248265,0,0.0657551759897346,0,0,0.110669524220138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159285704986208,0.0399700701462172,0,0,-0.0405852372332775,0,0,0,0.0422935312343246,0,0,0,0,-0.100629978028183,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0.0230765270606339,0,0,-0.0137384446172402,0,0,0,0,0,0.00950483851454919,0,0.0490881986604435,0,-0.00369361020414394,0,0,0,0,0,0,0.0108659288882914,0,0,0,0.0174975316742249,0.17031161792008,0.0545952277079605,0,0.00389142044353353,0.0526902249289539,0,0,0,0,0.132086571767475,0,0,0,0,0,0,0,-0.0510254457711,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.122352794189005,0,0,0,0,0.0172186011891905,0,-0.0484044489343306,0,0,0,0,0,0,0,0.398372407398498,0,0.0078620734904192,-1.73472347597681e-18,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0172258013658516,0.0393698321761423,0,0,0,0,0,0,0.0307811190933829,-4.33680868994202e-19,0,0,0,0,0.00209011976631887,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.24786749374585,0.253361532146866,0.0505849144536365,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0552773454568843,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264935414637508,0,0,0.00891489670326184,0,0,0,0,0,0.529145696111673,0,0.138409741981218,0,0,0,0,0.0195399094754792,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0.10297898195396,0,0,0.0964426289564869,0,0,0,0,0.126278555561597,0,0,0,0,0,0,0,0,0,0.00854556319060582,0,0.0951664158204377,0,0,0.13138678063951,0,0.028417484835514,0,0,0,0,0,0,0,0,0,0,0.0468693370294958,0,0,0.0741278423582706,0,-0.00285744067601962,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.0648474403908012,0.0215147896354782,0,0,0,0,0,-0.0841359635128826,0.148877727253385,0,0,0,0,0,0,0,0,0,0.130462733768789,0.0546257385987576,0,0,0,0,0,0,0,0,0,0.112620503278964,0,0,0,0,0,0,0,0.33094183898903,0,0.132070593422667,0.0778855677398421,0,0,0.0205075309241737,0,0,0,0.050709580677919,0,0
X601992.SH,0,0,0,0,0,0.402547159548957,0,0,0,0,0.0421941301852292,0,0,0,0,0,0,0,0,0,0,-0.0423800924175838,0.0587681820866374,0,0,0,0,0,0,0.0586103245402063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112971434390771,0,-0.0288298110273984,0,0,0.0507226157762311,0,0,0,0,0,0,0
X600886.SH,0,0,0,0.30418107487939,0,0.0156502209849143,0,0,0,0,0.0330048814782455,0,0,0,0,0.233975473704101,0,0,0,0,0,0,0,0,-0.0172589246971218,0.171107900882207,0,0,0,0,0,0,0,0.0254352125671318,0,0.0898154301679649,0,0,0,0.0183431020936762,0,0,-0.0542431420730648,0.0203378135308766,0,0,0,-0.0247278032375065,0,0,0,0,-0.0989334343662847,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,-0.120313593208749,0,0,0,0,0.671865175333759,0,0,0,0.343187939217998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.030052482310209,0,0,0,0,0,-0.0726443296205954,0,0,0,0,0,0,0,0,0,0,0,0,0.0343613553529786,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.0710763458031,0.0659105572924245,0,0,0.0973517303182831,0,0,0,0,0,0,0,0.00428251692920917,0,0.159911934505441,0,-3.46944695195361e-18,0,0.0844148784369098,0,0.167403899625666,-0.0277219070018828,0,0.130425828395999,0,0,0,0,0,0.0407857196480989,0,0.237237920749464,0,0,0,0,0,0,0,-0.0236074004436053,0.0754337016968341,0,0.0365214208475385,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.263302136974463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121264084251158,0,0,0.00287321895031147,0,0,6.93889390390723e-18,0.140796749845673,0.0312099211331426,0,0,-1.73472347597681e-18,0.0776041174508402,0,0,0,0,0,0,0,0.230060333327046,0,0,0,0,0,0,0,0,0,-0.0366189557036697,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0.303922506145556,0,0,0,0,0,0,0,0,0,0,0,-0.0658597986441691,0,0,0,0,0,0,0,0,0,0,0,0.168111699886883,0,0,0,0.279548273404874,0,-0.169731223295098,0,0,0,0,0,0.109232213157388,0,0,0.0399308483671659,0,0,0.00303608037925166,0.000837534879747876,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0.0702127568315045,0.00488259988162228,0,0,0,0,0,0,0,0,0,0,-0.0792818672619839,0,0,0.0350662572235756,0,0,0.00423728543103548,0,0,0,0,0,0.157193624891828,0,0.125276160394797,0,0,-0.0289566946145265,0,0,0,-0.0812705487573322,0,0,0,0.0953220687406944,0.173136303708116,0,0,0,-0.0223713502538066,0.136166391112655,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.0276780281441754,0,0,0,0,0,0,0,0,0,0.0995914033582644,0.102583023991159,0,0,0,0,0,0,0,0,-0.0199448686205314,0,0,0,0,0,0,0,0,0,0.011057341459237,0,0,0,-0.125593897932484,0,0,0,-1.73472347597681e-18,0.119007753588256,0.526327798030661,0.061166404731192,0,0,0.0562334576048369,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0788512011522559,0,0,0,0,0,0,0.163802239173104,0,0,0,0,0,0.0621781963049701,0.209337856332778,0,0.0894288406689154,0.057819133616778,0,0,0,0,0,0,0,0,0,0.181078495980855,0,0.198290933756445,0.157649865869821,0,0,0,0,0.224326871732398,0.17058317848941,0,0,0.0090787053811726,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,-0.260471253912664,0,0,0,0,0,0,0,0,0,0,0.412906216053841,0.0250157956173942,0,0,0,0,0,0.121581351826594,0,0.30137918469813,0,0,0.213814185816852,-0.205411259201204,0,0,0,0,0.0312636091184985,0.280909750012041,0,-0.0554788844204519,-0.119289287076693,0,0,0.214217749390187,0,0,0,0,0,0,0.0419275838746435,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0.0738867187571568,0,0,0,0,0,0,0,0,0,0,0,0,0.187007419196292,0.0240356508767029,0,0,0,0,0.15823512841112,0,0,0,0,0,0,0,0,0,0.110339984179088,0,0,0,0.106900812631131,0.157612335939317,0,0,0,0.017223203003263,0,0,0,-0.0834569044041497,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.0210882310624684,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0566136859378593,0,0,0,0,0,0,0,0,0.22769295711616,0,0,0,0.224445411763018,0,0,0,0.239114500311414,0,0,0,0,0,0,0,0.0455317041560548,0,0.0966595992240362,0,-0.0892851771780799,-0.0501997913713684,0,0,0,0,0,0
