,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X600688.SH,X601600.SH,X601991.SH,X600027.SH,X600886.SH,X600157.SH,X600111.SH,X600362.SH,X600188.SH,X600583.SH,X601158.SH,X000027.SZ,X601992.SH,X000539.SZ,X600309.SH,X000898.SZ,X000709.SZ,X000883.SZ,X600021.SH,X600352.SH,X600660.SH,X000792.SZ,X600022.SH,X002470.SZ,X600098.SH,X000629.SZ,X600863.SH,X600307.SH,X600808.SH,X600489.SH,X600578.SH,X601918.SH,X600623.SH,X600160.SH,X600547.SH,X600612.SH,X300072.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0,0,0,0,0.110028979039437,0,0,0,0,0,0,0,0,0.00740264499210313,0,0.0237117524832148,0,0.0881865383771639,0.0127304472249897,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.00541445841058718,0,0.182001892095294,0.0234367863447137,0,0,0.00659110313212082,0,0,0,3.3881317890172e-21,0,0,0,0,0,0,0
X601991.SH,0,0,0,0.341416938711389,0.0107562951962449,0,0,0.0349458891199103,0,0,0,0,0.0736195303618705,0,0,0,0,0.0561215795016688,0,0.021464781166657,0,0.00308415615076276,0,0.0261834827600499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182020364484272,0,0,0,0,0,0,0,-0.00525089210620339,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.131285099235846,0,0,0,0,0,0.0767573463046499,0,0,0,0,0,0,0,0,0,0,0,0.073250948318152,0,0,0,0,0.133114771228895,0,0,0,0,0,0,0,0,0.180471910683544,0,0,0,0.150912798744936,0,0,0,0,0,0,0,0,-0.0180136882774194,0,0,0,0,0,0
X600886.SH,0,0,0.124877808669718,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0.107301571325185,0,0,0,0.163377323326326,0,0,0,0,0,0,-0.106266578439985,0,-0.0144648047836213,0,0,0.0277774980421639,-0.122981856515371,0,-0.0316152641466136,0,0,0,0,0,0,-0.0562768089632256,0,-0.0537475610144595,0,0,-0.0158406307275165,0,0.459100875684398,-0.430591266847596,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.0601470856464888,0,0,0.0145603290238245,1.35525271560688e-20,0,0,0,0,0,0,0,0.0426857971547055,0.268955331139503,0,0,0,0,0,0,0.0576310999665241,0,0,0,0,0,0,0,0,0.0917894150110807,0,2.16840434497101e-19,0,0.0360034830147791,0,0.0104072257246136,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.0126313570157928,0,0,0.0684520441167583,0,0,0,0,0,0,0,0,0.00599933005291081,0,0,0.125812681452904,0,0,0,0,0,0,0.0026818108335152,0.223944438564803,0.0651338783587425,0,0,0,0,0,0,0,0,0,0,0,0,0.24437029397535,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186865358173913,0.0331848751261281,0,0,0,0,0,0,0,0,0,0.000916055372294437,0,0,0,0.00198602716723675,0,0.00585447159990205,0,0,0,0.136340843970386,0,0.00848381754821294,0,0,0,-0.00419235744182128,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.157113568106239,0,0,0.0848395203525613,0,0.0204745565756775,0,0.209162053435518,0,0,0,0,0.0275159936918457,0,0,0,0,0,0,0,0.0203613519178393,0,0,0,0,0,0,0,0,0,0,0,0,0.03293386584141,0,0,0,0.261825713835309,0,0,0,0,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.0730279285144429,0,0.029664758118084,0.452331833172033,0,0,0,0,0,0.0314957646998525,0,0,0,0,0.0111880827128535,0,0,0,0,0.0604788091522228,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00721586448315943,0,0,0,0,2.16840434497101e-19,0,-3.46944695195361e-18,-0.050245503498548,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0548590481176601,0,0,0,0,0,0,0.0493871703782874,0,0,0,0,0,0.120200934743188,0,-0.0817783392371863,0,0,0,0,0.195248772163708,0,0,0,0,0.0546401689746785,0,0.150753676527563,0,0,0.100603371698354,0.134791240656785,0.0904692697449212,0,0,0,0,0,0,0,0.0237782629505154,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0.15166096686865,0,0,0,0.00242271817776221,0,0,0,0,0.00694928588993644,0.00467375975300609,0,0,0.00580704908499263,0.0627988606585852,0,0,0,0,0,-0.000578192761510278,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.128588736297191,0,0,0,0.103858148344074,0,0.215721447929503,0,0.127164594228276,0,0,0,0.131319308418808,0,0.0903000607211243,0,0,0,0,0,0,0,0,0.0809256034157151,0,0,0,0,0,0,0.0523635830106138,0,0,0,0,0.0490731305347185,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0.48468213077862,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243182215605106,0.0138929623249693,0,0,0,0,0,0
X600309.SH,0,0,0,0.20538848259468,0,0.061536730218004,0.0276432400984429,1.38777878078145e-17,0,0.00757543433296324,0,0,0,0,-0.0135419673270864,0,0,0.0458262577782408,0,0,0,0,0,0,0.0994387017343797,0,0,0,0.313338266179215,0,0,0,0,0,0,0,0,0.0336404142643045,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.277715448719249,0,0,0,0,0,0,0,0,0,0,0,0.129486203964869,0.140794198207646,0,0,0.0379565719423257,0,0,0,0,0,0,0,0,0,0,0,0,0.253296112917069,0,0,0.0814311296641355,0,0,0,0,0,0,0,0,0,0,0.0316345256421559,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281299046030321,0,0,0,0,0,0,0,0,0,0,0.225166947246272,0,0,0,0,0,0.0855055717605052,0.16714449698518,0,0,0,0,0
X000883.SZ,0,0,0,0,0.0240996677474143,0,0,0,0,0.00717091783406265,0,0,0,0,0,0,0,0,0,0,0.516014517559057,0,0,0,0,0,0,0.00428187810140612,0,0,0,0,0,0,0,0,0,0.00443817450570983,0,0,0,0,0,0,0,0.0234254963157746,0,0,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416506658945387,0.123377845227262,0,0,0,0,0,0,0,0,0,0,0,0,0.182924298127783,0,0,0,0,0,0,0.145679789460099,0.280668902070453,0,0,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436725024966045,0,0,0,0,0.135296554784675,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588486495750234,0,0.00118605935149582,0,0,0,0,0,0,0.0171866565005533,0,0,-0.00454342949217369,0,0,0,0,0,0,0
X600660.SH,0,0,0,0.111582582719206,0,0.00207242545534376,0.12434264853205,0,0,0,0,0.306752290424481,0,0,0,0.0620945320796322,0,0.0570236727782258,0,0.0148299658957442,0,0,0,0.101232018972908,0,0,0,0,0.0307630135556323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0058516146496414,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0.0491642024946614,0,0,0.0524101738230385,0,0,0,0,0,0.168302937319088,0,0,0.00872403294053859,0,0,0,0,0,0,0,0,0,0,0.0804105340110064,0.0324527706215471,0,0.169557430780525,0.0318980790045727,0,0,0,0,0,0,0,0,0.00363541387776785,0,-0.0376242724396427,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759236569529908,0,0,0,0.0371561924685749,0,0,0,0,0,0,0.0792313565476437,0.0740907813375441,0,0,0,0,0.141197611311797,0.159103065902113,0,0,0.00281668145270949,0,0,0,0.166833519038732,0.0756472107700043,0,0,0,0,-0.00321060272355154,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0.0134108217344807,0,0,0,0,0,0,0,0,0,0,0,0,0.129818637013456,0,0.263464081954547,0,0,0,0,0,0,0,0,0,0,0.193684105840372,0,0,0,0.0945229506363557,0,0,0,0,0,-0.0699450681509411,0,0,0,0,0,0,-0.010076603064928,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701739053531738,0,0,0,0,0.124657343043721,0,0,0.095855601619115,0,0,0,-8.67361737988404e-19,0,0.0116966044847326,0,0,0,0.222186139939945,0.213619741634178,0.0413388666261029,0,0,0,0,-0.0573500834774449,0,-0.0998795406783884,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0.00594650745015628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551747408741534,0,0.0107687651160397,0,0,0,0,0.203410022792267,0,0.0213983769767666,0,0,0,0.0125150113375188,0,0.0624263598958838,0,0.209364075209058,0,0,0,0,0,0,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0.0605465509963507,0,0,0.131624252375745,0,0,0,0,0,0,0,0.280049040187282,0,0,0,0,0,0,0,0,0,0,0.148891201777319,0,0,0,0,0,0,0,0,0,0.0811978835939254,0,0,0.0263143563509246,0,0,-0.0232532125279257,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330280965722668,0,0,0,0,0,0,0.0651008804360279,0,0,0,0,0,0.324933746811918,0,0,0,0,0,0,0.050028512301876,0.0773874277586628,0.0934882421604745,0,0,0,0,0,-0.0187262881874806,0,0,0,0,0,0
X600808.SH,0,0,0,0,0.00480757992781384,0,0,0,0,0,0.0123810810080612,0,0,0,0,0,0,0,0.000243507556435499,0,0,0,0,0,0,0,0,0,0.0419625068505691,0,0,0.172594979781982,0,0,0,0,0,0,0,0.0194567183704682,0.0819477630661172,0.194926015225355,0,0,3.46944695195361e-18,0.00530961847318402,0,-5.42101086242752e-20,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.0530152053598124,0,0,0,0.0302503777500667,0,0,0,0,0,0.0272748150929882,0,0.0341781226516291,0,0,0,0,0,0,0,0.0631914748745802,0,0,0,0,0,0,0,0,0,0,0,0.167053816158004,0.00273148817828533,0,0,0.276907920716506,0,0,0,-0.011049265936376,0,0,0,0,0,0,0
X600578.SH,0,0,0,-8.67361737988404e-19,0,0,0,0.0834714962792132,0,0,0.117978032567068,0.0812612821764917,0,0,0,0,0,-6.93889390390723e-18,0,0.0891706868193662,0.13060924883315,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13002497301649,0,0.012068518858343,0.0715288898846987,0,0,0,0.064988531661595,0,0,0,0,0,-0.0138446998177889,0,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,0,0,0,0.0243501520892472,0,0,0,0,0,0,0,0,0,0,0.150076275003564,0,0,0,-0.122613470167836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417951875935797,0,0,0,0,0,0,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114715118831115,0,0,0,0,0,0,0,0,0.0557062180848617,0,0,0,0.0545079142074749,0,0.094114792399445,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.0106920292025339,0,0,0,0,0,0,0
X600160.SH,1.0842021724855e-19,0,0,0,0,0,0,0,0,-0.0304935392544825,0,0,0,0,0,0,0,0,0,0,0,0,-0.051665303894185,0,0,0.0401887301426147,0,0,0,0,0,0.351631090781277,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0.0567669607787098,0,0,0,0.0175937157551707,0,0.0763561393309252,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249374521521294,0,0,0,0.02801474340186,0,0,0,0,0,0,0.0916897516525921,0,0,0,0.0611753768130069,0,0,0,0,0,0,0.117582832598014,0,0,0.310322407723012,0,0,0,0,0,-0.000801917238245312,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0.0885930764018443,0,0,0,0,0,0,0,0,0,0.0409814085832233,0,0,0,0,0,0.179736727629402,0,0.162887385309848,0,0,0.130955170114726,0,0,0,0.0148679360243598,0,0,0,0,2.16840434497101e-19,0,0.0341073244868052,0.0437745534103741,0,0.00703035059817263,0,-0.00895387092168687,-0.000199727503811445,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0572876843266437,0.046173158755332,0,0,0,0.259807164484659,0,0.240573412481008,0,0,0.048364184776001,0,0.0245974170158832,0,0,0,0,0.184271916685341,0,0.0760651558721423,0,0,0.0287486305438107,0,0,-0.306223073660451,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.159772423246196,0,0,0,0,0,0,0,0,0,0,0.166494866164871,0,0,0.152865886218858,0,0,0.12667089358947,0,0,0,-0.0701815406035114,0.0807910002845227,0,0,0,0,0,0,-0.0398354510878197,-0.198150958098847,0,0,0,0,0,-0.0157647412202705,-0.0228561051620051,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34336445593314,0.139175010575903,0,0,0,0,0.0282445944489765,0,0,-0.0453005605366763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.303987913037141,0,0,0,0,0,0,0,0,0,0,1.13128336239419,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0.0544263545402634,0,0.0128395931784632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0734426058676811,0.280141223570282,0,-0.125215003142604,0,0,0,0,0,0,0,-0.116962799840034,0,0,0,0,0.892300257503084,0,0,0,0,0,0,0
RealEstate_excess,0,0,1.73472347597681e-18,0,-0.133804848675645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.479886391151237,0,0,0,0.0561718730996283,-0.21542214639387,0,0,0,0,0,-0.0674505602011835,0,0,0,0,-0.0445291354389084,0,0,0,0,0.202931177548814,0,0,-0.172780463415102,0,0,-0.0337578267863664,0,0,0,0,0,0
MKreturn,0.176583892844155,0,0,0,0,0,0,0.0477323382188174,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.159425458444587,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0787339199271609,0.124653957942158,0,0,0,0,0,0,0,0,0.0611806327690804,0,0,-0.467249666933803,0,-0.0569369555996717,0,0.152255126425684,0,0,0,0,0
MKvol,0,0,0,0,0.00204293277441096,0,0,0,0,-0.00388125774388182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000118762703794102,0,0,-0.000733297996045072,-0.00455246183685562,0,0,-0.0121815833339033,0,0,0,0,-0.0042110044943478,0,0,0.0149354411413091,0,0,-0.021230196262115,0.00651715799870216,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0.0116936039724623,0,0,0,0,-0.105627401514054,0,0,0,0,0,0,0,0,0.0599875166298342,0,0,-0.00212935661920603,0,0,0,0,0,0,-0.0856788077975326,0,0,0,0,0,0,0.0215195433336634,0,0.047881430394008,0,0,-0.0743139314896457,-0.0134405377440562,-0.055547792185656,-0.0179900842013316,0,0,0,0,0,0
CarbonVol_Guangdong,0.0100997631742063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027233752959719,0,3.13552567824837e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000763586165959173,0,0,0,0,0,0,0.035906609655495,0.00117793002403386,0,0.00380173028509226,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.16475625640074e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00478128242747322,0,0,0,0,0,0,0,0,0,0,0,-0.00169511389450874,0,-0.0122388993467075,-0.00899952177373499,0,0,0,0,0,0,0
