,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X600011.SH,X000708.SZ,X002271.SZ,X600660.SH,X002460.SZ,X600886.SH,X000786.SZ,X600801.SH,X601898.SH,X600010.SH,X600489.SH,X600176.SH,X600362.SH,X601600.SH,X600352.SH,X601991.SH,X600188.SH,X600795.SH,X600111.SH,X600426.SH,X600027.SH,X600299.SH,X600688.SH,X601992.SH,X002466.SZ,X000932.SZ,X000301.SZ,X002080.SZ,X002353.SZ,X600219.SH,X600486.SH,X000723.SZ,X600529.SH,X600612.SH,X002075.SZ,X000027.SZ,X601158.SH,X000883.SZ,X002250.SZ,X000898.SZ,X002409.SZ,X600315.SH,X600516.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.0371152253312641,1.73472347597681e-18,0,0,0,0,0,0.0539864397131902,0,0.043911844719963,0,0,0.0533851192256658,0,0,0,0,0,0,0,0,0,0,0,0.038518904814602,0.0717537919906641,0,0.0205307600393465,-0.0556299142697247,0,0,0,0,0,0,0,0,0,0,-0.00737711474553525,0,0.0124050739898834,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.00988526356292863,0,0,0,0.0149780808467836,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,-0.00994607459156612,0,0,0,0,0,0,0,0,0.00403561301644521,0.0285054700157846,0.0844726204342258,0,0.121582163580967,0,0,0,0.0147289450213365,0,0,0,0,0,0,0,0,0,0.0163182134478426,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.0517242849203687,0,0,0,0,0,0,0,0,0,0,0,0,0.0849699763341246,0,0.347017316720001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00976020967048496,0,0,0,0,0,0,0,0,0,0,0,-0.00582876513014601,0.00447867063329801,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.066363027882423,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.123838251876399,0,0.232807937564645,0,0,0,0,0.0144247325889187,0,0,0,0,0,0.0474658630425096,0,0,0,0,0.0235155065155113,0,0,0,0.0469944557506136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.185912591623794,0,0,0,0.0897794769967546,0,0,-0.000127273939137945,0,-0.104728947195592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239869929656538,0,0,0,0,0,0,0,0,0,0.0787897034969511,0,0,0.114204219830224,0,0,0.0142677760180636,-0.00468269106744024,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.0340365636634944,0,0,0,0,0,0,0,0,0.0130212695751228,0,0,0,0.487360717531112,0,0,0,0,0,0,0,0.0859181931159351,0,0,0.0972262852634683,0,0,0,0,0,0.0197794145625341,0,0.0227472723019213,0,0,0,0.15303321174472,0,0,0,0,0,0,0,0,0,0,0,-0.00654317391183597,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,-0.022181360330526,0,0.09994243707292,0,0,0,0,0,0,0,0,0,0,0.0393923592403041,-1.38777878078145e-17,0.0770299429923796,0,0,0,0.00293320171783274,0,0,0.052444582572342,0,0,0,-0.0233329374303009,0.127947320415434,0,0,0,0,0,0.10229520060158,-0.0438262998256291,0,0,0,0,0,0,0,0.135224384555523,0,0,0,-0.0183104929412367,0.0100248014511784,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0859226126653444,0,0,0,0,0,0,0,0,0,0,0,0,0,0.728607241514309,0,0,0,0.015197762750529,0,-0.178609730687061,0,0,0,0,0,-0.0169496744632236,0,0.0747106171172315,0,0,0,0,0,0,0,0,0,0.0710994604042346,-8.67361737988404e-19,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0655175935368193,-0.00980491678075809,0,0,0,0,0.202767108182246,0,0.113566710065102,-0.0876862639203494,0,0.117092909148746,0,0,0,0,0,0,0.0978614360569221,0,0,0.239392626386772,0,0,0,0,0,0,0,0,0,0,0,0,0.0235274447907263,0.0209994129149351,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0.133657970920418,0,0,8.67361737988404e-19,0,0,0,0,0.126142134609937,0,0,0.00271277829911763,0,0,0,0.00135727410957005,0.0900288316464172,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0214488310896538,0,0,0,0,0.264319875341315,0,0.13912951554211,0.241742742664977,0,-0.0355531274914716,0.0328563635825856,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.224353511315105,0,0,0,0,0,0,0,0,0,0,0,0,0.0236846429538486,0,0,0,0,0,0,0,0.0275785276525093,0,-0.0939114074394812,0,0,0,-0.0247492940461236,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0991128502480641,0,0,0,0.229460320315527,0,0.032026614989631,0,0,0,0,0.0124500203775099,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.00362568255578124,0,0,0,0,0.322615390761578,0,0,0,0,0,0,0,0,0,0,0.172905100379493,0.0442084120745816,0,0,0,0,0,0,0,0,0,0.439288089886659,-0.0932477071024662,0,0,0,0,0,0,0.100375854280149,0,0,0.0885388741090926,0,0,0,0,0.147012460959154,0.0372768581225274,0,0,-0.0518092720125992,0.00737784125579905,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0.10335476954351,0.000198878547614736,0,0,0,0,0,0,0.131425872866701,0,0,0,0.273194367964353,0.168611948215428,0,0,0,0,0,0,0,0,0,0,-0.0983195475323263,-8.67361737988404e-19,0,0,0,-0.00547952803975157,0.0723539501503133,0,0,0,0,0,0,0,0,0,0,0.0216726829109046,-0.021090587407985,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0.0974060683810145,0,0,0.287947944722712,0,0,0,0.279364494810461,0,-0.16634177487404,0,0.0910982174207377,0,0,0,0,0,0,0,0.188843789931579,0,0,0,0,1.73472347597681e-18,0,0,0.0856916541168908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389150270803046,-0.0148063137119758,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0,0,0,0,0.0886413354482879,-3.46944695195361e-18,0,0,0,0,0,0,0.224585874205339,0,0,0,0,0,0,0,0,0,0.043123959809643,0,0,0.0253893942911537,0,0,0,0,0,0,0.0507423533773852,0.000261956854135634,0,0.0262214766162441,0,0,0,0,0,0.107709624056436,-0.0108093152878036,0.0779849598146102,0,0,0.00411625184598933,0,0,0,0,0,0
X601898.SH,0,0,0,0.0407441424251499,0,0,0,0,0,0.0227395176212148,0,0.0238360009704076,0,0,0,0,0.0195588353794659,0,0,0,0.0498054039677679,0,0.0195723264985985,0.357352858179488,0,0.0322281656062745,0.043815128022153,0,0,0,0,0.0089647383565008,0.108044947505955,0,0,0,0,0,0,-0.00730874582900826,0,0,0,0,0,0,0,0,0,0,0,-0.0180017679427848,0.00338119057590516,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207961149171814,0.00403918324324369,0.105019727287651,0,0,0,0,0,0.00171620805527472,0,0,0.0334140606546228,0,0,0,0,0,0,0.0336753802687282,0,0,0.00820727373380859,0,0,0,0,0.524118519891707,0,0,0,0,0.0517711189675214,0.03290154714404,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.970773672656049,0,0,0,0,0.0690641835352415,0,0,0,0,0,0,0,0.0655075059082628,0.00699284264667267,0,0,0,0,0,0,0,0,0,0,0,-0.106417645780607,0,0,0,0,0,0,0,0.010920520680882,0.0442851304784032,0,0,0,0,0,0,0.0796415390021328,0.0639617133661593,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0.0223788923504636,0,0.0926568086844078,0,0,0,0.147667050111412,0,0.0985504635772158,0,0,0,0,0,-0.0242611101702921,0,0.2465624391157,0,0,0,0,0,0,0,0.102873849313092,0.102639149115095,0,0,-0.0484057839670561,0,0,0,0,0,0.0485209974782098,0,0,0,0,0,0.0354998355212708,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.116065746407752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486381453415416,0.162131132985013,0,0.0375106445159544,0,0.0706349066546726,0,0,0,0,0,0,0.209905681547897,0,0,0,0,0,0.130200796420526,0.0373582274126601,0,0,0,0,0,0,0,0,0,0,0,0,-0.00805124222525485,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.0335685730718111,0,0,0.0556407482307329,0,0,0,0,0.148196818323413,0.120356995734188,0,0,0,0,0,0.246142421702231,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0966646549463533,0,0,0,0.0986119449896164,0,0,0,0,0,0,0,0,0,0.219244495217005,0,0,0.0329514605148805,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.0704588052448616,0,0.0947610224507356,0,3.46944695195361e-18,0,0,0,0,0,0.288987229986303,0,0,0,0,0,0.234627935276945,-0.0142332331177228,0,0,0,0,0,0,0,0,-0.0457008749421639,0,0,0,0,0.190754111906382,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,-0.0106271417180908,-0.0308908530012365,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0.00673168621664611,0,0,0.0600494941424135,0,0,0.231169360091449,0.164793725297928,0,0,0,0.0492194388179233,0,0,0,0.243582285295464,0.121209110187987,0,0,0.0207407578697739,0,0,0,0,0,0,0,0,0,0,0,0,0.00304891605491118,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0238388376143298,-0.0169954638435058,0,0,0,0,0,0
X600188.SH,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.102923794389533,0,0,0,0.168994955628133,0,0,0,0,0,0,0,0,0,0,0,0,0.0659794515304834,0,0,0.0125002611802024,0,0,0,0,0,0,0,0,0,0,0,0.0171064352362527,0,0,0,-0.00904295904564667,0.0505552335443602,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,-0.0869499738869323,0,0,0,0,0,0,0,0,0.027533795432375,0,0.0307113826970929,0,0,0.148889851798462,0.347729593447926,0,0,0,0,0,0,0,0,0.0371060154963939,0,0,0,0,0,0,0,-0.0543731682007827,0,0.0554645413620458,0.0219038483029597,0,0,0,0,0,0,0,0,0,-0.0115017942161217,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.0151776684102036,0,0,0,0,0,0,0,0,0.0722570906772821,0,0,0,0,0.201341503098721,0,0.494255066997309,0,0,0,0,0,0,0,0,0,0.0468816361577766,0,0,0,0,0.169357176536948,0,0,0,0.0221637923480019,0.174589685192532,0,0,0,0,0,0,0,0,0,0.0469329567530572,0.0267286611631291,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.214203802026287,0,0,0,0,-3.46944695195361e-18,0,0,0,0.312180841450777,0,0,0,0,0,0,0,0,0,0,0,0.0066857686953007,0,0,0,0,0,0.111833745671233,0,0,0.194307495926901,0,0.0163487739006514,0,0,0.0827056916931209,0,0,0,0,0,0,0,0.145762516955486,0,0,0,0,0.00344678597213362,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.0560325205531274,0,0,0,0,0,0,0,0,0.00556923573782203,0,0,0,0.180439996422442,0,0,0,0,0,0,0,0,0.0845730250455706,0,0.0916927309200717,0,0,0,0.0669880486134863,0.0914869720395468,-0.0265438320482781,0,0,0,0,0,0.02582146453803,0,0,0,0,0.034532609788317,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0.0983611392301367,0,0,0,0,0,-1.73472347597681e-18,0,0.210273394303247,0,0,0,0.0368947344880158,0,0,0.158928350955538,0,0,0,0,0,0.0778590209024497,0,0,0,0,0,0,0,0.0130642962339094,0,0,0,0,0.13272297224746,0,0,0,0,0,0,0,0.0629795035314401,0,0,0,0.0354159600533224,8.67361737988404e-19,0,0,0,0,0,0
