,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X601898.SH,X600019.SH,X600585.SH,X601600.SH,X600795.SH,X601991.SH,X600157.SH,X600688.SH,X600362.SH,X600188.SH,X600111.SH,X600886.SH,X600027.SH,X000883.SZ,X000709.SZ,X600583.SH,X000539.SZ,X601992.SH,X601158.SH,X600352.SH,X600021.SH,X000027.SZ,X600309.SH,X000898.SZ,X600307.SH,X000629.SZ,X000792.SZ,X000060.SZ,X002075.SZ,X000825.SZ,X600808.SH,X600489.SH,X600098.SH,X600547.SH,X600863.SH,X600008.SH,X002353.SZ,X600660.SH,X002470.SZ,X600578.SH,X000012.SZ,X002004.SZ,X600022.SH,X601918.SH,X000831.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600157.SH,0,0,0,0,0,0,0,0,0.0657738206513497,0,0,0,0,0,0,0,0,0.312359804769836,0,0,0.091206403912178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0700735456911422,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0240693896186468,0,0,0,0,0,0
X600688.SH,0,0.185696854993147,0,0,0,0.0519490190881872,0,0,0,0,0,0.0210605697861439,0,0,0,0,0,0,-0.0310908178597877,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143856945928227,0,0.0245609732217184,0,0,0,0.215799840151584,0,0,0,0,0,0,0,0,0,0.362229059520047,0,0,-0.0200092609520641,0.00953592820837483,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.0508828284619842,0.0442812049519836,0,0,0,0,0,0,0,0.0184197194977728,0,0,0,0,0,0,0,0,0,0,0.00811750913177102,0,0,0,0.0695409987626241,0,0,0.171445097339244,0,0.132826976462797,0.0517225901353836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00403102708577427,0,0,0,0,0,0
X600188.SH,0,0,0.0521084220971522,0,0,0.125581942467127,0,0,0,0,0,0,0,0,0,0.240579577351928,0,0,0,0,0,0,0,0,0.040679090354411,0,0,0,0,0,0.0602681523610374,0,0.040480762840318,0.037099374932523,0.281879933517132,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019386154273894,0,0,0.0022793013089239,0,0,0,0,0,0,0
X600111.SH,0,0,0,0.0139271822283038,0,0,0,0,0,0,0,0.0377251839502746,0,0,0,0,0,0,0,0,0.13581100917554,0,0,0,0,0,0.177298786857356,0,0,0,0,0,0.0522249452298748,0.0134569219857223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324170572222866,0,-0.0119914116579012,0.00428019558789054,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0028100697992568,0.0888184833018081,0,0.0257195412917927,0,0.0531828030847428,0,0,0,0,0,0,0,0,0,0,0,0.115391928407746,0,0,0.0512704696495382,0,0,0,0,0,0,0.0220197505889447,0,0,0,0,0,0,0.171418933573995,0,0,0,0,0.111201990403801,0,0,0,0,0,0,0.0067756880741007,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115194714538752,0.130232367172625,0.186770246031314,0,0,0,0.0817416994071626,0.036438179432498,0,0,0,0,0,0,0,0,0,0,0,0,0.196339251588915,0,0,0,0,0.0507443441296687,0,0,0,0,0,0,0.000363417795728324,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0474433367391627,0,0.0819794208254875,0.0670384710783649,0,0,0,0,0,0,0,0,0.00191137329684484,0,0,0,0,0,0,0,0.222480756535343,0,0.105985502057628,0,0,0,0,0,-0.0323878083017739,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0.102190687170817,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116155911149457,0,0,0,0,0,0.112160779784599,0,0.127028015385903,0,0,0,0,0,0,0.132854062407016,0,0,0,0.087759260782207,0,0,0,0,0,0,0,0.319124010057258,0,0,0,0.0118599000643784,0.010197842288416,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0.216984692383928,0,0,0,0,0,0.189923013563011,0,0,0,0,0,0,0,0,0.0257242077234557,0,0,0,0.105864909259597,0,0.0976225517627855,0,0.0867015227536455,0,0,0.101274121564613,0,0,0,0,0,0,0,0,0.0217289215151236,0,0,0,0,-0.00386816302450677,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0.0924373716430328,0,0,0,0,0,0.215495963052328,0,0,0,0,0,0,0.0176110150921272,0,0,0.0926707263912808,0,0.0311482030951374,0,0,0.0899346126409965,0.10815179599805,0,0,0,0,0,0.0111017128918725,1.73472347597681e-18,0,0,0,0,0,0,0.0290526830496664,0,0,0.119671066220806,0,0,0,0,0.0873082015960111,0,0,-0.000402155677862028,-8.67361737988404e-19,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0.0225688987897107,0,0.0102410788431696,0,0,0,0,0,0.225704918532964,0,0,0,0,1.73472347597681e-18,0,0,0.109921924891695,0,0,0,0.238441524119664,0,0,0,1.73472347597681e-18,0,0.0739609070517412,0.222259219339957,0,0,0,0,0,0,0,0,0.0153007045772507,0,0,0,0,0,0,0.00660099581166185,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0.0105052806186368,0,0.0177398605512898,0,0,0,0,0,0,0,0,0,0,0,0.0034863319112691,0,0,0.0512670773931626,0.0156331391989389,0,0,0,0,0,0.143225723639116,0.0927647558421014,0,0,0,0,-0.0560175474831228,0,0.321212759541868,0,0,0,0,0,0,0,0.0880333135360367,-0.0247378565914214,0,-0.0179807280686747,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.112457869560051,0,0,0,0,0,0,0,0.0302130769889429,0.0959094769808496,0,0,0,0.0946821777241111,0,0,0,0,0,0,0.0192513197867355,0,0,0,0,0,0,0.209714098087932,0,0.0375297550268363,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151938022401968,0,0,-0.00732389748829183,-0.0128673278160477,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0.0603536719998381,0.446432138739419,0,0,0,0,0,0,0.000370137865151062,0,0,-0.0567653049954486,0.273250946296137,0,0,0,0,0,0,0,0,0.00796036618593562,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557717926992528,0,0.0831064464980886,0,0.0492619479095059,0,0,0,0.0115849185664883,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0.224275081236974,0,0,0,0,0,0,0,0,0,0.0584204469166581,0,0.167039856932605,0,0,0.0392502705072762,0,0,0,0,0,0,0.130783739056532,0,0,0,0,0,0,0,0,0,0,0.0459236220855454,0,0,0.0346316489336797,0,0,0,0,-0.0304288735018434,-0.0250457905548852,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0.0232251454331984,0,0,0.0679561005518268,0,0,0,0,0,0.055247503093962,0,0.0595916550237694,0,0,0,0.0609297743031002,0,0,0,0,0.0240402096848908,0,0,0,0,0,0.0511341049495629,0,0.122470933822653,0,0.00545706884609718,0,0.0506088371491137,0,0,0.177414295327103,0,0,0,0,-0.000632731549644458,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0.207498210346544,0,0,0,0,0,0,0,0,0,0,0,0,0.0603541719293253,0,0,0.0385297912321759,0,0,0,0,0,0,0,0,0,0.225863613642702,0,0.139940932893822,0,0,0,0,0,0,0,0,0,0.0531838816728364,0,0,0,0,0,0,-0.0020029680425012,0,0,0,0,0,0,0
X600307.SH,0,0,0,0.0198320791648027,0,0,0,0,0,0,0,0,0,0,0,0.0250343096370703,0,0,0,0.200950268156411,0.0397791366936894,0,0,0,0,-0.0481466544990739,0,0,0.0438194849684079,0,0,0,0.0343099992645012,0,0.0409958267703689,0,0,0,0,0,0,0,0,0,0,0,0,0.217517989450142,0,0,0,-0.0201003960299561,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0.0374998475292816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485153355515382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0970706725679143,0,0,0,0,0,0,0.116729748775231,0,0,0,0,0,0.131994410782625,-0.0156247168570345,0,0,0.0148583680670858,0.0406938055898155,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19117209331895,0,0,0,0.0691360629397203,0,0,0,0,0,0,0,0,0.0620070596364241,0,0.110016370450506,0,0,0,0,0,0,0,0,0,0.0742693845844208,0.0104827314889551,0,0,0.0115291426936479,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0620459279353266,0.00222245292158313,0.127293289846976,0,0.105557059129108,0,0.263252998753514,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173356313240122,0,0,0,0.157880652712404,0,0.135999508439022,0,-0.0295221733260694,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.231598515829236,0,-6.93889390390723e-18,0,0,0,0.213937051249703,0,0,0,0,-0.108147853186764,0,0.123617680870303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0752042902840951,0,0.211629923130996,0,0,0.191649678304808,0,0,0.024648082469573,0.0460468008446171,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147703528602399,0,0,0.0730898114557578,0,0.172452526508644,0.010129230006689,0,0,0,0,0,0,0,0,0,0.17042591655682,0,0.192183309158942,0.0907612676698887,0,0,0,0,0,0,0,0,0,0,0.0346665223434855,0,0,0,0,0,0,-0.00371963455361925,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0.148626585111006,0,0.162462015601038,0,0.142875826048145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122350100194343,0,0,0,0.0872753685948959,0,0,0.321762115599613,0,0,0,0,0.00830768495540338,0.0874601488465167,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291885822467782,0,0,0,0,0,0,0.0849628323565048,0,0.0631174266698232,0,0,0,0.458333084113614,0,0,0,0,0.00324764731863566,0.168539918020601,0,0,0,0,0,0,0.0146588868612941,0.0345421231036793,0,0,0,0,0,0
X600098.SH,0,0,0.312785418425037,0,0,0,0,0,0,0,0.0439052635046311,0.0535501005230658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131813252795217,0,0,0,0,0,0,0,0,-0.0106677544037673,0,0,0,0,0.0529617328855294,0,0,0.0602836101774797,0,0,0.0358697658460265,0,0,0,0,-0.0142598735082974,-0.0061005449708451,0,0,0,0,0,0
X600547.SH,0,0,0,0,-0.0592715682692217,0.0908415173913438,0,0,0,-0.0341089627966797,0,0.00520240942610532,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.077618793341109,0,0,0,0,0,0,0.0323185233457172,0,0,0,0.910777785948586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00715317135850625,0.00693425459378265,0,0,0,0,0,0
X600863.SH,0,0,0,0.0125674210311339,0,0,0,0,0,0.235188373337273,0,0,0,0,0,0,0,0.261421609029676,0,0,0.0892520978232767,0,0,0,0,0.00395871320634022,0,0,0,0,0.0597048565201676,0,0,0,0,0,0,0,0,0,0,0,0,0.0346397343247839,0.246256126451673,0,0,0,0,0,0,0.0011774794178689,0,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.100849926437346,0,0,0,0,0,0,0,0,0.27212946377029,0,0.0825967087025898,0.114178060765453,0,0,0,0,0,0,0,0.0341518692334332,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0943325272879331,0,0,0,0,-0.00721341849330385,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0.112999230943405,0,0,0,0,0,0,0,0,-0.0909560623723974,0,0,0,0,0,0,0,0.145243761966981,0,0,0,0.162807622751172,0,0,0,0,0,0.109534445577738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00915937903447516,0.00640836643622491,0,-0.115418540164553,0,0,0,0
X600660.SH,0,0,0,0.0106636020476797,0,0,0,0,0,0,0,-0.0272685749926792,0,0,0.0702308972375414,0,0,0,0,0,0.101331150154612,0.144874775536473,0.155172939302254,0,0,0,0.0796878481458104,0,0,0,0,0.298484898637879,0,0,0,0,0,0,0,0,0,0,0,0.00120347494511592,0,0,0,0,0,0,0,-0.00550241639160436,-0.0195648014006822,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105483968177673,0,0,0,0,0,0,0.104885951796048,0.0955281572924832,0,0,0,0,0,0.0517498054534693,0.0392069164062008,0,0,0,0,0,0,0.101676754637699,0,0,0,0,0,0.189916246696539,0,0,0,0,-0.0303745900653379,-0.0455329943299442,0,0,0,0,0,0
X600578.SH,0,0,0,0,0.0751350028545716,0,0,0,0,0,0.134015235163443,0,0,0,0,0,0.182722424996181,6.93889390390723e-18,0,0,0,0,0,0,0,0.0567061890884968,0,0,0,0,0.013924325786168,0,0.0728628753532049,0,0,0.161401189154399,0,0.0955200941044662,0,0.232170446684824,0,0,0,0,0,0,0,0,0,0,0,0.0117622146791561,0.00975578216555619,0,0,0,0,0,0
X000012.SZ,0,0,0,0.0707238005110028,0,0,0,0,0,0,0,0.100630541015624,0.049217575144126,0,0,0,0,0,0,0.00954385913776348,0,0,0,0,0,0.0598926476954484,0.172774426220671,0,0,0,0,0,0,0.051467915121458,0,0,0,0,0,0,0,0,0,0,0.0445680889227495,0,0.0218129010700576,0,0,0,0,-0.0277243746286927,0,0,0,0,0,0,0
X002004.SZ,0,0,0,0,0,0,0,0,-0.00606942063709801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280793124916069,0,0,0,0,-0.259021191909616,0,0,0,0.398970011632217,-0.0871112552958217,-0.0642397631111165,0,-0.333066381869865,0,0,0,0,0,0,0,0,0,0.397055911868211,0,0,0.17448307343794,0.000803897784744831,-0.0499637666872423,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0.0404906020145349,0,0,0,0,0.134316192113925,0,0,0,0,0,0,0,0.353468209521692,0,0,0,0,0,0.0582347222299067,0,0,0,0,0,0,0,0,0,0.0505840746540633,0,0.00362374644908685,0,0,0,0,0,0,0.214877251997372,-0.0429319078365068,0.010611674248755,0,0,0,0,0.00183560435612625,0,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,0,0,0,0,0.163697879227577,0.173894633697131,0,0,0,0,0,0,0,0,0.0747220643904498,0,0,0,0.026485673191489,0,0,0,0,0,0,0,0,0.0358527201805777,-5.42101086242752e-20,0,0,0,0,0,0.230595276612412,0,0,0,0,0,0,0,0,0,0,0.00808966050483334,0.0278320694412342,0,0,0,0,0,0
X000831.SZ,0,0,0,0.0393375401627044,0,0,0,0,0.128862475851507,0.0652330379513212,0,0,-0.0431640858949864,0,0,0.22277140348559,0,0,0,0,0,0,0,0,0,0,0.0532459064746375,0,0,0,0,0,0.225529772744256,0,0,0,0,0.0212832770774887,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,-0.00282843317145472,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.0228955272027515,0,0,0,0,0,0,0,0.0518945541727509,-0.0823994561890122,0,0,0,0.0665775501198605,0,-0.13386740392367,0,0,0,0,0,0,0,0,0,0,-0.0400244230953742,0,0,0,0.0115728774385214,0,0,0.0278410866669162,0.0833852231754595,0,0,0,0,0,0,0,0,0.0544729015394011,0,0,0,0,-0.0295815371047135,-0.0329569144161782,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.677794074931572,0,0,0,0,0,0,0,0,0,-1.03996081497655,0.285875005737792,0,0,0,0,-0.513524373640066,0,0,0,1.81458124894882,0,0.278080377450322,0,-0.469584342191646,0,0.247004221228198,0,0,0.112384916828978,0,0,0,0,0,0,0,-0.185808998476106,0,1.6020353073355,0,-2.3030086346962,0,-1.16491944359192,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.370813299681072,0,0,-1.80231141580514,0,0,0,0,0,0,0,0,1.39481751764652,0,0,0,0,0,0,0,0.32008634997342,0,0,0,0,0,0,0,0,0,0.701098447999055,0,0,-0.628172589483472,0,0,0,0,0,0,0
RealEstate_excess,0,0,-0.000679067150538545,0,0.0494771496503918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327540248899601,-0.054624402122721,0,0.0674260646631384,0.0599555340578364,0,-0.0601516495646295,0.106763913253638,0,0,0,0,0,0,0,-0.18220683948838,0,-0.245024812017665,0,0,0,0,0,0,0,0,0,0.190149780510426,0,0,0,0,-0.0122570067282945,-0.00637143987384262,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0.149134761365743,0,0,0,0,0.148757366804629,0,0,0,0,0,0,0,0.0206598640078664,0,0,0,0,0,0,0,0,0.169261986695467,0,0,-0.175141476871889,0,0,0,0,0,-0.142420879495704,0,0,0,0,0,0,0,0.019310115441797,0.0434385412339828,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,-0.0025520726025369,0,0,0,0,0,0,0,0,0,0,0.00832328950006188,-0.00064435188082953,-0.0083598161367535,0,0,0,0.00138971016352704,0,0,0,0,0.00882704932455299,0.00348160380397465,0,0,-0.00400473285652399,0,0,0,0,0,0,0,0,0,0.00244442555267982,0,0,0.000968085447660697,0.00710198740580508,0,0.00676063015646905,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0020164333296284,0,0,0,0,0,0,0.010210897677269,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.93901930387209e-05,0,0,0,0,0,0,0,-0.0179259230706188,0,0,-0.0100160301431213,0,0,0,0,0,0,-8.90779314284386e-05,-0.00188920740614278,0,0,0,0,0,0,0.00299106025704379,-0.00259257803647042,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0.0212815620660224,0,0,0,0,0,-0.00409374846834319,0,0,0,0,0,0,0,0,0,0,-0.00627149375487699,-0.000983484517029105,0,0,0,0,0,0,0,0,0,0,-0.00148544437689885,0.00356386358462323,0,-0.0038841856020192,0,-0.00478915635712771,0,0,0,0,0,0,0,0,0.0158178535832129,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101074415747836,0,0,0,0,0,0,0.000415490159396359,-0.00284446695190754,0,0,0,-0.00241327872055921,0,0,-0.00156441423126121,-3.15400913978136e-05,0,0,0,0,0,0.000759796577585219,0.00125083045886467,0,0,0,0,0,0,0.00120471635328119,0,0,-0.00216783323183327,-0.00205046476622498,0,0,0,0,0,0
