,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600027.SH,X600188.SH,X600623.SH,X600362.SH,X601992.SH,X600111.SH,X600886.SH,X600157.SH,X002466.SZ,X600299.SH,X600547.SH,X600660.SH,X601158.SH,X000792.SZ,X600352.SH,X600309.SH,X000709.SZ,X600583.SH,X600489.SH,X000539.SZ,X000883.SZ,X000898.SZ,X000027.SZ,X000629.SZ,X000630.SZ,X300072.SZ,X002075.SZ,X000060.SZ,X000959.SZ,X000983.SZ,X600021.SH,X002470.SZ,X600176.SH,X600578.SH,X600098.SH,X600022.SH,X000012.SZ,X000723.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0.083748486894079,0,0,0.0860766581139011,0,0,0,0,0,0,0,0,0.0606462300920813,0.00484830164643018,0,0,0.010794677733859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143034474785139,0,0,0,0,0.0301862807822815,0,0,0.0627734130070658,0,0,0.187991672502361,0,0.00496918132092566,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547839641099143,0,0,0.107850370678752,0,0.0601997756664968,0,0,0.0815412654658375,0.0418476663914818,0,0,0,0,0,0,0.162557796569931,0,0,0,0.0888192069217152,0.144944157597979,0.0268853649464095,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.142453573855745,0.0381087802163887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557992257833891,0,0,0,0,0,0.0448043889253522,0,0,0,0,0,0.0941820218451264,0,0,0,0,0.346948075919306,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.0386782578091608,0,0,0.108414347649085,0,0.1086382799879,0,0,0,0,0,0.153185447221229,0,0,0,0,0,0,0,0,0,0,0,0,0.220346024917825,0,0,0,0,0.0163808983358334,0,0,0,0,0.0847296458349524,3.46944695195361e-18,0.152519139840386,0.0617288970551071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406022100989721,0,0,0,0,0.431973450109475,0,0,0,0,0,0,0,-0.0247027367141294,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115258439571407,0,0,0,0,0,0.105784351015614,0.389299873424604,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345988162229762,0,0,0.116086821504438,0,0,0.150500215894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114311123366347,0,0,0,0,0,0,0,0,0.28396178863737,0.101342120971861,0,-0.0487607604713303,0.0480583310135281,0,0.0860877610453073,0,0,0,0
X601992.SH,0,0,0.106358646478027,0,0,0.0596266660782372,0,0,0.167876769544252,0,0,0,0,0.147686103942786,0,0,0,0,0,0,0.238018990787338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086977203281217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125129201660481,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.0095600258254714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498131017344279,0.0201927930300488,0,0,0,0,0.0189628558225315,0,0.240747757226796,0,0.035937736919469,0,0,0,0,0,0.301055154843249,0,0,0.0893583439604468,0.0583920570385149,0,0,0,0,0,0.151526286491978,0,0,0,0,-0.0137964436955751,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0.0814789283454086,0,0,0,0,0,0,0,0,0,0,0.0238836302849244,0,0.0159492658067031,0,0,0,0,0.167934427656707,0,0,0.0795017269084208,0,0,0.063333060211398,0,0.0556349364925184,0.0570231623745277,0,0,0,0,0,0.0201000092780273,0,0,0,0,0.10212060374154,0,0,0.0320784763016216,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241662643223238,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.316272448528165,0,0,0,0,0.108552890835098,0,0,0.0566772358948442,0.24839986889248,0,0,0,0,0.0387560104904407,0.0905832610595015,0,0.026946666286318,0,0,0,0,0,0,0
X002466.SZ,0,0,-0.17587116826784,0,0,0,0,0,0,0,0,0,0,0,0.176409139789737,0,0,0,0,-0.0820489436398718,0,-0.0703466309870601,-0.410132800706536,0,0,0.0525846192517059,0,0,0,0,0,0,0,0,0,0,0,0,-0.0581891222652955,0.824046195443255,-0.190024566179072,0,0.115051055120472,0,0.509005789494179,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.027468814668272,0,0,0,0,0.138348117897363,0.279337764228202,0,0,0,0,0,0,0,0,0.0450406888710947,0,0,0.0206986798621825,0.0884487638903803,0,0,0,0,0,0,0,0,0.284271671686176,0,0,0.00510254971077242,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0538248597404471,0,0,0,0,0,0.0210216233865117,0,0,0,0,0,0,0,0,0,0.895225366959067,0,0,0,0,0.00746558579457005,0,0,0,0.132775073698992,0,0,0,0,0.0464073761373028,-0.129301744887643,0,0,-0.0441116438620122,0.0449369066443014,0,0.00710498511934111,0.010063855026232,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0.174475607993562,0,0,0,0,0,0,0,0,0.0117654316591366,0,0,0,0.0591847557868672,0,0,0,0,0,0.0240049550337522,0,0.0226853402393423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142889134386734,0,0,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0477714753560292,0,0,0,0,0,0,0.0225688282999725,0,0,0,0,0.240620721825275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0479397191004967,0.00291757935174858,-1.73472347597681e-18,0,0,0.0856876398286036,0.095704686974337,0,0,0.0625455305641458,0,0.209217666348724,0,0,-0.00738580920108834,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.0850379765022196,0,0,0,0,0,0.0572501323186498,0.054519658025792,0,0,0,0,0,1.73472347597681e-18,0.0267919321145092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0825876622458687,0,0,0,0,0,0,0,0.171762893525554,0,0.35636348384675,0,0,0.039177057811563,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.0409661211046313,0,0,0,0.170557981617763,0,0,0,0,0,0,0,0,0.207143086899165,5.55111512312578e-17,0,0,0,0,0,0,0,0,0,0,0.170382735664831,0.0825261373223802,0,0,0,0,0,0.0730877921569463,0,0.147079207078365,0.00452635557698009,0,0,0,0.0394836921237676,0,0,0,0,-0.00554526471048246,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.113742642582386,0,0,0,0,0,0,0,0,0,0,0,0,0.00891941745188873,0,0,0,0,0.398723148980669,0,0,0,0.0272298074597494,0,0,0,0,0,0.105063402559015,0,0,0,0,0.0744016306951453,0,0,0,0,0,0,0,0,0,0,-0.0103254206535603,0.0533144995087913,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00309397053316798,0,0,0.0535417256982718,0,0,0.0475177448009039,0,0,0,0,0,0,0,0,0,0,0,0,0.344408674427505,0,0,0,0,0.0247147967530242,0.0525853174567093,0.0953532205473673,0.0793742846034236,0,0,0,0,0,0.256273088057225,0,0,0,0.0385241791653912,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336821535039275,0,0,0,0,0.0619532362792748,0,0,0,0,0,0.051732777580773,0,0.0571916793470986,0.180974539057365,0,0,0,0,0,0,0,0,0,0,0.252713625562695,0,0.0335565005887034,0.170791781983495,0,-0.0234600019588647,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.668281996559168,0,0,0,0.0736592807758019,0,0,0,0,0,0,0,0,0,0,0,-0.0172748277574547,0,0.129168070611523,0.0771264713793005,0,0,0,0.0282413058363454,0,0,0,0,0,-0.00341947512404737,-0.0261197786769265,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0788707470808845,0,0,0,0,0,0,0,0.275058840179898,0,0,0,0,0.068449766941453,0,0,0.176918326766708,0,0,0,0,0.0516906950673351,0,0.156908921139273,0,0.0106884655647424,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0.0169983058073445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135184349672381,0,0,0,0,0,0.00194864464887977,0,0,0.0478512152592914,0,0,0,0,0.488941162979413,0.0386415267476087,0,0,0.0281367330567358,0.00125058492569241,0,0.0360782071822054,0,0,0,0,0.0320871439135735,0.120565527395069,0,0.0793883724673203,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0.0921289061197074,0.0788163314841717,0,0,0,0,0,0,0,0,0,0.0912951898469769,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.524956510219053,0,0,0,0,0,0,0,0,0.00753749643282322,0.0553384654777711,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.114126607591608,0,0.0357234359955805,-0.0630159302319251,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288876606489173,0,0,0,0,0,0,0.127867296338914,0,0,0,0,0,0.109860907449129,0,0,0,0,0,0,0.0532793212164843,0,0,0,3.46944695195361e-18,0,0,0.249634267990839,0,0.0154858128635995,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.37385053491687,0,0,0.116561870271072,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.120203362713936,0.0459926642857967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432055623868681,0,0,0,0,0,0,-3.46944695195361e-18,0.172168832961115,0,0.0029436125448013,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0.173201478830989,0,0,0,0.0374366973294238,0.0293733552431145,0,0,0,0,0,0,0,0,0,0,0.0354270315749566,0,0,0,0,0,0.069419536187677,0,0,0.089980904441583,0.0218869788369735,0,0,0,0.229652219499912,0,0,0,0,0.0887767966571983,0,0,0,0,0,0,0,0.0623037235510122,0,0,0,0.0106562303003064,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0843982152159007,0,0,0,0,0,0,0,0,0,0,0,0,-0.0447000319771561,0,0,0,0,-0.00148163771155621,0,-0.0716011824302122,0,-0.000348004486381834,0.0498613430824128,0.388474384861541,0,-0.0160797983243352,0,0.163359247495904,0.224501490369575,0,0.0110110286990064,0,0,-0.0963494218322479,0,0,0,0
X002075.SZ,0,0,0,0,0,-0.256006713873161,0,0,0,0,0,0,0,0,-0.188199841632243,0,0,0,0,0,-0.150256519437665,0,0.112977929949237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172022017875437,-1.73472347597681e-18,0.342787876012627,0,0,0.205924054482115,0,0,0,0.0142805281773223,0.254300936834399,0.124477028998328,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0.203761255474753,0,0,0,0,0,0,-0.0416561386294189,0.378538727376386,0,0,0,0,0.0113638268369996,0,0,0,0,0,0,0,0,0,0.0465542906111677,0,0,0,0,0,0.00505310620968333,0,0,0,0,0.237296150561388,0.197903140703518,0,0,0,0,0,0,0,0,0.00489358390859323,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.00485517731932095,0.438484372607012,0,0,0,0,0,0,0.176031345789051,0.00176967203192282,-0.0556365960965633,0,0,0,0,0,0,0.0359297050433336,0,0,0,0,0,0.237263032325828,0,0,0,0,0,0,0,0,0,0,0,0,0.235408573922986,-0.105727846735634,0,0,0,0,0.209539590836642,0,0.0370151038390274,0,0.0441502364555405,0.0576761075246404,0.342382916993869,0,0,0,0,0
X000983.SZ,0,0,0.0670915451211121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0961620223827837,0,0.244739495202993,0,0,0,0,0,0,0,0,0,0.149717674093004,0,0.122847333078181,0,0.111664026446394,0,0,0,0,0.307936326148011,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188523964857534,0.194163704762506,0.043956754896006,0,0,0,0,0,0,0,0,0,0,0.0444203278742021,0.0268459114177583,0,0,0.0184896716183492,0,0,0.146961158839303,0,0.345898788625475,0,0.0264816649182066,0,0,-0.0113969750572477,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257576361656024,0,0,0,0,0.405659304777014,0.0144887766224924,0,0,0,0.139202009723415,0.0943938209649524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0936400908677508,0,0,0.0803133423699415,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170490288323491,0,0,0,0,0,0.240920158908094,0,0,0.0156377378254399,0,0,0,0,0,0,0.0807946088192136,0,0.02688573142519,0,0,0,0,0.0226463962655332,0,0,0,0,0.0659874123327435,0.234131676711555,0,-0.00029015227471911,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0385695988634896,0.125204495338449,0,0,0.366450554796965,0,0,0,0,0,0,0,0,0,0.0462600413445474,0,0,0,0,0,0.0872840608918739,0,-0.239786912845875,0,0,0.0715638211742887,0,0,0,-0.29625301648129,0.469038271642515,0,0,0,0,0,0,0,-0.00942568610547766,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0.0367420535649897,0,0,0,0,0,0,0.0245885949262012,0,0,0,0,0.0557225418891537,0.069922058987558,0.149566381384926,0,0,0,-2.77555756156289e-17,0.0702625197406278,0,0,0.016508536254241,0,0,0.143789514247641,0,0,0,0,0,0.0395724224914413,0,0,0,0,0.118008356941297,0,0,0,0.0171033526031567,0.0694162493082814,0.0962415405287951,0,0.0291679237712326,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615291326696327,0,0,0,0,0,0.0332240779528122,0,0,0,0,0,0.022075736295931,0.166140865795433,0.0349661363467351,0.176227606221192,0.147552012597046,0,0.0134876260117016,0,0,0,0,0,0.0254825354389726,0,0.035132314448487,0,0,0.0836665135018868,0,0.0551237925737926,0,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203417031235695,0,0,0,0,0,0,0.174197054035076,0,0,0,0,0,0,0,0,0,0,0,0.180555513891537,0,0,0,0,0,0.0111411600784232,0,0,0.160499162066577,0,0,0,0.127180747079803,0,0,0.0410910489375654,0,0.00485539747688755,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034264274430405,0,0,0,0,0.122465550875771,0,0.214442745023368,0,0,0,0,0.0820428067129276,0,0,0,0.365300998002011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0.100640937310617,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.0313732112026221,0,0,0,0,0.0924409314234355,0.142665447608843,0,0,0,0,-0.0144188515822238,-0.14613173564108,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0242351779099212,-0.144139808831462,-0.00964429890793779,-0.0630832507391628,0,0,0,0,0,0,0,-0.01489239592431,0,-0.0227638806728268,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,-0.0768379219522502,0,0,0,0,0,0,0,0.165321870104577,0,0,0,0,0,-0.326308236463335,0,0.0187048706981951,0,0,-0.195793340514115,0,0,0,0,0,0,0,0,0,0.124642427825525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.770834413717627,0,0,0,0,1.58931338687412,0
TED,0,0,0,0,0,-0.0429048705108721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16974969871222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.215435615244893,1.73472347597681e-18,0.287843424779917,0,0.19324008966745,0,0,0,0,0,0,0,0,-0.271163238473052,-0.676893597402526,0.286380610619094,0,-0.0325700406080246,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0.0666667369912465,0,0,0,0,0,0,0,0,-0.0653009296166067,0,0,0,0,0,0,-0.0943504494632897,0,0,0,0,0,0,0,0,0,0,0,-0.127257888467245,0,0,0,0,0,0,0.0100683296672157,0,0,0,0,0,0.0388793109310183,0,0,0.00238154271274314,0,-0.0328383495992575,0,0,0.21485644719764,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107255181908551,0.014600033716932,0,0,0,0,0,0.0263712425153241,0,0,0,0,0,0,0,1.38777878078145e-17,0,0.125007197025047,0,0,0,0,-0.0848126754139788,0,-0.181663460825456,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.0446967264919929,0,0.834996441596855,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.00375314704505551,0,0,0,0,0,0.000746928199416647,0,0,0,0,0,0,0,0,0.00275462830909634,0,0,0,0.000927764364144428,0,0,0,0,0,0,0,0,0,0,0,0,0.000831723629690259,-0.00347785029458182,0,0,0,0,0,0,0,0,0,0,0.00975539602988477,-0.00964662962352121,0,0,0,0,0.145623451365667,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00483374250362921,0.00663295153400633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00418097521646964,0,1.0842021724855e-19,-0.00269367572644987,0,0,0,0,0,0,0,0,-0.00219789823766005,0,0.00624595763918594,-0.0111796928755026,0,0,0,0,0.0670217905873259,0
CarbonVol_Guangdong,0,0,1.0842021724855e-19,0,0,0,0,0.00776319362961989,0,0,0,0,0,0.00386972745283506,-0.017191820593549,0,0,0,0,0,0,0.0493760723507784,0.011426467811685,0,0,0,0,0,0,0,0,0,0,0,0,0.0250229023113338,0,0,0,0,-0.0191413744101981,0,0,0,0,0,0,-0.0455547053809747,0,0,0,0.090961337141881,-0.0710096047103348,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0.00167059290819272,0,0,0,0,-0.00302883383680276,0,0,0,0,0,-0.00335121256817153,0,0,0,0,0,0,0,0,0,0,0,0,0.000820040788774315,0,0,0,0,0.00392799186450925,0,0,0,0,0,0,0,0,0,0,0,0,0.00445087457750712,-0.00101645915236561,0,0,0,0,0,0
