,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X600010.SH,X601898.SH,X601600.SH,X600688.SH,X600547.SH,X600362.SH,X600795.SH,X300072.SZ,X600309.SH,X600188.SH,X601991.SH,X600157.SH,X601992.SH,X600027.SH,X600660.SH,X600886.SH,X600111.SH,X000898.SZ,X600489.SH,X000709.SZ,X600339.SH,X600299.SH,X000959.SZ,X601158.SH,X600583.SH,X000630.SZ,X000792.SZ,X002466.SZ,X600098.SH,X600219.SH,X000825.SZ,X600352.SH,X000408.SZ,X000883.SZ,X000723.SZ,X000983.SZ,X000539.SZ,X601699.SH,X600021.SH,X002092.SZ,X000027.SZ,X000937.SZ,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0.10216712772807,0,0,-0.0127418211856758,0,0,0,0.0293912225446653,0,0,-0.0215787467955396,0,0,-0.0159057926031807,0,0,0,0,0,0,0,0,0,0.79633977178848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798141640677722,0,0,0,0,0,0,-0.0992817243283062,0,-0.0830417577074753,-0.0229719752369803,0.016836260166513,0,0,0,0,0,0
X600362.SH,0,0,-0.085063123638379,0,-0.0906559683802935,0,0,0,0.255847157191102,0,0,0,0,0.0980748192094133,0,0,0,0,0,0,0,0,0,0,0,0,-0.0754411374208405,0,0,0,0,0.581539159967741,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,-0.0700726077638059,0,0,0.161024440073196,0,0,-0.00583865611778715,0.0137053455430942,0.0203733667390143,0,0,0,0,0
X600795.SH,0,0,0,0.162604324908945,0,0,0,0,0.0235223220971013,0,0,0.0206695878421287,0,0.140703566508588,0,0,0,-0.0326315096205227,0.0899752849457101,0,0,0,0,0,0.0656505992368713,-0.0296903207818795,0,0,0,0,0,0,0,0,0,0,0.00983537416423304,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00682927886718496,0.00827934572846639,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0673279890356597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0690395772049192,0,0,0,0,0.0966804853797519,0,0.0594198285078725,0,0,0,0,0,0,0.0378211298936389,0,0,0,-0.0500889605949147,0,0,0,0,0.0470561990494583,0.0118487397567042,0.0168713380656606,0,0,0,0,0,0
X600309.SH,0,0.033907728983133,0,0,0,0,0.309506768204075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365011717051973,0,0,0,0,0.0510428893009643,0,0,0,0,-0.0680496572896735,0,0,0,0,0,0,0,0,0,0,-6.66096956531231e-05,0,0,0,-0.00876298749251981,0.0413511448198569,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.533797893662436,0,0,0.11908319943168,0,0,0,-0.017917262864794,0,0,0,0,0,0,0,0,0.0360704241849934,0,0,0.0588430249813449,0,0,0,0.117024690523057,0,0,0.144719836996475,0,0,0,0,0,0,0,0,0,0,-0.140548179968663,0,0,0.0346041346088328,0.0120523696687953,0.0846919889571065,0,0.00498097286602172,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0.0339034625853491,0,0,0,0,0,0,0.0341294489134488,0,0.0330483507847495,0,0,0,0,0,0.0197656439402538,0,0.036022729320333,0,0,0,0,0.013272509172971,0,0,0.0772867410566574,0,0,0,0.071045969241633,0,0,0,0,0.0732248692431035,0.133749438385685,0,0,0,0.0110968871059743,-0.014940811350996,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.649325713906856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194439003772146,0,-0.124210037053887,0.0173345330850773,0.00414231326794183,0,0,0,0,0,0
X601992.SH,0.327555883546885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234672414082652,0,0,0,0.140842171990658,0,0,0,0,0,0,0,0.0806557851197131,0,0,0,0.0292843172651556,0,0,0,0,0,0.0972040325033183,0.128157422035492,0,0,-0.0210661568419383,0.0156961076740095,0,0,0,0,0,0
X600027.SH,0,0,0,0.0971147290750869,0,0,0,0,0,0,0,0.00630624075515093,0,0,0,0,0,0,0,0,0.0309962971999516,0,0,0,0,0.0459431099158053,0,0,0,0,0.0758857511843052,0,0,0,0,0.0989332839293447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00499747744727162,0.0019541503880793,0.050694186984961,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0.0484465277935367,0,0,0,0,0,0,0,0,0.098314766669873,0.00448507425004599,0,0,0.0972670925704428,0,0,0,0,0,0,0.114019649946985,-0.135719795754746,0,0,0,0,0,0,0,0,0,0,0,0.115447172713106,0,0,0,-0.0919217480647025,0.240874127762111,0,0,-0.104979109124443,-0.0228640607543298,0.0209697525156932,0,0,0,0,0,0
X600886.SH,0,0.103110149630026,0,0,0,0,0,0,0,0,0,0.0323797278596049,0,0,0.0327953892256177,0,0,0,0,0,0.241073937438322,0,0,0.0553313214652973,0,0,0,0,0.0834478596862867,0,0,0,0,0,0.0528396468958404,0,0,0,0,0.0427221110359914,0,0,0.00995710207308383,0,0,0,0,0,0,0,0.00159386600333203,-0.00128762971286849,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.0834085667327341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0477375632244751,0,0,0,0,0,0,0,0,0,0,0,0.239172004417519,0.0405378544857769,0,0,0,0,0,0,0,0,-0.00781572755175224,0,0.0435424610562428,0.0509404935921277,0,-0.0200359858670271,0.00796592615549091,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.511352259844886,0,0,0,0.0320903302928121,0,-0.0802885072293673,0.130730136132853,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179532181244307,0,0,0,0,0,0,0,0,0,0,0.181433059839775,0,0,0,-0.0413340791147988,0,0,0,0.0901915037375448,0,0,0.104899099471725,0,0,-0.0842257876280667,0.0431959385890658,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.847647217942427,0,0,0.0577258472356483,0,0,0,0.0189097655872119,0,0,0,0,0,0,0,0,0.0378959334125761,0,0,0,0,0,0,0.0312524628127533,0.111755645789894,0,0,0,0,0,0,0,0,0,-0.0489631622638943,0.0576480857704738,0,0,0,0,-0.00999927796074802,0.00756142456571475,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0.0953782355012219,0,0,0.0739975773755955,0,0,-0.113617866047613,0,0,0,0,0,0,0,0,0.391232047426051,0,0,0,0,0,0,0,0,0,0,-0.0089417325747183,0,0.0401976165043238,0,0,0,0,0,0,0.0318344452625592,0,0,0,0,0,0,-0.0172270202855961,-0.00659356845165309,0,0,0,0,0,0
X600339.SH,0,0.0518881169503005,0,0,0,0,0,0,-0.0337848851247438,0,0,0,0,0.044968361403197,0,0.32450148848292,0,0,0.186304052770904,0,0,0,0,0,0,0,0,0,0.155543074338208,0,0,0,0,0.255703252589968,0,-0.105446145891163,-0.130923418225512,0,0,0,0,0.16856175067189,0,-0.203196036195541,-0.0486326331666948,0,0.30870202687342,0,0,0,0.0375905526728234,-0.0201155566461098,0.0474570132932921,0,0,0,0,0
X600299.SH,0,0,0,0,0,-0.0623199392848314,0.0792310270953172,-0.097239230457849,0,0,0,0.0760206654809699,0,0.145636040887435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27306159551096,0,0,0,0,0,0,-0.0505403205776214,0,0,0,0.0805733618649444,0,0,0,-0.0234095250312657,0,0,0,0.0235017603164258,0,-0.0109336548031047,0.00388758155551797,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.210485596343495,0,0,0,0.136797507503581,0,0.4768342621516,0,0.098296606779922,0,0,0,0,0,0.099408857811339,0,0,0,0,0,0,0,0.0462281371031339,0,0.0404377680985973,0,0,0,0.00868403912645309,0,0,0,0,0,0.239981349591005,-0.130105615344266,0,0,0,-0.00975801172347963,0,0,0,0,0,0
X601158.SH,0,0,0,0,-0.113044505531013,0,0,0,0,0,0,0,0,0.034640874928519,0,0,0,0,0,0,0,0,0,0.0167490607930052,0,0,0,0.129676286560498,0,0,0,0.0326428658353034,0,0.0423417796012827,0,0,-0.037832591751398,0,0,0,-0.0335786687409991,0.149883978622066,0,0,0,0.0383897919536181,0,0,0,0,-0.0310186297378128,0.0170442963405183,0,0,0,0,0,0
X600583.SH,0,0,0,0,0.00803883700883899,0,0,0.105196812233516,0.0219811534690203,0.298956801449249,0,0,0,0,0,0.0524693692168545,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0435875975226549,0,0,0,0,0,0,0,0,0,0,0,-0.104020929089388,0,0,0.00469701804845428,0.0538111282457534,0.0438607382923425,0,0,0,0,0.0133613559287261,-0.000892413106361896,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0.217892211876293,0,0.0559241172302036,0.0769253392334744,0,-0.0517554814746351,0.102267575766591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209360271859488,0,0,0,0,0.332344419881897,0.0271265063304692,-0.0746431980186196,0.0274796098054069,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242674453825027,0,0,0,0,0,0,0,0,0,0,0.251825199310811,0,0,0,0,0.131005800760596,0,0,0,0,0.0243682264301085,0,0,0,0.00580743639113242,0.0114363308700483,0,0,0,0,0,0,0.129162293307186,0.0299771676379724,0.0212851480639101,-0.0131495347604148,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,-0.0144876626243751,0,0,0,0.143766877724696,0,0.281027941865921,0.0522654552502976,0,0,0,0,0,0,0,0,0.0969511174333123,0,0,0,0,0.0543892339697586,0,0,0,0,0,0,0,0,0,0,0,0.128445371882894,0,0.138236480404446,0,0,0.0413222162101041,0,-0.00325368338582669,0.00110549870699027,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0.130036510958636,0,0,0,0,0,0,0,0,0,0,0,0.168187217216615,0,0.181812103123154,0,0,0,0.143473535534533,0,0,0.0407519912860965,0,0,0,-0.0379029080349896,0,-0.0167075459846168,0,0,0,0,0,0,0.0770286094684627,0,0,0,0,0,0.0432252010276615,0,-0.021277982885099,0,0.0478781947655941,-0.0277698159477334,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.0399263953717133,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336812274181032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108893269834397,0,0,-0.023477778276515,0.0167717864612377,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,-0.083774240494049,0,0,0,0,0,0,0,0,0.244861797426309,0,0,0,0,0.086382477567303,0,0,0,0,0,0,0,0,0,0,0,0.142550367237856,0.292435018535975,0,0,0,0.251210403924062,0,0,0.0861087809336664,0,0.0282452733373879,-0.0325785585238828,0,0,0,0,0,0
X600352.SH,0,0,-0.0611300032103196,0,0,0.156387330824423,0,0,0,0,-0.00623580828535386,0.133376888791149,0,0.0152220865260275,-0.0303447949485702,-0.0346619099841997,0,0,0,0,0,0,0,0,0,0,0,0.0654894974139981,0,0,0,0,0,0,0,0,-0.0170888492964143,0,0,0,-0.0157919607937362,0,0,0,0,0,0,0,0,0,0.000325752711928613,-0.00123160354861257,0.074757162507621,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262378878419446,0,0,0,0,0,0,0,0,0,0.00781304031791113,0,0,0,0,0,0,0.0314667849132002,0,0.0438098892274932,0,0.0138396914631389,0,-0.00203071473341071,0.0214152924842042,-0.0220499970346458,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0333378415902234,0,0.0656139549415945,0,0,0,0,0.0858068075026806,0,0.0934201544217961,0,0,0,0,0,0,0,0.0497652434877998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.095334974357138,0,0.206604936884435,0,0,0,0,0.0014507920629135,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,-0.875940294968929,0.240441004125596,0.121116701655105,0.271124676183561,0,0,0,0,-0.0744021649282686,0,0,0,-0.152595472847704,0,0,-0.000771676636225342,0,0,0,0,0,0.0797754381951377,0,0.463017944130776,0,0,0,0,0.364270748982653,0,-0.460132174723582,0,0,0,0,0,0,0,0,0,0,-0.110035678833646,0.0565508190252781,-0.0595624100103727,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0.151342539081991,-0.0788351131237238,0,0.0190772642154398,-0.0131717331046183,0,0,0,0,0,0,0.00164720205248357,0,0,0,0,0,0,0,0.0619492892495437,0,0.0813450719232496,0,0,0,0.0812947267238849,0,-0.0240552845796508,0,0,0,0,0,0.0430058060378252,0,0,0.208004400534855,0,0,0,0.450716279226046,0,0,-0.0142625207465923,0.00465189441193673,0,0,0,0,0,0
X000539.SZ,0,0.0664649588599417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0712703836123328,0,0.169130136025827,0,0,0,0.0650593118815771,0,0.068977936306071,0,0.0236722796531473,0,0,0,0,0,0,0,-0.00744378459805546,0,0,0,0,0,0,0,0,0,0.104203542335039,0,0,0,-0.00239063039441227,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0.174997397523451,0,0,0,-0.0149573765306518,0,0,0.154906521315467,0,0,0,0,0,0,0,0,0,0,0,-0.0959944296965254,-0.000984451558674518,0,0,0,0,0,0.161827093679908,0,0,0,0,0,0,0,0,0,0,0,0.0792805159927576,0,0.691923893644481,0,0.0221008779578801,-0.0138701078257132,0.00077292427444515,0,0,0,0,0,0
X600021.SH,0,0,0,0,0.121888915992526,0,0,0,0,0.129838179172458,0,0,0,0.0106634958011351,-0.316661639792263,0,0,0,0,0,0,0,0,0.26170659178095,-0.0127668758330043,0,0.254401614488886,0,-0.052112257222623,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00888983025267435,0,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0,0,0.124076836274126,0,0.247210630472195,0,0,0,0,0,0.332730225150894,0.123674403465633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0704159170810323,0.0167940532258997,0,0,0,0.0592898169515182,0,0,0,0,0,0,0,0.128080685197107,0,-0.0424862278607282,0.0135752290890001,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00785038890400445,0,0,0,0,0,0,0.0707574619484637,0,0,0,0,0,0,0,0.0372559379671154,0,0.0935965348538654,0,0,0,0.194334816712435,0,0,0,0.00394461368386237,0,0,0.362327861005883,0,0,0,0,-4.33680868994202e-19,1.73472347597681e-18,0,0,0.065459146147021,0,0,0,0,0,0,0,0,0
X000937.SZ,0,0,0,0,0,0,0,0,0,0,0,0.122097610189477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0440108660235416,0,0,0,0,0,0,0,0,0,0,0.815673532693264,0,0.146295501326822,0,0,0,0,0,0,0.00424364099027781,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,-2.77555756156289e-17,0.0644237470202166,0,0,0.0874247365400883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0422673923607798,0,0,0,0.377015270233128,0,0,0,0,0.0275582571635421,0,0,0,0.169969833313809,0.135424687222114,0,0,0,0,0,0.279318488768,0,-0.219826778011194,0,0.00637057751569018,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.237401232210777,0,0,0,0,0,-0.0294694949710637,0,0,0,0,0,0,0,-0.249552890253214,0,0,0,0,0,0,0,-0.0249817272792579,0,-0.185639901143797,0,0,0.0380635318708984,0,0,-0.0927006626840256,0,0.30018327259179,0,0,0,-1.73472347597681e-18,0,0,0,0.0833598915219513,-0.223282951315999,0,0,0,0,0.0919103004045362,-0.013825333793993,0,0,0,0,0,0
Slope,0,0,-0.648379648482257,0,0,-0.10272792814313,0,0,0,0,0,0,0,0,-0.529942434213724,0,0,0,-1.54999282045834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.536437613835362,0,0.109815058175926,0.551355306662231,0,1.12970991970722,0,0.477017266129911,0,0,0,0,0,0
TED,0,0,0,1.51689687829124,0.961221096043745,0,0,0,0,-5.55111512312578e-17,-0.148450901080932,-6.93889390390723e-18,0,-1.1376633004268,0,0,0,0,0,0,0,0,0,0.148599526970131,0,0,0,0,0,0,-1.95713016072601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.686201845716853,1.2459056608381,0,-0.3195750340987,0,0,0,0,0
RealEstate_excess,0,0,0,0.53891001976501,0,0,0,0,-0.109856598036659,-0.0717321043113964,0,0.14321341086062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0815002187018633,0,-0.0139301021550446,0,0,0,0,0,0,0,-0.0754742161859023,0,0,0.0457158197367797,0,0.0186724404682812,-0.0141581051487576,-0.0091456335742193,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0200616551467868,-0.0396483189063536,0.0742322263569202,0.062319891899084,0,0.0350015449733752,0,0,0,0,0,0,0,0,0,-0.000702289423828426,0,-0.0269040909677362,0,0,0,0,0,0,0,0,0,0,-0.00681607602498586,0,0,0,-0.0293562855283224,0,0,0,-0.140249491628339,0,0,0,0,0,-0.00829439562855454,0.0112812928158004,0.0121677622118594,0,0,0,0,0
MKvol,0,-0.000420147437951818,0,0,0,0,0,0,0,0,0,0.0012480749277086,0,0.000493489378872293,0,0.0019762180384079,0,-5.42101086242752e-20,0,0,0,0,0,-0.000954211857288063,0,0,0,0,0,-0.00175406003024603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0014238121770706,5.28173499758034e-06,0,0,0,0.00462936041754455,0,0
CarbonVol_Shenzhen,0,0,0.0211207462027953,0,0,0,0,0,0,0,0,0.10925447889244,0.0353286865244099,0,-0.107482515649665,0,0,0,0,0,0,0,0,0,-0.00543184403194378,0,0.0475750573941856,0,-0.0148605966086765,0,0,0,0,0,0,-0.125188994331912,0,-0.0220320656664264,0,0,0,0,0,-0.0068426637093621,0.0585636355403163,0,0,0,0,0.0137120690220842,-0.0649759738493538,0.0478040308313016,0,0,0,0,0,-0.0941714496926884
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00525146952604228,0,0,0,0,0,0,-0.00249895565736754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017133233180098,-0.0145697828179086,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.0172160240158893,0,0,0.0169670530828883,0,0,0,0,0,0.0339315434082787,0,0,0,0,0,0,0.00932976328000771,0,0,0,0,-0.00132590938152466,0,0,0,0,0,0,0,0,0,0,0.0196915758268829,0,0,0,0,0.00995306641709757,0,0,-0.0133082202808732,0,-0.012146479573005,0.00713049612185577,0,0,0,0.0282614232364485,0,0
