,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601600.SH,X600886.SH,X601898.SH,X600660.SH,X601991.SH,X600362.SH,X600795.SH,X600688.SH,X600188.SH,X600352.SH,X600111.SH,X600027.SH,X600801.SH,X000723.SZ,X601992.SH,X600489.SH,X002271.SZ,X000786.SZ,X600176.SH,X000898.SZ,X600516.SH,X002460.SZ,X002466.SZ,X000709.SZ,X601158.SH,X600299.SH,X000883.SZ,X000629.SZ,X600426.SH,X600612.SH,X600219.SH,X000027.SZ,X600315.SH,X000630.SZ,X002353.SZ,X600583.SH,X000553.SZ,X601699.SH,X600578.SH,X000825.SZ,X600985.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457570038229879,0,0.0431684002905015,-0.00447689953612858,0,0,0.046934318746354,0,0,0,0,0.00817751388838655,0,0.0409084766285257,0.0260433189873324,0,0,0,0.0684951483455684,0,0.0546453039305915,0,0,0,0,0,0,0.0289529456230599,0.0622898491624154,0,0,0,0,0,0,-0.00158549722451736,0,0,0,0,0,0,0
X600028.SH,0,0,0.00197523909039951,0,0.0556640675530037,0,0,0,0,0,0,0,0,0,0,0,0,0.0700558856477704,0.0210387830351757,-0.0427009523083744,0,0,0,0.0838847593606122,0,0,0.0486423654474336,0,0,0,0,-0.0155145968580136,0,0,0.0460663511225596,0,0,0,0,0,0,0,0,0.0184832536814448,0,0,0,0,0,0,0,-0.021737490012227,0.0194958352158142,0,0.0348376204741321,0,0,0,0
X601088.SH,0,0,0,0.0308150381005859,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188912607583828,0.0593763827115075,-0.0338854322403266,0,0,0,0,0,0.1035417482551,0,0,0,0,0.00741318175416241,0,0,0,0.0533168746175493,0.0842672510374939,0.101853126445573,0,0,0,0,0,0,-0.14324904713515,0,0,0,0,0,0,0,-0.00768247561490777,0.0472476881315307,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026465874255707,0,0,0.435796476231203,0.000558605857673152,0,0,0.271060510759816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00411825048077946,-1.73472347597681e-18,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,-0.0136952241870143,0,0.366955152929709,0,0,0,0,0,0,0,0,0,0,0,0,0.245184604709318,0,0,0,0,0.0782789609059823,0,0.0872823507671914,0,0,0,0,0,0,0,0,0,-0.0143621583126242,0,0,0,0,-0.0878241697267725,0,0.162232569458208,0,0,0,0,0,0,0.0118635549705074,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,-0.0361111581031047,0,0,0,0,0.141410433359139,0,0,0,0,0,0.149482988626179,0,0,0,0.00223348719055042,0,0.0196637046923192,0,0,0,0,0,0,-0.00339829675462585,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109517534123538,0,0,0,0,0,-0.0114881133090763,0.0232320511200895,0,0,0,0.020829637834403,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.21335229695104,0,0,0,0,0,0,0,0,-0.126306399597291,0,0,0.67374937602633,0,0,0,0,0,0,-0.00196170576230016,0,0,0,0.0633571911217424,0,0,0.0796834114142788,0,0,-0.399335387868871,0,0,0,0,0,0,0,0,0,-0.0392254671011802,0.0169173834793953,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,-0.0706539349323982,0,0,0,0.128519345653285,0,0,0,0,0,0,0,-0.0360543654484213,0,0.460826479414011,0.0956233708489952,-0.0256704380707151,0,0,-0.0702331649728768,0,0,0,0,0,0,0,0,0,0,0.103836173156184,0,0,0,0,0.00880754073812603,0,0,0,0,0,0,-0.380972987054588,0,0,-0.0366477204918213,0.0378154378176468,0,0,0,0.021729585479471,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184896846344282,0,0,0.113353639268516,0,0,0,0,0,0.188240448948969,0.13384266527008,0,0,0,0,0,0,0,0,0,0,0.0211836496889459,0,0,0,0,0,0,0,0,0.000129883433097801,0,0.0197436517424058,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.0416956842307762,0,0,0,0,0,0,0,0,0.150941453267984,0,0.0698361542937852,0,0,0.0351997661974604,0,0,0,0,0,0,0.0421530710911972,0.0154048042933656,0.0032106333122993,0,0,0.107644043337392,0,0,0.154819619116885,0,0,0,0,0.0360164132700697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0.0682320533263199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548204530827638,0,0,0,0.118543156037344,0,0,-0.19281938386966,0.404230635289179,0,0,0,0,0,0,0,0.122154339445837,0,0,0.0403055852894611,0,0.0158591085987579,0,0,0,0,0,0,0,0.0147462777327218,-0.0127577012038133,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881868727690716,0.149556829697527,0,0,0,0,0,0.00244146357784385,0,0.0449808647646457,0,0,0.0190665201810296,0,0.142894672905814,0,0,0,0,0,0.0224808095142879,0,0,0,0,0,0.0871304640445633,0.0483128013186939,0,0.0280768757281913,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0.0583843075650994,0,0,0,0,0,0.0361356104354327,0.177211097895358,0.022699037452153,0,0,0,0,0,0,0.0363362411998748,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221210160816293,0,0,0,0.100776356305775,0,0.0056279187344996,-0.0178107399409611,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.0244023233228757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335210756294125,0.228357083093071,0,0,0,0,0.032958909627445,0,0.156147760239829,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0605228770850891,0,0,0,0,0,0,0,0,0,0,0.0132320384833017,0.00308359066717026,0,0,0,0.046062414455025,0,0
X600362.SH,0,0,0,0.0243665719232788,0,0,0,0,0,0.00270081520799111,0,0,0,0,0,0,0,0,0.0152099037053673,0.220751108465939,0,0.00246582768134741,0.0806361697032359,0.0873993529769282,0.0521358417147652,0,0,0,0,0,0,0,0,0,0,0,0,0.0688341605885065,0.122559360479068,0,0,0,0,0,0,0,0,0,0.112038132230349,0,0,-0.0333829944031781,0.0406697838863339,0,0,0,-0.027197926068143,0,0
X600795.SH,0,0,0,0,0.0213805472600671,0,0,0,0,0,0.0979881947474498,0,0,0,0,0,0,0.128239307375509,0.012079113683993,0,0,0,0.034304461402903,0,0,0,0,0,0,0,0.0481898127322842,0,0,0,0,0,0,0,0.0740473222477294,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00344484561571844,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0.103182373363012,0,0,0,0,0,0.269715097469948,0,-0.0434031113409507,0,0,0,0,0,0,0,0,0.12090951381008,0.0968084436514763,0.0392471049764269,0,0,0,-4.33680868994202e-19,0,0,0,0.11936609990295,0,0.0583758490264631,0,0,0,0,0,0,0,0.0259864698649373,0,0,0.0237585668636159,-0.0212302252080962,0,0,0,0,0,0
X600188.SH,0,0,0.0106927955595666,0,0,0,-0.121931507187688,0,0,0,0,0.1298052328801,0.120229133225188,0,0,0,0,0,0,0,0,0,0.0137704017356959,0,-0.0126651479263069,0,0,0,0,0.13768947549014,0.0692029351085187,0,0,0,0.152423911856408,0,0,0.109359586742395,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0245803026097041,0.023612186808657,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0655759946461207,0.347774870525269,0.65118141136128,0,-0.14866526686379,0.301279184081538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.228778360159542,0,0,0.168162385003347,0,0.0522091926085285,-0.674767378341106,0,0,0.302763658712185,0,0.0376347098506533,-0.0493942862106255,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.0894780387787797,0,0.560809732130115,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0607942622818477,0,0,0,0.334253292201401,0,0,0,0,0.307036942818427,0,0,0,0,0,0,0,0,0,0,0,-0.094152317961709,-0.126508179085363,0,0,0,0,0,0,-0.0370309775549151,0.0207615922885392,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.101924818844795,0.514686990051255,0,0,0,0,0,0,0,0,0,0,0.054454836159174,0,0,0,0.0268493725520824,0.00755532083950661,0,0,0,0,0,-0.0240567436037431,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0159962032770474,-0.0322519648138059,0,0,0,0,0,0
