,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X600688.SH,X601600.SH,X601898.SH,X600795.SH,X601991.SH,X600027.SH,X600188.SH,X600623.SH,X600362.SH,X601992.SH,X600111.SH,X600886.SH,X002466.SZ,X600157.SH,X600299.SH,X600547.SH,X600660.SH,X601158.SH,X000792.SZ,X600352.SH,X600309.SH,X000709.SZ,X600583.SH,X600489.SH,X000539.SZ,X000883.SZ,X000898.SZ,X000027.SZ,X300072.SZ,X000629.SZ,X000630.SZ,X000959.SZ,X002075.SZ,X600021.SH,X000060.SZ,X000983.SZ,X600176.SH,X002470.SZ,X000012.SZ,X600578.SH,X600098.SH,X600022.SH,X000723.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.300196313922449,0,0,0,0,0,0,0,0,0,0.0227227646803148,0,0,0,0,0,0,0,0,0,0.0328541182704002,0,0,0,0.0135368571394929,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0742481058994264,0,0.0108344828371972,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.108123938044617,0,0.214869912899782,0,0,0,0.0233644709880276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685274115531618,0,0,0,0,0,0,0,0,0,0.00983836543338156,0,0,0,0,0,0.0103282255281341,0,0,0,0,0,0.000874910616660101,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.0472597500801443,0,0,0,0.435181947362261,0,0,0,0.0450593020847507,0.0786986633999367,0.0221781558804237,0.0767574701171778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000424690827919837,0,0,0.0597352882347769,0,0,0,0,0,0,0,0,0,0,0,0.0875661674381672,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0.241482110650473,0,0,0.0470184168691372,0,0.0398692021519979,0,0.00272846915789854,0,0,0,0,0,0,0.0264682578408582,0,0,0.0369129796381044,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.139072840291097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0568495587795114,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187440328625287,0,0,0.0376599838852771,0,0,0,0,0,0,0,0.179422840281565,0,0,0,0,0,0,0,0.0402438804038297,0.289313897108367,0.00503384548330751,0,0.0452898442215935,0.0306976192803242,0.0700258293928338,0,0,0.0151751520738475,0,0,0,0.0513661158186816,0,0.0400847199675618,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0.0269478313743241,0,0,0,0,0,0,0,0.0134928737254623,0,0.0787949617707801,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0.148645196615005,0.0105902939591066,0,3.46944695195361e-18,0,0,0,0,0,0,0.19977772134513,0,0.0850147029217556,0,0,0,0,0,0,0,0,0,0.0715902592527063,3.46944695195361e-18,0,-0.0252495807281088,0,0,0,0,0,0,0
X600019.SH,0,0,0.0683218174826656,0,0,0.0842916128666977,0,0,0,0.0063207437919621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.634718296545347,0,0,0,0,0.0247422552513716,0,0,0,0.0860121631789791,0,0,0,0,0,0,0.0135148573238205,0,0.0579532802689295,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0963304081120602,0.134046906900283,0,0,0,0,0,0,0,0,0,0,0.19119187479619,0,0,0,0,0,0,0,0,0.0895479216406542,0,0,0.0886394542978438,0,0,0,4.33680868994202e-19,0.18030765798938,0,0,0,0.0354106994899974,0,0,0,0,0,-0.0088014102658095,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17549438568991,-0.0482127170495871,0,0,0,0,0,-8.67361737988404e-19,0.111642572028328,-0.034705721551588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0931146126265906,0.0622410986178462,0,0,0,0,0,0,0.440426323565404,0,0,-0.0191368086880251,0,0.208018746309266,0,0,0,0,0
X601898.SH,0,0,0,0,0.0728774678713144,0,0,0,0,0,0,0,0,0,0.00740234857195142,0,0,0,0,0,0.27061046534087,0.026555935846333,0,0,0,0.0879699751924505,3.46944695195361e-18,0,0,0,0,0,0,0.222191432711644,0,0,0.146615990032616,0,0,0,0,0,0.0136570322269321,0,0,0.0311774521544696,0,0.0287167920186002,0,0,0,0,0,0,0,0,0,0,0
