,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600886.SH,X601600.SH,X600547.SH,X600585.SH,X600660.SH,X600795.SH,X000792.SZ,X600362.SH,X600489.SH,X600027.SH,X000708.SZ,X600160.SH,X600803.SH,X600010.SH,X600111.SH,X002460.SZ,X000983.SZ,X601991.SH,X600426.SH,X601699.SH,X000301.SZ,X002128.SZ,X000786.SZ,X000807.SZ,X000933.SZ,X000630.SZ,X002466.SZ,X000877.SZ,X600219.SH,X601168.SH,X600985.SH,X600176.SH,X000408.SZ,X000883.SZ,X600096.SH,X002353.SZ,X600348.SH,X000027.SZ,X600282.SH,X600612.SH,X000932.SZ,X600483.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0858336909262468,0.428134624387015,0,0,0,0,0.0876063516424311,0,0.2043036501709,0,0,0,0,-0.0814779413711927,0,0,0,0,0,0,0,0,-0.0128235485987404,0,0,-0.180280814306498,0,0,0,0,0,0.0368346048926614,0,0,0,0,0,0.0376205579483129,-0.0519269207785751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0
X601088.SH,0.348945658906751,0,0,0,0.00534675546686602,0,0,0,0,0,0,0,0,0,0.079233465508161,0.0159310297916529,0,0,0,0,0,0,0,0,0.158332374496686,0,0,0.114075600760116,0,0,0,0,0,0,0,0,0,-0.0540563762570663,0,0,0,0,0,0.0839648278497537,0,0,0,0,0,0,0,0,0.00255604374801255,0.00774409340383493,0,0,0.0816862621886646,0,0
X600028.SH,0.397958243805402,0.146107581593449,0,0,0,0,0.0477416781020533,0,0,0.0684367056864048,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.174075218771682,0,0,0,1.0842021724855e-19,0,0,0,0.00762526091946662,0.0272450169821326,0,0,0,0,-3.46944695195361e-18,-0.00354072778444176,0,0,0,0.0218103732284068,0,0,0,0,0,0,0,0,0.00277450052644152,0,0,0,0,0,0,0
X600309.SH,-0.154569083254326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102271409101325,0,0,0.0241335659261031,0,0,0,0,0,0,0,0,0,0,0,0.0686659397766412,0,0,0,0,0,0,0,0,0,0,0,0.0310671913466385,0,0,0,0.12497379740765,0,0,0,0,0,0,0,0,0,0.0892751795729567,0,0
X600188.SH,0,0.134878549593628,0,0,0,0.381611059057052,0,0,0,0,0,0,0,0,0,0,0.0168967089062542,0,0,-0.0152642103300831,0,0,0,0,0,0,0,0.149720381528502,0,0,-0.185410580617739,0,0,0,0,0,0,0,0.0783605845075969,0,0,-0.130014315429017,0,0,0.255986334282723,0,0,0,0,0,0,0,-0.0135367784699302,0,0,0,0.118000535884547,0,0
X601898.SH,0.047527938867252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349493624589034,0.0834543441545642,0,0,0,0,0,0,0,0.258798029445379,0,0.056619183315267,0,0,0,0,0,0,0,0,0.28597004881481,0,0,0,0,0,0,0,0,0.00622314135940137,0,0.0186923623712785,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.148961610466292,0,0,0,0,0,0,0,0,0,0,0,0.0155731250405654,0.198363803790448,0.0199599096581644,0,-0.129069033489277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166869430813607,0,0,0,0,0,0,0,0,0,0.128414933977113,0.354727538443502,0,0,0.0610211990286672,0,0,0,0,0.0583546378020949,0,0
X600011.SH,0.0947743948438274,0,0,0,0,0,0,0,0,0,0,0,0,0.221079491589169,0,0,0,0.206235490306981,0,0,0.0141397970234221,0,0,0,0,0.247404684833118,0,-0.11649181955606,0,0,-0.134375756604602,0,0,0,0,0,0,0,0,0,0,0.118828626953163,0,0.0594062857486665,0,0,0,0,0,0.0684365086901603,0,0.0195901431157882,0.0444429517188326,0,0,0,-0.0110459613065375,0,0
X600886.SH,0,0,0,0,0,8.67361737988404e-19,0,0.0162312000278648,0,0,0,0,0,0.141795327983759,0,-0.0225040009548829,0,0.128739672190003,0,-0.0472310407100016,0,0,0,0,0,0.059552074710606,0,0,0,0,-0.167685572815488,0,-0.134750219876753,0,0,0,0,0,0,-0.0205390301170899,0,0,0,0,0.193819867875402,0,0,0,0,0,-0.147663319968719,-1.73472347597681e-18,0.00658999842500767,0,0,0,0.0619085859660385,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148218025710906,0,0,0.0132239030862531,0,0,0,0,0,0,0,0,0.341340838124018,0.212430047519595,0.272560602075292,0,0,0.0264728447814563,0.0428820863613424,0,0,0,0,0,0.0227400897146331,0.00477474142370256,0,0,0,0,0,0,0,0,0,0,0,0,0,0
