,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X601600.SH,X600688.SH,X600795.SH,X601991.SH,X600623.SH,X600027.SH,X600362.SH,X600111.SH,X600886.SH,X600157.SH,X600188.SH,X601992.SH,X002466.SZ,X600299.SH,X000792.SZ,X600660.SH,X601158.SH,X000709.SZ,X600309.SH,X000539.SZ,X000883.SZ,X000898.SZ,X600583.SH,X000027.SZ,X600547.SH,X600352.SH,X600489.SH,X000630.SZ,X002470.SZ,X300072.SZ,X000629.SZ,X000060.SZ,X600098.SH,X600160.SH,X600176.SH,X000012.SZ,X000723.SZ,X600021.SH,X600315.SH,X000959.SZ,X600022.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0.0375201756314548,0,0,0,0,0,0,0,0,0,0,0,0,0.0424798644082112,0.103839710606822,0,0,0,0,0,0,0,0,0,0,0,0,0.0125577082842175,0,0,0,0,0,0,0.0814801172014501,0,0.154010499660083,0,0,0,0,0.237983284847289,0,0.0107004198701015,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0600647975766909,0,0,0,0,0,0,0,0,0.0840336787836434,0,0,0,0,0.0454966537357671,0,0,0,0,0.174525797474262,0.129813463848819,0,0,0,0,0,0,0,0,0,0,0.0817294798150042,0,0.0114183438902793,0,0,0,0.190991078607376,0,0,0,0,0,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,-0.151647180678816,0,0,0,0,0,0,0,0,0.121967333616381,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.290947526810068,0,0,0.381685480672755,0,-0.0291790916621788,0,0,0,0,0.403959967991343,0,0.139301781575751,0,0,0,0.14187221275893,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164560411538654,0,0,0,0,0,0,0,0,0,0,0.069997780596444,0.0347609102677305,0,0.106016518894206,0.0181228870402298,0.240758929701561,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.244352823724389,0,0,0,0,0,0,0,0,0,0.235619443882623,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00304268492289147,0,0,0.181787149343737,0,0,0,0.162647271580795,-0.040246156718187,0,0.0797783284546028,0,0.0474091486004802,0,0,0,0,0,-0.0452435872933469,0.0242059872009344,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.137882602680463,0,0,0,0,0,0,0,0,0,0.12687286820017,0,0,0,0.0490483419357793,0,0,0,0,0,0.0896093754403931,0.00749583127270576,0,0,0,0,0,0,0,0,0,0,0,0,0.0749689242287166,0.304967371246422,0,0.0275747040557866,0.0261971164828504,-6.93889390390723e-18,0.0554738012262255,0,0,0,0,0,0,0.0157395552773218,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156099465729487,0,0,0,0,0,0,0,0,0,0.0465796901371507,0,0,0,0.0828275386110416,0,0.004397439058621,0,0,0,0,0.0358589992830064,0,0.102868075040759,0.020184927741545,0,0,0.0278122371629579,0.0947703373787091,0,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00788778494065527,0,0,0,0,0,0,0,0,0,0.0302348781650138,0,0,0,0,0,0,0,0,0.050748351535822,0,0,0,0,0.166141112306309,0,0.166539966361363,0.121836133986965,0.106819761841817,0,0,0.0468723805735242,0.0742448397575476,0.0738750148843099,0,0,0.0236860173920668,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,-1.73472347597681e-18,0,0,0.514371362564818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148001818141796,0,0,0,0,0,0,0.0863375584141579,0,0,0,0,0,0,0,0,0,0,0,0.013243668972129,0,0,0.0755486300173607,0,0,0.11326961833281,0,0,-0.0080297272989032,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0.0716957339770228,0,0,0,0,0,0,0,0,0,0,0,0,0.349706439563779,0,0,0,0,0.211727022104769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0320091783327644,0.178136303196285,0.111531418483928,0,0,0,-0.00427478065483583,0,0,0,0,0,0,0.0259987287818111,-0.0406567718001274,0,0,0,0,0
X002466.SZ,0,0,0,0,0.00989443641162994,0,-0.027145282513123,-0.256678792973311,0,0,0,0,0,0,0,0,0,0,0,-0.0655378741225198,0,0,0.168822113014467,0,0,0,0,0,0,0,0,0,-0.171223141522667,0,0,1.04529572886038,0,0,0,0,0,0.0615261532549839,0,0,0,0,0,0,0,0,0,0.214775281974168,0,0.605681934533142,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0584104843777782,0,0,0,0,0,0,0,0,0,0.0952330526745834,0,0,0,0,0,0,0,0,0.0575833293658041,0,0,0,0,0,0.0515345255663191,0,0.239567240899389,0,0.116365675746672,0,0.185833264523685,-0.0692310377268099,0.149379254863789,0,0,0,0,0.0229141306311697,0.0295711280719178,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0.107521082626029,0,0,0.11269422472603,0,0,0,0,0,0,0,0.233378827409476,0,0,0,0,0,0.419241397928622,0,0,0,0,0,-0.0875564375225119,0,0,0,0,0,0,0,0,0.00393718952430154,0,0.221549708551084,0,0,0,0,0,0,-0.162122755194743,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00879836389156095,0,0,0,0,0,0,0.0962283845171745,0,0,0,0,0,0.0684011523593189,0,0,0,0,0,0,0,0.116782103092602,0,0,0,0,0,0,0,0,0.145182446773939,0,0,0,0,0,0,0,-0.0235468557641607,-0.0232969176006059,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0579406804243991,0,0,0.167920278814426,0,0,0.0304325013073425,0,0,0,0,0,0,0,0,0,0,0,0.169659170866575,0.19346191239742,0,0,0,0,0,0,0.0313794049347568,0.0949156025939393,0.0597501069555846,0,0,0.03852518614864,0.0151895715436298,0,0,0,0,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0.0858557038652177,0,0,0,0,0,0,0,0,0,0,0.0586883541517782,0,0,0,0,0,0,0,0,0.457290465362437,0,0,0,0,0,0,0,0,0,0,0,0.0720809227607877,0,-0.0264184164858435,0,0,0,0.0710755857467712,0.168003365391906,0,0.00486280566076154,-0.0345355707774363,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.135867564496267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451845944857492,0,0.0324300544375475,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21132540306886,0,0,0.0518970621167153,0,0.0234883815386342,0,0.0390094516241822,0,0.138916824162353,0,0.143453016107665,0,-0.0233982507536855,0.0316495074241965,0.00785148854185675,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00350949875814083,0,0,0,0.0107263913613113,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0424215956466302,0,0,0,0,0.221891662400761,0.0712558447409623,0.229797467125447,0,0,0,0.13644292336299,0,0,0,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0.0530397026631196,0,0,0,0,0,0,0,0,0,0,0,0,0.0592273237055659,0,0,0,0,0,0.0545701742804636,0,0,0,0.152377687308573,0,0,0,0,0,0,0.123497494451039,0.139591203423561,0.101122214466276,0.0391982770938643,0,0,0,0.00197133607946449,0,0,0.0239005706823905,0,-0.0414744119377325,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.11469068359962,0,0,0,0,0,0,-0.018119065348286,0,0,0,0,0,0,0,0,0,0,0,0,0.544709213176114,0,0,0,0,0,0,0,0,0,0,0,0,8.31301670653805e-05,0.0765101923946146,0.0391865785145977,0.0301877691968094,0,0,0,0.0506414866167632,0,0,0,0,0,-0.0612847669341568,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134875793168574,0,0,0,0,0.00533048763221607,0,0,0,0,0,0,0,0,0.234978333030202,0,0,0,0,0,0,0.0133776586477117,0.0979217825964809,0.00615745410785933,0,0,0.111951059721706,0.0954928413454006,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0.03188738997411,0,0,0,0,0,0,0,0,0,0.0380476172924582,0,0,0,0,0,0,0,0,0.15201923421409,0,0,0,0,0,0.166623777370967,0,0,0,0.310630105494007,0.053493531684917,0,0.0927880168041142,0.0210386412067916,0,0,0,0,0,-0.0212463373608596,0.0244708857557572,0,0,0,0,0,0
X600547.SH,0,0,-0.0165982880677159,0,0,0,0,0,0,0,0,0,-0.0494965062261391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.942315620861471,0,0,0,0,0.179404043419044,0,0.0100331070217252,0,0,0.00742446144784953,0,0,0,0,0,0,0,0,0.0431892501671465,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.231188927634689,0,0,0,0,0,0,0,0,0,0,0,0,0.0787550895439885,0,0.178334175112729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180260868165167,0,0,0.0753816478263264,0,0,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.0184665115997685,0.0856272154889114,0,0,0,0,0,0,0,0,0,0,0,-0.0326643604496557,0,0,0,0,0,0,0,0,0,0,0,0.550834844165463,0,0,0,0,-0.140679884875681,0,-0.00984022136322986,0,0.0450793123684188,0,0.0474991734709601,0.1271530642105,0,0,0.133674343786449,0,0,0,0.00885251727979263,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0.199470049303563,0,0,0,0,0,0.207057610261182,0,0,0.0699065898809082,0,0,0.0160006439367052,0,0,0,0,0,0,0,0,0,0,0,0.0184710426013887,0,0,0,0.065372825061711,0,0.00384599211414038,0.19793961048737,0,0.0551972187982557,0,0,0,0,0,0,0,0,-0.0108432833402887,-0.016814630322766,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0768418474766433,0,0,0.21818106967198,0,0,0,0,0,0,0,0,0,0,0,0,5.80010330446881e-06,0.122065873962561,0,0,0,0,0,0,0.138735871881145,0,0,0.0228689781653081,0,0.16138739089283,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.234377136216359,0,0,0,0,0,0,0,0,0,-0.15400660633472,0,0.343288852528691,0,0,0,0,0,0,0,0,0.110345933328999,0,0,0,0,0,1.38777878078145e-17,0.122980506862138,0,0,0,0.293953646504935,0,0,-0.0903164862876398,0,0,0,0.032310588124936,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23914688368919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114552592545836,0,0,0.117470950889152,0,0.0831445719110487,0.118506910803865,0,0,0.0632188287621365,0,0,-0.0906070408396628,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0.209075558192491,0,0,0,0,0.339764238855394,0,0,0,0,0,0.0937870542993489,0,0,0,0,0,0,0,0,0.147907479321704,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0552836432312193,0.112784887584101,0,0,0,0,0,0,-0.00186683971358491,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188435530795249,0.0197725695984322,0.0998689450979273,0,0,0,0,0,0.0576470855085218,0,0,0,0.132081304273118,0,0.0142526661744879,0,0,0.0284131061871572,0,0.0224123379306107,0,0,0.0531080548242019,0,0.017089769630815,0,0.373002364013226,0,0,0,0,0,-0.0177430637900724,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0.189633731277254,0,0,-0.161779475133527,0,0,0,0,0,0.192158303997892,0.118788874947699,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.187601723274141,-0.213884478987732,1.38777878078145e-17,0,0,0,0,0,0.399484188583244,0,0,0,0.0935023945527246,0,0,0.218005205863894,0,0,0,-0.225278547193349,0,6.93889390390723e-18,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.019213722710607,0,0,0,0,0,0,0,0.101122456797979,0,0,0,0,0.123697503481816,0,0,0,0,0,0,0,0,0,0,0,0.00958284972977661,0.127730049561237,0,0,0,0,0.208963614418496,0.0232180972656531,0,0,0,0,0,0.0166731589630519,-0.0501924448337847,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0.251636674684145,0,0,0,0,0.00902118697164415,0,0,0,0,0,0,0,0,0.132626170568107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103445919562887,0.0737020392664373,0.0315821467172347,0,0,0,0.0631965150549651,0.144967115646458,0,0,0,0,0,-0.0175184991807889,0,0,0,0,0,0
X000723.SZ,0,0,0.15425429020476,0,0,0,0,0,0,0,0,0,0.0249286052813352,0,0,0,0,0.012532994336931,0,0,-0.0425415278645569,0.00552239835392314,0,0,0,0,0,0,0.0357615096398891,0,0,0,0.0875878320346106,0,0.35470324012744,0,0,0.274380437970974,0,0.255686675262048,0,0.127853390827252,0,1.73472347597681e-18,0,0,0,0,0,0,0,-0.0553119265368645,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0.0325106841096025,0,0,0,0,0.030545149971948,0,0,0,0,0,0.0646054036678255,0,0.175116440067943,0,0,0,0,0.269025439723433,0,0,0,0,0,0.039124222274337,0,0,0,0,0,0.00934897330562074,0.0668223016898351,0.0877304961307078,0,0.0759346546724962,0.0422341944137225,0,0,0,0,0,0,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0288293318004681,0,0,0,0,0.189990749816328,0,0.14571389139448,0,0.0921669871636095,0,0,0,0,0,0,0,0,0,0,-0.142128708516694,0,0,0,0,0,0,0,0.0935222155594345,0,0.110796808502878,0.0265044167552968,0,0,0,0,0,0,0.00183227610552692,-0.00416346324757653,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.918705361272351,0,0,0,0,0,0,0,0,-0.0308684162898855,0,0,0,0,0,0,0,0,0,0,0.143015511734049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140016456723663,0,-3.46944695195361e-18,-1.73472347597681e-18,-0.0499758377560645,0,0,0,0,0.00716419500446037,-0.0340959188270118,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227167935642739,0,0,0.0365261002165959,0,0,0,0,0.106572949655426,0,0,0,0.11933622432398,0,0,0,0,0,0,0,0,0.121455595359793,0.1864888387356,0,0,0,0,0,0,0,0,0,0,-0.0147950372517261,-0.0372382291101756,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.17747285139584,0,0,0,0,0,0,0,0,0,0,0,-0.094895123884505,-0.192507028509513,0.0337748260850695,0,0,0,0,0.115009788696629,0,0,0,0,0,-0.12442472132053,0,0,0.0509130639014747,0,0,0,0,0,-0.0173808211373046,0,-0.0829477615760753,0,0,0,0,0,0.0643908257745002,-0.0412422011145845,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.294143325934191,0,0,0,0,0,0,0.678673455441766,0,0,0,0,0,0,0,0.0577437774046141,-0.427404321632332,0,-0.584378729779346,0,0,0,0,0,0,0,0,0,0.445694899332117,0,0,0,-0.549116578526568,0.447920003355618,0,0,0.255089958322035,0,0,-0.0980126313382502,0.0938798280792274,0,-0.174279249499042,0,0,0,0.0231761760506849,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08644951805726,0,0,0,0,-0.0336863640193783,0,-0.194385235436593,-0.218594955790704,0,0,0,0,0,0.157870426603608,0,0,0,0,0,0,0
RealEstate_excess,-0.353489718609638,0,0,0,0,0,0,0,0,0,0,0,0.0110984162744024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00591365808367873,0,-0.0542373788651766,0,0,0.0793114970280068,0,0,0,-0.0803471333839486,0,0,0.0228666911263901,0,0,0.0612608830221493,0.0299819299923596,0,0.114020911163982,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224294983799255,-0.0487687246138002,0,0,0,0,0,0,0,0,0,0,-0.176013096251978,0,0,0,-0.0475651598235241,0.167610502641438,0,0.0422095415063875,-0.278656015064576,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0636070596741485,-1.0842021724855e-19,0.598501090622483,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00140993374316222,0,0,0,0,0,0,0.00939358963744097,-0.013510881790093,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00327832016415294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00706255641501591,-0.0179367770044821,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0.00312225655531622,0,0,0,0,0,0,0,0.00151023088652495,0,0,0,0,0,0,0,0.00159746310958208,0,0,0,0,0,0,0,0,0.00248050236758498,0,0,-0.00680328481320996,0,0,0,0,0,0,0,7.56281820607426e-05,0,-0.00397254994531843,0.0142231383211824,-0.0130644760837454,0,0,0,0,-0.0201853720113576,0
