,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X000792.SZ,X600111.SH,X002466.SZ,X600660.SH,X002271.SZ,X600011.SH,X000877.SZ,X600188.SH,X000708.SZ,X600010.SH,X601600.SH,X600547.SH,X000301.SZ,X601898.SH,X600886.SH,X600362.SH,X600176.SH,X600426.SH,X000723.SZ,X000786.SZ,X600219.SH,X000408.SZ,X600803.SH,X601991.SH,X002080.SZ,X600795.SH,X300073.SZ,X600027.SH,X300037.SZ,X600688.SH,X600489.SH,X600801.SH,X002353.SZ,X600352.SH,X000807.SZ,X000825.SZ,X000959.SZ,X000932.SZ,X600486.SH,X601699.SH,X600399.SH,X600157.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.0437073729260908,0,0,0,0,0,0,0,0,0.00103665693588533,0,0.0974041839090391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0965330433371677,0,0.298037937310217,0,0.133138917936556,0,0,0,0,0,0,0,0,-0.0351596047537993,0,0,0,-0.0664258342583603,8.67361737988404e-19,0,0,0,-0.06219937545938,0,0
X600028.SH,0.176228588447314,0,0.0170240720788522,0,0,0,0,0,0,0,0,0,0,0,0.0208413162651002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0521126665987109,0,0,0.094953670414982,0,0.0737924293804483,0,0,0,0,0,0,0,0.0636325205425863,0,0,0.00608518995400976,0,-0.028101956477641,0.00607570386670952,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0454814601816971,0,0.1565438811374,0,0,0,0,-0.010890905357208,0,0,0,0,0,0.102558933028635,0,0,0,0,0,0,0,0,0,0,0.126117895215617,0,0,0,0,0,0,0,0,0,0.0598364771255838,0,0,0,0,0,0.0154727437130694,0,0,0,0.0248130262039865,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,-0.00587082889414488,0.0618978129027676,0.02938071671659,0,-0.231961616654849,0.0466190707867468,0,0.030090983833469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087717784670652,0,0,0,0,0,0,0,0,0,0,0,0.0839491857221274,0,0,0,0,0,0.0199874767439458,0,-0.04099398939191,1.0842021724855e-19,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0115335775332245,0.0553050076117302,0,0,0.083494743223453,0,0,0,0,0,0,0.0977678768516994,0,0.0597413646444827,0.0200800039515466,0,0,0,0,0,0,0,0,0,0,0,0.367162544411504,0,0,0,0.0029281953478134,0,0,0,0,0,0,0,0,-0.0231271930336932,0,0,0,0,-0.0110688857219248,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.589445426499265,0.0514159288982609,0,0,0,0,0,0,0,0,0.0527803792236805,0,0,0,0,0,-0.0878705913519219,0,0,0,0,0,0.0695655267541617,0,0.195624616822567,0,0.205626612880522,-0.00292019905694556,0,0,0,0,-0.0145326901816747,0,0,0,0,-0.120816326901666,0,0,0,0,-0.00695130921304008,0,0,0,0,-0.11289529086289,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.0123506174566823,0,0,0.0313872391021203,0,0.0221987902667154,0,0,0,0,0,0,0,0,0,0,-0.0646371725746005,0,0,0,0,0,0,0,0,0.100036093094677,0,0,0,0.013071090087364,0,0,0,0.242933282040816,0,0.232725798143523,0,0,0,0,0,0,-0.0113235764938876,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.0371835393815826,-0.0990617018379298,0,0.470503164810767,0.00656383238869203,0,-0.263466879180726,0,-0.0560682420966162,0,0,0,0,0,0.370741746256529,0,0,0,0,0,0.0331561551673032,0,0,0.140448882509949,0,0,0,0,0,0,0,0,0,0,0,-0.082194953154583,0,-0.0791409384425193,0,0,0,0,0,0,0,0,-0.0486261483311987,0,0,0,0,0,0,0
X600111.SH,0.0222178548311518,0,0,0,0,0,0,0,0,0.593923439981479,0,0.172459598986737,0,0,0,0,0.159320749254794,0,0,0.0746825892705099,0,0,0,0,0,0.0477913201577962,0,0,0,-0.166941870025495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161077939311631,0,0,0,0,-0.0545430287102311,0,0
X002466.SZ,0,0,0,0,0,0.492657414715591,0,0.184609833252176,0.112045028377511,0,0,0,0,0,0.0135938946483618,0,0.0254727031891205,-0.0472341454230255,0,0,0,0,0,0,0,0,0,0,0.262733136292872,0,0,0,0,0.136907046728038,-0.121680763229723,0,0,0,-0.0734865453574928,0,0,0,0,0.0979241098309495,0,0,0,0,0,0.176448573375929,0,0.00564177423715252,1.35525271560688e-20,0,0,0,0,0,0
X600660.SH,0,0,0,0.276329295706532,0,0,0,0,-0.0266328682625819,-0.049247809757416,0,0,0,-0.0285060839655923,0,0,0,0,0,0,0,0,0,0,0.0613143918864364,0,0,0,0,0,-0.10618502395757,0,0,0.0268084699580108,0,0,0,0,-0.112341002527852,0,0,0,0,0,-0.0352500765693816,0,0,-0.155061432241464,0,0,0,-0.0434230337777982,0.00466526375830842,0,0,0,-0.0310477304398261,0,0
X002271.SZ,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.0342942967716151,0,0,0,0,0,-0.125609141417168,0,0,0,0,0.242234654912015,0,0,0.0568916948942544,0,0.73138465463123,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0421575716996142,0,0,0,0,0,0.0031607723161326,0,0,-0.129442111981132,0,-0.00137893257055457,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.117184026169967,0,0,0,0,0,0,0,0,0.0195932616454536,0,0,0,0,0,0,0,0.0205905729266294,0,0,0,0,0,0.106832917367332,0,0,0.512660251409994,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324053931234088,0,0,0.0193660380582701,-7.92685627935439e-05,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,-0.0104111426909179,0,0,0,0,0,0,0,0,0.0363949212685695,0,0,0,0.00950662930479823,0,0,0,0,-0.0675543317400595,0,0,0,0,0,0,0,0,0,0,0,0,0.226927106216366,0,0,0,0.0984006200835432,0,0,0,0.0713214461230125,0,0,0,0,-0.0571071063029053,-0.0371518221086853,0,0,0,-1.73472347597681e-18,0,0
