,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600547.SH,X600010.SH,X601600.SH,X601898.SH,X600886.SH,X600660.SH,X601991.SH,X600688.SH,X600362.SH,X600188.SH,X600795.SH,X600352.SH,X600801.SH,X600111.SH,X000723.SZ,X601992.SH,X600027.SH,X002271.SZ,X000898.SZ,X600489.SH,X600176.SH,X600516.SH,X600299.SH,X000709.SZ,X000786.SZ,X002460.SZ,X000629.SZ,X000883.SZ,X002466.SZ,X601158.SH,X600219.SH,X002353.SZ,X000553.SZ,X000630.SZ,X600426.SH,X600985.SH,X601699.SH,X600612.SH,X600583.SH,X000027.SZ,X000401.SZ,X000825.SZ,X600021.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00402265761737726,0,0,0,0.0216868751964361,0.0495609087536174,0,0,0,0,0,0,0,0,0.0480094777389001,0,0,0,0.246450464350695,0,0,0,0,0.0736241671606172,0,0,0.00857827854429659,0,0,0,0.126152166078379,0,0,0.0303826346488041,0,0,0.00727785611030985,0,0,0,0,0,0,0
X600886.SH,0,0,0,0.163581690888383,0,0.0903412104001565,0,0.0388267306123913,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443851599905745,0,0,0,0,0,0,-0.0937776180210649,0,0,0.0858858224178671,0,-0.0114578426096326,0,0,0,0,0,0.100862660283969,0,0,0.0466418770780682,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0118834828239292,0,0.0670067681930405,0.0220344214452177,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310503950908577,0.141392964380784,0,0,0,0,0.0763967511527493,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0730954645072903,0.0422701163820348,0,0,0,0.0595995742873031,0,0,0,0,0,0,0,0.00352697757868885,-0.0298324506898885,0,0,0,0.0181545462752969,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283379987427165,0.0953117307111169,0,0.00920224464900921,0,0,0,0,0,0,-6.93889390390723e-18,0.0321988788557531,0,0,0,0,0,0,0,0,0.0576961309880669,0,0,0.165375019179691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302978026803224,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108394928724676,0.00197025857885053,0,0.0101641162203172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166055943691356,0,0.0411504290875714,0,0,0,0.108046532784139,0,0.0185008108797591,-0.0233308226290189,0,0,0,0.0411586676423085,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.341184643597843,0,0,0,0,0,0,0,0,0,0,0.0381163312483015,0.0723764794767461,0.0144500779747595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178323712474879,0.194696222718198,0,0,0.131413066560826,0,0,0,0,0,0,-0.0247619662651641,0.0146638281569443,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.0207714675097796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0813267789041077,0,0,0.023661988111519,0,0,0.211957050635834,-3.46944695195361e-18,0.0859220374442489,0,0,0,0,0,0,0,0,0,0,0,0.148398766697782,0,0,0.059313882693995,0,0,0,0,0,0,-0.00262705140169934,0,0,0,0,0.0149116099029112,0,0
X600795.SH,0,0,0,0,0,0,0.00238687002173664,0,0,0,0,0,0,0,0,0.0165978550283049,0.165928528029112,0,0.0510354018511391,0.0522148441374604,0,0.00960597451536611,0,0,0,0,0.010234999442879,0,0,0.0336550792159501,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350917030167325,0,0,0,0,0,0.022154235658754,0,0,-0.0415720759304679,0,0,0,0.0222571596580796,0,0
X600352.SH,0,0,0,0,0,0.0334028740577474,0,0,0,0,0,0,0.351635999264293,0,0,0,0,0,0,1.73472347597681e-18,0,0.353125226552552,0,0,0.127981284499242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237554921529788,0,0,0.188265790607106,0,0,0,0,0.0358326215851415,0,0,0,0.0934012253990339,0,0,-0.175854891130225,0,0.041990137335944,0,0
X600801.SH,0,0.280944455550794,0,0.33072603663341,0.18023769969207,0,-0.0773132437905544,0,0,0,0,0,0,0,0,0.17779015097762,0,0,0.0873411990841954,0,0,-0.0461244864472294,0,0,0,0,0,0,0.152810996934405,0.0165535948305125,0,0,0,0,0,0,0,0,0.0361890808667597,-0.104711726411397,0,0,0.0896306792937644,0,0,0,0,0.312265521187113,0,0,0,0.0251030309088268,0,0,0,0,-0.024037965799544,0,0
X600111.SH,0,0,0,0,0,0,0,0.0417807099412431,0.806921169887822,0,0,0,0,0,0,0,0,0,-0.0991157233088737,0,0,-0.360388243136458,0,0,-0.0827604826026649,0,0,0,0,0,0,0,0,0.0837432506295521,0,0,0,0,0,0,0,0.499524556363373,0,0,0,0,0,0.58232201902761,0,0,0,-0.029577630484475,-0.00743686224486312,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,1.15131156463619,0,0,0,0,0,0,0,0,0,0,0,0,0.0916558758487222,0,-0.0532551958598709,0,0,0,0,0,0,0.303655051645269,0,0,0,0,0,0,0,0,0,0,0.320617579184431,0,0,0.597323654779577,-0.253583528868827,0,1.38777878078145e-17,0,0,0,0,0,0,0.0760750344845584,-0.115025689277685,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223261612094857,0,0,0.0246187401428844,0.177388106697802,0.000517429396186563,0,0,0,0,0,0,0,0.143767846775385,0.187084523034641,0,0,0,0,0,0,0,0,0.0231962984069438,0.068793000233026,0,0,0,0,0,0,0,0,0,0,0,-0.00727311105490232,0,0,0,0,0.0156704964628215,0,0
X600027.SH,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0155785991660903,0.0289994447919103,0,0,0,0,0,0.00331725951042154,0,0.145429762527587,0,0,0,0,0,0,0,0,0,0.201407464728957,0,0,0,0,0,0,0,0,0.120625473052841,0,0,0,-0.0358755412273212,0,0,0,0.0868840681825951,0,0
X002271.SZ,0,0,0,0,0,0,0,0.0572380106490917,0,0,0,0,0.246105223692346,0,0,0,0,0,0,0,0,0.0217885231674599,0,0,0,0,0.0759952001871652,0,0,0.0126078121299438,0,0,0.113072062394277,0,0,0,0,0,0.000973793846550942,0,0,0.0396905535928336,0,0,0,0,0,0,0,0,0.197923117792295,0,-0.0180689780949668,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00500879476264714,0,0,0,0,0,0,0.116680038002356,0.0215064336998712,0.0228783450816975,0,0,0,0,0,0.0608470412091876,0,0,0.0288535120301132,0.0238693143913572,0,0.115655111239426,0,0,0,0,0,0,0.0916252640522378,0,0,-0.00718761205533929,0,0,0,0,0.0171584557149266,0,0
X600489.SH,0,0,0,0,0,0.0853591506140509,0,0.718696811043029,0,0,0,0,0,0,0,0,0,0,0,-0.102412975330478,0.00754714470008614,0.039358410068708,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0991822686634935,0,0,0,0,0.0866517712673175,0,-0.0680303831604552,0,0,0.13483300500391,0,0,0,0,0,0,0.0125499772318544,0,0,0,-0.00880638043403747,0,0
X600176.SH,0,0,0,0,0,0.0863551818774034,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253574750409896,0.0787995801144975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159637059875007,0,0,0.166596816887515,0,0,0,0,0,0,0,0,0,-0.0371174906227911,-0.0218976637551491,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167609224337665,0.153813232276192,0.132742309946912,0,0,0,0,0,0,0,0,0,0,0,-0.156111947527839,0,0.272479703063769,0,0,0.0534838756646379,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181798926368049,-0.0514882954903,0,0,0,0.303563452391385,0,0
X600299.SH,0,0,0,0,0.0606117624284748,0,0,0.0178641242600177,0,0,0,0,0,0,0,0,0.101691552001758,0,0,0.0556006578908927,0,0.122689675846764,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0790756488312523,0,0,0,0.124650612939266,0,0,0.0180474888357457,0,0,0,0,0,0.233619569404678,0.0662283871990428,0,0,-0.0225914278806896,0,0,0,0,0.161982256567178,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324805275189195,0,0,0.0624139000801875,0,0,0,0,0,0,0,0,0,0.0331220655564078,0.0686023148835101,0,0,0,0.0405881658729968,0,0,0,0,0.025903147631529,0.00436006010883906,0,0.150881906339786,0,0,0,0,0,0,0,0,0,-0.0106496105604325,0,0,0,0,0.0453174893572457,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0907372769706774,0.335303844586139,0.180704475414945,0.148619510280248,0.131975250853365,0,0,0,0.00861226706581046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0388533549564522,0.129645333467481,0,0.033162505945872,0,-0.0242080951017424,0,0
X002460.SZ,0,0,0,0,0,0,0,-0.0129720312445239,0.0148275911888238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180321208677125,0,0,0,0,0.096385576485548,0,0.617587619393122,0,0,0,0.178115394151554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011197311365371,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168506820552219,0,0,0,0,0.0850116722114513,0,0,0,0.0566418991102449,0,0,0,0,0,0,0,0.269209063474711,0,0,0,0,0,0.0564791309516035,0,0,0,0.167226784362815,0,0,0,0,0,0,0,0,0.0176842564483638,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135899513848627,0.174430981265114,0,0,0,0,0,0,-8.67361737988404e-19,0.131775446654324,0,0,0,-0.0336390502661494,0,0,0,0,0.0176041940888997,0,0,0,0.0127941954109904,0,0,0.0428980094094435,0,0,0,0,0,0.00702655785161888,5.42101086242752e-20,0,0,0,0,0,0
X002466.SZ,0,0,0,0,-0.0148370454720174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552183129415905,0,0,0,-0.24578802248844,0,0.0964049341568234,0,0.356668580517838,0,0,0,0.608174248159122,0,0,0,0,0,0.0386967568400194,0,0,0,0,0,0,0,0,0,0,0,0,0.00100795425212681,0.0844733404076265,0,0,0,-0.0164129054716435,0,0
X601158.SH,0,0,0,0,0,0,0,0.048692356453894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226770230546463,0,0,0,0,0.034762822518042,0,0,0,0,0,0,0,0.020610339640583,0,0,0,0,0.0266200400622377,0,0,0,0,0.147945994288826,0,0,0.0423946372507207,0,0,0.009789258559411,-0.0270417438767433,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.10065754028032,0,0,0,0,0,0,0,0,0,0,0.219007064584245,0,0,0,0,0,0,0,0,0.00507772314408999,0.142089399393386,0,0,0,0,0,0,0,0,0.0852665061529104,0,0,0,0,0,0,0,0,0,0,0,0,-0.0429795332312345,-0.00790321785844744,0,0,0,0.0162105932249567,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0236209522382385,0,0,0,0,0,0,0.125858773356812,0,0.321206497145083,0,0,0,0,0,0,0,0,0,0.300271240466898,0,0.108955961311503,0,0,0,0,0,0,0,0,0,0.0318108140115551,0.041721357153647,0,0,0,0.0739999470530968,0,0
X000553.SZ,0,0,0,0,0,0.150006103248703,0,0.0615111887139709,0,0,0,0,0,0,0,0,0,0,0,0,-0.118085550396745,0.115276827272861,0,0,0.206985357515484,0,0,0,0.115716644551349,0,0,0.0633502281507258,0,0,0,0,0,0,0.245797129527577,0,0,0,0,0,0.0337604269946601,0,0,0,0,0,0,0.0196304404808627,-0.149174490981197,0,0,0,-0.0589207844807122,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352281928304242,0,0,0,0,0.0110209244451204,0.0617972326448218,0,0,0,0,0,0,0,0.0498731736847749,0,0,0,0,0,0,0,0,0,0,0,0.190556447369261,0,0,0,0.0567512364138739,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0
X600426.SH,0,0,0,0,0,0,0,-0.0528899569489655,0,0.168135804140607,0,0,0,0,0,0.12748105397638,0,0,0.0468238539457041,0.0167672076387358,0.120061793424091,0.152956433726638,0,0,0,0,0,0,0.0482510553619519,0.218827968130911,0,0,0,0,0,0,0,0,0.142605980164654,0,0,0,0,0,0,0,0,0,0,0,0,0.0158665974701797,-0.0110448916577693,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0,0.116602921530215,0.138448941014948,0,0.210630211822847,0,0,0,0,0,0,0.102621604665153,0,0,-0.167868393614527,0,0,0,0,0,0,0,0,0,0.229273122332562,0,0.0700318341358955,0,0,0,0,0,-0.0837257896541841,0,0,0,0,0,0,0,0.203175768194521,0,0,0,0.02812613771304,0,0.322830247287952,0,0,0.0635960336375248,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105449750083796,0,0.0277506570659883,0,0,0,0,0,0,0,0.334260369384314,0,0,0,0,0,0,0,0,0.0504586779725835,0,0,0,0,0,0,0,0,0,0,0,0,-0.0249015927224518,-0.0279841457568986,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0.229230767076194,0,0.264888487653767,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239038156764289,0,0,0,0,0.172492821079486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34305843937662,0,0,0,0,0,0,0,0.0152532057356536,0.0133704044105718,0,0,0,0.0363608604436588,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025860867532629,0,0,0,0,0,0,0,0.094817860361781,0,0,0,0,0,0,0,0,0.209270252012947,0,0,0.228652933034637,0,0,0,0,0,0,0,0,0,0.00640302529314508,-0.0199644058664172,0,0,0,0.0241330123250125,0,0
X000027.SZ,0,0,0,0,0,0.0282071813857486,0,0.0052998454650975,0,0,0,0,0,0,0,0,0,0,0.0378213240328415,0,0,0,0,0,0,0,0.0645327894057318,0,0,0.0899717920600265,0,0,0,0,0,0.0211485458678051,0,0,0,0.0258961815608753,0,0.109128381582507,0,0,0,0,0,0,0,0,0,-0.00840064534749719,0,0,0,0,0,0,0
X000401.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315995218272625,0.0917612591094998,0.0102836020949445,0,0,0.068900103970448,0,0,0,0,0.413065292966986,0,0,0,0,0,0,0,0,0.0346067030219556,0.147100545334601,0,0,0,0,0,0,0,0,0,0,0,-0.0450725790752839,0.144029408042596,0,0,0,-0.00315317829464012,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548950519487648,0,0,0,0,0.0654452796968596,0,0.33894315880271,0,0,0,0,0,0,0,0,0,0.143543255262263,0.105668164695394,0,0.111453907591561,0,0,0,0,0,0,0.0445701814633298,0.0338640186683198,0,0,0.0577484980997157,0,-0.00432787681223606,0,0,0,0,0.0454205245856862,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410700625035673,0.169320311238747,0,0,0,0,0.079187475585149,0,0,0,0,0,0,0,0.0546404645841846,0,0,0,0,0,0,0,0,0,-0.0226473866700888,0,0,0.116557659594216,0,0,0,0,0,0,0,0,0,0,-0.00712632197054806,0,0,0,0,0,0
Change_TY3M,0,-0.532028789496483,0,-0.249060002891921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213848468263853,0,0,0,0,0.065602727695259,0,0,0.106159660932112,0,0,0,0,0,0.0569049061130487,0,0,-0.0907100287670471,0,0,0,0,0,0,0.0944198424813523,0,0,0,0,0,-0.0503375312871748,-0.12934623894319,-0.0742244572096261,0,0,-0.163141244223384,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41823560346989,0,0,0,-0.385560298740614,0,0
TED,0,0,0,0,0,-0.560689099846592,-0.907516343538554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0380122409143499,0,-0.719692044739301,0,0,-3.46944695195361e-18,0,-0.44713050325917,-1.28966925480047,0,0.12556019668616,0,0,0,0,0,0,0.317373357506601,0,0,0,0.448296989705284,0,0,0,0.790747863664516,0.844787575921534,0,0,-0.246137652573987,0.0707792715919104,0,0.0924530079471519,0,0,-0.31282973934061,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.00697567757795499,0,0,0,0.0540891608848992,0,0,0,0,0,0,0,0,-5.42101086242752e-20,-0.00100134486326461,0,0,0,0,0,0,0,0,0,0,-0.136466765828086,0,0,0,0,0,-0.0222859118798922,0,0,-0.0549448165478907,0.0422298802463739,0,0,0,0,0,0,0,0,-0.00942397879250944,0.00858193952944166,0,0.160911333037949,0,0.0830387904796348,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0308930564173333,0,0,0,0,0,0,0,0,0,0,-0.274576479659476,-0.0454818629561802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0228032062180605,-0.0369770101201144,0.278829086962933,0,0,0.0791761091237691,0,0
MKvol,0,0,0,0,0,-0.00278584761714551,0,-0.00107975339100508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00435323124215059,0,0,0,-0.00450129022051992,0.00684894472667814,0,0,0,-0.00311237722816059,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.0195631642702994,0,-0.205138626072852,0,0,0,0,0,0,0,0,0,0,-0.347026772794796,0,0,-0.284327965870334,0,0,0,0,0,0,0,0.953481671427209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.12221548805703,0,-0.646265731319027,-0.308877569870427,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100073965111048,0,0,0,0,0,-0.00450230295665229,0,0,0.00458489169558298,0,0,0,0,-0.00655606860737885,0,-0.0132482547201317,0.0214781055731145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.27028370619657e-05,0.011481362140724,-0.0113959826642102,0,0,0,-0.0223496326206876,0,0
CarbonVol_Hubei,0,0,0,0,-0.0366343942359396,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00104483910073497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000482890286677423,0,0,-0.0722041233022613,0.0290814329538706,-0.0611765256750147,0,0,0,0.00470550847063571,0,0
