,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X601600.SH,X600188.SH,X601898.SH,X002466.SZ,X600660.SH,X600362.SH,X600688.SH,X300072.SZ,X600795.SH,X601992.SH,X002460.SZ,X600516.SH,X000898.SZ,X601991.SH,X600547.SH,X600111.SH,X600886.SH,X600176.SH,X000786.SZ,X000709.SZ,X600352.SH,X000825.SZ,X601699.SH,X000792.SZ,X000553.SZ,X600027.SH,X002271.SZ,X000830.SZ,X600299.SH,X000408.SZ,X600808.SH,X002110.SZ,X600219.SH,X000932.SZ,X601158.SH,X000959.SZ,X600489.SH,X000883.SZ,X600426.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.405438246010373,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19192705673013,0,0.00219954282838631,0,0,0.0107776831459929,0,0,0,0,0.0412293583759283,0,0,0,0.0705753362024565,-0.00354906193757455,0,0,0,0,0,0,0,0,0.0176065501443189,0,0,0,0,0,0,0.02778112606926,0,0,-4.33680868994202e-19,0,0.0484403699795679,0,0,0,0,0
X600028.SH,0.508935887594322,0,0.139507252023939,0,0,0,0,0,0,0,0,0,0,0.00519215967202967,-8.67361737988404e-19,0,0,0,0,0,0,0,0.255939894164975,0,0,0,0,0,0,-0.0618616845763362,0,0,0,0,0,-9.28130892281958e-05,0,0,-0.00152151312960452,0,0,-0.111809076636348,0,0,0,0,0,0,0,-0.0187288723783748,0.0132131377254937,0,0,0,0,0,0
X601088.SH,0,0,0,0.406363854066173,0.197627150753642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041301325546398,0,0,0,0.0107286087262944,0,0,0,0,0,0,0,0,0.0449395210370206,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00564717641120167,0,0,0,0,0,0,0
X600019.SH,0,0,0.0957206592241661,0,0.225425166992372,0,0,0,0,0.161495400168109,0,0,0,0.168023396679936,0,0,0,0,-0.0668558250369842,0,0.244153292067883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350569608384453,0,0,0,0,0,0,0,0,0.0135673835659246,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0.299377427548458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164755415624981,0.285813500914109,0,0,0,0.139159535869901,-0.163745460264401,0,0,0,0,0,0,0,0,0,0.085377766037565,0,0,0,0,0,0,0,-0.0085535994804259,0.0169418994672643,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0865302610453988,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0891535406825396,0,0,0,0,0.134124559361682,0,0,0,0.0293736822135309,0,0,0,0,0,0,0,0,0.0241855759781063,0,0.215747632173238,0,0,0,0,0,0.0797675225985035,-0.0751661233196153,0,0,0,0,0,0
X600309.SH,0,0,0.0818092338759957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0222930234912111,0,0,0.0478382521605581,0,0,0,0,0,-0.0108092975049616,0,0,0.000396808911881907,0,-0.0132328243525182,0,-0.0837477438953096,0,0,0,0,0,0,0,0,0,-0.0604751374173047,0.0820639226726435,0,0,0,0,0,0
X600011.SH,0,0,0,-0.156129236369175,0,0,0,0,0,0,0.150898743289002,0,0,0,0,0,0,0,0,0.0521141042532428,0,0,0,0,0,0,0,0,0.00625789179060267,0,0,0.0180714898013934,0.139352425821322,0.0621273884227715,0,0.0500284804571742,0,0,0,0,0,0,0,0,0,0,0.0176565380669643,0,0,-0.0346340852916775,0.0431801090003141,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.0122683912690889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0841361572781486,0,0,0,0,0,0,-0.123775688495699,0,0,0,-0.0016754500724336,0,0,0,0,0,0,0,0.0422372614623577,-0.182640055337827,0,0,0,0,0,0
X600188.SH,0,0,0.18162747470952,0,0.15172643249926,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0999327603102482,0,0,0,0.077697417779018,0,0,0,0,0,0,0,0.421466513388953,0,0,0,0,0.124211786897442,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00594449799795488,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220153600484812,0,0,0,0.103429348413883,0,0,0,0,0,0,0,0,0,0,0,0,0.290354813695133,0.0551612578297672,0,0,0,0,0,0,0,0,0,0,0,0.201464674100455,0,0,0,0,0,0.00501711704970924,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.13293346043303,0,0,0,0,0,0,0,0,0,0,0,0,-0.0788836688832125,0.51961029565485,0.343895630100226,0,0,0,0,0,0,0,0,0,-0.144091272950862,0,0,0,0,0,0,0.097529931147597,0,0,-0.0502642976354704,0,0,0,0,0,0,0,0,0,-0.0421354387808678,0.0543146118825162,-0.0930320507701247,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,-0.0198555777216378,0,0,0,-0.0985259771355277,-0.0609309197742975,0,0,-0.0535175646729005,0,0.0429663296130808,0,0,0,0.0530544873272084,0,0.21373215084675,0,0,0,0,0,0,0.0999874608396947,0,0.291170832951918,0,0.109555350730374,0,0,0.0568124499441394,0,0,0,0,0,0,0,0,0,-0.0161523815683356,0.0076110727530436,0,0,0,0,0,0
X600362.SH,0,0,0,0.112284169952602,0.0792476501862438,0,0,0,0,0.115027379373406,0,0,0,0,0,0,0,0,0,0.0122663726203107,0,0,0.0427185186199036,0,0,0,0,0,0,0.244654596255212,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0294968500394188,0,0,0,0.205435574299683,0,0,0.455515620578396,0,-0.0247996377486477,0,0,0,0,0,0,0
X600688.SH,0.0536397939862844,0.30033346678674,0,0,0,0,0,0.0763918840426244,0,0,0,-0.0528416842633984,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.042174144573338,0,0,0.0159296818818602,0,0.0933528637814649,0,0,0,0,0.0302230148995252,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0121711924475433,-0.00888199710159423,0,0,0,0,0,0
X300072.SZ,0.0717779475328149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171756686524628,0.0472218817862679,0,0,0,0,0,0,0,0,0,0,0.338891251552869,0,0,0,0,0,0,0,0,0,0.0855960716682329,0,0,0,0,0,0,0.200445872077018,0,0,0.0438752642816216,-0.0704217229235616,0,0,0,0,0,0
X600795.SH,0,0.0670177474410913,0,0,0.0902973263831537,0.172929806940849,0,0,0,0,0,0.0210157478244601,0,0,0,0,0,0,0.0101855977817026,0,-1.73472347597681e-18,0,9.97277991683825e-05,0.0164548534639304,0,0,0,0,0,0,-0.00705554639226705,0.0969483155016567,0,0,0,0,0,0,0,0,0,0.080848349686919,0,0,0,0,0,0,0,-0.00723588124031907,0.0188773374192405,0,0,0,0,0,0
X601992.SH,0,0,0,-0.0644927752326329,0,0,0,0,0,0,0.172282508422979,0,0,0,0,0.215691130238383,0,0,0,0,0,0,0,0.0364982267101762,0,0,0.0884390985960406,0,0,0.0698810356823267,0,0.219949336006575,0,0,0,0,0,0,0,0.0361310986397964,0,0,0,0,0,0,0,0,0,0,0.00769950993514896,0,0,0,0,0,0
X002460.SZ,0,0.0669598134768938,0,0,0,0.160073866203431,0,0,0,0,0,0.858227196697651,0,0,0,0,0,0,0,-0.103778981840261,0,0,-0.278008493187154,0,0,-0.0603866684726813,0,0,0,0.0603315373416653,0,0,0,0,0,0.02931170900289,0,0,0,0.136298521572585,0,0,0,0,0,0,0,0,0,-0.0196645441802869,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0.255501374479117,0,0,0,0,0,0,0,0,0,0,0.063119661680625,0,0,0,0,0.555822812320716,0,0,0,0,0,0,0,0,0.186892243928689,0,0,0.0182469356885991,0,0,0,0.0894517666083882,0,0,0,0,0,0,0,0,0,-0.0257355429506844,-0.0342599458053091,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.0960099712292163,0,0,0,0,0.0157038172807588,0,0,0,0.0922828063000856,0,0,0,0,0,0,0,0,0,0,0,0,0.0327909392524454,0,0,0.0287702786124186,0,0,0,0,0,0,0,0,0.442910554670898,0,0,0.0805863255694995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0897529055590337,0,0,0,0,0.165582572491878,0.0163285351837848,0.0746641671901026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302066387776713,0,0,0,0,0.0534390416135708,0,0,0,0,0,0,0,0,0,-0.0352394116015113,0.0340806683622541,0,0,0,0,0,0
X600547.SH,0,0.347264953391217,0,0,0,0,0,0,0,0.0897438855654478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127043908934724,0.0528253200740798,0,0,0,0,0,0,0,0,-0.0239314232020395,0,0,0,-0.148888038383139,0,0,0,0,0.706359511437506,0,0,0,0,0,-0.0112908487987878,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.05306103598559,0,0,0,0,0,0,0,0,0.0740777623380669,0.0426267908453862,0,0,0,0,0,0,0,0,0,0.026962307382883,0,0.266442251324354,0.0112763090348926,0,0,0.0194166995995796,0,0,0.216439515772282,0.0498291618615092,0,0,0,0,0,0,0.0819422497111968,0,0,-0.0110171090674662,0,0,0,0,0,0,0
X600886.SH,0,0.0924096330493099,0,0,0,0,0,0.0400139480180318,0,0,0,0,0,0,0,0.175153706601372,0,0.120463556118538,0,0,0,0,0,0,0,0,0,0,0.115494709022161,0,0,0,0,0,0,0,0,0,0,0.0127161426618991,0,0,0,0,0,0,-0.0557297769752963,0,0,-0.0454841835640116,0.0633189821024921,-0.122768491766188,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.203063468851481,0.506879696947067,0,0,0,0.238229448555891,0,0,0,0,0,0,0,0,0.229254272036871,0,0,0,-0.0456307272322666,0,0,0,0,0,0,0.302078511805663,0,-0.0535172976880047,0,0,0,0,0,0,1.38777878078145e-17,0,0,-0.00934006523302388,0,-0.364421675565539,0,0,0,0,0
X000786.SZ,0,0,0,0,0.182023833342574,0,0,0,0,0.148488340255331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222452001106512,0,0,0.0184484716816062,0,0,0,0,0,0.398414258999842,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0721021873016133,0,0,-0.0881838909954059,0.120300110241551,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0.154043657853419,0,0,0,0,0,0,0,0.0601363502105622,0,0,0.0129893525406707,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,-0.000365899924855891,0,0,0,0,0,0.020158254330903,0,0.331099863683247,0,0,-0.0500789539996914,0,0,0,-0.00347457269226138,0,0,0,0,0,0
X600352.SH,0,0,-0.164014523105783,0,0,0,0,0,0,0.134083335835524,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0650391674906584,0,0,0,0,0,0,0,0,0,0,0,0.621813356804962,0.226789329028258,0.0649786811870693,0,0,0,0,0,0,0,0,0,0,0,-0.0341114675477559,0.0405303759353934,-0.114392640449514,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270256963228724,0,0,0,0.123879647866,0,0,0.149343225904444,0,0,0.0562228030961901,0,0.016627700799473,0.0705690372869321,0,0.00589806431227504,0,0,0,0,0,0,0.0492212217646183,0,0,0.385745026172854,0,0,0,0,0,0,0,0,0,0,0,-0.0127666339701165,0,0,0,0,0,0
X601699.SH,0,0,0.0366898100741324,0,0,0,0,0,0,0.585656719781328,0,0,0,0.163469219653976,0,0,0,0,0.0485613212938459,0.04100444593037,0,0,0,0,0,-0.0238945350971688,0,0,0,0.0173010407291489,0,-0.0403412528137975,0,0,0,0.0679400730073991,0,0,0.109114433575453,0,0,0,0,0,0,0,0,0,0,-0.0225327224696558,0.0442303239830369,0,0,0,0,0,0
X000792.SZ,-0.0469345225713416,0,-0.272075474403446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183915185603488,0,0.368579663973968,0,0,0,0,0,0,0,0,0,0,0,0,0.297753527226984,0,0.339796364298367,-1.73472347597681e-18,0,0,0,0,0.111675764867719,-0.179211049628479,0,0,0,0,0,0.115599941135101,0,0.0013390402336595,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0.112733149820172,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158042408155555,0,0,0,0.152421062053588,0,0.0444427142282786,0,0,0,0,0,0.271874509625428,0,0,0,0.147730254446658,0,0,0,0.0747667653469772,0,0,0,0,0,0,0.0821573909831656,0,0,0.0271965435190844,-0.0324599674050688,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.21278790418003,0,0.0927189655285125,0,0,0.239093309191538,0,0,0,0,0,0,0,0,-0.013321362477316,0,0,-0.0247879450629078,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00103647940194908,0,0,0,0,0,0,0,0,0.04052102378135,0,0,0,0,0.00364868230595671,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100548131578846,0,0.0341295249438684,0,0,0,0,0,0,0,0,0,0,0.0108410519512852,0,0,0,0,0,0,0.0680081421760986,0,0,-0.0232444117666432,-8.67361737988404e-19,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104993168267091,0,0,0,0,0.0749812495271524,-0.0982005305319696,0,0,0,0,0,0.231821793082126,0.433444842141797,0,0,0,-0.125068315583169,0.256247117452713,0,0,0,0,0,0,0,0.336212588341658,0,0,0,0,0,0,0.390283189803436,0,0,0.0635998084993105,-0.0149653745444937,0.160252564994861,0.141868689654349,0,0,0,0
X600299.SH,0,0,0,0,0,0,-0.284483088274749,0,0,0,0.17496347863225,0,0.0233864276424609,0,0,0,0,0,0,0.0991712732201253,0,0,0,0,0,0,-0.0228111009746083,0,0,-0.0214119015381804,0.112344735955218,0,0.294646436250615,0,0,0,0,0,-0.242930423292252,-0.0802728604972166,0,0.134099695178865,0,0,0,0,0.103468525947869,0,0,-0.0201644654168629,0.0329962975973716,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0844577884361074,0,0,0,0,0,0,0,0,0,0,0,0,0.30822184496146,0,0,0,0,0,0,0,0.149796906840363,0,0,0,0,0,0,0,0,0,-5.0707784711914e-05,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0.0379571171662321,0,0,0,0.0403813476003889,0,0,0,0,0,0,0.416206477642332,0,0,0,0,0,0.0583884569502879,0,0.0522771912986857,0,0.063682080637985,0,0,0,0,0.0134393179989129,0,0,0,0.188651390460917,0,0,0,0,0,0,0,0,0,-0.00429323846703339,0,0,0,0,0,0,0
X002110.SZ,0,0,0,0.210787719452321,0,0,0,-0.0799767368587237,0.0442615516681891,0,0,0,0.356146481088738,-0.140202763624127,0,0,0,0,0.115937011404875,0,0,0,-0.0697248498034736,0,0,0,0,0,0,0,0,-0.0315786661927912,0,0,0,0.215932237897557,0,0,0,0,0,0.749820316656413,0,0,0,0,0,0,0,0.0103659421669078,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115977404553852,0,0,0,0.125698340098625,0,0,0.0475558262672086,0,0,0.122792928025543,0,0,0,0,0,0.027470104949021,0.0527541560267913,0.0993186826802234,0,0,0,0,0,0,0,0.0402625028266234,0,0,0,0.0372991946060178,0.0326464773774295,0,0,0,0,0.017566982017435,-0.020922932083148,0,0,0,0,0,0
