,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X601898.SH,X601991.SH,X600795.SH,X601600.SH,X600886.SH,X600188.SH,X600010.SH,X600111.SH,X600362.SH,X600027.SH,X600309.SH,X601992.SH,X600688.SH,X600583.SH,X000898.SZ,X601158.SH,X600352.SH,X000709.SZ,X000792.SZ,X600489.SH,X000883.SZ,X600547.SH,X002353.SZ,X000539.SZ,X000831.SZ,X000630.SZ,X000629.SZ,X000027.SZ,X000825.SZ,X600808.SH,X600549.SH,X600578.SH,X601699.SH,X000983.SZ,X600008.SH,X600660.SH,X600315.SH,X600307.SH,X600863.SH,X000937.SZ,X600348.SH,X600098.SH,X002470.SZ,X601168.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.606968301323172,0.0634557276026755,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0254598870391718,0,0,0,0,0,0.0935331737093724,0,0,0,0,-0.114474239868336,0,0,0,0,0,0,0,0,0.0232164323169739,0,0,0,0,0,0,0,0,0,0,0,-0.00670363701963086,0,0.0536985921172629,0,0,0,0,0,-0.0318854100687803,0,0,0,0,0,0,0
X600028.SH,0.574514507394398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32328812936872,0,0.0169287445620398,0,0,0,0,0,0,0.0197909467703059,0,0,0,0.0522699424695456,0,0,0,0,0.0681692146649522,0,0,0,0,0,0,0,-0.0753194148854039,0,0,0,-0.0937072223460528,0,0,-0.0469944475677106,-0.0289971606980069,0,0,0,0,0,0
X601088.SH,0,0.0835703881783774,0,0,0,0.0426300653261676,0.074898192157634,0,0,0,0,0.165164038457113,0,0,0,0,0,0.068169531405293,0,0,0,-0.00464747989718171,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228359585654719,0,0,0,0.289299494111771,0,0,0,0,0,0,0,0,0,0,0,-0.00692236567119897,-0.00762434320346336,0,0,0,0,0,0
X600011.SH,0,0.0049049919352376,0,0,0,0.0629921044398561,0,0,0,0,0.366644996115147,0.0737427063450826,0,0,0,0.181723069879819,0,0,0,0,0,0,0,0,0,0,-0.161539080190351,0,0,0,0,0,0,0.0327748171287334,4.33680868994202e-19,0,0,0,0,0.263505957732014,0,-0.103394740829932,0,0,0,0,0,0,0,0,0,0,-0.00101520417822623,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.113253353989149,0.0734889219495325,0,0,0,0,0,0,0,-0.0504333553481722,0.12318713059573,0,0,0,0,0,0,0,0.00835878135424866,0,0,0,-0.0651082487309847,0,0,0,0,0.0831601913428075,-0.0131032048993974,0.0130890674486426,0,0,0,0,0,0,0,0.0954365951151091,0,-0.0526916343980695,-0.0129773353074534,0,0,0,0,0,0
X600019.SH,0,0,0,0.130000555240803,0,0,0,0,0,0,0,0.00488823686637722,0.136915145671935,0,0,0,0,0,0,0,0.249974722728795,0,-3.46944695195361e-18,0.241069617878527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520851151632173,0,0,0,0,0,0,0,0,-0.0774006066197333,0,0,0,-0.0603401343815199,-0.0214772801946121,-0.00935980355695355,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.0983733746321418,0,0.0998004719989101,0,0.0460609428251367,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518951357715357,0,0.144884392762611,-0.0133432845929358,0,0,0,0,0,0.495402830152022,0,0,0,0,0,0,0,0,0,0,0,0,-0.00787685305943593,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0920655188922223,0.100019470162467,0,0,0,0,0,0,0,0,0.119731849717589,0,0,0,0,0,0,0,0.0121175173506481,0,0,0,0,0,0.0796776420247686,0,0,0,0,0.119778533784926,0,0,0,0,0,0,0.0154938316863864,0,0,0,0,0,0,-0.00555582983184988,-0.0512345291070422,0,0,0,0,0,0
X600795.SH,0,0.103693323015598,0,0,0,0,0,0,0,0.0478849989480984,0.276619626495751,0,0,0,0,0.00656211507923009,0,0,0,0,0,0,0,0.130162208135406,0,0.0692861235188352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014641000330939,-0.0308316324200823,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.190644654851866,0.0693546314969346,0.111670126047798,0,0,0,0,0,0,0,0,0,0,0,0.212707047276201,0,0,-1.73472347597681e-18,0,0.0311786862464118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00241435790136774,-0.0300025117452596,0,0,0,0,0,0
