,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600886.SH,X601600.SH,X600585.SH,X600547.SH,X600660.SH,X600795.SH,X000792.SZ,X600362.SH,X000708.SZ,X600489.SH,X600027.SH,X600111.SH,X600803.SH,X600010.SH,X601699.SH,X002460.SZ,X000983.SZ,X600160.SH,X600426.SH,X601991.SH,X000301.SZ,X000786.SZ,X002466.SZ,X000933.SZ,X002128.SZ,X000807.SZ,X600985.SH,X000630.SZ,X600176.SH,X000877.SZ,X600219.SH,X601168.SH,X000408.SZ,X000883.SZ,X600348.SH,X600096.SH,X002353.SZ,X002271.SZ,X000027.SZ,X600995.SH,X600612.SH,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0441832317952462,0.462459010066195,0,0,0,0,0.0850118396832049,0,0.135373566756356,0,0,0,0,-0.214367607935705,0,0,0.058571148584266,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421855763604374,0,0,0,0,-0.0133487559771092,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,-0.00725425877058049,0,0,0,0,0,0,0
X601088.SH,0.211092553803487,0,0,0,0,0,0,0,0,0.0392946246310192,0,0,0,0,0,0,0,0,0,0,0,0,0.0511808512149805,0,0.283787417289821,0.00657018500953988,0,0,0,0,0,0,0,0,0,0,-0.005918111601832,0,0,-0.0376565442598337,0,0,0,0.0348512291199667,0.0516582805106377,-0.0252639462106418,0,0,0,0,0,0,0,0,0,0,0.0652524938127729,0,0
X600028.SH,0.423248798248121,0.0854814534401477,0,0,0,0,0.0858601980632216,0,0,0,0,0,0.0679432495042452,0,0,0,0,0,0,0,0,-0.0147018973518858,0.0162167845174288,-0.137716082689555,0,0,0,0,0,0,0,0.0526314693910012,0,0,-0.0242211170077693,0,0,0,0.0395405645573638,0,0.00755243388957866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170788582161772,0.0828980853603346,0,0,0.0798520099271246,0,0,0,0,-0.00496017984093843,0,0.00580572838277031,0,0,0,0,0,0,0,0,0,0.084181724025015,0.0469691580091802,0.00467748399740299,0,0.00834164251699426,0,0,0,-0.118864179611169,0,0,0,0,0,0,0,0,0,0,0,0.0478299410344348,0,0
X600188.SH,0.0716785668866981,0.0207324878316358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276869930113174,0,0,0,0,0,0,-0.0229513860833775,0,0.0665883838536194,0.0971805615393434,0,0.217096625761512,0,0,0,0,0,0,-0.0637693191653412,0,0,0,-0.253927303388188,0,0,0,-0.102499391785657,0,-0.0941885001087464,-0.020847516995499,0,0,0,0,0,0
X601898.SH,0,0.0556316232561051,0,0,0.0117612482661126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198097120370509,0,0,0,0,0,0,0,0,0,0.0419731731105878,0,0.257460983854328,0,0,0,0,0,0,0,0,0.181172687498448,0.113449775013219,-0.0459523428302302,0,0,0,0,0,0.204468866971186,-0.0455923012973768,0,0,0,0.168940867997367,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0982494282388382,0,0.197114590630532,0,0,0,0.115744260863394,0,0,0,0,0,0,0,0,0,0.0328218374705647,0,0,0,0,0,0,0,0,0,0,0,0,0.0614314212416817,0,0,0.113431174314314,0.163389849599991,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318553374560821,0,0,0,0,0.109003915786406,0,0.0401539667892596,0,-0.0964475883190446,0,0,0.0195430393904079,0,0.213969532687871,0,-0.176224676733551,0,0,0.172449028143781,0,0,0,0,0,0,0.0110990716387817,0,0.0629472965712757,0,-0.021302647829715,0.0808272300905674,0,0,0,0,0,0,0.0327567494441801,0.0148671927297162,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0330204126755749,0,0,0,-0.0552170437065418,0,0,0,0.266626472752697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.142981463260798,0,-0.0333813649080922,0,0,0.0682757565783587,0,0,0,0,0,0,0,0.025917792401293,0,0,0,0,0,0,0,-0.222438536337248,0,0.00440076380471565,0,0,0,0.0716019162836764,0,0
X601600.SH,0,0,0,0,0,0,0,0.0673586852552162,0,0,0,0,0,0,0,0,0,0,0,0,0.0422011395990971,0,0,-0.0425052211238041,0,0.134695658989636,0,0,0,0,0,0.293277766328858,0,0.134862169317144,0.198808875338937,0,0,0,-1.38777878078145e-17,0.179740033653375,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0165434160338433,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0.0463877234354535,0,0,0,0,0,0,0,0,0,0,0,0.144137981801337,0,0,0,0,0,0,0,0.0239454980604528,0,0.0126173534173199,0,0,0,0,0.0547375056632902,0,0,0,0,0,0,0.125240131565986,0,0.118121860830344,0,0,0,0,0,0.0582064911907608,0,0,0,0,0.0637989433245028,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.768327932394173,0,0,0,0,0,0,0,0,0,0,0,0,0.0141269671055783,0.173621846358686,-0.0334153761697592,0,0,0,0,0,0,0,0,0,-0.0146886450377351,0,0,-0.0280991578554359,0,0,0,0,0,-0.0736192758731193,0.0551320667126235,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127339428698655,0,0,0.0282037423590579,0.153072396707697,0,0,0,0,0,0,0,-0.0317849708561093,0,0,0,0,0,0,0,0,0,0,-0.102983017089622,0,0,0,0,0,0.0289099668103748,0.0284837363142896,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.405094655654896,0,0,0,0,0,0,0,0,0,0,0.309648481315094,0,0,-0.0401583979469854,0,0,0,0,0,0,0,0,0,0.0229866089417654,0,0,-0.0371551151428865,0,0,0,0,-0.0209816326032546,0,0,0,0,0,0,0,0,0,0,0,0,-0.0251101418692909,0,0,0,0,0,0
X000792.SZ,0,0,0,0.0652643171061398,0,0,0,0,0,0,0,0.0148721777848443,0,0.001475167592546,0,0,0.040754755722935,0,0.056110130865478,0,0,0.0244561207461612,0,0.222745541997898,0,0,0,0,0,0,0.0426968540836567,0,0,0,0,0,0,0.0581959131748758,0,0.0375378795168205,0.0932996583740518,0,0,0,0,0,0,0,0,0,-0.035871376631347,4.33680868994202e-19,0,0,0,0,0,0,0
X600362.SH,0.0112424381625394,0,0,0,0,0,0,0,0,0,-0.164579351065365,0.111360222537033,0,0,0,0,0,0,0,0.105900148617324,0,0,0,0,0,0,0,0,0,-0.0141008951876239,0,0,0,0,0,0.52743097748405,0,-0.0277804550144537,0,0.225051264809453,0.103913437313234,0,0,0,-0.0682432913744304,0.0104978727346525,0,0,0,0,0,0.0201848958055933,-0.0427436126391144,0,0,0,0,0,0
X000708.SZ,0,-0.00999425177665378,0,0,0,0,0,0,0,0.233490122533648,0,0.255421018131479,0,0,0,0,0,0,0,0,0,0.0681154600152277,0,-0.0124722599443348,0,0.0969657123907403,0,0,0,0.123737807874342,0,0,0,0,0,0,0,0.0570809944816905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0401428111249239,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,-0.0489272921715827,0,0,0.660903556453569,0,0,0,0,0,0,0,0,0,-0.014564546319432,0.00266929478692588,-0.088499910997757,0,0,0,0,0,0,0,0,0,0.0650422695052994,0,0.06157364732254,0,0,0,0.0605648925441384,0,0,0,0,0,0.0868292851242507,0,0,0,0,0,0,-0.0149405789686525,0,0,0,0,0,0
X600027.SH,-0.0828819863932051,0,0,0,0,0.0496101059430187,0.0679293793863275,0.139114940898219,0,0,0,0,0,0.521930710039033,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313468414215592,0,0,0,0.0534104593812675,0,0.0149636272621708,0,0.0990229883296304,0,0,0,0,0.0288253678790476,0,0,0,0,0,0,0,0.0698413825870175,0,0,0.0805258905856555,0,-0.0585539051125272,0,0,0.11077010497211,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.0621991825591886,0,1.73472347597681e-18,0,0,0,0.0162636479423248,0,0,0,0,0,0.516711230835087,0,0.0611622876523247,0,0,0,0,0,0,0,0,0,0.118297733964414,0,0,0.022881914254122,0.113776374249413,0,0,0.0278635438958604,0,0.0414644299095212,0,0,0.0422672367683642,0,0,0,0.0251567146404869,0,0,-0.0438791755470497,0,0,0,-0.0264881637456425,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0.0270395395098513,0,0,-0.109390566839212,0,0,0,0.115827650770416,0,0,0,0,0,0,0,0,-0.00631497568761853,0,0,0.0780362528989004,0,0,0,0,0,0,0,0,0,0,0.0526743634242438,0.051160281133317,0.133383031897673,0,0,0,0,0,0,0,0,0,0.137781779139286,0,0,0,0,-0.0544530044382139,0,0
X600010.SH,-0.070438276985122,0,0,0,0,0.150026527784439,0,0,0,0.036407774933228,0.155321186835586,0,0,0,0,0,0.0804670265790021,0,0,0.550018155966009,-0.230863950237192,0,0,0,-0.222173544070278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343165722583974,0,0,0,0.00820520849536562,0,0,0,0,0,0,0,0,0,0,0,0.0120967585881032,0,0
X601699.SH,0,0,0,0,0,0.191320402978413,0,0,0,-0.0972815530465189,0,0,0,0,0,0,0,0.0565555188829795,-0.0403059359706775,0,0,0,0,0,0.291532152474352,0.0924297404332103,0,0,0,0,0,0,0,0,0.241559284668496,0,-0.129745237826824,0,0,0,0,0,0.191651295325723,0,0,0,0,0,0,0,0,0.174936673588759,-0.0673465151708406,0,0,0,-0.0226879203444327,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0303797395625129,0,0,0.0219817475971661,0,0,0,0,0.00238712157890274,0,0,0,0,0,0.00389026230019181,0,0,0,0,0.862327540593132,0,0,0,0,0,0,0,0,0,0.000415182957076554,0,0,0.0982539214595923,0,0.0423958721297847,0,0.0257733690851954,0,0.00536438490636127,0,-0.0454410881237596,-0.012671862608766,0,0,0,0.0151639877346773,0,0
X000983.SZ,0,0,0,-0.107080322923046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294592975003773,0,0,0,0,0,0,0,0,0,0,0,0.23690734528073,0,-0.00377804383569295,0,0,0,0.0728663416026234,0,0.107271501730634,0,0,0,0,0,0,0.108745279152146,0,-0.0111296642980379,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0.0912666768340353,0,0,0,0,0,0.0134134880506272,0.272683960833416,-0.0424677529739886,0,-0.0765245834093882,0,0,0.113300676079203,0,-0.0811446169266712,0,0,0,0,-0.399565966674715,0.1096472289251,0,0,0,0,0,0,0,0,0,0,0,0,0.196212606844314,0,0,0,0.0908555201034433,0,-0.0824061086197928,0,0.204167942649524,0,0,0,0,0
X600426.SH,0,-0.0582730908585952,0,0,0,0,0,0,0,0,0,0,0.129947681552699,0,0,0,0,-0.143446143948859,0,0,0,-0.0332086075818628,0,0,0,0,0,0,0,0,0,0,0.0320442821464804,0,0,0,0.331346417691085,0,0,0,0,0,0,0,0.108149779422986,0,0,0.0771013818174231,0,0,0,0.0177920235627312,-0.0171875886939896,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.143718307987703,0,0,0,0.0734214908662834,0,0.133269112179624,0,0,0,0,0.113046608526029,0,0,0,0.0582316285205463,0.0561576244837032,0,0,0,0,0,-0.0524940779612647,0,0,0,0,0,0,-0.00258217997531041,0,0,0,0,0.0539706572507985,0,0,0,-0.0130726892655194,0,0.277069427197235,0,0,0,-0.0365479239292791,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.091338545217481,0,0,0,0,0,0,0.385585650329214,0.106322919103127,0,0.0302286415043419,0,0,0,0,0,0,0,0,0.0127216006925151,0,0,0,0,0,0.029454469754798,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.131997293764652,0,0,0.0348023671374174,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0.160492782626963,0,0,0,0.186295444851553,0,0.0852464472516136,0,0,0,0.0866075045382506,0,0,0,0,0.0658153518899094,0,-0.0468884533393046,0,0,0.105512638337526,-0.00225471968692914,0,0,0,0,0,0.0209895723937133,0,0,0.029737195466605,0,0,0,0,0,0,0,-0.017589531182525,0,0,0.0110929185143323,0.051464904421135,-0.113543535561844,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,-0.128212163755048,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822500829415939,0,0.0385353217932903,0,0,0,0.186214776012937,0,0,0,0,0,0,0.0322892540002327,0,0,0,0,0,0,0,0.0265266395040932,-0.0133748224421651,0,0,0.235392932874316,0,-0.057933800855402,0.18284019026625,0.141475875527694,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.307541766901465,0,0,0,0,0.208753312821638,0,0.292497891641655,-0.0331311568509893,0,0,-0.0220419491621176,0,0,0.145142387035536,0,0,0,0,0.256619175640524,0,0,0,0,0,-0.0223889532373142,4.33680868994202e-19,0,0,0.315460781027822,0,0,0,0,0,-0.017990823812952,-0.128034130464937,0,0,0,0.0933970626830257,0,0,0,0,0,0,0,0,0,0,0,-0.0251229314990099,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437031277041458,0,0,0,0,0,0,0,0,0.22526856223621,0,0,0.089043574572359,0,0,0,0,0.0436539567310656,0,0.15586236508473,0,0,0.152987908565434,0.102408857988038,0,0,0,0,0,0,0,0,0,0,-0.0253135387490218,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0.275650488248717,0,0,0,0,0,0,0.0233112821980435,0,0.200687744343788,0,0,0,0,0,0,0,0,0,0,0,0,0.0822415850834417,0,0,0,0,0,0,0,0.139268511346342,0,0,0,0,0.265775116397407,0,0,0,2.16840434497101e-19,0,0,0,-0.0106985459486516,0,0,0,0.0855190916333956,0,0
X600985.SH,0,0,0,0,0,0.0999005329994604,0,0,0,0.0504867155967513,0,0,0,0,0,0,0.0409452770591723,0,0,0,0,0,0.411007218069186,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0632589565142181,0,0,0.0847066918261287,0,0,0,0,0,0,0,0,0,0,0,0,0.0630854535516618,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.540211063118787,0,0.132903846856714,0,0,0,0,0,0,0.0275660416986603,0,0,0,0,0,0,0,0,0,0.0930382701047198,0,0,0,0,0.0212328387609938,0,0,0,0.00575746559212431,0,0.0474688319493849,0,0,0,0,0,-0.00521517044657333,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,-0.0725880752739722,0,1.0842021724855e-19,-0.122133711679797,0,0,0,0,0,-0.125259489860867,0.0850547601455078,0,0,0,0,0,0,0.165097152591721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.498232348110671,0,0.159242120493414,0,0,0,-0.0089728430574888,0,-0.0088067079493073,0.0422008985002107,0,0,0,0.00914487602422101,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0761632423451825,0,0,0.178231628153735,0,0,0,0.153315670263982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0353210066953702,0.0796791807600575,-0.102141041894468,0,0,0,0,0,0,0,0,-0.0811065214811023,0,0,0,-0.239050669470672,0.641658837517647,0,0.0265522491126907,0,0.0634192401976514,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.210735834608209,0,0.0178183158983261,0,0,0,0.261112906303344,0.0761764165943502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.00100041646930855,0.00703444672807535,0,0,0,-0.0236085654867492,0,0
X601168.SH,0.204154208098477,0,0,0,0,0,0,0,0,0,0,0.0326464669234631,0,0,0,0,0.190749005113947,0,0,0,0,0,0,0,0,-0.0554706491537594,0,-0.0154044766129586,0,0,0,0,0,0,0,0.883377468984841,-0.161172291575769,0,0.106529272884969,0,0,0,0,0,0,0.00735209635290763,0,0,0,0,0,-8.67361737988404e-19,-0.0688442473229958,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250698386565844,0.167406609654216,0,0,0.0168690565178299,0,0.220458410785834,0,-0.0760737911595973,0.10558895468633,0,0,0,0,0,0,0,0.020043299112092,0,0,0,0,0,0,0,0.69884693325622,0,0,0,0,0,-0.0722303070941662,0,0,0,0,0,-0.135682050925252,-0.0452489186485354,0.101549790561445,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0.247299148613817,0,0.0433927681187746,0,0.0514197888896853,0,0,0,0.0336229156763015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088349181337957,0,0.137329921236168,0,0,0,0,0.0974780508457887,0,0,0,0.13049086987691,0,-0.0472077765947395,0,0,0,0,0,-0.0720507025557372,0,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0,0,0,0,0,0.0408617780958556,0,0,0,0,0.130589441413354,0,0,0.170509655487187,0,0,0.24896863236334,0,0,0,0,0,0.0251789592271936,0.044838554351476,0,0,0,0,0.181115138606799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571380111775888,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0.0133948884959861,0,0,0,0,0,0,0.12001010949839,0,0,0,0,-3.46944695195361e-18,1.0842021724855e-19,0.185882926767376,0,0,0,0,0,0,0.141778232943836,0,0.126332830164838,0,0.00269225478796942,0.0833309992190719,0,0,0,0.109763018898706,0,0,0,0,0,0.0728987385223041,0,0,0.0629464534859125,0,0,0,0,0,0,-8.67361737988404e-19,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.00923030575681319,0.12961421285665,0,0,0,0,0,0,0,0,0.0852332177780194,0.00322864554591788,0,0,0.053892183081364,0,0,0,0.190117383985284,0,0,0,0,0.169940071465232,0,0.0367902146022441,0.0162126284067737,0.0276113528437994,0,0,0,0,0,0
