,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X002460.SZ,X600585.SH,X600188.SH,X002466.SZ,X000792.SZ,X600111.SH,X600019.SH,X601898.SH,X002271.SZ,X600660.SH,X000301.SZ,X000877.SZ,X600011.SH,X000708.SZ,X600010.SH,X600547.SH,X601600.SH,X600886.SH,X600795.SH,X600176.SH,X600426.SH,X600362.SH,X600096.SH,X000983.SZ,X000408.SZ,X600803.SH,X000723.SZ,X000786.SZ,X600141.SH,X300073.SZ,X601699.SH,X600486.SH,X601991.SH,X600219.SH,X002080.SZ,X002192.SZ,X002353.SZ,X000807.SZ,X002497.SZ,X600157.SH,X600801.SH,X600295.SH,X600027.SH,X600489.SH,X000630.SZ,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0165744968214407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0.199229527082178,0,0,0,0,0,0,0,0.0897018216840778,0,0,0,0,0,0,0,0,0.0471976511786418,0.0452297394984739,0,0.0267469409373167,0.214031935808973,0,0,0,-0.049759317418445,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.215819715335296,0,0,0,0,0.102789263437058,0,0,0,0,0.0150927322250722,0,0,0,0,0,0,0,0,0,0,0.0786784558020553,0,0,0,0,0,0,0,0,0,0,0,-0.0765537305633924,0,0,0,0,0,0,0.135166604305041,0,0.229071356263255,0,0,0.02321137028259,-0.00159080760034021,0,0,0,0,0,0
X600028.SH,0.0260180332131234,0,0,0.0248699125526462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0876419041383529,0,0.0568149359631716,0,0.0138864885434358,0,0,0,8.67361737988404e-19,0,0.0174814266909434,0,0,0,0,0,0,0,0,0,0.0555442303764033,0.0294833577839527,0,0.00576075615988911,0,0,0,0,0.0498049612263726,0,0,-0.0124267324885622,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0.0999209105828871,0,0.0260227537406039,0,0.0319212571524575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337490806001733,0,0,0,0,0.0863630612865531,0,0,0.133593252238906,0,0,0.0079472520506037,-0.0124129295974059,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.335605785733506,0.0540734481623401,0.164682557116657,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,-0.0571743640052322,0,0,0,0,0.0575988431833327,0,0,-0.054517153558223,0.0825884472798667,0.110655403938894,0,0,0,0,0,-0.0471647443955155,0,0.246730576258279,0,0,0.023139692615869,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0
X600585.SH,0,0,0,0.0563540478706412,0,0,0,-0.0343897075385161,-0.0691481627297558,0,0,0,0.140420915456023,0,0,0,0,0,0,0.117239304993176,0,0,0,0,0,0,0.0828503786426564,0,0,0,0,0,0,0,0,0,0.0293557122715918,0,0,0,0,0,0,0,0.265925591177653,0,0.132504258863547,0,0,0,0,-0.0170154464681521,0,0.0612479057302582,0,0,0,0,0
X600188.SH,0,0.309449997350006,0,0,0,0,0,0,0.0413342502392683,0,0,0,0,0,0,0,-0.255281711911646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0635560681094321,0,0,0.378125110692128,-0.0207126097674649,0,0,0,0,0.0207904474029349,0,0,0,0,0.161923077855764,0,0,0,0,0,0.0380009751688336,-0.0506067352846376,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.552334967315303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567011133346179,0,0,0.299347145939172,0,0,0,0,0,0,0,0,0.0171434647341611,0.0185556355756718,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0.0938217497957715,0,0.14785067612627,0,0,0,0,0,0,0,0,0,0,-0.0472839428753606,0,0,0,0,0,0,0,0,0.120541283370661,-0.0701570236727236,0.38787495088239,0,0,0,0,0,0,0,0,0,0,0.0321597252632657,-0.0300918271954887,0,0,0,0,0,0,0,0.14920824594003,0,0,-0.0377121683804231,0,-0.0475242254616754,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530241633225266,0,0,0,0.396098044148577,0,0.099726405779139,0,0,0,0,0,0,0,0,0,0,0,0,0.260880072791148,0,0,0,0,0,0,0,0.0804385597047533,0.19742762849082,0.0214243789841648,0,0,0,0,0,0,0,0.0237155961940213,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0974690014799408,0,0.0636407523580483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166577215190554,0.129110342709471,0.00266893523882783,0.115577143770163,0.0988312567067947,0,0,0,-0.0896251962726989,0,0,0,0,0,0
X601898.SH,0,0.245779395462791,0,0.161692057322418,0,0,0.06075747902532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0913186594667614,0.224481082035857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119235241455289,0,0,0.0278421770094335,0,0,-0.00890004888354228,-0.0587005085727013,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0.079545731444535,0,0,0,-0.0818272737230989,0,0,0,0.124493443458213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.642416017637584,0,0,0,0,0.225928405844013,0,0,-0.0270931535868277,0,0,0,0,0,0,0,0,0,0,0,0.0279630995832839,0.0238979678380049,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0.0382164272749434,0,0.00290810724536832,0,0,0,0,0,-0.0468336132950373,0,0,0,0,0,0,0,0,0,0,0.127746169183839,0,0,0.18825290043803,0,0,-0.378609649607838,0,0,0.163733126367338,0,0,0.263439182538299,0,0,0,0,0,0,-0.000711170792342892,0,0,0,0,0,0,-0.0498113143502055,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0204980283896723,-0.107181764332268,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105073612468228,0,0.126136188913857,0,0.341338587459603,0,0,0.198399122861206,1.73472347597681e-18,0,0,0,0.141143931948071,0.109678520860119,0,0.00353755258763447,0,0,0,0,0,0,0,0,0,0.0179733551828436,0.0232144568387851,0,0.0998266062843621,0,0.188715769233379,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00888163733397847,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0820878530989205,0,0,0,0,0,0,0,0,0,0.0961811192976239,0,0,0,0,0.0528559538868361,0,0,0.136566667233949,2.71050543121376e-20,0.051159575658009,0,0,0,0,0.01834832970323,0,0,0,0,0,0,0
X600011.SH,-0.558794453096452,0.147459780696516,0,0,0,0,0,0,0,0,0,0,0.217108976195994,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107290249518105,0,0,0,0,0,-0.0106047876368533,0.299675140269947,0,0,0,0,0,0.138111619037607,0,0,0,0,0,0,0.813458826283577,0,0,0,-0.0399520251706983,-0.0319701738397141,0.0888368322451422,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0.027574531260255,0,0,0,0,0,0,0,0.0377050714415357,0,0.0917817785166612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125743499770759,0.00621124764199057,0,0,0.0185963414047626,0.244774936050584,0,0.168046864994091,0,0,0,0,-0.0128073569869922,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0743016293567668,0,0,0.0424751431732612,0.0260142151352376,0,0,0,0,0,0,0.174400489716688,0,0,0,0,0,0,0,0,0,0.252611392148022,0,0,0,0,0,0,0,0,0,0,0.0226071924741953,0,0,0,0,0,0.257400498738686,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.00649776701152712,0.0574863384313359,0.0353524784249719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181474914585325,0,0,0,0,0,0,0,0,0.0596649387008975,0,0,0,0,0,0,0,0.0401322826546835,0,0.413729048553199,0,0,0,0.0179363190297663,-0.100281000474608,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.0152654048797211,0,0.090798359683549,0,0,0,0,0.0511438634061413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00915527732243607,0,3.46944695195361e-18,0.0313677200055188,0,0.270827598543829,0,0.0482534415384434,0,0.356985368177178,0,0,0,0.0921408206027963,0,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115031990901138,0,-0.0858642827877224,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0452512395605523,0,0.116919782622673,0.130207039811397,0.0381827239917166,0,0.147068891778771,-0.0010789418444705,0,0,0,0,0,0,0
X600795.SH,0,0.05837807641491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104210256229558,0,0,0,0,0,0,0,0.122901675219014,0,0,0,0,0,0,0,0,0.246998251843366,0.0892517248223158,0.0137341990417589,0,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0545976245230189,0.0751916870376217,0,0.0389245450554678,0,0,0,0,0,0,0.0418156464207477,0,0,0,0.0393391757285011,0,0,0,0,0,0,0,0,0,0,0,0.149006193162632,-0.0387608646883248,0,0,0,0,0.221017573181317,0,0.01610343629044,0,3.46944695195361e-18,0,0,0.00705331869640008,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0.0619522239107012,0.0519966095754209,0,0,0,-0.247180778153464,0,0,0,0,0,0,0,0,0,0,0,0,0.225324679126017,0,0,0,0,0.0959211344746962,0,0.0814980309706163,0,0,0,0.0439295890912328,0,0,0,0.266192889490538,0,0,0,0,0,0,0,0,0,0,0.0105667278306346,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131805682750892,0,0,0,0,0,0.0172590304465354,0.0117300702449161,0,0,0,0,0,0,0.0255591308661797,0,0,0,0,0,0.0245978237132788,0.193954867767737,0,0,0,0.0415159306981227,0,0,0.271523382583109,0,0,0.00734592941869245,-0.032909240784015,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0.0645037622378723,0,0,0,0.188793254688191,0.21307828397025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0957285840512916,0.717608183667605,0,-0.13494989211511,0.0950438387440985,0,0,0,0.0880117432290552,0,-0.0117124331669872,0,0,0,0,0,0,0,0,0,0,0.0986340929453168,0,0,0,0.0233094164450768,0,0
X000983.SZ,0,0,0,0,0.0861373319880103,0,0,0,0,0,0,0.568259073354787,-0.0679849703794576,0,0,0,-0.0347689355569759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0704503170307737,-0.0803504309374422,0.44802448289682,0,0,0,0,-0.0355665515611321,0,-0.015685537148372,0,0,-0.0230031639511749,0,0,0,0,0,0,0.00743006585579237,0.0422173517102641,0,0,0,0.000958633902776794,0,0
X000408.SZ,0,0,0,0,0,0,0,0.0382039111139423,0.0581053960876704,0,0,0,0,0,0.0598495904242539,0,-0.0505709811639196,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180072258167621,0,0.194310170679861,0.162089107857863,0,0.054460828921979,0,0,0,0.116902336052733,0,0,0.115077053741667,0,0,0,-0.126750095526541,0,8.70283185257373e-05,0,0,0,0,0,0,0,0,0,0
