,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X600010.SH,X601898.SH,X601991.SH,X600795.SH,X601600.SH,X600188.SH,X600886.SH,X600111.SH,X600362.SH,X600027.SH,X600309.SH,X601992.SH,X000792.SZ,X600688.SH,X600583.SH,X601158.SH,X600547.SH,X600352.SH,X000898.SZ,X000831.SZ,X600489.SH,X000709.SZ,X000883.SZ,X002353.SZ,X000539.SZ,X000027.SZ,X000630.SZ,X600008.SH,X000825.SZ,X600549.SH,X600660.SH,X000629.SZ,X600808.SH,X600315.SH,X600578.SH,X002470.SZ,X600021.SH,X000983.SZ,X600863.SH,X601699.SH,X600307.SH,X600098.SH,X000960.SZ,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601158.SH,0,0,0,0,-0.0907702748460731,0.0153668298293209,0,0,0,0.183691282909724,0,0.0808958496756513,0,0,0,0,0.021014721082803,0,0,0,0.143579501139635,0,0,0,0,0,0,0,0,0.0401170189170008,0,0,0,0.113454964422798,0.0781951917720096,0,0,0,0,0,0.0427788773352814,0,0,0,0,0,0.0188299772434572,-0.0395989159680266,0,0,0,-0.0529990704732513,-0.0483307273070426,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.00063047314571748,0.0242628890337677,0,0,0,0,0,0,0,0,0.0615200709107523,0.139177418104937,0,0,0.0397104904385309,0,0,0.0658384667847812,0,0,0.0668230118534704,0,0,-1.73472347597681e-18,0,0,0,0.00494478550774863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131563699868205,0,4.33680868994202e-19,-0.0143972667972956,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.074601716039906,0,0,0,0,0,0,0,0,0,0,0.120749863331072,0,0,0.0724532698045694,0,-0.0346606006394083,0,0.309080363908145,0,0,0,0,0,0,0.120839555093544,0,0,0,0,0,0,0,0.0118129478328768,0,0,0,0,0,0,0,-0.0359168005754435,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.233345787983781,0.0470372345939265,0,0.017378414197362,0,0.102079895346551,0.0828483146131014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275185629074731,0,0,0,0,0,0,0.0875007881652456,0,0,0,0,0,0.0209926011233074,0,0,0,0,0,0.0105411694481189,0,0,0,0,0,0,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,0,0.042503653145418,0.0844558312002443,0,0.137416358832926,0.173185120266685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106580498714425,0.0213172905294377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342420019308518,0.0585349677090026,0,-0.0264106851402046,-0.0217094106284976,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.174293499300688,-0.0217382884928941,0,0,0.0798146602141993,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367800896632754,0,0.0144462916271192,0,0,0,0,0.203107403183598,0,0,0,-0.0468148039667599,-0.01309742595231,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.0793366025651861,0,0.0426407074415852,0,0,0.00813059956035624,0.0604485541447806,0,0,0,0,0,0,0,0,0,0,0,0,0.48450423353771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0812857518440019,0,0,0,0.083585195624528,0,0,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,-0.394718147711328,0,0,0,0,0,0,0,0,0,0.0855415404265886,0,0,0.0842362503847087,0,0,0,0,0,0,0,0,0,0,0.0146760403192852,0,0,0,0,0,0,0,0.0067070946418534,0,0,0,-0.0228070890592864,0,0,0.0196606405262268,0,0.0904292930590748,0,0,0,0,0.0182295465526545,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,-0.084716287894441,0,0,0,0,0,0,0,0.0707124740129724,0,0,0,-0.0609056726166073,0.0968094351229446,0,0,0.0313999407845029,-0.0205031966447853,0.160915296137795,0,0,0.0224658269032981,0,0,0,0,0,0,0.232190638455057,0,0.0290235610535521,0,0,-0.00547280490236958,0,0,0.137797209208705,0,0,0,0,0,0,0,0,0,-0.0101955074508343,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192256912554292,0,0,0.124574335123714,0,0,0,0.141007273538111,0,0,0.0560101721084477,0,0,0,0,0,0.0533191184470427,0,0,0,0,0,0,0.14729195614195,0,0,0,0,-0.0356319986802853,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0.0230118261858009,0,0,0,0,0.112996649991291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0609059575314948,0,0,0.224922458410032,0.0459425649057532,0,0,0,0,0,0.219466654118019,0,0,0,0,0,0,0,0,0.0165382145725914,0,0.0273765262651082,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.312369795635318,0,0,0.431476823463345,0,0,0,0,0,0,0,0,0,0,0.236272986321715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0721264522894762,0,0.0395723102960599,0,0,0,0,0,0,0,0,0.00644625196482715,0,0.0193670998155393,0,0,0,0,0
X600008.SH,0,0.121515278994844,0.0932550682219985,0,0,0,0,0,0,0,0,0.0277943958755959,0,0,0,0,0,0.132695411316065,0,0,0,0.421518065859669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122786173268917,0,-0.00111632994100759,0,0,0,0,0,0,0,0,-0.0246519506918055,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0.262452285867417,0,0,0,0,0,0,0,0,0,0,0.00445583617956786,0,0,0,0,0,0,0.126810743188547,0,0,0.1178394184156,0,0.126166120627385,0,0.137906235096575,0,0,0,0,0,0,0.0742669175893467,0,0,0.0640524335686498,0,0,0,0,0.00722249735212225,0,0,0,0,0.0201274577255504,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0.0784942026166956,0.108509092028479,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00064823398730018,0,0.0357807369693467,0,0,0,0,0,0.0209835123865194,0,0,0,0.0578397371267354,0.12244338534274,0,0,0,0,0,0,0,0,0,0,0.0343944624208636,0,0.111937718663972,0,0,0,-0.0158599525309008,0,0,0,0,0,0,0
X600660.SH,0,0,0.0413030614655568,0,0.0894332199154117,0,0,0,-0.0272268091235729,0,0,0.00738700787480536,0.0361929410705306,0,0,0,0,0.0552995661901021,0,0,0,0,0,0,0,0,0,0,0,0,0.0774280358595874,0.0233778369765066,0,0,0,0.23731094273116,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.0103440306395696,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0.0449876469057814,0.0691890279238005,0.209044870485683,0,0.0108435287647537,0,0,0,0,0,0,0.0434636664480927,0,0,0,0,0,0,0.353979006601474,0,0,0,0,0,0,0,0,0,0.0145460216260937,0,0,0,0,0,0,0,0.0681673419073415,0.0217904526670199,0,0,0.0217738651266854,0,0,0,0,-0.0384186126625704,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134936485900425,0,0,-0.0190935448382986,0,0,0,0,0,0.11650505135506,0,0,0,0.0678352675598483,0,0,0.313023189783787,0,0,0,0,0,0.46504572943954,0,0,0,0,0,0,0,0,0,0,0.107026489632084,0.0183702734176237,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0.0115785154974119,0,0,0,0,0.0101469865802802,0,0.273421504491856,0,0,-0.0143169721884217,0,0,0,-0.0340961957548455,0,0.0663617217880291,0,0,0,0,0,0,0,0,-0.048903380818643,0,0.154241619242749,0,0,0.103326562846126,0,-0.197583404613256,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00693902291377096,0,0,0,0,0,0
X600578.SH,0,0,0,0.176091794104966,0,0,0,0.0564524709020571,0,0,0,0.0302847961736394,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0230681160061831,0,0,0,0,0,0.159729543575562,0,-6.93889390390723e-18,0,0,0,0,0.142414426817081,0,0,0,0.0716360101002495,0,0,0,0,0.048866333551117,0.271743339759209,0,0,0.0156987538739328,-0.0193397580824995,0,0,0,0,0,0
X002470.SZ,-0.0514040038120928,0,0,0,0,0,0.0517514998201406,0,0,0,0,0,0,0,0,0,0,0.00796392891301832,0,0,0,0,0,0,0,0,0,0,0,0.290303287500985,0,0,0,0,0,0,0,0,0.0220338326339596,0,0,0,0.0183613927295321,0,0,0,0,0,0,0,0,-0.0893732331028738,-0.0225742277355152,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0.215590943846305,0,0,0,0.218866330899793,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384872069694981,0,0,0,0.115470931734927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161060368944261,0,0,0,-0.00687534884803092,0.00767643566451572,0,0,0,0,0,0
X000983.SZ,0,0,0.169330148004532,0,0,0,0.0922019663440913,0.134791830439357,0,0,0,0,0,0,0,0,0,0.068176069605388,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513284913634085,0,0,0.00503708710033685,0,0,0,0,0,0,0,0,0,0.0481864764216173,0.380662861727055,0,0,0,0,0,0,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0.263162717417637,0,0.142440080610443,0,0.146630190642889,0,0,0,0,0,0,0,0,0,0,0,0,0.134611786263004,0,0,0,0,0,0,0,0.0968494210556942,0,0,0,0,0,0,0.141501041782994,0,0.1387877857301,0,0,0,0,0,0,0,0,0.00791883497422155,0.00138885008974066,0,0,0,0,0,0
X601699.SH,0,0.018653310919773,0,0,0,0,0,0,0,0,0,0.123561061191926,0.019623654773946,0,0,-2.16840434497101e-19,0,0,0,0,0.0924319413771121,0,0,0,0,0.0248223469005243,0,0,0,0,0,0.0571466331099935,0,0,0,0,0,0,0,0,0.117837256368136,0,0,0.434023341337831,0,0,0,0,0,0,0,-0.0118896583942227,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0.267851690667699,0,0,0,0,0,0,0,0,0,0,0,0.0428110120286198,0.119383998272223,0,0,0,-0.00864389069747698,0,0,0,0,0.33238624923098,0,0,0,0,0,0,0.186305304972076,0,0,0,0,0,-0.0181246458287521,0,0,0,0,0,0,0.00183841197944971,0,0,0,4.33680868994202e-19,0.0164033288654983,0,0,0,0,0,0
X600098.SH,0.0750944717150801,0,0,0,0.0513148675066368,0,0.143775697985591,-0.0817239276637254,0,0,0,0,0,0,0,0,0,0,0.0600271803365643,0,0,0,0,0,0,0,0,0,0,0,0,0.223543657571777,0,0,0.235881734140259,0,0,0,0,0,0,0,0,0,0,0,0.01431194128965,0,0,0,0,0.00492702846187372,0,0,0,0,0,0,0
X000960.SZ,0,0,0,0,0,0.0127221351607765,0.0300605470665188,0,0,0,0,0,0,0.094595694612975,0,0,0,0.126834274246703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232031552822206,-0.0141774169658954,0.171903334458136,0,0,0,0,0,0,0,0,0,0,0.0590843739615629,0,0,0,0,0,-0.0342334296536494,0,0,0,0,0,0,0
X000060.SZ,0.151641824715198,0,0,0,0,0,0.0418693593722332,0,0,0,0.00350229963744767,0.00128951040930664,0,0,0.0251541466275303,0,0,0,0,0,0,0,0,0,0.105356323632789,0,0,0.028910221577402,0,0,0,0.00654275613172127,0.0030301204645482,0,0,0,0,0,0.0895394088940861,0,0,0,0,0,0,0.139438961929235,0,0,0,0,0,0,-0.00406661029120616,0,0,0,0,0,0
Change_TY3M,0,0,0.00295986138910496,0,0.00650180993910513,0,0,0,0,0,0,0,0,0,0,0,0.0608736182673399,0,0,0,0,0,0,0,0,0,-0.128202325771584,0,0,0,0,0,0,0.00766211661492395,0,0,0,0,0,0,0,0,0,0,0.0640762660696853,0,0,0,0,0,0,0,0.0107360501203406,-0.024888942906742,0,0,0,0,0
Slope,0,0,0,0,0,-0.228572544159921,0.918932885520685,-0.133916600119824,0,-0.602271983708348,0,0,0,0,0,-0.230724118919842,-0.0194584114622664,0,0,0.176685658964087,0,-0.0618819768427834,0,0,0,0,0,0,0,0,0,0.108782942617771,0,0.116107694506225,0,-0.335213448350947,0,0,0,0,0,0,0,0,0,-0.640809125902125,0,0,0,0,0,0,-0.21651582193009,0,0,0,0,0,0
TED,0,0,0,0,0,-0.739913723668663,0,0,0,0,0,0,0,0,0,-0.147861896775749,0,0,0,0,0,-0.659586296572682,0,0,0,0.562765499662215,0,0,0,0,0,0,0,0,0,-2.07404720305462,0,0,0.584816152894124,0,0,0,-0.66846708313077,0,0,-1.41330353080541,-0.0761574831341565,-0.516544280135249,0,0,0,-1.7493954853723,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.16859808257084,0,0,0,0,0,0,0,-0.481863796447269,0,0,0,0,0,0,0,-0.0868218136421585,0,-0.0181429145566407,0,0,0,0,0,0.106286849318602,0,0,0,-0.0550575480725661,0,0,0.472515599644803,0,0,0,0.0469952505468104,0,0,0,0,0,0,0,0,0.0135873023470071,0.00524943975679972,0,0,0,0,0,0
MKreturn,0.050675730800007,0,0.091227918073133,0,-0.116579422672286,0,0,0,-0.00854880374997932,-0.00125242134409404,0,0.0549735754953322,0,0,0,0,0,0,0,0,0,-0.0289980922076895,0,0,0,-0.0455332757225398,0,0,0,-0.270049426197368,0,0,0,0,-0.0765453470076823,0,-0.336580725351996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.0234477994073707,-0.29863839368538,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00203891546756057,0,0,0,0,0,0,0,0,0,0.0107531788193999,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.0663372120946301,0,0,0,0.0586595531386981,0,0,0,0,0,0,0,-0.0108277617067125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217215016424245,0,0,0,0,0,0,0,0,0.030400065155497,0,0,0,0.0142404838482775,0,0,0,0,0,-0.0219764870966707,0,0,0,0,0,0
CarbonVol_Guangdong,0.0215871952483614,0,0,0,0,0,-0.00758109283345741,0,0,0,0.00486378354302074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00335564492504316,0,0.00620065651135581,0,0,0,0,-0.000863824417065793,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00531188090841357,0,0.00781413772722028,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.00108849481394359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00294881960698977,0,0,0,0,0,0,0,0.00204389785887828,0,0,0,0,0.00265858850319581,0,0,0,0,0.00242686205302225,0,0,0,0,0,0
