,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600547.SH,X600010.SH,X601600.SH,X601898.SH,X600886.SH,X600660.SH,X601991.SH,X600362.SH,X600688.SH,X600188.SH,X600795.SH,X600352.SH,X600801.SH,X600111.SH,X000723.SZ,X601992.SH,X600027.SH,X002271.SZ,X000898.SZ,X600489.SH,X600516.SH,X600176.SH,X000709.SZ,X000786.SZ,X002460.SZ,X000629.SZ,X600299.SH,X002466.SZ,X000883.SZ,X600219.SH,X601158.SH,X600985.SH,X002353.SZ,X000630.SZ,X000553.SZ,X600426.SH,X600583.SH,X600612.SH,X601699.SH,X000027.SZ,X000825.SZ,X000401.SZ,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.00391696194352848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00830396916436338,0,0,0,0.0108067866822401,0.01251537315563,0.0160305554510277,0.0375858066226702,0.0469656743724339,0,0,0,0.0806252512360404,0,0,0,0.00192576342168945,0.0884415482384104,0,0,0,0,0,0,0,-0.00271064868469631,0.00666198878116202,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165604970555039,0,0,0,0,0,0,0,0,0,0,0.0213632561877853,0.0153385289967589,0,0.0362891693809059,0,0,0,0,0,0,0,0,0.0730778998937303,0,0.089711746850426,0,0,0,0,0,0,0,0,0,-0.0196267517428109,0,0,0,0,-0.00492045750653111,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0760007114808625,0,0.0733895857445337,0,0,0.0593859891916991,0,0.0345276687707015,0,0,0,0,0,0.0398670132220071,0,0,0,0.013634474562318,0.161029121564783,0,0,0,0,0,0,-0.0461236468708872,0,0,0,0,0,0.0305560612222688,0,0,0,0,0,-0.00758673712194195,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.00974569376014574,0.318668806852081,0,0.0559819976257082,0,0,0.128806024693157,0,0,0,0,0,0.0252094029407837,0,0,0,0,0,0,0,0.0503805582167194,0,0,0,0,0,0.0708923604229236,0,0,0,0,0,0,-0.00804144735357237,0,0,0,0,0.0151823724057491,0,0
X600019.SH,0,0,0,0,0,0,0,-0.0263918995428135,0,0,0,0,0,0,0,0,0,0,0,0.153614934861269,0,0.0623401318133441,0,0,0,0,0,0,0,0,0,0.108529664529234,0,0.0484122935040654,0,0,0,0,0,0,0,0.00921837560610589,0,0,0,0,0,0,0,0,0,-0.0149181511453518,0,0,0,0,0.0417377523996408,0,0
X600309.SH,0,0,0,0.0949898936297556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250746995928359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757550727699902,0,0,0.0837308172590902,0,0,0,0,0,0,-0.0153749507673979,1.73472347597681e-18,0,0,0,0.162577024077673,0,0
X600011.SH,0,0,0,0,0,0,0,0.0164182731987813,0.197763569725926,0,0,0.0795214450367445,0,0,0,0,0,0,0,0,-0.0132641071841358,0.0731657770577439,0,0.140180985938156,-0.197272843592351,0,0,0,0,0,0,0,0.268501314554566,0,0,0,0,0,0,0.0736098416649461,0,-0.139334098335718,0,0,0,0,0,0,0,0,0,0.00482343696211843,-0.00588002249771877,0,-0.269686052848268,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0.0331672285971724,0,0,0,0,0,0,0,0,0,0,-0.239155296413678,0,-0.000447784507161719,0,0,0,0,0.666120737854359,0,0,0,0,0,0,0,0,0,0,0,0,0.00183697712375283,0,0,0,0,0.257428025581751,0,0,0,0,0,0,-0.0663607305915957,0,0,0,0,-0.10308129063536,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.244024434616518,0,0,0,0,0.158801494163865,0,0,0,0,0.149391606720045,0.00718479460045381,0.0306250813366315,0,0,0,0,0,0,0,0,0,0.0390478171485978,0,0,0,0,0,0,0.0319370702715798,0,0,0,0,0,0,0,0,0,0,0,0,0.00029173337006868,-0.0517691794822177,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.114526839001156,0,0,0,0,0,0.106820028306521,0,0,0,0,0.0154256036425346,0.0211837021073963,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116594785621582,0,0,0,0.0251099935416597,0,0,0,0.344627358803277,0,0,0,0,0,0,0,0,0,-0.0381043215219333,0,0,0,0,0,0
