,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600547.SH,X600010.SH,X601600.SH,X601898.SH,X601991.SH,X600688.SH,X600660.SH,X600362.SH,X600886.SH,X600188.SH,X600352.SH,X600795.SH,X600111.SH,X000723.SZ,X600801.SH,X601992.SH,X000898.SZ,X600027.SH,X600176.SH,X600516.SH,X600489.SH,X000709.SZ,X002271.SZ,X002460.SZ,X000786.SZ,X000629.SZ,X002466.SZ,X000883.SZ,X600299.SH,X600219.SH,X000553.SZ,X601158.SH,X600808.SH,X000630.SZ,X600985.SH,X600583.SH,X601699.SH,X000027.SZ,X600426.SH,X000825.SZ,X600339.SH,X600612.SH,X002110.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.0450065315949994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,-0.00137897350456528,0.0594606963090422,0,0,0,0,0,0,0,0,0.0400439803408968,0,0,0.0367022574149678,0,0.00755710840218648,0,0,0,0,0,0.0664980275795811,0,0,0,0,0.0645563208341143,0,0,0,0,0.00693270896500579,0,0,0,0,0.0138318321176224,0,0
X600028.SH,0,0,0.114886974507335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109409360283996,0,0.00931386473588746,0,0,0,0,0,-0.0317610047842226,0,0,0,0,0,0,0,0,0,0.0159899548385041,0,0,0,1.73472347597681e-18,0,0,0,0.164159137807776,0,0.092316361250015,0,0,0,0,-0.0282627091668431,0,0,0,-1.73472347597681e-18,0,0
X601088.SH,0,0,0,0,0.209955700451438,0.0914006872769678,0,0,0,0,0,0,0,0,0,0,0.0633871421893125,-0.0632765081104226,0,0,0.0116097588531414,0.0980186143674475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213564836379867,0.133651287901097,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0647184164527095,-0.0569630363276812,0,0,0,0.0568477390559111,0,0
X600585.SH,0,0,0,0,0,0.0881506291405172,0,0,0,0,0,0,0,0,0,0.176437303456454,0,0,0,0,0.0238192553980284,0.419770923830715,0,0,0,0,0.0386101836308002,0,0,0,0,0,0.0131482891393016,0,0,-0.0274406349179338,0,0,0,0,0,0,0,0,0,0,0,-0.0172696936023005,0,0.0264701079485456,0,-0.0054421125804734,0,0,0,0,0.0228473197133412,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0848986378885273,0,0,0,0.0515729221076715,0.252215010330807,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0648202054888914,0,0,0,0,0,0,0,0,0,0.00272095745964319,0,0,0,0,0,0,-0.0435984080484189,0,0,0,0.0123026071433042,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15990910545313,0,0,0,0,0,0,0,0,0.125726321195037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0620030586913524,0.0172267004130339,0,0,0.310600647497122,0.290382058415548,0,0,0,0,0,0,0.0601740662037401,0,0
X600011.SH,0,0,0,0,0,0.152178800505202,0,0.0677193956457383,0.128541771288371,0,0,0,0,0,0,0,0,0.134088747166025,0,0,0,0,0,0,0.260986337545776,0,0,0,0,-0.00501255746862412,0,0,0,0,0,0,0,-0.115173383276901,0,0,0,0,0,0,0,0,0,0.0355731674760838,0,-0.0399100732248181,0,0.0216953083398598,-0.0721345926983262,0,-0.219113353609388,0,-0.0111105043480714,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0575286524119776,0.00287596701482298,-0.00200517264054068,0,0,0,0,0,0.881054018664223,0,0,0,0,0,0,0,0,0,0.0934595815470646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.0225361720224788,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.314869020365098,0,0,0,0,0.0989505783796601,0,0,0,0,0.0225556840936179,0,0.122715513524961,0,0,0,0,0,0,0,0,0,0,0.0371102713647406,0,0,0,0.167743591196783,0,0,0,0,0,0,0,0,0,0,0,0.0691604608954853,0,0,0,-0.011116400802757,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.167343890632348,0,0,0,0,0,0.219397401932748,0,0.052721436943515,0,0,0,0.0214639605890901,0.0498102208944989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155299443374308,0,0,0,0.0848814405685483,0,0,-0.050689943380928,0,0,0,-0.0170017084863579,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.190145975600068,0,0,0,0,0,0,0,0,0,0,0,0.144194945391064,0,0,0.0546371392954301,0.057335461032159,0.0016613006145705,0,0,0,0,0.021428628075286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125274073894058,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129471290228615,0,0,0.0232450461647401,0,0.00923618816349516,0,0,0.151226715255764,0,0.169230859645929,0.00666511606278394,0.0572839603500873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161781759607661,0,0,0,0.0371817840199795,0.0597279302684482,0,0,0,0,0.027947376014307,-0.0758022935565971,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207276211234248,0,0,0.0115303731414656,-0.00734572397951015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321577378744214,0,0,0,0.0543199802127299,0,0,0,0.125335214524349,0,0,0.153847061099622,0,0,0,0,0,-0.00199872912605181,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242280792787611,0,0,0,0.072222301254046,0,0,0.255728542899877,0,0.0143938696817523,0,0,0,0,0,0,0,0,0,0,0.0377828096566339,0,0,0,0,0,0,0,0.00949466019688737,0,0,0,0,0,-0.0346063136085208,0,0,0,0,-0.0175914708719287,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.228844806166334,0,0,0,0,0,0,0,0,0,0,0,0,0.125722859674252,0,0,0,0,0.0553149230447013,0,0,0,0,0,0.070883602787661,0,0,0,0,0,0,0,0,0.0124639155926611,0.100944783135841,0,0,0.21164459887793,0,0,0,0.00365030891327819,0,-0.0218091085450567,-0.028812733404272,0,0,0,0.00879246955052711,0,0
X600886.SH,0,0,0,0.185225953249573,0,2.16840434497101e-19,0,0.040446876418481,0,0,0,0,0,0,0,0,0,-0.0790317715160069,0,0,0,0,0,0,0.145896393378424,0,0,0,0,0,0,0.0115635806440743,0,0,0,-0.143359248300936,0,0.151825607844204,0,0.000938283311144573,0,0.0630345691028136,0,0,0,0,0,0,0.030808899287057,0,0,0,0.0326211255270244,0,0,0,-0.000363389851091976,0,0
X600188.SH,0,0,0,0.0482635916814594,0,0.00233064392413252,0,0,8.67361737988404e-19,0,0,0,0,0,0.0337518998418943,0,0,0,0,0,0.078846507416174,0.0108471731558976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317730627127943,0,0.297866239661936,0,0,0.0385199530928591,0,0,-0.0102502201483826,-0.0412616424162636,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471005557919443,0.200782660495892,0,0,0,0,-0.111001130902776,0,0,0,0,0,0,0,0,-0.185748857055843,0,0.440505284471372,0,0,0,0.104598434898102,0,-0.660936945868174,0,0.396353151463912,0,0,0,0,0,-0.116932799606478,0.196707942916743,0,0,0,0,0,0
