,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600547.SH,X601600.SH,X601898.SH,X601991.SH,X600660.SH,X600688.SH,X600886.SH,X600362.SH,X600795.SH,X600188.SH,X600352.SH,X601992.SH,X600027.SH,X002466.SZ,X000898.SZ,X600516.SH,X600111.SH,X002460.SZ,X600176.SH,X000709.SZ,X000990.SZ,X600299.SH,X000723.SZ,X000786.SZ,X002271.SZ,X000629.SZ,X600219.SH,X600801.SH,X600489.SH,X600808.SH,X601158.SH,X000553.SZ,X000825.SZ,X002110.SZ,X600985.SH,X000883.SZ,X600583.SH,X600339.SH,X000630.SZ,X600157.SH,X000027.SZ,X002470.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0,0.0613151435299611,0,0,0,0,0.134922980610021,0,0.17381043413911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0832686474343158,0,0,0,0,0.0144199619315456,0.0376553292071807,0,0,0,0,0,0,0,0,0,0.0211940316868738,0,0,0,0,0.0251826752357913,0.134409948645905,0,0,0.00269134156631466,0.0115705466046568,0,0,0,0,0,0
X601991.SH,0,0,0.00340132139285398,0,0,0,0,0.164915759439077,0,0.0212039819472643,0,0,0,0,0.0288141969238913,0,0.228921705845574,0,0,0,0,0,0,0,0,0,0,0,0.0439511554216518,0,-4.33680868994202e-19,0.0647503591180518,0,0.0200629095992724,0,0,0,0,0,0,0,0,0,0.130829498078333,0,0,0.0317649861668356,0.0153603109095983,0,0,0,0,-0.00942447952844298,0,0,0,-0.00761787964734708,0,0
X600660.SH,0,0,0,0,0,0.0401342263443161,0,0,0,0,0,0,0,0,0,0,0,0,0.094986450239887,0,0,0,0,0.0814211416646613,0,0,0,0,0,0.0332023404615915,0,0.0211655076863894,0.143851104209506,0,0,0.13417720494431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00836715639765084,0.0249267536458673,0,0,0,0,0,0
X600688.SH,0,0,0.052532675234026,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.102432943342347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419754700490754,0,0,0.146376230376436,0,0.0126720041317717,0,0,0,0,0.0299960818239332,0,0,0,-0.0013305674195469,0.00311913228896388,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,-0.0738596933167891,0,0,0,0,0,0,0.0920585910121784,0,0,0.186870300684153,0,0,0.0883761624708324,0,0.121803565225039,0,0,0,0,0,0,0,0.0462270142187117,0,0,0,0,0,0,0,0,0,0,-0.112378165061671,0,0,0.0526736164643826,0,0,0,0,0,0,0,0.134933937555679,0.00259227873032391,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.217102995873585,0,0.132902247980391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136183451393447,0.019447863302104,0,0,0,0,0.00709930671402064,0,0,0,0.00112261025591703,0,0,0,0,0,0,0,0.0258559448391972,0,0,0.183305839757697,0,0.0372128053565349,0,0,0,-0.019018654669986,-1.0842021724855e-19,0,0,0,1.73472347597681e-18,0,0
X600795.SH,0,0,0,0,0,0,0.0984513838601319,0,0,0,0,0,0,0,0.0594755458220452,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292411681669283,0,0,0,0,0,0.00385443048789329,0,0,0,0,0,0,0,0,0,0.287149775652011,0,0,0.0647395221588734,0.150732371780649,0,0,0,-0.0331819336152784,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.0532131394309854,0,0.157279932106038,0,0.0700039191027605,0,0,0,0,0,0,0,0,0,0,0,0.0299036645973564,0,0.0966760479596334,0,0.0742767119330192,0,0,0,0,0.0319666110835785,0,0,0,0,0,0,0,0,0,0,0.0181520446223442,0.00828496646383372,0,0,0,0,0.057278916925397,0,0,0,-0.0100052229905103,-0.0150824789674884,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.0184211611179342,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725577854556941,0,0,0,0.101060556253499,0,0,0,0,0,0,0.0435520815677307,0.0510071047551073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205741269963423,0,0,0,0.0590169541481693,-0.150959454918494,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0.18680767451357,0,0,0,0,0,0.117193106717103,0,0,0.0946072026432822,0,0,0.050330360161896,0,0,0.147033590250335,0,0,0,0.0939824037403994,0,-0.0270866956871071,0,0,0,0,0,0,0,0,0,0,0.0395524784072935,0,0,0,0,0,0,0.140915104003301,0,0,0.0341620594014348,-0.0344863366093277,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,-0.256688082905675,0.369530954236744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0738155382738942,0,0,0.0808157761746503,0.224532259789652,-0.00727919650292392,0,0,-0.0111892539822699,0,0.16081181321707,0,0,0,0,0,0,0,0,0,0,0.0537218543291705,0.0121896584464709,0,-0.067401225632748,0,0,-0.0195709491172647,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412850902730278,0,0,0,0,0,0.656894353477252,0,0,0,0.000155956098188674,-1.73472347597681e-18,0.118295722868975,0.0819879230445595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0897712157987436,0,0,-0.020844210768874,0.0288962098266466,0.0151846039728042,-0.0535335468079473,0,0,0,-0.0267449298374216,0
X000898.SZ,0,0,0,0,0.0248523739023489,0.0171088834060803,0,0,0,0.0448545522624001,0,0,0,0,0,0,0,0.0911204535470903,0,0.0819649440474771,0,0,0,0,0.175530409403229,0,0.19752477368832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0692184823093894,0,0,0,0,0,0,0,0,0,0.00569798576800753,5.42101086242752e-20,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0.0724597898128376,0,0,0,0,0,0,0,0,0,0,0,0.0155202478171899,0.0271998154027195,0.113007351912925,0,0,0,0,0.060681429660874,0.319449163641819,0.141431447838831,0,0,0,0,0,0,0,0,0.0270268074637324,0,0,0,0,0,0,0.00500127003523234,0,0,0.0339116327158177,0,0.0226393818035668,0,0,0,0,0.0544339661593155,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.253075995004521,0,0,0,0,0,0,0,0.000184650007096894,0,0,0,0,0,0,0,0.233697676561583,0,0.194438979831413,0,0,0,0,0.0238286002799279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7762635780344e-21,0.154618183626875,0.0496900124773258,0,0,0.00107708923758773,0,0,0,-0.061923551599898,0,0
X002460.SZ,0,-0.0349225954234562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173850968658048,0,0,0,0,0.847363852413433,0,0.088891385476653,0,0,0,0,0,0,-0.0289520371567986,0,0,0.107789874058644,0,0,0.328270804559468,0,0,0,0,0,0,0,0,-0.0862244457286773,0,1.73472347597681e-18,0,0.049617544690224,0,-0.00467571273493132,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.0487644557514442,0,0,0,0,0,0,0,0,0,0,0,0.028603603960445,0,0,0,-3.46944695195361e-18,0,0.0438084850245911,0,0.0590586762416576,0,0,0,0.0780418405582275,0.073693880255644,0.234372783616984,0,0,0,0,0,0,0,0,0,0.0907212380963346,0,0,0,0,0,0.00697769759168544,0,0,0,0.0107941218135676,0.017503095543909,0,0,0,-0.0393627676875549,0,0
X000709.SZ,0,0,0,0,0,0,0,0.0826925805870127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0578442044678202,0.169227641971456,0,0,0,0,0,0,0,0,0.188085698182321,0,0,0,0,0,0,0,0,0,0,0,0.0697553129897102,0,0.0704834133760009,0,0,0,-0.0281980438221004,0,0,0,0,0,0,0
X000990.SZ,0,0.409098485413788,0,0,0,0,0,0,0,0.185513142559665,0,0,0,0,0,0,0,0,0,0.435157261027495,0,0,0,0,0,0.240161473056504,0,0,0,0,0,0,0,-0.130600543055852,0,0,0,0,0,0,0,0,0,0,0,0.139681138822877,0,0,0,0,0,-0.00848583453349582,0.0969091990795828,0,0,0,0.0241052459022206,0,0
X600299.SH,0,0,0,0,0,0,0.097402357176748,0.234600528382811,0.0926839757011187,0,0,0,0,0,0,0,0,0,0,0,0.0569847288757446,0,0,0,0,0,0.161798477346993,0,0,0,0,0.0354992071218372,0,-0.0476905165284718,4.33680868994202e-19,0,0,0,0,0.118317116925632,0,0,-0.0822259788389184,0,0,0,0,0.0450121538891705,0,0,0,-0.00320350889384984,-0.0188086582365638,0,0,0,0,0,0
X000723.SZ,0,0,-0.184548266369654,-0.0259964779785008,0,0,0.140776645550125,0,-0.00792704043167725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.236026621416781,0,0.538744992227885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339290055127058,0,0,0,0,0.184353032854684,0,0,0.152004715561305,0,0.0600764974508665,0,0,0,0.0220873202439566,0.269851416726881,0
X000786.SZ,0,0,0,0.0423097669316495,0,0.217687729232762,0,0,0,0,0,0,0,0,0,0,0,0,0.312735051322439,0,0,0.179739789764213,0,0,0,0,0,0,0,0,0,0,0.136298116602157,0,0,0,0,0,0,0.244623776929042,0,0,0,0,0,0,0,0.0419113560873693,-0.121296369069224,0,0,0,0,0,0,0,-0.116253521193851,0,0
X002271.SZ,0,0.197651332094554,0,0,0,0.0347300323985599,0,0,0,0,0,0,0.241703155110824,0,0,0,0,0.069461474510631,0,0,0.0133617181346545,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.351179128513482,0,0.0123987202314707,0.0148605022879983,0,0,0,0,0,0,0,0.0660624225009648,0,0,0,0,0,0,0.11378998664913,0,0.0306322471279313,-0.0211824527692932,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0.17056468844655,0,0.183384401176326,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126961074719786,0,0.0976436776741391,0,0,0,0,-0.0736244235432044,0,0,0,0.067059030010157,0,0.364706073175413,0,0,0,0.0799469210415294,0,0,0,0,0,0,0.0289483288529066,0,0,0,0.0137746612849199,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.0694263186661145,0,0.29590308466778,0,0,0,0,0,0.211562371848433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0784502679647022,0,0,0,0,0,0,0,0,0.00841817711171615,0,0,0,0,0.0211627784306189,0.152512910112228,0,0,-0.00630160468807372,0,0,0,0,0,0,0
X600801.SH,0,0,0,0.548611332099312,0,0.058733735753724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227622740475931,0,0,0,0,0,0,0,0.00461614374662827,0,0.0328328062949513,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.101412036171716,0,0,0,0,-2.16840434497101e-19,0,0.0469781442670749,0,0.0141687797779667,-0.0467710977122565,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.507647722858738,0,0,0,0,0,0,0,0.0887140363152725,0,0,0,0,0,0,0.0739465836630703,0,0.0581870450216801,0,0,0,0,0,0,0,0.132832991129936,0,0,0,0,0,0,0,0,0.0555071161984748,0,0,0,0,0.0255567080719428,0,0,0,0,-0.0403536772543309,0,0,0,0,0,0
X600808.SH,0,0,0.0374483762081605,0.0531271294658427,0.133566608530479,0.0404344278682019,0,0,0,0,0,0,0,0,0,0.0452164027134681,0,0,0,0.14363174855252,0,0,0.0633877937733268,0.0502617541205124,0.031032060370413,0,0,0.0961929229040793,0,0,0,0,0.0426293760587564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321130829629346,0,0,0,0,0,0,0,0,-0.0122168392417001,0,0
X601158.SH,0,0,0,0,0,0.0795286528011246,0,0.035967508509274,0,0,0,0,0,0,0,0.0337304881883454,0,0,-0.0198915086489363,0,0,0,0,0,0.144762180876372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0674321663498052,0,0,0,0,0.0250514350836816,0,0,0,0,0,0,0,0,-0.0766996323528606,0,0
X000553.SZ,0,0,0,0,0,0.0256089661164058,0,0.0905832455018143,0,0,0,0,0,0,0,0.0822972191307614,0,0,0,0,0,0,0,0,0,0.0651791590660048,0,0,0,0.1786132533599,0,0.0299645365101398,0,0,0,0,0,0,0,0,0,0,0.00647791555866442,0,0,0.22711825138726,0,0,0,0,0,-0.00738477513583376,-0.0149985267593164,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0.00147310545121852,0,0.145976159513564,0,0.105039859064975,0,0,0,0,0,0,0,0.172418454719817,0,0,0,0,0,0.0088289675770638,0,0,0,0,0,0,0,0,0.0476326326291516,0.0264227388436792,0.0812646787111448,0,0,0,0,0,0,0.0958612700039193,0,0,0,0,0,0.0490616911609087,0,0,0,0,0.00177948245300214,0,0,0,0,0,0
X002110.SZ,0,0,0,0.109024371987325,0.0997361747864721,0.185776912165261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0910553408322451,0,0,0.181899416789456,0,0,0,0,0,0,0,0,0,0,0.147858575916916,0,0,0,0,0.102556903993116,0,0.0216751918130709,0,0,0.0664731483981433,0,0,0,0.0176725693641039,0.0105149107721195,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0.294583854887514,0.153376710882252,0,0,0.197664481424535,0,0,0,0,0,0,0,0,0,0.063342728229042,0.120598887686621,0,0,0,0,0,0,0,0,0,0.032342572264502,0,0.0255885304239288,0,0,0,0,0,0,0.0429208364403647,0,0,0,0,0,0,0,0.0576529790117338,0.00378438621007502,0,0,0,-0.00809048963901974,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0.0253714928267425,0,0,0,0,0,0,0,0,0,0.112787006953108,0.156948040843129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335199820471651,0,0.169044003466329,0,0,0.0829559580410977,0,0,0,0,0,0,0,0,0,0.061368249408816,0.0721565933722363,0,0,-0.000521391586283809,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0.189274609493544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027146351396069,0,0,0,0.0051717543537021,0.065801978676756,0,0.0815869793360845,0,0,0,0,0.0554609826956139,0.0275906846524306,0,0,0,0,0,0,0.108073690046977,0,0,0,0.185259879781032,0,0,0,0,0,-0.0204809022501813,0.0243902755823145,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15414844833025,0,0,0,0,0,0,0,0,0.0890635251417253,0,0,0,0,0,0.161025415529539,0.302304023033925,0,0,0,0,0,0,0,0,0,0,0.030703381923766,0,0.0447616544259514,0,0,0.00703693748325847,0,0,0,-0.00815651528053696,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0.00331887601529885,0,0,0,0,0,0,0,0,0,0,0,0,0.107888233751067,0,0,0,0,-0.204148444024168,0.196895935425599,0,-0.0719949004216427,0.00970597514516681,0,0,0,0,0.674156294617071,0,0,0,0,0,0,0,0,0,0,0,0,0.0729505771678094,0.137273835614462,0.00092901942025771,0,-0.00727240925053783,0,0,0,0,3.46944695195361e-18,0,0
X600157.SH,0,0,0,0,0,0.0557794633878673,0,0,-0.197009139669144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0821516703219021,0,0,0,0,0.0530729053043209,0,-0.656599006682121,0.436781990981723,0.394226477815583,0,0,0.541375468789518,0,0,0,0,0,0,0,0,0.487480458360505,0,0,0,0,0.0228886232606065,0.0372304699902764,0,0,0,0.236420880541431,0,0
X000027.SZ,0,0.0934619725800378,0,0,0,0,0.0463464262518087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.515975755522962,0,0,0,0,0,0,0,0,0,0,-0.135310118301519,0,0,0,0,0,-0.00110604072993446,0.147910168214834,0,0,0,0.00042579142336252,0.0485920223448877,0,0.0379760545573358,0,-0.00884043730493295,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142544712663172,0.031537847884091,0,0,0,0,0,0,0.193623316427502,0.0639388530908954,0,0,0,0,0,0,0,0.0700689525758589,0.00828681287973921,0,0,0,0,-0.0363746736506846,0,0,-0.000383939016542327,-0.0173703795603901,0,0,0,0,-0.0125912362755178,0,0
Change_TY3M,0,0.236484057889533,0,-0.0850477897313558,0,0,-0.15630718833383,0,-0.560470363439434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0975801221691956,0,0,0,0,0.0685924283330459,-0.236037923641193,-0.191192302932957,0.0210910630586807,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0133553998630245,0,0,0,0.0271174950354309,-0.211582766681768,0.174768395150695,0,0,0.0792666614251777,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173563487688622,0,-0.083439076927266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.256933668120056,0.122978780181423,0,0.74791761772213,0,0.893107516812418,0,0,0,0.818926571136359,-5.22867678003287,0
TED,0,0,0,0,0,0,0.0720183561554713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.712243160641549,0,0,0,0,0,-0.138832492249706,0,-1.14377887036161,0,0.134047693081723,0,-0.1246468186006,0,0,0,0,0,0,0,0,0,0,0,0,-0.410892074944631,0,-0.873734277150547,0.408462709446915,0,0,0,0,-0.038997451096948,0,0
RealEstate_excess,0,0.0425587011267662,0,0,0,0,-0.111793517713326,0,0,0,0,0,0,0,0,0,-0.0775000560878959,0,0,0,0,0,0,0,0,0,0,0,0.0434447940635979,0,0,-0.0654336787373465,-0.0988328473933879,0,0,0,-0.167009992005893,0,0,0,0,0,0,0,0,0,0,0.035458097137816,0,-0.0739701708978914,0,-0.0171343471264686,0.0343604242286875,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161556570638153,-0.351881947354251,0,0,0,-0.0242540328259347,0,0,0,0,0,0,0,0,0,0,0,0,0.0521535404688722,0.107786638293577,0,0,0,0.00486783943058664,-0.00593549571384515,0,0,0,0,0,0
MKvol,0,0,0,0,0,-2.71050543121376e-20,-0.0020737922113907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00063520853331348,0,0,0,0,-0.00106442260435959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000900479553345168,0,0,-0.00156540783619657,0,-2.71050543121376e-20,0,-0.00057595058146313,-0.00447589838508531,0,0,0,0.0251382499637839,0.10526802455582,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.0353378296831845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194564165840979,0,0,0,-0.177297726094976,-0.0737473150118226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153354346290711,0,0,0,0,0,-0.18863582430048,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0121381588023993,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00897166051848924,-0.000640608836980196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00381419914076979,0,0,0.000471721733028646,0,0,0,0,0,0,0,0,0,0,0,0,0.0197715851491201,0,0,-0.00677280512128282,0,0,-0.00940277598106984,0.00555053525420842,0,0,0,0,0.00567857931358035,-0.0213239813339131,0
