,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600188.SH,X600660.SH,X600019.SH,X601600.SH,X600585.SH,X600547.SH,X600886.SH,X600011.SH,X000792.SZ,X600795.SH,X600362.SH,X600010.SH,X600489.SH,X600111.SH,X002460.SZ,X000708.SZ,X600803.SH,X600027.SH,X000301.SZ,X600160.SH,X000786.SZ,X002466.SZ,X600426.SH,X601991.SH,X000983.SZ,X601699.SH,X000807.SZ,X600219.SH,X000630.SZ,X600985.SH,X600176.SH,X000408.SZ,X601168.SH,X002128.SZ,X000933.SZ,X600096.SH,X000877.SZ,X000883.SZ,X600378.SH,X600352.SH,X600995.SH,X002353.SZ,X002271.SZ,X600612.SH,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.322928711694889,0,0.235718873655895,0,0,0,0,0,0,0.0513344822211419,0,0,0,0,0,0.0951360788652703,0,0,0,0,0,-0.0337948855079392,0,0,0,0,0,0,0,0,0.345093296894191,0.213524754833626,0,0,0,0.117382123707026,0,0,0,0,0,-0.327741022738837,0,0,0.0355234103872375,0,0,0,0,0,-0.0443476838970502,0,0,0,0,0,0
X601088.SH,0.146476804201363,0,0,0,0.159778869053455,0,0,0,0,0,0,0,0,0,0.0872066416468061,0,0,0,0,-0.198437231177137,0,0,0,0,0,0,-0.0218144191511107,0.0757551915662369,0,0,0,0,0,0,0.167006585574178,0,0,0,1.73472347597681e-18,0.0642614536301763,0,0,0,0,0,0,0,0,0,0,0,0.00213166444830103,-0.0278690879638018,0,0,0,-0.0486356626924209,0,0
X600028.SH,0.510179418431714,0,0,0,0.167721921045293,0,0,0,0,0,0.0221726091913077,0,0,-0.0605113809075533,0.20144712682981,0,0,0,0,0,0,0.00276052391764699,0,0,0,0,-0.0833490905472504,0,0.0534630653355677,0,0,0,0,0,0,0,0,-0.080709791503687,0,0,0,0.0877493009060897,0,0,0,0,0.0481088311949528,0,0,0,0,0.0219162320663641,8.67361737988404e-19,0,0,0,-0.000326434371167184,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00213881927855123,0,0.0954573086804916,0,0,0,0.0554627523456481,0,0.317131185438938,0,0,0,0,0,0,0,0,0,0,0.132413670601682,0,0,0,0,0,0,0,0.0512693427757674,0,0.163839461704259,0.0477227207499534,0,-0.112243847643437,-0.0186434044922451,0,0,0,0,0,0
X601898.SH,0,0.565266504673716,0.174908256103879,0,0,0.138961851384546,0,0,0,0.0942653519500539,0,0,0,0,0,0,0,0.0880135449492479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135727534025026,0.0688146684011156,0,0,0,0.0757799587324517,0,0.0606160283288938,0,0,0,0,0,0,0,0,0.00762176635162963,-0.048176693089495,0,0,0,0.0165522515482753,0,0
X600188.SH,0,0,0,0,0.173255817803924,0,0,0,0.0176807582776151,0,0,0,0,-0.173944858067502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235667252524551,0,0,0,0.559247196854751,0,0,0,0,0,-0.0363042345421725,0,0,0,0,0,0,0.0766066835744469,0,0.177328427381132,0,0.0554282954538383,0,0,0,0,0,0,0
X600660.SH,0,0,0,0.209600231714354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.534963327382519,0,0,0,0,0.23002280419592,0,0.171358672498719,0,0,0,0,0,0,0,0,0,-0.0563486237776421,0,0,0.155941492249369,-0.250778584720617,0,0,0,0,-0.0263950914997051,0.068849814513309,0,0,0.0988378730166162,-0.122738353347323,0,-0.108174205586151,0,0,-0.0252684010611368,0,0
X600019.SH,-1.73472347597681e-18,0,0.308956284108123,0,0,0,0,0,0,0,0,0,0.208951508424937,0.129332342948521,0,0,0,0.109574382933091,0,0,0.0857846734199747,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0399067901129831,0,0,0,0,0,-0.00932512471421166,0,0,-0.038283739234305,0,0,0,0,0,0,-0.203816057750674,-0.0463227963925954,0,0,0.0348862408880192,0,-0.136169421619908,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162671226494654,0,0,0,0,0,0,0,0,0,0,-0.0297256027584264,0,0,0,0,0,0.52827172910472,0,0,0,0,0.0119958043264761,0.381913905799222,0,0,0,-0.0387593504934979,0.208590691687849,0,0,0,0,0,0,0,0,-0.046036889234129,0,-0.0125398408686322,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156717442009639,0,0,0,0,0,0,0,0,0,0.0866139614025384,0,0.125868905286386,0,0,0,0,0,0,0,0,0,0,-0.0197445732354969,0,0,0,0,0.148924594730292,0,0,0,0,0,0,0,0,0,0.092386478080046,0.0107718307901895,0,0,0,0.0137266566572053,0,0
X600547.SH,0,0,0,-0.137723577709447,0,0.155962909812433,0,0,-0.101250914464235,0,0,0,0,0,0,0.0167746793176162,0,0.646878582706793,0,0,0,0,0.0213298017352523,0,0.0164070310799525,0,0,0,0,0,0,0,0,0,0,0,0,0.180759077991433,0.0347904958106186,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171242362203997,0,0,0,0,0,0
X600886.SH,0.201576179489025,0,0,0,0,0,0,0.0290663400059458,0,0,0.00281763954527233,0,0,0,0.0955179857381407,0,0,0.0773900753061147,0,0,0,0.403662199713673,0,-0.0410729417930144,0,0,0,0,0,0,0,0,0,0,0,-0.155064067078935,0,0,0,0,0,0,0.090548804810666,0,0,0,-0.065211125730386,-0.151461321227187,0,0.105190429239258,0,-0.0435591896828274,0,0.173801504842121,0,0,-0.0415929189209974,0,0
X600011.SH,0,0,0,0,0,0,0.110368610880074,0,0,0.285901010088715,0,0.371869632081815,0,0,1.73472347597681e-18,0,0,0,0,0,0.0931070189266155,0.0216975850531575,0.124871891043867,0,0,0,0,0,0.115982595880581,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500185678918113,-0.194632606686465,0,0,0,0,0,0.0504075220638882,0,-0.0886018126710225,0,-0.0391772013679614,0,0,-0.0617246393418951,0,0
X000792.SZ,0,0,0,0.132059416706393,0,0,0.0349648261148894,0.243769293605493,0,0,0,0,0,0,0,0,0,0.00554067230425442,0,0.22204641683953,0.0716371482026022,0,0,0,0,0,0.0483308434491112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0204976838271499,0,0,0,0,0.0341715113318482,0,0
X600795.SH,0,0,0.162960192511834,0,0,0.0649367783755267,0,0,0.040289365036744,0,0,0.335298495712747,0.189598318853663,0,0,0,0,0,0,0,0,0,0,0,-0.0237449439379629,0,0,0,0,0,0,0,0,0,0,-0.096730715622392,0,0,0,0,0,0,0.167523494374258,0.00111473408758493,0,0,0,-0.0374427717688318,0,0,0,-0.0137548611148066,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0.0407833776587457,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092921501823711,0,0,0,0,0,0,0,0,0.0477038085532087,0,0,0,0.398567664076822,-4.33680868994202e-19,0.113830165199275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,-0.0042957575208018,0,0,-0.0385719408764956,0,0,0,0,0,0,0,0,0,0,0,0,0.0480636175940646,0,0,0,0,0.0223988652329591,0,0,0,0,0,0,0,0,0,0.0201799988927796,0,0,0,8.67361737988404e-19,0,0,0,0.0105819907264326,0,0,0,0,0,0.105654441033767,0,0,0,-0.00277369076790959,0,0,0,0,0.0127730443678715,0,0
X600489.SH,0,0,0,0,0.00931414277937282,0,0,0,0,0,0.66968076588226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571966271656459,0,-0.200470132003334,0,0,0,0,0,0.256238539695396,0,0,0.145158085559954,0,0,-0.124549904693103,0,0,0,0,0,0.0102490156844924,0,0,0,-0.0308087727732055,0,0
X600111.SH,0,0,-0.0131199128254588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100677564201152,0,0,0,0,0.0504719922693115,0,0.076317199553776,0,0,0,0,0,0,0.0552261068854757,0,0,0,0.257452218204348,0.0032038226349444,0,0,0,0,0,0,0,0,0,0,0.226230421870371,0,0,0,-0.106233613352077,0,0,0.0486213876924082,0,0
X002460.SZ,0,-0.00449037856747794,0,0,0,0,0,0,0,0,0,0,0,0.301146382375517,0,0,0,0,0,0,0.118373340496333,0,0,0,0,0.0254694705639853,0.453609889374435,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14220753631415,-0.0780658896429655,-0.142294350733871,0,0,0,0,0.164462591655304,0,0.0839723174222818,0,0.0286385781442113,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237399443648692,0,0,0,0,0,0.0983849328760984,0,0,0,0,-0.0237093556035214,0.0327071263198079,0,0.178862383230905,0,0,0,0,0,0,0.116866522397274,0,0,3.46944695195361e-18,0,0,0.0729215849097009,0,0,0,0,0,0,0.045515420059717,0.196658479403713,0,0,0,-0.0161952295949389,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0.074848726440502,0.686571528080674,0,-0.000390334602611377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0597565727159302,0,0,0.0669846701561661,0,0,0,0,0.0684412154079174,0.154404049700612,0.0413090110800565,0,0.0432616358388682,0.0240885188727249,-1.73472347597681e-18,0.0475553248656369,-0.60542630420476,0,4.33680868994202e-19,0,0
X600027.SH,0,0,0,0,0,0.014774987746267,0,0,0,0,0,0,0.739433249952703,0,0,0,0,0,0,0,0,0,0,0,-0.168526861112037,0.044980510544556,0,0,0,0,0.126092973845317,0,0,0,0,0,0,0.0918666899953095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0385872547082796,0.0418910036872604,0,0,0,0,0
X000301.SZ,-3.46944695195361e-18,0,-0.038499844903526,0,0,0,0,0,0,0,-0.0528691809940979,0,0,0.0243316540206083,0,0,0.020795558937516,0,0,0,0,0,0,0,-0.18930282998437,0,0,0.114436556381486,0,0,0,0,0,0,0.0143329196326596,0,0,0,0,0,0.188748533760586,0.173857862825947,0,0,0.272635889194808,0,0,0,0,0,0,-0.0186241432999294,0,0,0,0,0.0312227335265913,0,0
X600160.SH,0,0,-0.391633284383368,-0.473297502592981,-0.142284225055673,0,0,0.302334105971163,0,0,0,0,0,0,0,0,0,-0.00629757592844794,-0.460231857132719,0,0,0,0,-0.238375036527297,0,0,0,0,0,0,0,0,0,0,0.256827260013142,0,0,0,-1.73472347597681e-18,0.603981055934988,0,0,0,0.372876389270575,0,0,0.586310865379735,0,0.12504373670173,0,0,-0.0275535966058311,-0.0161026174835572,0,0,0,-0.0337459714132027,0,0
X000786.SZ,0,0,0,0,0,0,0.403712047421183,0,0,0,0,0,0,0,0,0,0,0,0,0.0306882418355978,0,0,0,0,0,0,0.0198075591001271,0,0,0,0,0,0,0,0,0.284363307329979,0,0,0,0,0,0.0794375861957147,0,0,0,0,0,0.0895149336999208,0.139427825269948,0,0,0,0,-1.73472347597681e-18,0,0,0.0248941916927451,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822696786977109,0,0,0,0.028701643189276,-0.0226673385490109,0,0,0,0,0,0.0234709676568496,0,0,0,0,0.0368306638068773,0,0,0,0,0,0,0,0,0,0,0.0168151610975319,0.2112293952954,-0.111120139644477,0,0,0.0225164783154532,-0.0279798970992549,0,0,0,0,0,0
X600426.SH,0,0,0,0.47204849443308,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220420607014875,0,0.0185812800620738,0,0,0,0,0,0.140174797109473,0.0571013571186922,0,0,0,0,0,0.104865826463409,0,0.239858737644177,0.094233849243004,0,0,0,0.078432406579695,0,0,0,0,0,0,0,0,0,0,0,0.0447024492337762,0,0,0,0,0,0,0
X601991.SH,0.0562000616453668,0,0,0,0,0,0,0,0.0492676384744024,0,0,0.347624868960961,0.0241271434637181,0,0,0,0,0,0,0,0,0.0498666531724986,0.173929549521062,0,0,0,-0.045097888171484,0,0,0.0833258357555377,0,0,0,0,0,0,0,0,0,0,0,0.260959488196877,0,0,0,0.0358667606339857,0,0,0,0.0629591848363432,0,0,0.0220119869208874,0.0316289754981516,0,0,-0.0500688063472685,0,0
X000983.SZ,0,0,0,0,0.0614074762561446,0.0211043793212402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0772983356485848,0.0819439514515789,0.0826768045281966,0,0,0,0,0,0.0944395043784909,0,0.233457651190948,0,0,0,0.0634884138479316,0,0,0,0.0447522583974551,0,0,0,0,0,0,0,0.0391530964523877,0,0,0,0,-0.0413244548204502,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.0266327816835116,0.236815201115457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212541761403165,0,0,0.0407715035382005,0,0,0,0.11008531772122,0,0,0,0,0.0354102020739896,0,0.0436748199233289,0,0,0.26370489725095,0,0,0,0.0473170601723085,0,0,0.01855853687922,0,0,0,0,-0.0480751259302401,0,0.0828100178734195,0,0,0.0741098039167459,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0.324067209620255,0,0,0,0,0,0,0,0,0,0,0.0696277477323563,0,6.64148102829873e-05,0,0,0,0,0,0,0,0,0,0,0,0.216288517444755,0,0,0,0,0,0.179966803806406,0,0,0,0,0,0,0.0454470953942399,0,0,0,0,-0.0182040621579879,-0.0046396309976853,0,-0.195769202714028,0,0,0,0
X600219.SH,0.00631961432131891,0,0,0,0,0,0,0,0.040386043912655,0,0,0,0,0,0,0,0,0.0620587439627229,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302110561806055,0,0,0,0,0,0.212877636060374,0,0.0139252115756222,0.155767535483582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0251252717098937,0,0
X000630.SZ,0.0184296272930849,0,0,0,0,0,-0.0838685848884695,0,0,0,0,0,0,0,0,0.319022131197188,0,0.078544200695805,0,0,0,0.0231756430010837,0,0,0,0,0.054182006938338,0,0,0,0,0,0.0452033152008029,0,0,0,0,0.186298289152807,0,0.13904171971288,0,0.00232912764579167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00808596399637343,0,0
X600985.SH,0,0,0,0,0,0.286326650027366,0,0,0,0,-0.0324863850354588,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0786448607158405,0,-0.00746509466578863,0,0,0,0,0,0,0,0,0,0,0,0,0.198264888173272,0,0,0,0.100714303718504,0,0.135353528613641,0.012137345931207,0,0,0,0,0,0,0,0,0,0.00918957100033337,0,0
X600176.SH,0,0,0,0,0,0,-0.076070266915478,0,0,0,0,0,0,0,0,0,0,0,0,0.058628880483257,0,0,0,0,0.103470653050694,0.360295679616011,0,0,0,0,0,-0.106694030885001,0,0,0.0188204614244822,0,0,0,0,0,0,0,0,-0.038227110249891,-0.16173075955542,0,0.221726177348302,0,0,0,0,-0.0216223327511386,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118326061854554,0,0,0,0.0438644093206837,0,0,0,0,0,0,0.0940945848264502,0,0,0,0,0,0,0.252865126634911,0,0,0,0,0,0.015968168083165,0,0.141287917593263,0,0,0,0,0,0,0.0950820715587593,0,0,0,0,0.00110842874685234,-0.105283198181651,0,0,0,0.0676827334588669,0,0
X601168.SH,0,0,0,0,0,0,0.11801101592292,0,0.303167965643055,0,0,0,0,0,0,0.53521366443112,0,0,0,0,0,0,0.0859443589661879,0,0,0,0,0,0,0,0,0,0.0918712246762157,0.208498666602279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102335301990336,0,-0.0195430512172279,0,0,0,-0.0364203601409996,0,0
X002128.SZ,0,0,0,0,0,0,0.185462407171238,0,0.190221539978654,0,0,0,0,0,0,0,0,-0.0198309900977415,0,0,0,0.244730302256874,0,0,0.0931481553858862,0,0,0.0127317502960493,0.168152007281914,0.216336215154273,0,0,0,0,0,0,0,0,0,0,0,0,0.139431745175192,0,0,0,0,0,0,0.057050058798258,0,-0.00115380886098568,-0.0262461744008152,-0.119915226775204,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,-0.0109346443108669,0,0,0,0,0,0,0,0,-0.0163881098970676,0,0,0,0,0.111757132930031,0,0,0,0,0.0950570442470554,0.520063159440921,0.352953610053748,0,0,0,0,0,0,0.133918506128098,0,0,0,0,0,0,0,0.0347930982106977,0,0,0,0,0,0.0571260870863153,0.0998437336133878,0,0,-0.0506086528605527,0,0
X600096.SH,0,0,0,0,0.0250954271406425,0,0.0435283141727681,0,0,0,0,0,0,0,0,0,0,0,0,0.0820520603325993,0.0660554697034556,0,0,0.173281421916781,0,0,0.0385881432871536,0,0,0,0,0,0,0.0339677023068618,0,0,0.15166480289756,0.148607378896101,0,0,0,0,0,0.153052049318528,0,0,-0.0723156116193572,0,0.121141088219818,0,0,0,0,0,0,0,-0.0215144853243404,0,0
X000877.SZ,0,0,0,0,0,-0.0471993662239546,0,0,0,0,0,0,0,0,0,0,0,0.0689164803280163,0,0.057331654864456,0,0,0,0,0.00409305683652235,0,0,0,0,0,0,0,0,0,0,0.143420838112831,0,0,0,0,0,0,0,0,0,0,0,0.402329594822609,0,0,0,0.0639097141263328,0.139289558936225,-0.0472826736971314,0,0,0,0,0
X000883.SZ,0,0.194529037013392,0,0,0.272548603367671,0.000102004101554785,0,0,0.230646697239908,0,0,0,0.0473945628860226,0,0.109114328987474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,2.16840434497101e-19,0,0,0,0,0,0,-0.0404882787648784,0.0630971480273309,0,0.000928630310111735,0,0,0.0942381157659927,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0,-0.16032921611251,0,0.36688880011453,0,0,0,0,-0.164162082695997,0,0,0,0.029719038936319,0,0,0,0.191656215694477,0.0541302813649923,0,0,0,0.244235475003667,0,0,0,0,0,0,0,0.233608106602093,0,0,0,0,0,0.113365373419073,0,0,0,0,0,-0.177767926562878,0,0,0,0,0,0.0579143539201718,-0.156036414252785,0,0,0.136284539878097,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243007544668379,0,0,0,0.0155419968564229,0,0,0.163074384010867,0,0,0.164268492340021,0,0,0.0223722713429609,0.0954488017369199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0164752412211047,0,0.00827648429546313,0,0,0,-0.00704608020609838,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072693784445539,-0.121697434255692,0,0,0.0112020892824392,0,0,0.270969262343045,0,0,0,0,0.15879794285952,0,0,0,0,0,0.0505093218999321,0,0.0182179899982085,0,0,0,0.0904845256848013,0,0.197185239768813,0.0110386335473796,0,0,-0.0222687237753472,0,0,0,-0.0336433202381906,0.0892105818841347,-0.00262519228620111,0,0,0,0.0593232556737831,0,0
X002353.SZ,0,0,0,0,0,0,0,-0.130277787247893,0,0,-0.112502265299265,0.134086429966459,0,0,0,0,0,-0.00241546497124187,0,0,0,-1.38777878078145e-17,0,0,-0.0097769144762154,0,0.283112321790707,0,0,-1.73472347597681e-18,0,0,0,0,0,0.374979916841336,0.246738796495285,0,0,0,0,-0.0178451029630422,0,0,0,0,0,0,0,0,0,0,0,0.196113222714587,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00651559757845772,0,0,0,0,0.0921654666015496,0,0,0.0772140588529339,0.20109988786085,0,0,0,0,0,0,0,0.0596366012108407,0,0,-0.0326416890726139,0,0,0,0,0,0.0555621503419459,0,0,0,0,0,0,0,-0.117187768862972,0.296539623651797,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0.00193236321147526,0,0,0,0,-0.0336894281519129,0,0,-0.150964494385102,0,0,0,0,0.0565254665811119,0,0,0,0,0.192706224848622,0.231585590825729,0,0,0,0,0,0,0,0,0,0,0,0,0.148747833564118,0,0,0,0,0.0128236194762126,0,0,0,0,0,0,0,0.010549454552559,0,0,0,0,0,0,0
X000027.SZ,0,0,0.0844559891598526,0,0,0,0,0,0,0,0.0223502821293594,0,0,-0.206372031881663,0,0,0,0,0,0.344342822847895,0,0,0.00535952715160575,0,0,0,0.00912794932761992,0,0,0,0,0,0,0,0,0,0,0,0.225713445901114,0,0,-0.376552303301578,0,0,0,0.658539625955749,0,0,0,0,0,0,0.0885783376425376,1.73472347597681e-18,0,0,0.000530452426962343,0,0
Change_TY3M,0,0,0,0,-0.0930270327782206,0,0.088602971685931,0,0,0,0,0,0.227335991847219,0,0,0,0,0,0,0,0,0,0.0352408724005338,0,0,0,-0.117428332876901,0.0102032963385978,0,0,0,0,0,0,0,0,0,0.0464610811170925,0,0,0.0659429508696268,0,0,0,0,0,0,0,0.0170892397245481,0.027834019065575,0,-0.00811934121509134,-0.0393818922430702,-0.0529368090941708,0,0,-0.0566472140157916,0,0
Slope,0,-0.261584355994986,0,0,0,-0.214133554115754,0,0,0,0,-0.0405725916567524,-0.153740534514351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176387564680943,0,0,0,0,0,-0.233456421573796,-0.243594381120169,0,0,0,0,0,0,0,0,0,0,0,0,-0.196266824340114,0,0,0,0,0,0.388635639730565,0,0,0,-0.338276265299937,-1.60199850643547,0
TED,0,0,0,0.119367942916668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102242115015843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058189554579745,0.217828493838595,0,-0.228331983276367,0.541553837902916,0,0,0,0,-0.409693418527963,0,0
RealEstate_excess,0.202821069762448,0,0,0,0,0,0,0,0,0,0,0,0,-0.0524663167828237,0,0,0,-0.084144578776163,0,0,0,0,-0.0278737052201317,0,0,0,-0.0595325342588051,0,0,0,0.0446325619625801,0,0,0,0,0,0,0,0,0,0,0,0.0300760951411309,-0.10607972174501,-0.248264013088153,0,0.0398232426579758,0.109005369154217,0,0,0,-0.0668035294373949,0.0604049891307114,0,0,0,0.0325786498847188,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0.0797438884002123,0,0,-0.122671623834922,0,0,0,0,0,0,-0.000832481563422529,0,0,0,0.00405609147254962,0,0,0,0,0,0,0,0,0,0,-0.0382785294888029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0190019777239383,-0.0351453427274625,0.0911120106524002,0,0,-0.069328619951476,0,0
MKvol,0,0,0,0,0,0,0.00119947645337526,0,-0.000118597886313549,0,0,0.000452188891481037,0.00471527660437774,0,0,0,0,0.000420691956454601,-0.000197778358375086,0,0,0,-0.00184100100244288,0,0,0,0,0,0,0,0,0,0,0,-0.000537684263311024,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000112391118790129,0,0,0,0.000643624202997445,0,0,0,-0.00372369624815957,0,0
