,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X000708.SZ,X002460.SZ,X600660.SH,X002271.SZ,X600547.SH,X600362.SH,X600010.SH,X600111.SH,X000786.SZ,X600176.SH,X601600.SH,X601898.SH,X600011.SH,X600886.SH,X000301.SZ,X600426.SH,X002466.SZ,X600188.SH,X600352.SH,X600801.SH,X600219.SH,X601991.SH,X600795.SH,X600803.SH,X000932.SZ,X600489.SH,X002080.SZ,X002353.SZ,X600688.SH,X000898.SZ,X000027.SZ,X600486.SH,X600299.SH,X600516.SH,X601168.SH,X600027.SH,X000807.SZ,X000630.SZ,X601992.SH,X600157.SH,X000723.SZ,X600315.SH,X300037.SZ,X600295.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0655471825381296,0,0,0,0.000925478178515366,0,0,0,-0.0275094305874049,0,0.00934682581708206,0,0.0105368500579103,0,0,0.0664909165074946,0,0,0,0,0.0559009825775768,0,0,0,0,0.0017183749614367,0,0,0,0,0,0,0.0544321541274477,0,0,0,0,0,0,0.0423040817651229,0,0,0,0,0,0,0,0,0,0,-0.00180880590891428,-0.00342052151012955,0,0,0,0,0,0
X600028.SH,0,0,0,0.00592070408013487,0,0,0.0842538816749231,0,0,0,0,0,0,0,0,0,0.0490960670138347,0,0,0,0,0.0434909085668828,0.0190607387505387,0,0,0,0,0,0,0,0,0,0,0.00971711806798308,0,0,-0.0136971691589983,0,0,0,0,0,0,0.133714873173854,0,0,0,0,-0.0623815462356969,-0.0193852732207555,0,-0.00586664055350484,-0.0172874935666678,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.122183373310357,0,0,0,-0.0453136391580555,0,0,0,0,0.339064009115222,0,0,0,0,0,0.122786008171731,0,0,0.0228475676763113,0,0,-0.0365628417203014,0.133478815740371,0,0.0133010860076183,0,0,0,0,-0.151550743091036,0,0,0.135935772872294,0,0,0,0,0,0,0,-0.0633313374781024,0.0348187403113801,0,0.0442242645407773,-0.0387543972267718,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.289075608864652,0,0,0,0.0908687676527504,0,0,0,0,0,0,0,0,0.144568155416038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0352277971064177,0.130880129449436,0,0,0,0,0,0,0,0,0.128135882127928,0.170915219936649,0,0,0,0,-0.0216371460214648,0,0,0,0.203578207137503,0,0
X600585.SH,0,0,0,0.0181456378482555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0475588322766736,0,0.133497495332887,0,0,0,0,0.0224716771417079,0,0,0,0,0,0,0,0,0,0.102105177574962,0,0,0,0,0,0,0,-0.0645510735432637,-0.0474346223619643,-0.0315049794800539,-0.00528513250872571,0,0,0,0,0.0308512309718553,0,0
X600019.SH,0,0,0,0,0,0,0,-0.0197546234853847,0,0,0,0,0,0.160018658676371,0,0,0,0,0,0,0,0,-0.0493843323564064,0,0,0,0,0,0,0.058316656737041,0.529192773667198,0,0.0696434729353137,0,0,0.101740501912713,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179255874835204,-0.0361335063208549,-0.00535957017004859,0,0,0,0,0.0555063552789979,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209907698863372,-0.703441300098005,-0.00961775967256293,0,0,0,0,0,0,0,0,-0.371470256565923,0,0,0,0,0,0,0,0,0.240854482241393,0,0,0,0.237063158065981,0.169569284870746,0,0.224151883196643,0,-0.19823297710103,0,0,0,0,0,-0.0761946056271323,-0.0296550897059151,0,0,-0.0396695884990729,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.398852389054328,0,0,0,0.118537027647281,0.00824661565059776,0,0.320083576010784,0,0,0,0,0.151002242622003,0,0.0972652968689424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.424312252171962,0,-0.0635214405958531,0,0,0,0.125570560930415,0,0,0,0,-0.0224562433615851,0.0223465635407014,0,0,0,-0.221310781388911,0,0
X600660.SH,0,0,0,0,0,0,0,0.194095025912392,0,0.0735710188969564,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0739053623855156,0,0,0,0,0,0.0431645066484899,0,0,0.0592091527354799,0,-0.208942420154909,0,0,0,0,0,0.141011973135726,0,0,0,0,0,0,0,0,-0.0517197262105619,0,0.10108142144781,-0.000166531133657303,0,-0.0241411602034871,0,0,0,0,0.00957289130637473,0,0
X002271.SZ,0,0,0,0.128109933344588,0,-0.24927167008882,0,0,0.172200980251512,0,0,0,0,0,0,0.122221507976083,0,0,0,0,0,0,0.00962256935784929,0,0.0496561284301145,0,0.127643532628316,0,0,0,0,-0.0628423571064353,0,0,0,0,0,0,0,0,0,0,0.0150182081221696,0,0,0,0,0,0,0,0,0,-0.0439121567251471,0,0,0,0.0371752064712696,0,0
