,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X601898.SH,X000708.SZ,X600660.SH,X601600.SH,X600010.SH,X600886.SH,X600362.SH,X600801.SH,X002460.SZ,X600188.SH,X002466.SZ,X600352.SH,X600688.SH,X601991.SH,X600795.SH,X000786.SZ,X600111.SH,X601992.SH,X002271.SZ,X000723.SZ,X002353.SZ,X600176.SH,X600027.SH,X600583.SH,X600426.SH,X600516.SH,X600489.SH,X000898.SZ,X600299.SH,X000709.SZ,X600219.SH,X000883.SZ,X601158.SH,X600612.SH,X000553.SZ,X000629.SZ,X000027.SZ,X000630.SZ,X000792.SZ,X600808.SH,X000825.SZ,X000878.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0.0320785532458641,0,0,0,0,0,0,0,0,0,0,0,0.0422163978592913,0,0,-0.00913819657011135,0,0,0,0,0.0653234485011387,0,0.0728827356157616,0,0,-0.0247071592663559,0,0,-0.0909295976957404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0073732669523158,0.0113636362120554,0,0,0,-0.0105803491066682,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169986965362954,0,0,0,0,0,0,0,0,0,0.0656713631808264,0.266864338408521,0,0.107646985310094,0,0,0,0,0,0,0.0722507529165652,0,-0.0441034788320522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510559347341332,-0.0257033721989476,0,0,0,0.0192856429901088,0,0
X600010.SH,0,0,0,0,0,0.170388602232564,0,0,0.0960899826778947,0.155661585481842,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0598492202705192,0,0,0,0,0,0,0,0,0,0.0222662277237172,0,0,0,0,0,0.285446205108193,0,0,0,0.00550882246315499,0.020612818101856,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,-0.276758855053366,0,0.156627705257951,0.0593424297121498,0,0,0,0,0,0,0,0.111233006760558,0.0918535908051164,0,0,0,0,0,-0.120266244207355,0,0,0,0,0.187652395156978,0,0,0,0,0,0,-0.0327350459450832,0,0,0,0,0,0,0,0,0,0.0186268100455984,0,0,-3.46944695195361e-18,0,-0.0042035472841381,0.0302708224126545,0,0,0,3.46944695195361e-18,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.101119258610809,0,0,0.0109735760227465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410737537233899,0,0,0,0,0,0.0766158923985005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347736511404687,0,-0.0100565564404988,-0.00208213909171894,0,0,0,0,0,0
X600801.SH,0,0,0,0.699167026385941,0,0,-0.0472632150022057,0,0.0403148306990346,0,0,0,-0.178121654972588,0.0951365583859366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0096633604605998,0,0,0,0,0,0,0,0,0,0,0,0,0.220618818048902,0,-0.00375776774852643,0.0327529357672083,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.381746238504819,0,0,0,0.277928697070839,0,0.0282208403221106,0,0,0,0,0,0,0.0127927060573874,0,0.0407227882006548,-4.33680868994202e-19,0.468263774836803,-0.143912247017904,0.04672100509051,0,0,0.132741196355715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010588140360931,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,-0.0435410601000127,0,0,0.128908706750947,0,0,0,0,0,0,0.12982509103323,0,0,0,0,0,0,0.0317619700735009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171657238811328,0,0.0189734631120486,0,0.0223476265618994,0.00478342750550345,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,-0.0868327955897986,0.103178049785509,0,0,0,0,0,0,0.267489760740698,0,0,0.777761922371547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.249069825424619,0,0,-0.274994943730405,0,0.00434631286421524,1.0842021724855e-19,0,0,0,0,0,0
X600352.SH,0,0,0,0,0.196265665805385,0,0,0,0,0.0797349309093243,0,0,0.0844269390679873,0,0,0.0746310698476579,0,0,0,0,0,0,0,0,0,0.163741379630669,0,0.0802504467948106,0,0,0,0,0,0,0,0,-0.0109874049566297,0,0,0,0,0,0,0,0,0,0,0.0887584892403146,0,0.0488509913419529,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000286533680887518,0,0,0,0,0,0,0,0,0.0305728779530798,0,-4.33680868994202e-19,0,0,0,0,0,0.192761855700171,0,0,0,0,0,0,0.0740302397061181,0,0,0,-0.00732441639844924,0.109381436526044,0,0.0496490821413496,0,0.0177568839953885,0.0408519928277654,0,0,0,0.0873971188415937,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0.0503900590326851,0,0.10985237248192,0.110532044757186,-0.0050505101449747,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104085370404632,0,0,0.129818254778053,0,0,0.0868753226491474,0.0339053355986026,0.0544577389728457,0.0421902410663712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0212592735723239,0.0264245757775847,0,0,0,0.0055116262452473,0,0
X600795.SH,0,0,0,0,0,0,-0.0144675243635107,0,0,0.0238775487706086,0,0,0,0.151677856321191,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238270089758787,0,0,0,0.056110862859327,0,0.115929475055053,0,0,-0.00546175716353154,0,0,0,0,0,0,0,0,0,0,0.142800801302347,0,0,0,0.027337154715671,-0.00741546843761621,0,0,0,0,0,0
X000786.SZ,0,0,0,0.387714749394606,0,0,0,-0.11764539368991,0,-0.0573789155760258,0,0.0197105160366686,0,0,0,0,0.0813158119340109,0,0,0,0,0,0,0,0,0,0.040782700188143,0.0542173942405399,0.146567874198223,0,-0.162460126204969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362193052502718,0,0,0,0,-0.0190432628181141,0,0,0,0,0.0386927205644684,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.0536871935481839,0,0,0,-0.128395356242832,0,0,0.136119300251494,0,0,0,0,0,0,0,0,0,0.063167509830638,0.134798899400737,0.0255175880398329,0,0,0,0,0,0,0,-0.0669715547623668,0,0,0,0,0,0,0,0,0,-0.00439227492580111,0,0,0.0387077240698556,0,0,0,0,0,0,-0.0465005684299763,0,0
X601992.SH,0,0,0,0,0,0,0.0224615370238612,0,0,0,0,-3.46944695195361e-18,0.0364744260501615,0,0,0.0138663859647892,0,0.120314610779179,-0.0364879372655791,0,0,0,0,0,0,0,0.086526183391188,0.189088431742996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117552354203227,0,0,0,0,0.00478016278029001,0,-0.0253603215262944,0.0280420185622136,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.222665428583546,0,0,0,0,0,0,0,0,0,0,0,0.0246551173984866,0.155963647765929,0,0,0,0,0,0,0.225258566558552,0.0301023619904619,0,0,0,0.157033827207796,0,0,0,0.176980748457802,0,0,0,0,0,0,0,0,0,-0.423394471413111,0,0,0,0,0,0.0953485117179249,0,0.0326752690769771,-0.00238878105018384,0,0,0,0.0235776628407017,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15343775847529,0.433209148230338,0,0.0384681978549221,0,0,0,0,0,0,0.202068396132136,0,0,0.00901065767351489,0,0,0,0.17541243641143,0.0339300730707113,0.16014270849202,0,0,0,0,0,0,0,0,0,0,0,-0.296458176220151,0,0,0,0,0,0,0,0,0,0.0308968271988876,0,0
X002353.SZ,0,0,0,0,0,0.0701801145963354,0.139686471200618,0,0,-0.102289864536618,-0.371991158225357,0,0.171076589492482,-0.0867023606850823,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725241900701531,0,0,0,0,0,0.0232183719471818,0,0,0,0,0,0,0,0,0,0,0,0,0.107061574439154,0.056893010432017,0,0,0.0272664023191739,0.0201879903832514,0.028058671891325,0,0,0,0,0,0
X600176.SH,0,0,0,0.103317920808349,0,0.0307199470581959,-0.0240165496573592,0,0,0,0,0,0,0,0,0.0705140543367248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133193782037524,0,0.130342024598212,0,0,0,0,0,-0.0110725400670649,0,0,0,0,0.103145333820136,0,0,0.0309567496952742,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.174993026217425,0.0180982637601749,0.0174518552006896,0,0,0,0,0,0,0.0066334862182816,0.136557895539427,0.0931172613684687,0.0803733135113923,0,0,0,0,0,0,0,0.00108124533539377,0,-0.104861284635079,0,0,0,0,0,0,0,0,0,0,0,0.0457106015353761,0,0,0,0,0.0936656850526321,0,0,0.085366216459055,0,0,0.00685963587629427,0,0,0,0.0238971697792087,0,0
X600583.SH,0,0,0,0,0,-0.267778355991467,0.0949370122909933,0,0,0,0,0,-0.0473412565169653,0,0,0,0.134131850243895,0,0.0811855695080475,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0751374719080528,0,0.0160130689185716,0.00050712266195725,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0.00200400228447841,0,-0.024973088604457,0,0,0,0,0,0.0203108625443438,0,0,0,0,0,0,0,0,0,0,0,0.207365673100399,0,0.0481322321185507,0,0,0,0,0,0,0,0,0,0,0,-0.16428460471318,0,0,0,0,0,0,0,0,0,-0.0225660602245405,0.0389908750751657,0,0,0,0.0547590826357454,0,0
X600516.SH,0,0,0,0,0,0,0,0,0.0647063208417546,0.0214987639926423,0,0.187815990908175,0,0,0.314930165703009,0,0.0303807265408337,0,0,0,0,0,0,-0.0614154204790692,0.0247481077946871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000921458004043124,0,0,0,0,0,0,0,0,0,-0.0152222712490701,0,0
X600489.SH,0,0,0,0,0.0661954008387697,0,0.486764576442778,0,-0.0886869423839792,0,0,0,0,-0.147907078948724,0,0,0,0,0,0,0,0.495402659238354,0,0.0733490364985845,0,0,0,0.155679996841385,0,0,0,-0.0116208551187044,0,0,0,0,0,0,0,0,0,0.041737475224579,0,0,0,0,0,0,0,0,0,-0.0104483557679158,0.0116002527481481,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103589850105474,0,0,-0.042832742204891,0,0,0,0,0,0,0,0.0836709550740408,0.0673512892737257,0,0.0886750793107144,0,0,0,0,0,0,0,0.179629763280061,0,0,0,-0.124445131198131,0,0,0,0,0,0,0.319887621744441,0,0,0.0257797957040952,0,0,0,0,0.00507578663457946,0,0
X600299.SH,0,0,0,0,0,-0.00126093265925428,0,0,0,0,0,0,-0.115220836088469,0,-0.0776889938678606,0,0.0450215922125098,0,-4.33680868994202e-19,0,0,0,0,0,0,0.171388075419404,0,0,0,0,0,-0.199747177032693,0,0.289443398505324,0,0,0,0,0,0,0,0,0.0965637138314226,0,0.0981559164530645,0,0,0,0,0,-0.348693665734903,0.065845576099628,-0.0692211319069812,0,0,0,-0.094350690743448,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406957492163421,0.0259336255682688,0.185739648019164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050826702988011,0,0,0,0,0,0,0,0,0,0,0,0.111812091584188,0,0.0767404228835453,0,0,0,0,0,0,0.0450182360424478,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0.164122656558381,0.0952060930216472,0,0.0757836110880923,0,0,0.0545306376984363,0.00353165564590135,0,0,0,0,0,0,0.031836730932876,0.0173186969490296,0.00627165133070338,0,0.0568623116903866,0,0,0,0.0169396353223626,0,0,0,0,0,0,0,0,0,0,0,0,-0.00396551371708315,0,0,0,0,0,0,0,0,0,-0.0101280067329563,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,-0.0022012428279284,0,0,0,0,0.059979894691817,0,0,0,0.0215421082661623,0,0,0,0,-0.104472113788056,0,0,0,0,0,0,0,0.0720826347576168,0,0.0728805898190342,0,4.33680868994202e-19,-0.0656493794543281,0,0,0,0,0,0,0,0,0,-0.0091197534871762,0.168973017779673,0.084842490725877,0,0,0.00932798420920764,0,0,0,0,0.0117129738446825,0,0
X601158.SH,0,0,0,0.0467905065621233,0,0,0,0,0,0,0,0,0,0,0,0.00521832400839831,0,0,-0.0790560172749353,0,0,0,0,0,0,0.0843740063277965,2.16840434497101e-19,0,0.0527670631180787,0,-0.062807560361428,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127361981067152,0,0,0,0,0,0,0.00431293014236589,0.0148298698835206,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0.312229353322468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116608458267073,0,0,0,0,0,0,0,-0.0652316709849066,0,0,0,0,0,0,0,0,0,0.0342487970997492,0,0,0,0,0,0.0286274719622327,0,0,0,0.0264137130711693,0,0
X000553.SZ,0,0,0,0,0,0,-0.123229738023327,0,0.0485630549248624,0,0,0,0,0,0,0.103967356234198,0,0,-0.0152847016839775,0,0,0,0,0,0,0.0650592653007153,0,0,0,0.022405860764216,0,0,0,0,0,0,0.310848340390021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141309607417005,0,0,0,0,0.0127979539630926,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,-0.0611776538573556,0,0,0,-0.193403354801382,0,0,0,0,0.139051038775216,0.235882388518666,0.246183704241379,0,0,0,0,0,0,0,-0.0915846234078271,0,0,0,0,0.00940041483917058,0,0,0,0,0,0,0,0,0,0,0,0,0.0225601615940081,0.0587782793214211,0,0,0,-0.0292005200080595,0.0143472142967257,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0.0246707424077171,0,0.0598510159905919,-0.00251951114778381,0,0.224346125599672,0,0.0314223418359479,0,0,-0.0249042626726572,0,-0.0358720152881263,0,0,0,0,0,-0.110934394414236,0.0581063188175478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39365699371098,0,0,0,0,0,0,0,0,0,0,0,0.0145359348783034,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.152248810137934,0,0,0,0,0,0.104073406797481,-0.000163147142497117,0,0,0,0,0,0,-1.73472347597681e-18,0.0222013778173481,0.0190746134952743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654295032231886,0,-0.0257404021116415,4.33680868994202e-19,0,0,0,-0.0145238529614827,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,-0.246581471656823,0,0,0,0,-0.0126455428056126,0,0,0,0.151349322074638,0,0,0,0,0.0664831859525569,0,0,0,-0.0431321565489491,0,0,0.0681297447576815,0.35626736768108,0,0,0,0,0,0,0,0,0,0.0321696910506422,0,0.4985492687869,0,0,0,0,0,-0.125752464205736,-0.305673974220469,-0.0347958860566965,0.000384676739210102,0,0,0,0.0216499878007833,0,0
X600808.SH,0,0,0,0,0,0,0,0,0.0506913009192257,0.0159397963545301,0,0,0.145205815304235,0,0,0,0,0.146149712363952,0,0,0.0154608273468759,0,0,0,0.104691958510207,0,0,0,0,0,0,0,0,0.0113808911158439,0,0,-0.0277401151935491,0,0,0,0,0,0,0.0519841579386017,0,0,-0.00715122001909544,0,0,0,0,0.00847488617387285,0,0,0,0,0.0307814638426435,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0440483786554718,0,0,0,0,0.0431437276552157,0.00229861674037223,0.187692251603287,0,0,0,-0.00264529336247623,0,0,0.0328447624187524,0.0412172682930184,0,8.67361737988404e-19,0,0,0,0,0,0.321812618174976,0,0,0,0,0,0,0,0,0,0,-0.0153486141707878,0,0,0,0,0.0213545694512854,-0.0198032238658455,0,0,0,-0.0233672232760027,0,0
X000878.SZ,0,0,0,0,0,0,0,0,0,-0.040141936731308,0,0,0.0103301526159301,0.0973588698233214,0.588754650839193,0,0,0.0651013457290933,0,0,0,0,0,0.0686538868781972,0,0.0649246381323307,0.128093207519526,0,0.0715454680297955,0.0332170788712853,0,0.132316989259465,0,0,0,0,0,0.0835467820272613,0,0,0,0,0,0,0,0,0.042380289149925,0,0,0,0,-0.0401199172831411,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.164971062472084,0,0,0,0,-0.0288946027305833,0,0,0,0,0,0,0,0,-0.00840740673940549,0,0,0,0,0,0,0,0,0,0.0666234206114828,0,0,0,0,0,0.0258406179775649,0,0,0,0,0,0,0.00358725492075229,0,0,0,0,0,0,0,0,0,-0.0633463210106401,-0.0738023562891472,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342572968892003,0,0,0,0,0,0.0538104954461924,0,0,0,-0.0395621021377651,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0.243646348325226,0,0,0,0,0,0.0945784091558331,0,0,0,0,0,0,0,0,0.263231957905243,0,0.111430503773263,0,0,0.140071237923322,0,0.435030788739376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232460666422167,0,0,0,0,-1.68945548319003,0,0
RealEstate_excess,0,0,0,0.0126905265011591,0,0,0,0,0,0.00230317204448051,0,0,0,0,-0.0495573797933167,0,-0.00743803320974565,0,0,0,0,0,0,0.0295033018886467,0,0,0,0,0,0,0,-0.0857524696757147,0,0,0,0,0,0,0,0,0,0,-0.0336573188068366,0,0,0,0,0,0,0,-0.149970592301586,-0.00466170978204253,0,0,0,0,-0.0149783138211961,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0.0251467888659186,0,0,0,-0.117975211061574,-0.154965588165428,0,0,0,0,0.0940335582011557,0,0,0,0,0,0,0,0,0,0.0142102747950329,0,0,0,0,0,0,-0.0654174899388131,0,0,0,0,0,-0.107573371810755,0,0,0,0.0373950935425745,0,0,0,0,-0.00342672028584364,0.0170560610008045,0,0,0,-0.00480959305671939,0,0
MKvol,0,0,0,0,0,0,0.00238390235590256,0,0,0.00349314751136438,0,0,0,0,0,0.00404135726936847,-0.000418736799179873,0,0,-0.0035525200403396,0,0,0,0,0,0,0,0.000456188102659743,-0.000207093917741822,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00148492077263084,0,0,0,-0.00224040881836055,0,0,0,0,0.00354703198105437,-0.00196868344861211,0,0,0,0.00410208836390301,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354053857868572,0,0,0,0,0.00486002736300065,0,0,0,0.0609991648522352,0.0770896059451409,0,0,0,0,0,0,0,0,0,0,0,0,0.265143042932729,0,0,0,0,0,0,0,0.23287158050703,0,0.116264504967712,-0.526623997793469,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0.00318109123891439,0,0,0,0,0,0,0,0,0.0030371844112466,0,0,0,0,0,0,-0.00103734789193404,0.00446123339945791,0,-0.00814987737043502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00358134795701522,0,-0.00122551619068993,-0.00225039626699229,0,0,0,0.00827616776407419,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0.00347954806888577,0,0.000754443066965258,0,0,0,0,0,0,0,0,0.00970222120702726,0,0,0,0,0.00124743297141915,-0.00612943819845362,0,0,0,0.00286905640552514,0,0,0,0,0,0,0,0,0,0,0,0,-0.00449983098567822,0,0,0,0,-0.00169275365843919,0.00907013183951087,0,0,0,0,0,0
