,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X601898.SH,X600188.SH,X600547.SH,X600019.SH,X600660.SH,X600886.SH,X601600.SH,X600585.SH,X600011.SH,X600795.SH,X600489.SH,X000792.SZ,X600362.SH,X600010.SH,X600111.SH,X000708.SZ,X600803.SH,X600027.SH,X002460.SZ,X601991.SH,X000301.SZ,X600426.SH,X600160.SH,X000983.SZ,X600219.SH,X601699.SH,X000786.SZ,X600176.SH,X002466.SZ,X002128.SZ,X000807.SZ,X000630.SZ,X600096.SH,X601168.SH,X000877.SZ,X600985.SH,X000408.SZ,X000933.SZ,X000883.SZ,X600995.SH,X600378.SH,X002353.SZ,X000027.SZ,X600299.SH,X600688.SH,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0.0135027685162193,0,0,0,0,0,0,0,0,0.0320366325165227,0,-0.020884603244378,0.132120013414326,0,0,0,0,0,0,0,0,0.249938266830438,0,0,-0.0254300624290928,0,1.0842021724855e-19,0,0,-0.083417002231717,-0.113143478021994,0,-0.00185609910897178,0,0,0,-0.083256773055936,0,0,0,0,0,0.339201825639778,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00810314894563705,0,0
X600489.SH,0.0902907273833513,0,0,0,0,0,0.458989711247815,0,0,0.242814584968723,0,0,0,0,0,0,0,0.0147277270274189,0,0,0,0,0,0.168643609656103,0,0,-0.0991392148744535,0,0.186717119726992,0,0,0,0,0,0,0.109076933243261,0,0.101641260907663,0,0,0,0,0,0,-0.0389235815090425,0,0,0,0,-0.134008198575242,0,0,0,0,0,0,-0.0449848336617071,0,0
X000792.SZ,0,0,0,0,0,0.033299532991023,0,0,0.00609977938356907,0,0,0.140716009275771,0,0,0.120947185941357,0,0,0,0,0,0,0,0.202024400137962,0,0.149471361468082,0.0302962773732578,0,0,0,0.0106009688960164,0,0,0.0889366314496374,0,0,0,0,0,0,0,0,0,0,0,-0.0572894513284526,0.091841705470581,0,0.0643905602064468,0,0,-0.131719560855767,0,-0.0464376556589869,0,0,0,0.00228882250221092,0,0
X600362.SH,0.0106204916942074,0,0,0,0,0,0.0142693343397145,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.00528272112164249,0,0,0,0,0,0.0654102359394024,0,0,0,0,0,0.0478903413254885,0.0194889115025333,0.437127741796048,0,0.243845305891409,0,0,0.01674241258641,0,0,0,0,0,0,0,0,0,0,0.0291004293815391,0,-0.0436480007640579,0,0,0.00733914751758391,0,0
X600010.SH,0,0,-0.147377171300902,0,0,0,0,0,0,0,0,0,0,0,0.0261757552518557,0,0,0,0.245015618155377,0,0,-0.0888398740794033,0,0,0,0,0,0,0,0,0,-0.031808053089456,0,0,0,0,0,0,0.0641401650210275,0,0,0,0.124088854237507,0,0,0,0,0,0.100513289548833,0.0344406255195745,0.0351987848922419,-0.0125880838773186,0,0,0,0,0.0392144785677057,0,0
X600111.SH,0,0,-0.0461723971771929,-0.188290761747936,0,0,0.0724415243124132,0,0,0,0,0,0,0,0,0,0.129190541770872,0.497368006666924,0,0,0,0,0.0362266881795848,0.0163818354568493,0,0,0,0,0,0,0,0.150459082664057,0.130911757762855,0,0,0,0.163914433124113,0,-0.190621113527107,0,0.0120196280819011,0,0,0,0.0490918689455573,0,0.0293878710717025,0,0,0,0,0.00133120211699602,0,-0.0218207142215911,0,0,0.0103119538420336,0,0
X000708.SZ,0,0,0,0,0,0,0.090604254108467,0.047086758885466,0,0,0.0988341256439306,0,0,0,0,0,0,0,0,0,0,-0.0315399660241132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306758568764741,0,0,0,0,0.130481619200705,0.167714022563187,0,0,0.122730828978556,0.114871259680745,-0.0334846799320414,-0.0295462647252079,0.0046057966904162,0,0,0,0.0181334518549807,0,0
X600803.SH,0,0,0.0188315905088547,0.0698137347662255,0.116570704748938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248790607337628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595051252894752,0,0,0,0,0,0,0,0.0860057366252098,0.0507156348041337,0,0,0,-0.0472394825944897,0,0
X600027.SH,0,0,0,-0.155539244797303,0,0,-0.357707125227351,0,0,0,0,0,1.0087162032049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15341114668953,0.0252648893113989,0.0225797093099375,0,0,0,0,0,0.189325786059302,0,0,0,0,0,-0.0331547875791557,0,0,0,0,0,0,0,0.0941947062067549,0,0.0179770249792649,0,0,0.0114071834367582,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.040776263054285,0,-0.0272549125657636,-0.00775576992315353,0.138548802422927,0,0,0.0703826076759939,0,0,0,0,-0.0831270949032893,0.137027665870901,0,0,0,0,0,0,0,0.713205122680586,0,0,0,0.103788521104278,0,-0.104970117117578,0,0,0,-0.0722677134510397,0,0,0.0577898547998853,0,0,0,0,0,0,0,0.00994828119483867,0,0,8.13557569404127e-05,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0.25811935812567,0.0323860176032744,0,0,0,0,0,0,0,0,0,0,0.197831711641217,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.097360323186323,8.67361737988404e-19,0.200481730661206,0,0,0,0.142065257895069,0.104042639228796,0,0,0,0,0,0,0,0.0667524068555521,0.0290618354007249,0,0,0,0.00106036006405405,0,0
X000301.SZ,0,0,0,0,0,0,-0.0125598919487003,0,0,-0.105235966983342,0,0,0,0,0,0.0770678209230271,0,0,0,0,0,0,0.0862598341696493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214062451615012,0.0951707894481989,-0.0363621300201451,0,0,0,0,0.0631602885781828,0,0,0,0.0907133535331546,0,0,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.568423476001846,0,0,0,0,0,0,0,0,0,0,0,0.202039753008647,0,0,0,0.0133031443037949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116460778447149,0,0,0,0,0,0,0.0333582632612299,0.0312482362449198,0,0.177773080069415,0,0,0,-0.0476582149771199,0,0,0,0,0,0,0
X600160.SH,0,-0.739230546579903,0,0,0,0,-0.149537594566503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150786103584755,0,0,0,0,0,0.242312174655973,0.580192433165272,0,0,0,0.0545240420910275,0,0.0635522509858503,0,-0.0494670007131195,0,-0.157855168198006,0,0,0,0,-0.0707474328077097,0,0
X000983.SZ,0,0,0,0,0.0488900124759916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104886669151214,0,0,0,0.103486119037756,0,0.059008607130504,0,0,0,0.310851463000284,0,0,0,0,-0.0289970996820475,0,0,0,0,0,0,-0.00907497653982337,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110630634357519,0.0329143991973253,0,0,0,0,0,0,0.0718046252876513,0,0,0,0,0,0,0,0,0,0,0,0,0.0532600845648651,0.0664918434976346,0.345921151395086,0,0,0,0.1620100260138,0,0,-0.0457841605671239,0,0,0,0,0,0,-0.0549841241910723,0,0,0,0,-0.00435924165968343,0,0
X601699.SH,0,0,0,0,0.0856805279550042,0.222128536404593,0,0,0,0,0,0,0,-0.0864516827652386,0,0,0,0,0,0,0,0.0177500183907041,-0.0936448727678039,0,0,0.0198045544076632,-0.0428036565543085,0.12989624098808,0,0,0.039621209392582,0,1.73472347597681e-18,0,0,0,0,0,0,0.299040874351716,0,0.207109980840395,0,0,0,0.0224482755239654,0,0,0,0,0,-0.0435148101179293,-0.0282096595548391,0,0,0,-8.67361737988404e-19,0,0
X000786.SZ,0,0,0,0,0,0,0,-0.13213495431873,0.328420279908178,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0.00137523260261867,0,0,0,0,0.10574019582878,0,0,0,0,0,0.285138271625788,0,0,0,0,0.0142000164430269,-0.0631377004422877,0,0.105060016993601,0,0,0,0,0,0.0843784955009239,0,0,0,0,0,0,-0.0123492571856981,-0.0122315674796363,0,0,-0.0246565483438413,0,0
X600176.SH,0,0,0,0,0,0,0.0149075782645001,0,0,0,0,0.00689818883917243,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,-0.226569035540452,0,0,0,0,0,0,0.182640083826849,0,0.484534051195157,0,0,0,0,0,0.35891863413244,0,0,0,0,0,0,0,0,0,0,0,-0.184329365394873,0,-0.0899794207561395,0,0,0,0.0200796522348249,0,0
X002466.SZ,0,0,0,0,0,0,-0.06774644210697,0,0,0,0,0,0,0,0,0,0,0,0.0864397584005086,0,0.137308235075963,0,0.712193585798568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0620293744922545,0.0987288348842784,-0.0445268320460837,0,0,0,0.0533846187692576,-0.0219414312941847,0,0,0,0,0,0.0130271899800949,0.00533662207289072,0,0,0,-0.000172261502246899,0,0
X002128.SZ,0,0,0,0.0901566209456874,0,0,0,0,0.179983130905449,0,0.203865298330866,0,0.253022922934966,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0730747607828657,0.239241204266592,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135054188212209,0,0,0,0,0,0,0,0,0,0,-0.0960285033507387,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0.0291009461753583,0.209706279729737,0.216179933183159,0,0,0,0,0,0,0,0,0,0,0.0698066260263762,0,0,0,0,0.0892400481373723,0,0,0,0,0,0.0143717186843618,0,0,0,0.0936543141197353,0.172103647143986,0.0470001859301023,0,0,0,0,0,0.0544926244760092,0.0455614251032398,0,0,0,0,0,0,0.0300066457496351,0,0,0,0,0,0
X000630.SZ,0.101616208872389,0,0,0,0,0,0.00806145803166901,0,0,0,0,0,0,0,0.0698217717351692,0,0.284990198098316,0,0,0,0,0,0,0,0,0,0,0,0.132835008528835,0,0,0.054228147112778,0,0,0,0,0,0.143110565767629,0,0.0104730124318697,0,0.145968002743526,0,0,0,0,0,0,0.102984744431403,0,0,-0.0308323544243001,0.00909637520678336,0,0,0,0.0177860063783705,0,0
X600096.SH,0,0,0,0,0,0,-1.73472347597681e-18,0,0.080792623504599,0,0,0,0,0,0.0025022375246894,0,0,0,0,0.246796239377951,0,0,0.0540333680282993,0,0,0,0,0,0.472483322158144,0,0,0.0530012547390982,0,0,0,0,0,0,0.0234176939708644,0,0,0,0,0,0,0,0,0,0,0,0,-0.0871118738210539,0,0,0,0,0.0187641147188044,0,0
X601168.SH,0.157250443098733,0,0,-0.076586480057153,0,0,0.0188738629464681,0,0,0,0.169577511408951,0,0.0985228946346414,0,0.142356349090906,0,0.394953327530424,0,0,0,0,0.0680506212741041,0,0,0,0.315307261537475,0,0,0,0,0,0,0,0,0,0.248820855685825,0,0,-0.0746799897334937,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0033676670719754,0,0,0,-0.015684464786606,0,0
X000877.SZ,0,0,0,0,0,-0.0926458074938692,0,0,-0.115959159286864,0,0,0,0,0,0,0,0,0,0,0.0881229501188548,0,-0.0218921279812123,0,0,0,0.0478976346868299,0,0,0,0,0,0.0959066684119141,0,-0.0276220122609921,0,0,0,0,0,0,0,0,0,0,0.0781523918590465,0,0,0,0,0.0944523451624822,0,0,0.0864213368586881,0,0,0,0.0263421540851696,0,0
X600985.SH,0,0,0,0,0,0.0393269259398431,0,0,-0.011273454603553,0,0.0853956449031094,0,0,0,0,0.00536670498490857,0,0,0,0,0,0.103105150968663,0,0,0,0,0,0,0,0.487769362688565,0,0.0391972359737077,0.0650826985628374,0,0,0,0,0,0,0,0,0,0.0204268392759833,0,0,0,0.026072135415595,0,0,0.0612580761773659,0,-0.0394496012650668,0,0,0,0,0.01631209631423,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0191000262173671,0,0,0,0,0,0,0,0.11783964300266,0,0,0,0,0,0,0,0,0,0.0148070025256928,0.160224888404397,0,0,0,0.116651478848003,0,0,0,0.277723965967773,0,0,0,0,0,0,-0.086499939588407,-0.0291435291802789,0,0,0.0351081715124045,0,0
X000933.SZ,0,0,0,0,0,0.321863470871775,0,0,0,0,0.0379509419331722,0,0,0,0,0,0,0,0,0,0,0,-0.0349242807911374,0,0,0,0.161178618529483,0,0.140576261039527,0.244354932057391,0,0,0,0,0.123790957820434,0,0,0,0.0418209824197997,0,0,0,0.0250053181799572,0,0.023711837137349,0.228296297397358,0,0,0,0,0,0,0.0268743657360155,0.0410888386345675,0,0,0,0,0
X000883.SZ,0,0.385246029336319,0,0,0,0,0,0,0,0,0.171906691562299,0,0.169814862554948,0.0157393710713266,0,0,0,0,0,0,0,0.141643196358431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569338851525614,0.0422050350958169,0,0,0,0,0,0,0.387399896193995,0,0,0,0,0,0.0355413714541501,0,0,0,0,0,0
X600995.SH,-0.0551342319219158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135477232679214,0,0,0,0,0.116269829820909,0,0,0,0.0202417196475837,-0.0444301004721357,0,0,0,0,0,0,0,0.164853314997887,0,0,0.0753739459116218,0.00427320191657064,0.0847241982973759,0,0,0,0,0.0688681912701182,-0.0481086902987452,0,0,0,0.0645635101327783,0,0
X600378.SH,0,0,0,0,0,0,0,0,-0.204154011820847,0,0,0,0,0,-0.0522909631033971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130034677114284,0,0,0,0,0,0,0,-0.102700570467827,0.300720591436211,0,0,0,0,0,0.272984760996591,0,0,0,-0.0942208122537301,-0.000150635563758683,-0.0286170662146839,0,0,0.0491083452734401,0,0
X002353.SZ,0,0,0,0,0,-0.245140591985589,0,0,0,0,0,0,0,0,0.0414158005491388,0,0,0,0,0,0,0,0,0,0,0.133985594346644,0,0,0,0,0.100499411677083,0,0.117213986062021,0,0.0620273071278386,0,0,0,0.0482862454531161,0,0.298572981078437,0.205318817040195,0,0,0.146282072063268,0,0,0,0,0,0,-0.0444760092657954,0,0,0,0,-0.0187237342380854,0,0
X000027.SZ,0,0,0,0,0,0,0,0,-0.0348022531641216,0.107167762046313,0,0,0,0,0,0,0,0,0,0,0,0,0.0767282409204869,0.101568591189545,0,0,0,0,0,0,0,0,0.0229086961156626,0,0,0,0,0,-0.519843118109499,0,0,0,0.178753613824446,0,0,0,0,0,0.0307135865416893,0,0,0,0.0733431827944939,0,0,0,6.583809101008e-05,0,0
X600299.SH,0,0,0,0.160250373981148,-0.0193260829776309,0,0,0,0,0,0,0,0,0,0.168430721055384,0.260090737180443,0,0,0.0948669857526254,0,0,0,0,0.116051693833236,0,0,0.0658694532246485,-0.0541649267522209,0,0,0,0.123970217483849,0,0,0,0,0,-0.0465351714656472,-0.0283493500453148,-2.16840434497101e-19,0,0,0,0,0,0.0227853266279753,0,0,0,0,0,0,-0.0624084186128357,0,0,0,-0.015998295332599,0,0
X600688.SH,0,0,0,0,0,0,0.0576884260680063,0,-0.0144937483886526,0,0.10879670575911,0,0,0,0,0,0,0.110527419104958,0.0488547240953846,0.0667807818194713,0,0,0.0165476455712181,0,0,0,0,0,0,0,0,0,0,0,0,0.0426727088089685,0,0,0.0338424477499495,0,0,0,0,0.114415057638384,0.00830376966779347,0,0,0,0,0.0976858714598214,0,0,0.0182642251342475,0,0,0,0.0126671877290542,0,0
X000932.SZ,0,0,0,0,0,0,0,0.146733728189343,-0.0658801608759956,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.165494357652238,0,0,0,0,0.150309805268743,0,0,0,0,0,0,0,0.0290462651232473,0,0,0.106439373288499,0,0,0.140870119247922,0,0,0,-0.0508036079175742,0,0.0475865720433579,-0.0273941617391327,0,0,0.0198641586460514,0,0,0.0949102149691314,0,-0.104253145602134,0,0,0.0232311319086713,0,0
Change_TY3M,0,0,0,0,0.00622527595423895,0,0,0.100221232813613,0,0,0,0,0,-0.154076311571469,0,0,0,0,0.261148621126387,0,0,-0.157204158224534,0,0,0,0,-0.0580600842974659,0,0,0,0,-0.0130978910950907,-0.107820861462023,0,0,0,0,0.0406908417773266,0,0,0,-0.0471137572578505,0,0,0.068778698256815,0,0,0,0,-0.0470790275688821,0,0,-0.0920158248566617,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0.134749605728758,0,0,0,0,0,0,0.159258023397081,0.0888416435825011,0,0,0,0,0,0.131550170500474,0.178559192181948,0,0,0,-0.353515871578219,0,0,0,0,0,0,0,0,0,0,0,0,-0.0820319304066154,-0.0264927302636269,0,0,0,0,0.130701207369003,0,0,0,0,0,0,0.701426053764009,0,0,0,-0.0701095904694904,0,0
TED,-0.328327251055237,0,0,0.0984591831711132,0,0,0,0,0,-0.0233944708407428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126364667677309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00727543710359317,0,0,0,0,0,0,-0.386991819250186,0.582905111634249,0,0,0,0,-0.160969019987738,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0182227738866289,0,-0.102709799345674,0.0498807852250719,0,0,0,0,0,0,-0.0739729219974808,0,0,0,0,0,0,0,0,0,-0.0115742632349846,0,0,0.124166512800159,0,0,0,0,0,0,0,-0.0576793223647808,-0.00381905394038088,0,0,0,0,0,-0.0409907227496746,0,0,-0.0926406605636494,0,0,0,-0.0505867811523595,0,0,0,0,0,0,0
MKreturn,0,-0.00959718507649876,0,0,0,0,0,0,0,0,0,0,-0.102290985477991,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,-0.0045291203967387,0,0,0,-0.00452706006167387,0,0,0,0,0,0,0,0.0146112832128662,0,0,0,0,0,-0.0783732668668506,0,0,0,0,0,0,0,-0.0217830946743565,0.0440795862565226,0,0,-0.0239886150009699,0,0
MKvol,0,0,0,0,0,0,0,0,0.00126889882270871,0,0,0,0.00463281510469768,0,0,0,0,0,0,0,0,-0.00198507207778217,0,0,0,0,-0.00178960408736531,0,0,-0.000908485932442892,0,0,0,0,0.00158683915819684,0,0,0,0,0,0.00166164684569823,0,0,0,-0.0017999320882566,0.000984747477241757,0,0,0,0,0.00157303967595923,0,-0.000438785713126209,-0.00042724659022855,0,0,-0.0028681073073124,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00322745395802918,0,0,0,0,0.00293787928171919,0,0,0,-0.004629496428991,0,0,0,0,0,-0.0357835579567854,0.0162356831972724,0,0,0,0.0158245995095229,0,0
CarbonVol_Hubei,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00951020835872956,0,0,0,0,0.00392215211857442,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00836523820040194,0.000349547581287291,0,0,0,0,0,-0.0184870373531237,0,0,0,0,0.0091166127880357,0,0
