,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X601600.SH,X600309.SH,X600011.SH,X601898.SH,X002466.SZ,X600688.SH,X600660.SH,X600795.SH,X300072.SZ,X601992.SH,X002460.SZ,X600188.SH,X600362.SH,X601991.SH,X600547.SH,X600111.SH,X600886.SH,X600516.SH,X000898.SZ,X000709.SZ,X600157.SH,X000792.SZ,X600027.SH,X000786.SZ,X000553.SZ,X000408.SZ,X600339.SH,X000723.SZ,X600176.SH,X600219.SH,X600489.SH,X002271.SZ,X000959.SZ,X600352.SH,X600808.SH,X601158.SH,X000883.SZ,X600299.SH,X000825.SZ,X000807.SZ,X000630.SZ,X000983.SZ,X600549.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,-0.0208637197729976,0,0.0614496411148554,0,0,0,0,0.174612959886055,0,0,0,-0.0451854829837134,0,0,0,0,0,0,0,0.0114242069422087,0,0,0,0.0150948017493722,0,0,0,-0.0333809771880696,0,0,0,0,0,0.0443940460818965,0,0,-0.0325249532120451,0,0,0,0,0,0,0,0,0,-6.86427890590488e-05,0.00451594156540218,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0.00476983285623863,0,0,0,0,0,0,0,0,0,0,0.00733710886741979,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,-0.0152025151809755,0.0275274994349845,0,0,0,0,0,0,0.0389470000704452,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,-0.00410787769687102,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,-0.0575036442088399,0,0,0,0,0,0.990306236911412,-0.0986015806087193,0,-0.00397613346410582,0.00604302931873828,0,0,0,0.0135629279456029,0,0,0,0,0,-0.0996254655446663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0905434184591035,0,0,0.113856268043745,0,0,0.0188241542628402,-0.00882596060405647,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.117521422004292,0,0,0,0,0,0,0,0,0.00784518432684699,0,0,0,0,0.0421946261551693,0,0,0.084532102446611,0,0,0,0,0,0,-0.0972892962792196,0,0,0,0,0,0,0,0,0.246912519074664,0,0,0,0.214078505140778,-0.0194239577965136,0,0,0,-0.136277894841914,-0.0231351111110115,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0.0841511023140293,0,0,0,0,0,0,0,0,0.0218348803505301,0,0,0,0,0,0,0,-0.0168787791282767,0,0,0,-0.0652119230332291,0,0.0892878883091182,0,0,-0.173011065035563,-0.286602702186005,0,0,0,0,0,0,0.124494453351152,0,0,0,-0.186378372417761,0.0489573129518784,0,0.204644008938143,0,0.0685951139747915,-0.0211140673480092,0.0296826820708528,-0.0503379941259931,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.0482142620238759,0.0690846811644738,0,0,0,0,0,0,0,0,0,0,0.249412249110113,0,0,0,0,0,0,0.327952123336129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0934101052967839,0,0,0,0,0,0,0.105466342870326,0.00508447995420162,0,-0.00454347226356759,0,0,0,0,0,0,0
X601600.SH,0,0,0,0.110795879981113,0,0.164922401961976,0,0,0,0.242640265679453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0372243269779886,-0.2265786925491,0,0,0,0,0,0,0,0,0,0,0,0.197668395387452,0.0576975960990634,0,0.0437816290943515,0.124153133810013,0,-0.0166617062510987,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.362443146699602,0,0,0,0,0,0,0.111281892112384,0,-6.93889390390723e-18,0,-0.203282786617088,0.0551187365625342,0,0,0,0,0,0.0738965290271589,0,0,0,0,0,-0.16533528616348,0,0,0,0,0.147061847023492,0,0,-0.28794586876321,0,0.358505471597721,0,0,0,0,0,0,0,0,0,0,0,0.0325838005298561,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108437788363131,0,-0.0242688729368379,0.155195230199873,0,0.249549538511246,-4.33680868994202e-19,-0.0688908004844909,0,0,-0.0339701933162617,0,0,0,0,0.0166943669955767,0.0361101792828203,0.0168501648473415,0,0,0,0,0.0369699799008328,0.0479998032153494,0,0,0,0,0,0,0,0,0,0,0,0,-0.0172474249147135,0.0147537261662405,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0.0904061194734427,0,0,0,0,0,0,0,0,0,0,0.449172565591267,0.0708198286385039,0,0,0,0,0,0.037077850403381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0204630165942872,0,0.0269743002738468,0,0,-0.00829732572681111,0,0,0,0,0,0,0
