,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X002466.SZ,X600585.SH,X000792.SZ,X000301.SZ,X601898.SH,X600011.SH,X600019.SH,X600111.SH,X600660.SH,X600010.SH,X000877.SZ,X002271.SZ,X000708.SZ,X600547.SH,X600886.SH,X601600.SH,X600795.SH,X600176.SH,X600426.SH,X600362.SH,X600803.SH,X601991.SH,X600027.SH,X000629.SZ,X000983.SZ,X000408.SZ,X600348.SH,X600096.SH,X000723.SZ,X000786.SZ,X600160.SH,X601699.SH,X600219.SH,X002080.SZ,X300073.SZ,X600141.SH,X600157.SH,X002353.SZ,X000933.SZ,X600295.SH,X600378.SH,X600549.SH,X600801.SH,X000807.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0,0,0,0.139009824451873,0,0,0,0,0,0,0,0,0,0,0.0296959004471567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357450531040741,0,-0.0313087360070118,0.239674543306091,0,0.0546761450470639,0,0,0,-0.047193667516428,0,0,0,0.115944320844292,0.0314240896667608,0,0,0,0.0186634333727167,0,0,0.0259515397057503,-0.0296612064206948,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.178785863763846,-0.153657344164726,0,0,0,0,0,0.348586324643666,0,0,0,0,0,0,0.109498455460365,0,0,0,0,0.151502165098065,0.65326343902598,0.0969790807521096,0,0,0,0,0,0.170604088494885,0,0,0,0,0,0,0,0,0,-0.319093210989475,0,0,0.167835823403655,0,0,0,0,0,0,0,-0.0304163159834561,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.0721458426434923,0,0.0639503386516791,0,-0.0170201571219337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0863150122203922,0,0,0.00526456493257938,0,0,0.202226250397277,0,0,0.0636583987633561,0,0,0,0,0,0.15718193403814,0,0,0,0,0,0,-0.00866738108421464,-0.0506550386748222,0,0,0,0.06144800880881,0,0
X600111.SH,0,0,0,0,0,0.261769813804181,0,0,0,0,0,0,0,0,0,-0.210413474079109,0,0,0,0,0,0,0,0,0.0342146340189034,0,0,0,0,-0.0123854705454485,0,0.307905026463829,0,0,0.054249615407041,0,0.0673695360471077,0,0,0,0,0,0,0,0,0,0.182269491881391,0.168169139632748,0,0,0,0,-0.0371822692845109,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0.0733361311143493,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286184689221366,0,0,0.11448508532306,0,0,0,0,0,0,0.00228212034376725,0.178783695038841,0,0,0,0,0,0,0,0,0,0,-0.115593798162354,-0.0540662345968413,0,0,0,-0.037901536680643,0,0
X600010.SH,0,0,0,0,0,0.128660023827437,0,0,0,0.108659476058463,0.125293179124573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0384830817631029,0,0,0,-0.118021204497441,0,0.0231730945612748,0,-0.0269372908292338,0,-0.166245450646357,0.183928593282908,0,0,0.183557681664796,0,0,0,0,0.154002169360145,0,0,0,0,-0.10815171601383,0,0,0,0.0865848716536033,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,-0.0453788127252794,0,0.0709581941667497,0,0,0,0,0,0,0,0,0,0.0130908797974998,0,0,0,0,0,0,0,0.00354153634083348,0,0,0,0,0,0.24611644992051,0.0795824302870769,0,0,0.0733485021965461,0,0.0754506665314836,0,0,0,0.0856081406461242,0,0,0.00802843602003522,0,0,0,-0.000475259421989075,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0.00534174582095012,0,0,0,0,-0.130367087872683,0,0,0.169768157886944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0211027575120675,0,0,0.296644206496011,-0.0113612769817702,0,0.816780560004654,0,0,0,-0.0238918159223628,0,0,-0.0654771187392597,0,-0.111081147285637,0,0,0,0,-0.336915907708008,0,0,-0.0132658706275612,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,-0.0303884035491098,0,0,0,0.0330674199103821,0,0,0,0,0,-0.00418998570679467,0,0.031136059594098,0,0,0,0,0,0,0.0978500896984865,0,0,0,0.231042850835849,-0.0767573340867894,0,0,0,0,0,0,0,0,0,0,0.0277022421853384,0,0,0,0,0,0,0.107100701423367,0,0,0,0,0.0437458245702588,0,0,0,0.00921466293039623,0,0
X600547.SH,0,0,0,0,-0.0303423541514152,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218911569627345,0,0,0.0763307573932144,0,0,0.0629300270124177,0,0,0,0,0,0,-0.00159306134760907,0,0,0,0,0,0,0.0281308702755875,0,0,0,0,0,0,0.0384862575024285,0,0,0,0,0,0,0.0131045345839885,0,0,0,-0.0226412938520816,0,0
X600886.SH,0,0,0,0,0,0,0,0,0.313543865628856,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0462978687997867,0,0,0,0,0.036582772180187,0,0,0,0,0,0.214916733212531,0,0,0,0,0,0,0,0,0,0,-0.00783903025003369,-0.00162775933421848,0,0,0,0,0,0.0291912967568801,-0.0450093475333941,0,0,0,0,0,0,0,0,-0.0205871414536226,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.195801162842708,0,0,0,0,0.0212453070322057,0,0.00485726825244854,0,0,0.0890015239011934,0,0,0,0,0,0.0642375656618008,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0.0198986325341228,0,0.0800801290255747,0,0,0,0,0,0,0,0,0.364921983175687,0,0,0.0245741813714398,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.0633675386153199,0,0.0300687923310097,0.266632541648372,0,0,0,0.156692065555857,0,0,0,0,0,0,0,0,0,0,0,0.171122708359499,0,0.0126226535556207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079777121225213,0.185972818481286,0,0,0,0,0,0
X600176.SH,0,0,0,0.00167292480445141,0,0,0,0,0,0,0.117731525040537,0,0,0,0,0.101939460433653,0,0,0,0,0,0,0,0,0.0538416341724455,0,0,0,0,0,0,0,0,0,0,0.157985237222549,0,0.0499108369265081,0,0,0,0,0,0.0462690397289622,0,0,0,0.10932457649467,0,0,0,-0.0510363725909886,-0.0681542427698794,0,0,0,0.0176489128397681,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0.0547153450716122,0,0,0,0.152754258716617,-0.132598778350317,0,0,0,0.182387011762405,0,0,0.129032707237232,0,0,0,0,0,0.0530320455860373,0,0.0678972755456253,0,0,-0.00377727596292045,0.143991537529397,0,0,0,0,0,0,0.104017506412723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0578236906054687,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.00717302474053487,0,0,0,0.0110368865610022,0,0,0,0,0,0,0,0.0547304321400457,0,0,0.03741100236095,0,0,0,0,0,0,0,0.0854988710653707,0.0110745647407482,0,0,0,0,0.118571039208256,0.0346958447294507,0.134703583153582,0,0,0.000245190363638082,0,0,0,0,0,0.0991283725261307,0,0,-0.029872512474713,0,0,0,0,0,0
X600803.SH,0.0310405845596351,0,0,0,0.137608371373333,0,0,0,0,0,0,0,0,0.0733211350481855,0,-0.0191768053596649,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0372685979717703,0,0,0.0338896835047119,0,0,0,0.0493160780963278,0,0.0830700866460528,0,0,0,0,0,0,0.0247278613105324,0,0,0,0,0,0,-0.0326183808523618,0,0,0,0.0301244714895587,0,0
X601991.SH,0,0,0,0,0,0,0,0.0900167403038083,0,-0.00330136383135618,0,0,0,0,0,0,0,0,0,0,0,0,0.149271808028424,0,0,0,0,0,0.337523132186077,0.138141413909536,0,0,0.0172916520431975,0,0.0120747492079155,0,0,0,0,0,0,0,0.218131992091105,0,-0.233289583771019,0,0,0,0,0,0,-0.00288029956604234,0,0,0,0,0.00360501676829525,0,0
X600027.SH,0,0,0,0,0,0,0,0,0.0538904774809868,0,0,0.201051299397359,0,0.0149509614249305,0,-0.256945705869526,0,0,0,0,0.0131813383759069,0,0,0,0.0523729130843145,0,0,0.289786907259136,0,0.140923192610474,0,0,0,0,0,0,0,0,0,0,0.0263191429719999,0,0,0,0,0,0,0,0,0,0,0.0186371241450137,0.0565974644001626,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.134252668723479,0.368600405470102,0,0,0,0,0,0.399578496399827,0,-0.121175351750847,0.0338080973148502,0,0,0,0,0,0,0,-0.455588584147513,0,0,0,0,0,0.0880218808658248,0,0,0,0,0,0,0,0,0,0,0,0,0.436158320234042,0,0,0,0,0,0,0,0,0,0.00606374406294925,0,0,0,0,0.131286795598378,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0.239575326951147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152601943639308,0,0,0,-8.67361737988404e-19,0.0038792649434359,0,0.00273969452564681,0,0.839682017618952,0.0854148584941921,0,-0.0958284688531224,0,0,0,0,0,0.0541278289904451,0,0,0,0,0.0187222945766823,0,0,0,0,-0.00756913445658141,0,0
X000408.SZ,0,0,0,0,0,0,0.278345139614678,0,0.418077446784754,-0.107470600490637,0,-0.151569398466924,0,0.12971876169191,0,0,0,0,0,0,0,0,0,0,0,0,-0.0934711791896006,0,0,0,0,0,0,0,0,0,0,-0.157730187160035,0,0,0.274831992603203,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,-0.00696314968773532,0,0,0,-0.00850547673017879,0,0
X600348.SH,0,0,0,0,0.468168376327947,0,-3.46944695195361e-18,0,0,0.0201388664303285,0,-0.00682595377327806,0,0,0,0,0,0,0,0,0,0,-0.1867481613979,0,0,0,0,0,0,0,0,0.295055237906939,0,0,0,0,0.41626512025705,0,0,0.102702661927918,-0.0558626979712723,0,0,0.102677390750199,0,0,0,0.0478307703082728,0,0,0,-0.00833779890358851,0.0180539714721996,0,0,0,1.73472347597681e-18,0,0
X600096.SH,0,0,0,0,0.0213674776333555,0,-0.0955192060753045,0,0,0,0.337974401837459,0,0,0.0687411079403183,-0.183260830618958,0,0,0,0.0637766682211841,0,0,0,0,0,0,0,-0.250422170823343,0,0,-0.0536979483955237,0,0,0,0,0,0,0.126289221963151,0,0,0,0.0266551808328312,0.728917990221541,0,0.234927035905257,0,0,0,0,0,0,0,0,0.0257749961031317,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0.00623571565509675,0.127204388148383,0,0,0,0,0,0,0.130200927876395,0,0.0851549144121026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0418580825901458,0,0,0,0.270032664054458,0,0,0.083262938138012,0,0.0725779872654511,0,0,0.00948041362662577,0.078780415284039,-0.00746921854722022,0,0,0,0.066042114181732,0,-0.0579341315672447,0,0,0,0.0299953652257859,0,0
X000786.SZ,0,0,0,0.0116555913318003,0,0,-0.0484745039707144,0,0,-0.00214632004943747,0.102925835728724,0,0,0,0,0,0.320087267422828,0.434270587692744,0,0,0,0,0,0.174328325965187,0,0,0,0,0,0,0,0,-0.0894265952118252,0,0,0,0,0,0,0,0,0,0,0,0.0165798223343782,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0
X600160.SH,0,0,0,-0.11605111252919,0,0,0,0,0,0,0,0,0,0.0223629313125849,0,0,0,0.107054877390159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112750673676802,0,0,0,0,0,0,0.0620527373209041,0.0998294016536158,0.0989230895894623,0,0,-6.67744166637597e-05,0.0946527646849745,0.0233163490675908,0.0509801613854173,0,0,0,0,0.196509429589837,0,0,0,-0.0595623311613508,0,0
X601699.SH,0,0,0,0,0.320309351315852,0,0,0,0,0,0.079459902993496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253636201696822,0,0.0680632188682719,0.0292016927155115,0,0,0,0,0,0,0,0.0731196110824777,0,0,0,0,0,0,0,0,0,0,-0.0225702356521153,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.037501372645713,0,0,0.093974700501645,0,0.0607588816731635,0,0,0,0,0,0.0132546333134786,0,0.356167364031286,0,0.146110575752713,0.0406792838687417,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0121849487073483,1.38777878078145e-17,0,0,0,0,0,0.143767673526753,0,0,0,0.0998566454784507,0,0,0,0,0,0,0,1.0842021724855e-19,-0.00682018669242044,0,0,0,0.0183795804392663,0,0
X002080.SZ,0,0,0,0,0,0,0.136839127353306,0,0,-0.00595524538494949,0,0.0175595498920197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171770628993555,0,0.0552718139269738,0,0,0,0,0.0530607350771734,0,0.147335363166977,0,0,0,0.247832753033956,0,0,0,0,0.0643090000011866,0,0,0,0,0,0,-0.0669143322971247,0,0,0,0.0843423556031085,0,0
X300073.SZ,0,0,0,0,0,0.0487489185280951,0,0,0,-0.0707877579427301,0,0.0504234988426586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316731269228852,0,0.258141564829138,0.0587900207077306,-0.0729084354252204,0.232089614058899,0,0,0,0,0.07780590878536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000814227743684791,0.088137124744042,0,0,0,-0.0261029179738814,0,0
X600141.SH,0,0,0,0,0,0.147047539301823,0,0,0,0,0,0,0,0,0,0.0233633740449935,0,0,0,0,0,0,0,0,0,0,0,0,-0.0239283894580526,0,0.000525817774971351,0,0.0417309470700947,0.553829210707972,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747428680695222,0,0,0,0,-0.0202298449709756,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.062141298547379,0.0430547760170241,0,0.0706063127307457,0,0,0,0.0359970661290385,0,0,0,0,0,0.0610748113333849,0,0,0,0,0,0,0,0,0,0,0.0522324459656635,0,0.0198783330532517,0,0.0257542887146375,0,0,0.00677872870875612,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152309865725736,0,0,0,0,0,0
X002353.SZ,0,0.0139646066262934,0,0,0.145527648155391,-0.0349054149222511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0779098375427939,0.0325928710058962,0,0,0.0677783188028692,0.0231214113268604,0,0,0,0,0.126000554194538,0,0,0,0,0,0.149292436262153,0,0,0.137002295505511,0,0,0,0,-0.0635883902723447,0,0,0,0,0,0
X000933.SZ,0,0.207296967530752,0,0,0.0190413344939343,0,0.0479572992187617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062642838920736,0,0,0,0,0.179033670368125,0,0.048277406148195,0,0,0,0,0,0,0,0.00257196595340066,0,0,0,0,-0.0436404675735277,0,0,0,0,0,0
X600295.SH,0,0,0,0,0,0,0.132617936181081,0,0,0,0,0,0,0.016583820383275,0,0,0,0.0850441497369497,0,0,0,0,0,0,0,0,0,0,0.0865440356911292,0.080799832664434,0,0,0.114884509489374,0,0,0,0,0,0,0.112529720413067,0,0,0,0,0.0576958449334749,0,0,0.0570302486111441,0,0.277045499794208,0,0,-0.0334090980460128,0,0,0,-0.0767036241243577,0,0
X600378.SH,0,0,0,0,0,0,0,0,0,0.0848817852854714,0,0,0,0.239424949377603,-0.0775863821255692,0,0,0,-0.0880254907767372,0,0,0,0,0,0,0,-0.000725995142518268,0,0,0.0893703130037787,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105795315669423,0,0,0,0.0308706326228496,0,0,0,0.0124380263845471,0.0161248787131443,0,0,0,0.00780094233107113,0,0
X600549.SH,0,0,0,0,0,0,0,0,-0.0549479931289197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252125233005228,0.0324819409963228,0,0,0,0,0,0,0.185184038176603,0.00467451229673511,0,0,0,0.0151100858818074,0.140912499042044,0,0,0,0,0,0.211007728963308,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0.0441673224622378,0.197347320853169,0,0,0,0.0938967576039501,0,0,0,0,0,0,0,0,0,0,0.0264927438086313,0,0,0,0,0,0,0.01410059494377,0,0,0.0143003355239717,0,0,0,0,0.0507730840453561,0,0,-0.100372877802735,0.0535163234133699,0,0,0,0,0,0,0,0,0.0818719085809355,0,-0.0212246045727858,0,0,0,-0.0226309966305376,0,0
X000807.SZ,0,0,0,0,0,0,0.047539077130407,0,0,-0.0260556131750613,0,0,0,0,0,0,0,0,0,0,0,0.52399160004974,0,0,0,0,0,0,0,0.0129581480503242,0.108250897837867,0,0,0.0824176360536016,0,0,0,0,0,0,0,0,0,0,0,0.0341042573245146,0,0,0,0,0,0,-0.0382839058727638,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0656426687693167,0,0,0,0,0,-0.0913489335922146,-0.141195718472519,0,0,-0.00281072938064683,-0.0369159487123359,0,0,0,0,0,0.0842420390036751,0,0,0,0,0,0,0,0,0.0961913788781157,0,0,-0.259191764255675,-0.116466328658227,0,0,0,-0.0411043466752175,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0794948900841272,0,0,-0.0344970871334253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303143127924794,0,0,0,-0.317848737807576,0,0
TED,0,-0.331890488459315,0,0,0,0,0,0,0,0.380671381193402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294867958501412,0,-0.470499581252136,0,-0.163970395435691,0.220908690502165,0,0,0,0,0,0,0,-0.143826580597141,0,0,0.601083366760826,-0.299608040314292,0,-0.426498911029702,0,0,0,0,0,0,0,0,0,0,0,0,0.857827774005386,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0.0780532020251675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429461815271244,0,0,-0.0553116063997922,0,0,0,0,0,0,0,0,0,0,0,0.0505555316460456,0,0,0,0,-0.0424457794719923,0,0,-0.0515993182229898,0,0,0,0,-0.042596090935616,0,0,0,0,0,0
MKreturn,0,-0.114137912610508,0,0,0,0,0,0,0,0.0941406302356712,0,-0.0194377842349688,0,-0.0840713006214448,0,0,0,-0.0239625450596902,0,0,0,0,0,0,-0.0416367749523276,0,0,0,-0.0013547367246059,0,0,0,0,0,0,0,0,0,0,0.0112525860388664,0.0439271119176909,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.000344245369514412,0,-0.0390412851335446,0,0,0,8.67361737988404e-19,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00525123364271043,0,0,-0.000110056142532412,0,0,0,0,0,-0.00279380905442383,0,0,0,0,-0.00107255777813355,0,0,0,0,0,0,0.00143411847936316,-0.00638607658928395,0.00686269100880615,0,0,0,0.0174039692126525,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,-0.024816816160067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212601442244751,0,0,0,0,0,0,0,0,0,0,0,-0.395383872816843,0.296210116495617,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000270281533456135,0,-0.000908074514668286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000934849474758248,-0.00115808904588568,0,0,0,0,0,0,-0.00300118600843729,0,0,0,0,0,0,0,0,0,0,0,0.0029510675899912,0,0,0,0,0.017968190408306,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0.00141323745621649,0,0,0,0,0,0,0,0,0,0,0,-0.00330376926423679,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00121886238845004,0,0,0,0,0,0,0,0,0,0,0,-0.00268523568188537,0,0,0.000505312964298956,0,0,0,0.000143228061990848,0,0,0,0,0.0124229464630167,0,0
