,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X601600.SH,X600309.SH,X600011.SH,X601898.SH,X002466.SZ,X600688.SH,X002460.SZ,X601992.SH,X600795.SH,X600660.SH,X600188.SH,X600362.SH,X601991.SH,X600547.SH,X600111.SH,X300072.SZ,X000792.SZ,X600516.SH,X600886.SH,X000898.SZ,X000709.SZ,X600157.SH,X600027.SH,X000408.SZ,X600339.SH,X000807.SZ,X600219.SH,X600489.SH,X000959.SZ,X600808.SH,X000723.SZ,X600549.SH,X002271.SZ,X000553.SZ,X002092.SZ,X600352.SH,X601158.SH,X000983.SZ,X000883.SZ,X000630.SZ,X600176.SH,X601699.SH,X600299.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0267955878111385,0,0,0,0,0.0380984356074173,0.00131525487853951,0,0,0.0407415549138983,0,-2.16840434497101e-19,0,0,0.021583662454199,0,0,-0.0101083052767765,0,0,0,0,0,0.0287017704692139,0,0.00799602742650537,0,0,0,-0.0225342940875415,0,0,0,0.0691665665879969,-0.00359963084592873,0,0,0,0,0,0,0,0,0,-0.00962617259467098,0.015755173697439,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.169615482189064,0,0,0.0201996987649336,0,0,0,0,0.0136374632724524,0,0,0,0.0150432966932763,0,0,0,0,0,0,-0.0306963454323221,0,0,0,0,0,0,-0.0627340100196624,0,0,0,-0.0326259353751479,0,0,0,0,-0.0329702531029374,0,0.13279529488637,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0.000940857867721903,0,0,0,0,0,0
X601088.SH,0,0,0,0.183167131334162,0,0,0,-0.0143866577027708,0,0,0,0,-3.46944695195361e-18,0,0.681483946732685,0,0,0,0,0,0,0,-0.0413778012412246,0.0145834807937454,0,0,0,0,0,0,0,0.0168783515311638,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0539555233643434,0,0,0,0,0,0,0.00487858040609678,0,0,0,-0.0359309748666837,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.253399044896346,0.051689981487568,0.143275166173977,0,0.105438084516692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117607853348925,0,0,0,-0.0233999797481963,0,0,0,0,0,0.292065687037866,0,0.00346735675304187,0,0,0,0,0,0,0,0,0,0,-0.000705063136873117,-0.0185689629750966,-0.0104966416990813,0,0,0,0,0,0,0
X600585.SH,0,0,-0.00264612070195245,0,0,0,0,0.257837212402714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0476441036587623,-0.0936687047462908,0,0,0,0,0,0,0,0.221508464683477,0,0,0,0,-0.0520329477000252,-0.0858681493795762,0.113769885940006,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,-0.152351553360236,-0.0466324317008499,0.0173433596894602,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0723542644006231,0,0,0.0432568328139258,0,0,0,0,0.0927452200917448,0.0422563020923322,0,0,0,0,0.0459858169773881,0,0,0,0.0795472999758276,0,0.154275861458139,0,0,0.134991528513262,0,0,0,0,0,0,0.052382950711585,0,0,0,0.00905481486068899,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.24578148993702,0,0,0,0,0,0,0,0,0,0,0.0318200080047687,0,0,0,0,0,0,0,0,0.110341650811074,0,0,0,0,0,0.0763696875927052,0,0,0,0.0924011398782684,0,0.0507283814385672,0,0,0.0103691157441846,0,0,0,0,0,0,0.140878045488561,0,0,-0.0599862516635489,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,-0.0246779526844634,0,0,0,0,0,0.0885896280769791,0,0,0,0,0,0,0,0,0,-0.140410046886243,0.083797775463814,0,0,0,0,0,0,0,0,0.0290038648749967,0,0,-0.0105933925894513,0,0,0,0,0.066633555415765,0,0,0,0,0.572147309840797,0,0,0,0,0,0.0171701764202018,0.0667114264827903,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.000583486543078604,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.0449022439309377,0,-0.0262599751669752,0,0,0,0,0,0.089608670309698,0,0,0.0385885034686595,0,0,0,0.00939258011431393,0,0,0,0,0,3.46944695195361e-18,0,0.229689931050436,0,0,0,0,0,0,0,0,-0.0301762269971792,0.0471522082338441,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0.0581958089889393,0,0,0,0,0,0,0,0,0,0,0.123329175887161,0,0,0,0,0,0,0,0.274671722434245,0,0,0,0,0,0,0,0,0,0,0,0.105709033274887,0,0,0,0,0,0.129603536097332,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X002466.SZ,0,0,-0.013410368246774,0,-0.0118280156948192,0,0,0,0,0,0,0,0.605363524508285,0,-0.00935084742097624,0,0,0,0,0,0,0,0,0.0814734801205023,0,0,0,0,0,0.0431425467773914,0,0,0,0,0,0,0,0.12633170501487,0,0,-0.0283829238753991,0,0,0,0,0,0,0,0,0,0,0.0127203703626673,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0.104480572190237,0,0,0,0,0,0,0,0,0,0,0,0.0324993177429429,-0.0815756758269554,0,0,-0.0953943681839703,0,0,-0.202227663529094,0,0.140451225206397,0,0,0,0.0323627526633096,0,0,0,0,0,0,0,-0.00711115448762263,0,0,0,0,0.119555411291254,0,-0.0512790073282196,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0.572199910213361,0,0,0,0,0,0,0,0,0,0,0.085551489411512,0.0800563540394056,0,0,0,0,0,0,0.0497593060971288,0,-0.0724415088822284,0,0,0,0,0,0.118173986663379,0,0,-0.101002765600517,0.417936478884472,0,0,0,0,0,0,0,-0.235523543004397,0,-0.0249704610303717,0,0,0,0,0,0
X601992.SH,0,0,0,0,0.112851287466421,0.0350435087734937,-0.0896107448706367,0,0,0,-0.0941107913236171,0,0,0,0,0,0,0,0,0,0.0883473406774023,0,2.16840434497101e-19,0.0436892536884521,0,0.0959815489324129,0,0,0,0,0,0,0,0,0,0,0,0,0,0.530739446364612,0,0,0,0,0,0,0.0724482098315223,0,0.102496830548452,0,0,-0.016297787269172,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,-0.0197578432642842,0,-0.0473152716310457,0,0,0,0,-0.296126353970006,0,0,0,0,0,0,0,0.0477800441129532,0,0,0,-0.0458551508235617,0,0.104805031731311,0,0,0,0.070996968744451,0,0,0,0,0,0,0,0,0,0,0,0.102338797280449,0,0,0,-0.0431731662192803,0,0,0,0,0,0
X600660.SH,0,0,0,0.0364555692757841,0.160815575632683,0,0.0827734562650908,0.0659455868682852,0,0,0,0,0.0669436470655512,0,0,0,0.0751765191898481,0,0,0,-0.150496503995351,0.130081209349379,0,0,0,0,0,0,0,0.017411456760892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249222180241425,-0.0223787615460405,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.0940819882182501,0.110126134960517,0,0,0,0,0.119668638232368,0,0,0,0,0.154859870648068,0,0,0,0,0,-0.0328358158055034,0,0,0,0,0,0,0,0.0758135278114558,0,0,0,0,0,0,0,0,0,0,0,0.321189736700733,0,0,0,0.0641751577839116,0,0,-0.0518484897644107,0.0414995564624884,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.0659179905360156,0,0,0,0,0,0,0,0,0,0.515530105439413,0,0,0,0.0461416198687035,0,0,-0.00501098130030168,0,0,0,0,0,-0.0305017160466644,0,0,0,0,0,0,0,0,0,0.080659991962422,0.0609346587413153,0,0,0,0,0.187796770479266,0,0.00983012583563771,0,0,-8.67361737988404e-19,-0.0276092559644134,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128197200785734,0,0,0,0,0,0,0,-0.100286741510488,0.0585597723172371,-0.00838508256927615,0,0,0.124736828490375,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,3.46944695195361e-18,0,0,0.07337020996881,0,0,0,0,0,0,0,0,0,0,-0.000521205611231329,0,0,0,0,0,0
