,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X600585.SH,X002460.SZ,X002466.SZ,X000792.SZ,X600019.SH,X601898.SH,X600011.SH,X600111.SH,X600660.SH,X600010.SH,X000708.SZ,X000301.SZ,X600547.SH,X002271.SZ,X601600.SH,X000877.SZ,X600886.SH,X600795.SH,X600426.SH,X600362.SH,X600176.SH,X601699.SH,X601991.SH,X600803.SH,X000983.SZ,X600027.SH,X600995.SH,X000786.SZ,X000629.SZ,X600096.SH,X600160.SH,X000408.SZ,X000723.SZ,X600219.SH,X000807.SZ,X002080.SZ,X600489.SH,X000933.SZ,X600348.SH,X600378.SH,X600141.SH,X600157.SH,X600688.SH,X000630.SZ,X000831.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0902119319048794,0,0,0,0,0,-0.0599888229137789,0.0818769617282114,0,0,0,-0.0331573695097691,0.104306185539173,0,0,0,0,0,-0.034716217255382,0,0,0,0,0,0.0204539847688647,0,0,0,0,0,0,0,0,0,0.23963450855801,0,0,0.167386775153425,0,0.0145480993999403,0.0823242923533075,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.322175312700047,0,0.0966135830304087,0,0,0,0,0,0,0,0,0.0251567750055118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563101868738959,0,0,0,0,0,0,0,0,0,0,0.0772215216081631,0,0,0,0,-0.041352572861793,0,-0.0254532047430473,-0.0360635272402484,0,0,0,0,0,0
X000301.SZ,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.309650975678338,0,0,-0.174982881351606,0,0,-0.892044628599036,-0.190622454998455,0.170746245201943,0,0,0,0,0,0.190717312639739,0.113282205635981,0,0,0.206259202118281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0647265286971752,0.194980563150549,0,0.117343281083511,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0.0920332508480326,0,0,0.00213091284397149,0,0,0,0,0,0,0,0.00456640401225276,0,0.0806744942755239,0,0,0,0.147025263027733,-0.0103755916000457,0,0,0,0,0,0,0,0,0,0,0,0.769315050580321,0,0,0,0,0,0,0,0,0,0.00504258911085301,-0.0667610503874838,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011210924302354,0.36102759741467,0,0,0.00251154831301185,0,0,0,0.0725812644781578,0,0,0,0,0,0,0,0,0,0,0,-0.026239052666073,0.0543149533704188,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.239971381714076,3.46944695195361e-18,0.02089478978662,0,0,0,0,0,-3.46944695195361e-18,0,0,0.160285279627809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271079496050098,0.233371780188934,0,0.0208681091784303,0,0,0,0,0,0,0.0077140625712268,0,0,-0.0127107759268212,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717379858404036,0.0753953832882313,0,0.0462615482071268,0,0,0,0,0,0,0,0,0,0,0,0,0.30865760067396,0,0,0,0,0.023491953140673,0,0,0.21685558963756,0,0,0,0,0,0,0,0,0.0330788881871537,0,-0.0186371560270972,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0.0140381952691257,0,0,0,0.140974335395581,0,0,-0.00690830330984836,0,-0.141785437735497,0,-0.105923016273951,0,0,0,0,0,0,0,0.110472289273843,0.124112420117061,0,0.0406378168650241,0.107462295789829,0,0,0.0079603409662612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0660949635167331,0,-0.056096807139922,-0.00388369295009825,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0840923230409238,0.590968083514142,0,0,0.0450719283264365,0,0,0,-0.158062163005352,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182262143641745,0,0,-0.00479869772238954,0,0,-0.21825700670826,0,0,0,0
X600426.SH,0,0,0,0.322280848569188,0.0444368370220101,0.0518003573302665,0,0,0.126452154020224,0,0,0,0.13580321860991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526801601275302,0,0,0.09567396239204,-0.108144172800571,0,0,0,0,0,0,0,0,0,0.125529384668974,-0.0148019664254791,0,0,0,0,0,0,0,0.011774932511561,0,0,0,0,0,0
X600362.SH,0.0510454833355589,0,0,0,0,0,0,0,0,0,0.074188233638994,0,-2.16840434497101e-19,0,0.0916296142842314,0,0,0.11052360108057,0,0.0237544064624542,0.0139344345961837,0,0,0,0,0,0.0342689106757716,0,0,0,0,0,0,0.0425769901091254,0,0,0,0,0,0.209520749937357,0,0.201801362522628,0,0,0,0,0.0321705057283012,0,0.0637886332502149,0,0,0.00622705446139203,0,0,0,0,0,0,0
X600176.SH,0,0.0177816694288504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0808483374829736,0,0.170598877773885,0,0,0,0,0,0,0,0,0,0,0,0.346636053994864,0,0,0,0,0,0,0,0.295336191205983,0,0,0,0,0,0,0,0,0.103619036877201,0,-0.0250072834973503,0.0177037042887209,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.382807523849078,0,0,0.353506942129374,-0.145886800931914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257470654971627,0.167579364615456,-0.0287040108841549,0,0,0,0,-0.165176886051146,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.117042868776116,0,-0.000369921452892141,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.223222981234383,0,-0.33431047964251,0,0,0,0,0.528100400977846,0,0,0.099315644367444,0,0,0,0,0,0,0,0.370529730461657,0,0,0,-0.10943409374085,0,0,0,0,0,0,0,0,-0.0315256882178907,-0.064141265467046,0,0,0,0.322140261502267,0,0.193055869659783,0,0,0,0,0,0,0,0.304803861911745,0.0154560938193855,0.0888038606135686,0,0,0,0,0,0
X600803.SH,0.0701106577121669,0.120332620863664,0,0,0.167656826881571,0,0,0,0,0,0,0,0,0,0,0,0.0162392643516354,0.154682282629018,0,0,0,0,0,0.0831180084477152,0,0,0.0183760563004145,0,0,0.00551351922592703,0,0,0,0,0,0,0,0,-0.136145650419727,0,0,0,0,0.176419507273864,0,0,0,0,0,0,0,-0.0440247019961627,-0.0955851688942241,0,0,0,0,0,0
X000983.SZ,0,0,0.167949556516973,0,0.169974294745501,0,0,0,0,0,0.25166284284364,-0.00559999095248563,0,0,0,0,0.162028868325017,0,0,0,0,0,0,0.0814898679704222,0,0,0.18767392231594,0,0,0,0,0,0,0,0,-0.0201635122089671,0,0,-0.0293359132312286,0,0,0,0.321587051674205,0.0512147057560245,0,0,0,0,0,-0.167088235867527,0,-0.0113013907912497,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.348834967573234,-0.198789214344161,0,0,0,0,0,0,0,0,0.360185463584331,0,0,0,0,0,0.272856931708965,0,0,0,0.110947051006859,-0.134067090500997,0,0.0261581273988745,-0.079852296865168,0,0,0,0,0.153431741114578,0,0,0,0,0,0,0,0,0,0,-0.0237102974986091,0.0218766583595698,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,-0.133725181081312,0,0,0,0,0,0,0,0,0,0,0.255958214016984,0,0.19455884043459,0,0,0,0,0,0,0,0,0,0,0,0.151214597404363,0,0,0,0,0.136412344170166,-0.0429749761763786,0,0,0,0.173277846467724,0,0,0,0,0,0,0,0,0.00605587694167754,0.0429676753639791,-0.0378145113690268,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.493401273027305,0,0,0,0,0,0,0,0,0,0,0,0,0.206090443522361,0,0,0,0,0,0,0.252367614995584,0,0.0228630555085105,0,0.0120474896756474,0,0,0,0.0666983110207364,0,0,0,0.222019224016738,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0049429601152954,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0.259876312760337,0.0390880204123113,0,0,0,0,0,0,0,0,0,0,0.0173350726530527,0,0,0,0,0,0,0,0,0,0,0,0.0647982824496323,0,0,0,0,0,0,0.691304673340862,0,0,0,0,0,0.399720164776321,0,0,0,0,0,0,0,0.0160973413637463,-0.00853673953111616,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460658426123371,0.0619744071391998,0,0.0433006247458243,0,0,0,0,0,0,0,0,0.310449725790306,0.0702233770717391,0,0.378643541259343,0,0,0,0,0,0.00069495347662693,0.0775696923829596,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,-0.0914376819741925,0.13365636413927,0,0,-0.0756794842807067,0,0,0,0,-0.138255521806107,-0.0932946017484821,0,0,-0.112365550034013,0,0,0,0,0,0,0,0,0,0,0,-0.0135704563833667,0.0349664150209549,0,0.0661826662088848,0.209576318906814,0,0,0,0,0,0.181068055366152,0,0,0.108011553885886,0.0799158371222759,0,0,0,0,0,0,0,0.0273430427858504,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.219371368192429,0,0,0,0,0.016104500500029,0,0.0272918922631307,0,0,0,0.0255535832011233,0,0,0,0,0,0,0,0,0,0,0,0.129900966945861,0.0211127672574734,0,0,8.67361737988404e-19,0,0,0,0,0,0.0551300862490252,0,0,0,0,0,0,0,0,0.00464091946412763,0,-0.0190246670760335,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0.207737917165356,0,0,0,0.208348995436305,0,0,0,0,0,0,0,0.0866604711284883,0,0,0,0,0,0,0,0,0,0,0,0,0.104823276958417,0,0,0,0,0,0.00992732936197748,0,0,0.0100277675576628,0,0,0,0,0,0,0.094429433189705,0.11882810903352,-0.00266821846885385,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.0383117540388991,0,0,0,0,0,0,0,0.129655816843218,-0.202903259725738,0,0,0.208448597138935,0,0,0,0,0.153819982553794,0,0,0,0,0,0,0,0,0.0913344677969323,0,0,0.0982258010378608,0,0,0.10392029844064,0,0,0.108681450842242,0,0,0,0,0,6.93889390390723e-18,0.0846446786224881,0,-0.0116046771750695,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.184358386077412,0.120784326675878,0,0,0,0,0,0.383750028617759,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188274117081977,0,0,0,0.0443219329438273,0,0,0,0,0,0,0,0.0833680283257018,0,0,0,0,0,-0.021449434259729,-0.0182085958744538,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0.23923050993133,0.0846960724236277,0,0,0,0,0,0.0856985321957644,0,0,0,0,0,0,0,0,0,0,0,0,0.0833934140007809,-0.279852859889762,0.0881923344565258,0,0,0.0766990498541776,0,0.143760674247782,0,0.0980033447686453,0.0304257433592718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00191933933296034,0,0,0,0,0,0,0
X600489.SH,0.0302997722932384,0,0,0,0,0,0,0,0.0260097374346039,0,0,0,0,0,0.00995541641751722,0,0,0.324833724324303,-0.0304561899680454,0.0496351561532064,0,0,0,0,0.268822108276793,0,0,0,0.046011746532402,0,0,0,0,0,0,-0.0217249150298514,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0114099936158773,0,0,0,0,0,0,0
X000933.SZ,0,0,0,-0.104876267089495,0.524111252708298,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.166499402575729,0.0457943780369805,0,0,0,0,0,0,0,0,-0.00858632523152065,0,0.00909416496812721,-0.0319360883981954,0.277938647709852,0,0,0,0,0,0,0.13143217070684,0,0,0,0,0,0,0,0,0,0,0,0,-0.0206235191820833,0,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0.339679412015165,0,0,0,0.425622976873218,0.295631599584772,0,0,0,-0.100508716731641,0,0,0,0,0,0,0,0,0,0,0.0288440965170866,0.0414374207067697,0,0.0718137886059567,0,0.319374637635521,0,0,0.266268000417837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321430354720444,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0,0.213148337260998,0,0,0,0,0,0,0,0,0.0485829048866916,0.137166860663602,0,-0.049913433777874,0,0,0,0,0,0,0,0,0,0,-0.340985189999411,0,0,0,0,0.086470285188136,0.126544936992658,0,0,0,0,0,0,0,0.0635122488962871,0,0,0,0,0,0,0,0.0307365912851763,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0,0.119167159556061,0.0212356462483101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722628934557882,0.132668514339875,0,0,0,0.217208273237905,0,0.021793448734747,0,0,0,0,0,0,0,0,0,0,-0.01201537111223,-0.0194983818135666,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0.253833263904872,0,0.0428551112616143,0,0,0.0356163554709238,0,0,0,0,0,0,0,0,0,0,0,-0.00679049267564871,0,0,-0.0297252634193964,0,0,0,0.0400891158694202,0.037806658218863,0,0,0,0,0,0,0,0,0,0,0,0,0.0640570578384774,0,0,0,-0.0326733996552491,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0.0717370265569355,0,0,0.0451807944675687,0,0,0,0,-0.0279920870328341,0,0,0.225528384722194,0,0,0,-0.184361676769424,0,0,0,0.0949034549501195,0.0831028842153093,0,0,0,0,0,0.0240980780970504,-0.107886868017051,0,0,0.140271986275105,0,0,0,-0.0701800423182475,0,0,0,0,0,0,0,0,-0.00638963474413545,0.000445073797207959,0,0,0,0,0,0
X000630.SZ,0.0346457941371688,0,0,0,0,0,0,0,0.0021810598595046,0,0,0,0,0,0,0,0,0,0,0.483731377665732,0.091512953725933,0,0,0,0,0,0,0,0,0,0,0,0,0.0306043268250243,0,0,0,0.0509573893730281,0.0144584460862189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.773174841950943,0,0.324983164059163,0,0,-0.443647022414408,-0.0127884340688119,0.285713218837668,0,0,0,-0.020557938870467,0,0,0,0.14098616191369,0.115977132654704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0352975021853889,0,0,0,0.00429132935976045,0,0,0,0.0587267723619639,0,0,0.153586797819639,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0182793573462229,0.15432096248501,-0.0673544912817013,0,0,0.00756661891240819,0,0,0,0,0,0,0,0,0,0,0.0948876451695211,0,0,0,0,0,0,0.0325082093387399,0,0.0404700369548069,-0.293270472383901,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0.154717862518528,0,0,0,-0.487529893155754,-1.72233765101099,0,0,0,0,-0.225965654405035,0,0,0,-0.187677818676917,0,0,-0.91811535547811,0,0,0.939525241748071,0,0,0,0,0,0,0,0,0,-0.473162838579936,0,0,0,-0.62402818390592,0,0,1.57122283087531,0,-0.697399510493354,0,0,0,1.0685551218815,0,0,0,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0.204760751909814,0,0,0,0,0.246317181407329,0,0,0,0,0,-0.180361053165633,0.0272935667476834,0,0,-0.214193673027805,0,-0.266416719781111,0,0,0,0,0,0,0,0,0,0,-0.127492121522084,0,0,-0.109679523850826,0.398786591769858,-0.380054329436986,0,0,0,0,0,-1.40314242255529,0.112282332707739,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.252475014494232,0,0,0,-0.0557942547462804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00532039486606353,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.229389298139411,0,0,0,-0.050133167753987,0,0,0,0,0.0199387925332238,0,-0.00176380063137267,-0.0211675650720927,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.164126376726778,0,0,0,0,0,0,0,0,0,0.0912822224721914,0,0.0370039103674872,0,0.039038984644507,0,0.0464405643401062,-0.0124478194007702,0,0,0,0,0,0,-0.0134571315071338,0,0,0,0,0,0.00462136450887903,0,0,0,0,0,0,0,0,0,0,0,0,0.00759433249665079,0,-0.0101424263261086,-0.0203475417490084,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0.00140151422239397,0,0,0,0,0,0,0,0,0,8.30314570940256e-05,0,-0.000669620115064821,0,0,0,0,0,0,0,0,0,0,0,0,0.00154043887477296,0,0,0,0,0,0.00164645044819015,0,0,0,0,0,0.00018775313619011,0,0,0,0,0,0,0,-0.00343937551184077,0.00198022971650228,0,0,0,0,0,0
CarbonVol_Shenzhen,0,-0.0149617890675736,0,0,0,0,-0.0263362803913678,0.0411379708828697,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150540401664213,-0.0337898403307041,0,-0.00457334577272079,0.0154364644608347,0,0.0291485875210283,0,0,0,0,0,0,0,-0.0160406281058899,0,0,0,0,0,0,-5.42101086242752e-20,-0.0027659057810858,0,0.00775327691428882,0,0,0,0,0,-0.00999474929855692,0.025958006963066,0.0278969535832816,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00784182977928014,0,0.013178301652447,0,-0.00123887615272601,0,0,0,0,-0.00179217508590336,0,0,0.00902409625171531,-0.0110943752912595,0,0,0,0.00792509707902108,0,0,0,0,-0.0177748909648944,0.00243533823284921,0,0,-0.010595786439643,0,0,0.00785600739539537,0,0,0,0,0,0.0197966356750846,0,-0.00440120651618311,-0.00500015364532871,0,0,0,-0.0144469353735981,0,0
CarbonVol_Hubei,0,0,0,0,0.00270151616400426,-0.00123569551550822,0,0,0,0,0,0,0,-0.014988349183873,0,0,0,0,-0.00131871575665508,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,-0.00525809171478215,0,-0.00781295205872657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153655796975769,-0.00609643255589167,-0.0170204804095255,0,0,0,0,0
