,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X600188.SH,X601898.SH,X002466.SZ,X600660.SH,X600688.SH,X600362.SH,X600795.SH,X300072.SZ,X600516.SH,X601992.SH,X601991.SH,X000898.SZ,X600547.SH,X600886.SH,X600111.SH,X002460.SZ,X600176.SH,X600157.SH,X000709.SZ,X000786.SZ,X600352.SH,X601699.SH,X002271.SZ,X000553.SZ,X600027.SH,X000825.SZ,X000792.SZ,X600299.SH,X600808.SH,X000408.SZ,X601158.SH,X600489.SH,X600219.SH,X000883.SZ,X000983.SZ,X002110.SZ,X000830.SZ,X000630.SZ,X000959.SZ,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600157.SH,0,0.00341522214512792,0,0,0,0,0,0,0,0,0.00986365032111088,0,0,0.00493524962934085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00124291540652499,0,0,0.00477996912480765,0,0,0,0,0,-0.0177847454703462,0,0,0,0,0,0,0.00187737854385571,0,-0.0135065134384652,0.0183542795620393,0,0,0,-0.103664896966502,0,0
X000709.SZ,0,-0.0305841463427827,0,0,0,0,0,0,0.0834027111226189,0,0,0,0,0.000855237125681385,0,0,-0.0186050298015288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0664419347671441,0.0202060392802892,0,0.142008983142748,0,0,0,0,0,0,0,0,0,0.217605689620586,0,0,-0.00819892928885931,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.162024387514696,0,0,0,0.145047201354478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285303205151893,0,0,0,0,0,0.428292107585143,0,0,0,-0.0252587287595294,0,0,0,0,0,0,0,0,0,0.00755899626035443,0,0,0,0,-0.0796122344035206,0.108052016101887,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0.195662508365779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329701699549556,0.0213685495682478,0,0.198586951810304,0,0,0,0,0,0.00933900868974126,0.383241196720644,0,0,0.0145038606934621,0,0,0,-0.330418654941816,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0.277589661786758,0,0,0,0,0.0554303419760741,0,0,0.0381476657245125,0,0,0,0,0,0,0.0288058573819105,0,0,0,0,-0.0106679734228413,0,0,0,0,0,-0.0491105145265491,0,0,0,0,0,0,0,0.458786732568875,0.106646210308217,0,0,0,0,0,-0.0417027632133933,0.0510770803005277,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0.131599265029687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179435083604617,0,0,0,0,0,0,-0.029245749430465,0,0,0.0708762885610681,0,0,0,0,0,0.0518771843154664,0.0731877476352566,0,0,0,0,-0.0660747198495344,0.0530954603780199,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0.258097428605502,0,0,0,0,0,0,0,0,0,0,0.231287595658804,0,0,0,0,0,0,0,0.0412995930251248,0,0,0.0274894454143412,0,0,0,0,0,-0.0289555486308167,0.256507411269066,0.0405814551645666,0,0,0,0,0,0,0,0.0186623249710609,0.167472729468891,0,0,0,0,0.0395666834951688,-0.0573110913173251,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.064271327242552,0,0.0258488223039768,0,0,0,0,0,0,0,0,-0.028747682513721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575935282361033,0,0,0,0,0,0,0,0,0,0,0.185648298746123,0,0.0614738545745405,0,0.0349844958148917,0,0,0.000711188430061242,-0.000817415214970958,0,0,0,0,0,0
X000825.SZ,0,0,0,-0.0476114760309006,0,0,0.255035949778171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208261377889653,0,0,0,0,0.0618878312208104,0.112148882082904,0,0,0,0,0,8.67361737988404e-19,0,0.473691872992563,0,0,0,0,0,0,0,0.0110175033362807,0,0,0.119322423324188,0,-0.00872054015874853,0.00739455320212773,0,0,0,0,0,0
X000792.SZ,0,0,-0.56883366490203,0,0,0,0,0,0,0,0.303073528265214,0,0,0,0,0,0.249076984528598,0,0,0,0,0,0.684009615801691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0211493254954521,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,-0.222249643199178,0,0,0.2473965474797,0.129723635846023,0,0,0,0,0,0.0450717420419038,0,0,0,0,0,0,0,0,0,0,-0.0577284084385775,-0.0132050544634194,0.0462342424890691,0,0.311009622514084,0,0,0,0,-0.277918179864714,0,0,0,0,0,0,0,0,0,0,0.112476086119897,-0.0649588251204858,-0.019322289440709,0.0288838941523759,0,0,0,0,0,0
X600808.SH,0,0,0,0,0.0139338743367305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406097964886516,0,0,0,0,0,0,0,0,0,0.043833022996596,0,0.0188293343143975,0,0.189325131646073,0,0,0,0,0,0,0,0,0,0.0207723850304678,0,0,0.0635957963311971,0.203897128102084,0,0,-0.0103185727113818,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0.0842051593535225,0.135308941276263,0,0,0,0,0.0237792086081899,0,0,0,0,0,0,0,0.0513843060649131,0,0,0,0,0,0.0447284448523762,0,0,0,0.161955276721558,0,0,0,0,0,0,0,0,0.173913233849074,0,0,0,0,0,-0.00878579161122209,0.0203963176817286,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0.0456772643171698,0,0,0,0.0227920226929594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0692545844596242,0,0.0543004298326141,0,0.00769626843226202,0,0,0,0,0,0,0.00229445381283858,0,0,0,0,0,0,0,0.000421913221642324,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16057161250707,0,0,0.00678184002927544,0,0,0,0.374696749539994,0,0,0,0,0,0,0,0,0,0,0.0724180836386466,0,0,0.0366534553480111,0.0138262294179331,0,0,0,0,0,0,0,0.0103851216756312,0.000534093776356574,0,0,0,0,-0.0066458475765514,-0.00812668216352297,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112836804130918,0,0,0.0584664903955709,0.196496201244448,0,0.102628328765592,0,0,0,0,0,0,0,0,0,0.0714104372767375,0,0,0,0,0.111083253990569,0,0,0,0,0,0,0,0,0.00196635495616691,0,0,0.0599507143117376,0,0,0,-0.00188711692997167,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0.0833459012037246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141626833558482,0.0231726390840217,0,0,0.0356133029803176,0.0334030410453253,0,0,-0.00327936677303395,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.0195590638182692,0,0,0,0.349846140661838,8.67361737988404e-19,0,0,0,0,0,-0.0387412256581494,0,0,0,0,0,0,0,0,0,0,0,0.190109857723089,0.362366605009237,-0.0586671203693091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0.0156498543611813,-0.0242802884542759,0,0,0,0,0,0
X002110.SZ,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0576496613050071,0,-0.00708421647340054,0,0,0.248336846216895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00405802993291028,0,0,0,0,0,0,0,0,0,0.174043284173398,0,0,0.658364218421432,0,-0.00194927183823713,0,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0,0.0338618235010533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0975294694423049,0.2143556123054,0,0,0.381228652888111,0.0991722903443052,0,0.379829655943107,0,0,0,0.108299150178203,0.0192671433101654,0,0,0,0,0,0,-0.0892524829766944,0.377099432909091,0,0,0,0,0,0.0666944987349771,0,0,0.677435918150977,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0.0245078542798931,0,0,0.195762556813032,0,0.0411139536278051,0.0143655969796941,0,0,0,0,0,0.0312402772406301,0,0,0,0,0,0,0.0585240564325233,0,0.0693046977631621,0,0,0.0556608609435497,-0.0460994706858667,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0036229134418004,-0.00414133316798567,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,-0.101161972530198,0,0,0,0,0,0,0,0,0.166522123581287,0,0,0,0,0,0,0.306692485897303,0,0.0134621617959842,0,0,0,0,0,0,0,0.412885356365957,0,0,0,0,0,0,0,0,0,0,0,0,-0.0320834113932197,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.127651147319607,0,0,0,0,0,0,0,0,0,0,0.0702582395979062,0,0,0,0.0468558345485015,0,0,0.0864163109973635,0,0,0,0,0,0,0,0,0,0,0,0.064986081806232,0,0.433193143151044,0,0,0,0,0,0,0.316437831715434,-0.165463804231171,0,0,0,0,-0.00489044849220977,0.0189195785190792,0,0,0,0,0,0
Change_TY3M,0,-0.253166903689791,-0.0243737869507129,0,0,0,0,0,0,-0.0571695281084506,0,0,0,0,0,0,-0.0360419513924266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.237596598681095,0,0,0,0,0,-0.0015271874155996,0.0172125026102724,0,0,0,0,-0.0290596508798108,-0.00819462600005945,-0.146549820881027,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.554501383597585,0,0,0,0,0,0,0,0,0,0,0,0,0.0835697372534864,0,0,0,0,0,1.36402656174245,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.203015972012518,0,0,0,0,0,-0.0769282357900916,0,0,0,0,0,0,0,1.07699771550677,-0.546783901389232,0,0,-0.0552306486561412,0,0,0,0,0,0,0,0,-0.297357600574102,0,0,0,0,0,0.754318310741595,0,0,0,0,-5.19956528212272,0,0
RealEstate_excess,0,0,0,0.185951750149971,0,0,0,0,0,0,-0.114131561028857,0,0,0,0,8.67361737988404e-19,0.252445350498216,0.139997445385468,0,0,0,0,0,-0.0203184092380029,0,0,0,0,0,-0.0814516605773177,0,-0.131799330658345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00753080494994728,-0.0122246644116293,0,0,0,0,0,0
MKreturn,0,0.0434397742704154,0,0,0,0,0,0,0,0,-0.080213124130498,-0.211930188543896,0,0,0,0,-0.0658211434784906,0,0,0,0,0,0,0,0,0,0,0.0206459795385276,0,0.0385804074611858,0,0,0,0,-0.0376285593996193,0,0,0,0,0,-0.109264346716323,0,0,0,0.0519722139552547,0,0,0,0,-0.0231657821505639,0.00593982705762165,0,0,0,0,0,0
MKvol,0,-0.000827122202851553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000718244312531857,0,0,0,0,0,0,0,0.00153555760197916,0,0,2.22060285354255e-05,0,-0.000829791086243454,0,0,0,0,-0.00039038066348338,-0.00148974227063558,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00299930728168924,0.0064494773158402,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0.0192525859053184,0,0,0,0,-0.0165010997888581,0,0,0,0,0.0390036646898558,0,0,0,-0.00148762344224183,0,0,-0.0424724352929779,0.0225565263204415,0,0,0,0,0,0,-0.0349853335570284,0,0,0,0,0,0,0,0.0154976347199867,0,0,0,0,0,0.0265943553527925,-0.0444495157533379,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00220175988002445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0188860913057325,0.0348512209113273,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.00365893609614873,0,0,0.0082765943543316,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00641375623670371,0,0,0.00382486090245876,0.00492461329232215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00672280765662651,-0.0131178605107697,0,0,0,0,0,0
